state	TTR0.1	state	TTR0.2	state	TTR0.3	state	TTR0.4	state	TTR0.5	state	TTR0.6	state	TTR0.7	state	TTR0.8	state	TTR0.9	state	TTR0.10
2518000.0	2.800988413811796	2518000.0	1.7902371951989957	2518000.0	3.22283527333396	2518000.0	2.427462120576393	2518000.0	2.8930281037321293	2518000.0	2.219072991406068	2518000.0	1.462190510468523	2518000.0	0.814464259399849	2518000.0	0.4823037348403483	2518000.0	0.4878476165191474
2519000.0	2.800988413811796	2519000.0	2.9155646626147655	2519000.0	3.4164838719906547	2519000.0	2.076590097741896	2519000.0	3.2603216559524792	2519000.0	2.219072991406068	2519000.0	1.462190510468523	2519000.0	0.814464259399849	2519000.0	0.4823037348403483	2519000.0	0.3379210462885835
2520000.0	4.142868642244404	2520000.0	1.7289878710543163	2520000.0	3.4164838719906547	2520000.0	2.076590097741896	2520000.0	2.5828963917165693	2520000.0	2.219072991406068	2520000.0	1.462190510468523	2520000.0	0.8763207252625718	2520000.0	0.4823037348403483	2520000.0	0.22510685849429699
2521000.0	3.6444937721024173	2521000.0	1.7289878710543163	2521000.0	3.199994171169708	2521000.0	2.850287970695848	2521000.0	2.5828963917165693	2521000.0	2.219072991406068	2521000.0	1.462190510468523	2521000.0	0.8466386662904528	2521000.0	0.4823037348403483	2521000.0	0.3420901044319576
2522000.0	2.2278856345467375	2522000.0	1.6947442481773645	2522000.0	3.199994171169708	2522000.0	2.1683165718958617	2522000.0	2.5828963917165693	2522000.0	2.2823011044991226	2522000.0	1.4476989079870473	2522000.0	0.8466386662904528	2522000.0	0.4823037348403483	2522000.0	0.30620991232771233
2523000.0	2.5608975143959776	2523000.0	1.8149324681778058	2523000.0	3.199994171169708	2523000.0	2.598559473424647	2523000.0	2.5804581402474316	2523000.0	2.2823011044991226	2523000.0	1.392944926275353	2523000.0	0.8145346790126131	2523000.0	0.4823037348403483	2523000.0	0.30620991232771233
2524000.0	2.5608975143959776	2524000.0	1.8149324681778058	2524000.0	2.1528755778240316	2524000.0	2.903788729418837	2524000.0	2.5804581402474316	2524000.0	2.0721315465877748	2524000.0	1.392944926275353	2524000.0	0.8145346790126131	2524000.0	0.4823037348403483	2524000.0	0.30620991232771233
2525000.0	2.7217334781434053	2525000.0	1.6453592949935916	2525000.0	2.1528755778240316	2525000.0	2.903788729418837	2525000.0	2.5804581402474316	2525000.0	2.0721315465877748	2525000.0	1.392944926275353	2525000.0	0.8145346790126131	2525000.0	0.4823037348403483	2525000.0	0.30620991232771233
2526000.0	3.830549546432837	2526000.0	1.6453592949935916	2526000.0	1.9703422583536836	2526000.0	2.745181622952079	2526000.0	2.5804581402474316	2526000.0	2.0721315465877748	2526000.0	1.7250566027850243	2526000.0	0.8145346790126131	2526000.0	0.4823037348403483	2526000.0	0.3265436115740411
2527000.0	4.060750943413828	2527000.0	2.967499678301003	2527000.0	1.9703422583536836	2527000.0	2.5566871283709993	2527000.0	2.5804581402474316	2527000.0	2.233601251803672	2527000.0	1.7250566027850243	2527000.0	0.8928714518085954	2527000.0	0.6438018283390591	2527000.0	0.3265436115740411
2528000.0	3.850816992892827	2528000.0	4.176962175237167	2528000.0	1.988165903372901	2528000.0	2.5566871283709993	2528000.0	2.782189883346437	2528000.0	2.233601251803672	2528000.0	1.7250566027850243	2528000.0	0.8928714518085954	2528000.0	0.6438018283390591	2528000.0	0.3265436115740411
2529000.0	3.2397326619095947	2529000.0	4.176962175237167	2529000.0	2.157262766314126	2529000.0	2.5566871283709993	2529000.0	2.887708663871785	2529000.0	2.175138935377586	2529000.0	1.7250566027850243	2529000.0	0.8928714518085954	2529000.0	0.6438018283390591	2529000.0	0.25365629163185277
2530000.0	3.2397326619095947	2530000.0	3.085228464971775	2530000.0	1.3241875713143263	2530000.0	2.5566871283709993	2530000.0	2.887708663871785	2530000.0	2.175138935377586	2530000.0	1.7250566027850243	2530000.0	0.8118320637665161	2530000.0	0.6438018283390591	2530000.0	0.25365629163185277
2531000.0	3.2397326619095947	2531000.0	2.3908252881402126	2531000.0	1.472688427934275	2531000.0	2.0728878342975796	2531000.0	2.887708663871785	2531000.0	1.7688107881591877	2531000.0	1.4666004792260872	2531000.0	0.8118320637665161	2531000.0	0.6438018283390591	2531000.0	0.4503281001076546
2532000.0	1.942671838833706	2532000.0	2.3908252881402126	2532000.0	2.3790310222862656	2532000.0	2.3366565262704126	2532000.0	3.025088006588792	2532000.0	2.4073555827756894	2532000.0	1.4666004792260872	2532000.0	0.5829232192412753	2532000.0	0.6438018283390591	2532000.0	0.4546472545237423
2533000.0	1.942671838833706	2533000.0	3.2227608667681262	2533000.0	2.817594631780681	2533000.0	2.3366565262704126	2533000.0	2.5981127935512442	2533000.0	2.4073555827756894	2533000.0	1.4666004792260872	2533000.0	0.5829232192412753	2533000.0	0.6438018283390591	2533000.0	0.4593464482692454
2534000.0	1.2473874111020478	2534000.0	1.642554721076263	2534000.0	1.1910131213680328	2534000.0	3.3520919489703402	2534000.0	2.5981127935512442	2534000.0	2.4073555827756894	2534000.0	1.2763473415187898	2534000.0	1.0414214313436807	2534000.0	0.6438018283390591	2534000.0	0.4593464482692454
2535000.0	0.6732771387759144	2535000.0	1.8205494159346467	2535000.0	0.6746628205792087	2535000.0	3.3520919489703402	2535000.0	1.9192888933068066	2535000.0	2.4073555827756894	2535000.0	1.2763473415187898	2535000.0	0.9209767143652523	2535000.0	0.45545490880644796	2535000.0	0.4593464482692454
2536000.0	1.0150813440358246	2536000.0	3.144896802397977	2536000.0	1.6497472246442182	2536000.0	3.473932891689811	2536000.0	2.3852968094446387	2536000.0	2.4073555827756894	2536000.0	1.647054661270852	2536000.0	0.7201030322225952	2536000.0	0.45545490880644796	2536000.0	0.4593464482692454
2537000.0	2.1474722694146697	2537000.0	4.029874592080431	2537000.0	1.6497472246442182	2537000.0	3.0938719159753614	2537000.0	2.70138154586353	2537000.0	2.4073555827756894	2537000.0	1.5666459467518576	2537000.0	0.7201030322225952	2537000.0	0.45545490880644796	2537000.0	0.6053241521661866
2538000.0	3.5585621609182545	2538000.0	4.029874592080431	2538000.0	0.8977649807520588	2538000.0	2.032179899105788	2538000.0	2.70138154586353	2538000.0	2.2555186916701215	2538000.0	1.5666459467518576	2538000.0	0.7201030322225952	2538000.0	0.45545490880644796	2538000.0	0.6053241521661866
2539000.0	2.9309329216823627	2539000.0	4.029874592080431	2539000.0	2.1417781598342347	2539000.0	2.032179899105788	2539000.0	3.075792390884493	2539000.0	2.2555186916701215	2539000.0	1.5666459467518576	2539000.0	0.7201030322225952	2539000.0	0.45545490880644796	2539000.0	0.6053241521661866
2540000.0	2.9309329216823627	2540000.0	4.029874592080431	2540000.0	1.1577339268961504	2540000.0	2.68619096378454	2540000.0	3.075792390884493	2540000.0	2.5395348267439335	2540000.0	1.5666459467518576	2540000.0	0.7201030322225952	2540000.0	0.45545490880644796	2540000.0	0.6053241521661866
2541000.0	0.8215349513448162	2541000.0	4.020886289368498	2541000.0	1.1533517106775253	2541000.0	2.7323270835184723	2541000.0	3.075792390884493	2541000.0	2.5395348267439335	2541000.0	1.3566916369399915	2541000.0	1.026301730777514	2541000.0	0.45545490880644796	2541000.0	0.6053241521661866
2542000.0	0.8215349513448162	2542000.0	3.301270112031221	2542000.0	1.1533517106775253	2542000.0	3.022342234691374	2542000.0	2.8320618579525556	2542000.0	2.5395348267439335	2542000.0	1.3566916369399915	2542000.0	1.026301730777514	2542000.0	0.45545490880644796	2542000.0	0.6053241521661866
2543000.0	0.4391028924711908	2543000.0	1.6091440267158867	2543000.0	2.550808351496075	2543000.0	3.022342234691374	2543000.0	2.8320618579525556	2543000.0	2.0727469872958553	2543000.0	1.3566916369399915	2543000.0	1.026301730777514	2543000.0	0.5376743789560138	2543000.0	0.3200143624559163
2544000.0	1.321379749750881	2544000.0	3.3190492297869794	2544000.0	2.550808351496075	2544000.0	3.022342234691374	2544000.0	2.8320618579525556	2544000.0	2.0727469872958553	2544000.0	1.3566916369399915	2544000.0	1.026301730777514	2544000.0	0.5376743789560138	2544000.0	0.3200143624559163
2545000.0	1.2736458452078985	2545000.0	1.807049773150443	2545000.0	2.857333416149256	2545000.0	3.022342234691374	2545000.0	2.1209493393146897	2545000.0	2.233667570345504	2545000.0	1.3566916369399915	2545000.0	0.9821605447014528	2545000.0	0.5376743789560138	2545000.0	0.33489497872422846
2546000.0	1.3721169205136305	2546000.0	1.165070493324511	2546000.0	1.8003498506600697	2546000.0	3.022342234691374	2546000.0	2.6301651795171153	2546000.0	2.233667570345504	2546000.0	1.3566916369399915	2546000.0	1.0221376212776334	2546000.0	0.4634881801436935	2546000.0	0.33489497872422846
2547000.0	1.3721169205136305	2547000.0	2.129215042377782	2547000.0	1.8003498506600697	2547000.0	2.2793451001466565	2547000.0	2.6301651795171153	2547000.0	2.233667570345504	2547000.0	1.3566916369399915	2547000.0	1.0221376212776334	2547000.0	0.4634881801436935	2547000.0	0.33489497872422846
2548000.0	1.3721169205136305	2548000.0	0.6098543096265869	2548000.0	1.8003498506600697	2548000.0	2.2793451001466565	2548000.0	3.280708981213917	2548000.0	2.233667570345504	2548000.0	1.4869147941996146	2548000.0	1.0221376212776334	2548000.0	0.4634881801436935	2548000.0	0.33489497872422846
2549000.0	1.3423848804630916	2549000.0	1.943647164158897	2549000.0	1.8003498506600697	2549000.0	2.2800091381289427	2549000.0	3.280708981213917	2549000.0	2.233667570345504	2549000.0	1.4869147941996146	2549000.0	1.0221376212776334	2549000.0	0.4634881801436935	2549000.0	0.33489497872422846
2550000.0	1.1883791750857453	2550000.0	2.5277340059612015	2550000.0	1.8003498506600697	2550000.0	2.2800091381289427	2550000.0	2.5385206221824435	2550000.0	2.233667570345504	2550000.0	1.4869147941996146	2550000.0	0.7920559234691358	2550000.0	0.4634881801436935	2550000.0	0.33489497872422846
2551000.0	1.3720754061881764	2551000.0	2.5277340059612015	2551000.0	1.8003498506600697	2551000.0	1.4778727856394138	2551000.0	2.402381556761	2551000.0	2.7771354727499027	2551000.0	1.3850430303256587	2551000.0	0.7920559234691358	2551000.0	0.49739858237805046	2551000.0	0.34384561462630087
2552000.0	1.3720754061881764	2552000.0	2.5089313346865576	2552000.0	3.5916378072272184	2552000.0	1.4778727856394138	2552000.0	2.402381556761	2552000.0	2.7771354727499027	2552000.0	1.3850430303256587	2552000.0	0.7920559234691358	2552000.0	0.49739858237805046	2552000.0	0.4798295498633493
2553000.0	2.4966090948818596	2553000.0	2.0852242878815943	2553000.0	1.5652524372565342	2553000.0	3.110572908177705	2553000.0	2.3792808419000946	2553000.0	2.083527935536754	2553000.0	1.8187138443432473	2553000.0	0.7920559234691358	2553000.0	0.49739858237805046	2553000.0	0.28017971435983946
2554000.0	2.1502655327733353	2554000.0	2.0852242878815943	2554000.0	2.38755774274534	2554000.0	3.110572908177705	2554000.0	2.727388161235261	2554000.0	1.8038885195659367	2554000.0	1.8187138443432473	2554000.0	0.8234024878882364	2554000.0	0.49739858237805046	2554000.0	0.28017971435983946
2555000.0	1.7724323093745253	2555000.0	2.28092915347252	2555000.0	1.186617603536332	2555000.0	2.512527795158764	2555000.0	2.727388161235261	2555000.0	2.1566347327604802	2555000.0	1.5161313937081686	2555000.0	0.8234024878882364	2555000.0	0.49739858237805046	2555000.0	0.28017971435983946
2556000.0	0.7366106507578536	2556000.0	2.28092915347252	2556000.0	1.4627742023192372	2556000.0	2.499273218646543	2556000.0	2.7167357731893955	2556000.0	2.1566347327604802	2556000.0	1.5161313937081686	2556000.0	0.8234024878882364	2556000.0	0.49739858237805046	2556000.0	0.28017971435983946
2557000.0	0.8468348629351314	2557000.0	2.28092915347252	2557000.0	2.68898898098602	2557000.0	2.7465203435717953	2557000.0	2.972951795434807	2557000.0	1.9062552321786392	2557000.0	1.5161313937081686	2557000.0	0.8234024878882364	2557000.0	0.49739858237805046	2557000.0	0.28017971435983946
2558000.0	2.1469066640180348	2558000.0	2.1964747491663115	2558000.0	2.3042770022388486	2558000.0	3.1597167038554956	2558000.0	3.0353159450654905	2558000.0	2.1445972647947222	2558000.0	1.46929412356579	2558000.0	0.9305732703885136	2558000.0	0.49739858237805046	2558000.0	0.28017971435983946
2559000.0	2.1469066640180348	2559000.0	2.4392192614354142	2559000.0	2.4060678979261056	2559000.0	2.5667827550486004	2559000.0	3.3466041687204964	2559000.0	2.1445972647947222	2559000.0	1.46929412356579	2559000.0	0.9305732703885136	2559000.0	0.49739858237805046	2559000.0	0.2909095862993602
2560000.0	1.2172851917746967	2560000.0	2.036990019068857	2560000.0	2.4060678979261056	2560000.0	2.5667827550486004	2560000.0	2.8517044419148836	2560000.0	2.078278566045149	2560000.0	1.46929412356579	2560000.0	0.9305732703885136	2560000.0	0.49739858237805046	2560000.0	0.30852535960487726
2561000.0	1.579171512276337	2561000.0	1.8408065583211322	2561000.0	1.9225665720279799	2561000.0	2.5667827550486004	2561000.0	3.1743368041285778	2561000.0	2.078278566045149	2561000.0	1.46929412356579	2561000.0	0.9305732703885136	2561000.0	0.49739858237805046	2561000.0	0.6027783670687686
2562000.0	0.605085322740591	2562000.0	2.1044916078268043	2562000.0	2.172483739679012	2562000.0	2.332969516776501	2562000.0	3.1743368041285778	2562000.0	2.078278566045149	2562000.0	1.46929412356579	2562000.0	0.8561374081059708	2562000.0	0.49739858237805046	2562000.0	0.6027783670687686
2563000.0	0.6702804074429753	2563000.0	2.1044916078268043	2563000.0	2.172483739679012	2563000.0	2.0602667037408056	2563000.0	2.731948012022803	2563000.0	2.078278566045149	2563000.0	1.46929412356579	2563000.0	0.8561374081059708	2563000.0	0.49739858237805046	2563000.0	0.6027783670687686
2564000.0	1.3484547687661474	2564000.0	2.1044916078268043	2564000.0	2.172483739679012	2564000.0	2.0602667037408056	2564000.0	2.731948012022803	2564000.0	2.0857794559468505	2564000.0	1.46929412356579	2564000.0	1.0271797065399357	2564000.0	0.5307099365212603	2564000.0	0.5760558905667216
2565000.0	1.4861853574561068	2565000.0	2.0419479212784175	2565000.0	2.653428771097981	2565000.0	2.0602667037408056	2565000.0	2.9536563953537396	2565000.0	2.0857794559468505	2565000.0	1.46929412356579	2565000.0	1.0271797065399357	2565000.0	0.5307099365212603	2565000.0	0.5760558905667216
2566000.0	1.7235192012921545	2566000.0	3.2614903057420443	2566000.0	2.653428771097981	2566000.0	2.0602667037408056	2566000.0	2.8485566317949202	2566000.0	2.0857794559468505	2566000.0	1.46929412356579	2566000.0	0.670785436728268	2566000.0	0.5307099365212603	2566000.0	0.5353178800800829
2567000.0	1.7235192012921545	2567000.0	3.2614903057420443	2567000.0	3.7176781565874224	2567000.0	1.515961990122399	2567000.0	3.5036453968588077	2567000.0	2.0857794559468505	2567000.0	1.46929412356579	2567000.0	0.670785436728268	2567000.0	0.5307099365212603	2567000.0	0.5353178800800829
2568000.0	0.9739900785299547	2568000.0	3.2614903057420443	2568000.0	4.266646092632889	2568000.0	1.9602239928030463	2568000.0	3.5036453968588077	2568000.0	2.0857794559468505	2568000.0	1.4638987688238863	2568000.0	0.670785436728268	2568000.0	0.5307099365212603	2568000.0	0.5274231229269687
2569000.0	0.9739900785299547	2569000.0	2.596188044670539	2569000.0	3.3916930709699042	2569000.0	1.9932198131306555	2569000.0	2.677591288331753	2569000.0	2.1483045580090203	2569000.0	1.4638987688238863	2569000.0	0.6686042854762225	2569000.0	0.5307099365212603	2569000.0	0.5274231229269687
2570000.0	0.23893182830276172	2570000.0	2.596188044670539	2570000.0	2.9883908650746216	2570000.0	2.301293908789195	2570000.0	2.677591288331753	2570000.0	2.23135897486394	2570000.0	1.4638987688238863	2570000.0	0.6686042854762225	2570000.0	0.5307099365212603	2570000.0	0.7400297682702276
2571000.0	0.10624222219475295	2571000.0	2.0753897701908417	2571000.0	2.9883908650746216	2571000.0	3.1100749105171905	2571000.0	2.830182830332478	2571000.0	2.336773569233147	2571000.0	1.5271726377290278	2571000.0	0.6686042854762225	2571000.0	0.5307099365212603	2571000.0	0.705831727733583
2572000.0	0.4413227516371381	2572000.0	2.0753897701908417	2572000.0	1.7928091898831477	2572000.0	2.5851806484001516	2572000.0	2.6467495375583567	2572000.0	2.2210964355595557	2572000.0	1.5271726377290278	2572000.0	0.6686042854762225	2572000.0	0.5307099365212603	2572000.0	0.705831727733583
2573000.0	0.44595582878587936	2573000.0	4.144618084038129	2573000.0	1.3191819360516295	2573000.0	2.2547894174075593	2573000.0	2.6467495375583567	2573000.0	2.2210964355595557	2573000.0	1.5271726377290278	2573000.0	0.6686042854762225	2573000.0	0.5307099365212603	2573000.0	0.705831727733583
2574000.0	2.0837369186573476	2574000.0	4.402867483472538	2574000.0	1.4889856518083329	2574000.0	2.7768507360844694	2574000.0	2.6467495375583567	2574000.0	2.2674930515577376	2574000.0	1.5271726377290278	2574000.0	1.0122133829768138	2574000.0	0.5307099365212603	2574000.0	0.29955551094585087
2575000.0	4.495963182991056	2575000.0	2.781664821437774	2575000.0	1.0008809349046643	2575000.0	3.3223628366942863	2575000.0	2.6467495375583567	2575000.0	2.2674930515577376	2575000.0	1.4255263745873143	2575000.0	1.0122133829768138	2575000.0	0.5307099365212603	2575000.0	0.25705871838060795
2576000.0	4.75314376597443	2576000.0	2.781664821437774	2576000.0	1.8241585419437674	2576000.0	2.633855904694082	2576000.0	2.6467495375583567	2576000.0	2.2674930515577376	2576000.0	1.4255263745873143	2576000.0	1.0122133829768138	2576000.0	0.5307099365212603	2576000.0	0.5060647023693374
2577000.0	4.315566016497781	2577000.0	0.725575026646663	2577000.0	2.2156904951744294	2577000.0	2.633855904694082	2577000.0	2.6467495375583567	2577000.0	2.2674930515577376	2577000.0	1.4255263745873143	2577000.0	1.0122133829768138	2577000.0	0.5307099365212603	2577000.0	0.35906438890348485
2578000.0	2.862430755330919	2578000.0	0.6969905976193542	2578000.0	2.2156904951744294	2578000.0	2.633855904694082	2578000.0	2.6467495375583567	2578000.0	2.1720208891869333	2578000.0	1.4255263745873143	2578000.0	1.0122133829768138	2578000.0	0.47931977900291334	2578000.0	0.456331587130284
2579000.0	2.6346206746419005	2579000.0	1.8773968044943832	2579000.0	2.2156904951744294	2579000.0	5.303608531843509	2579000.0	2.6467495375583567	2579000.0	2.1720208891869333	2579000.0	1.4255263745873143	2579000.0	1.0122133829768138	2579000.0	0.47931977900291334	2579000.0	0.456331587130284
2580000.0	1.5159975591978891	2580000.0	1.8773968044943832	2580000.0	2.01427591538803	2580000.0	4.821896812391499	2580000.0	2.868445919915779	2580000.0	2.1720208891869333	2580000.0	1.4255263745873143	2580000.0	0.9311359984201406	2580000.0	0.47931977900291334	2580000.0	0.2550450435456702
2581000.0	1.9434277797791344	2581000.0	1.3383707757610113	2581000.0	1.1298184666119477	2581000.0	4.821896812391499	2581000.0	2.9537997722701794	2581000.0	2.1720208891869333	2581000.0	1.4255263745873143	2581000.0	1.0357338781803347	2581000.0	0.47931977900291334	2581000.0	0.26999503314051104
2582000.0	2.8370469374060097	2582000.0	1.9112391536733637	2582000.0	1.9201834180247979	2582000.0	4.821896812391499	2582000.0	1.6275924487437994	2582000.0	2.1720208891869333	2582000.0	1.4255263745873143	2582000.0	1.0357338781803347	2582000.0	0.4756711478636751	2582000.0	0.26999503314051104
2583000.0	1.9138322956114509	2583000.0	2.8872422272562037	2583000.0	1.68046178154317	2583000.0	3.733847936313243	2583000.0	2.446177756076747	2583000.0	2.1720208891869333	2583000.0	1.4467637940972617	2583000.0	1.0357338781803347	2583000.0	0.4756711478636751	2583000.0	0.3557753923363407
2584000.0	1.0832230765183213	2584000.0	2.761878861505467	2584000.0	0.9090239183921391	2584000.0	3.773716820822234	2584000.0	2.2342390238005105	2584000.0	2.1720208891869333	2584000.0	1.4467637940972617	2584000.0	0.9725871717225412	2584000.0	0.4756711478636751	2584000.0	0.6410782774571122
2585000.0	0.9816415726179228	2585000.0	1.375245986157093	2585000.0	1.339525817064166	2585000.0	2.5341977901827133	2585000.0	3.304980737607273	2585000.0	2.242454055070361	2585000.0	1.4467637940972617	2585000.0	0.9725871717225412	2585000.0	0.4756711478636751	2585000.0	0.5915563538693089
2586000.0	1.1498251119594736	2586000.0	1.4113251319993176	2586000.0	2.8150354598549736	2586000.0	2.5341977901827133	2586000.0	2.6736703840565346	2586000.0	2.242454055070361	2586000.0	1.4467637940972617	2586000.0	0.9420525766686945	2586000.0	0.4756711478636751	2586000.0	0.4509471500214173
2587000.0	1.3870854251579119	2587000.0	1.4113251319993176	2587000.0	2.8150354598549736	2587000.0	1.8457667674906733	2587000.0	2.6736703840565346	2587000.0	2.22208271173613	2587000.0	1.4467637940972617	2587000.0	0.9420525766686945	2587000.0	0.49625330193329853	2587000.0	0.4181134880962549
2588000.0	1.6247570937404474	2588000.0	1.7123574107046349	2588000.0	1.9776100946246888	2588000.0	2.4397604515140117	2588000.0	2.6736703840565346	2588000.0	2.22208271173613	2588000.0	1.4467637940972617	2588000.0	0.9420525766686945	2588000.0	0.49625330193329853	2588000.0	0.4181134880962549
2589000.0	0.8081608987987206	2589000.0	1.7356087673179075	2589000.0	2.8879915694854374	2589000.0	3.6896475754673874	2589000.0	2.6736703840565346	2589000.0	2.22208271173613	2589000.0	1.4467637940972617	2589000.0	0.9420525766686945	2589000.0	0.49625330193329853	2589000.0	0.4181134880962549
2590000.0	0.8081608987987206	2590000.0	1.7356087673179075	2590000.0	2.8879915694854374	2590000.0	3.484149730958695	2590000.0	2.6736703840565346	2590000.0	2.22208271173613	2590000.0	1.4467637940972617	2590000.0	0.9420525766686945	2590000.0	0.59630623960006	2590000.0	0.2787139444709989
2591000.0	1.5311672531368727	2591000.0	2.978419984956515	2591000.0	2.8879915694854374	2591000.0	2.8090355195102408	2591000.0	2.6736703840565346	2591000.0	2.22208271173613	2591000.0	1.4467637940972617	2591000.0	0.9420525766686945	2591000.0	0.59630623960006	2591000.0	0.2627400428249623
2592000.0	0.9964939332981775	2592000.0	3.156980945222659	2592000.0	2.8879915694854374	2592000.0	1.896440582556634	2592000.0	2.6736703840565346	2592000.0	2.22208271173613	2592000.0	1.4467637940972617	2592000.0	0.9420525766686945	2592000.0	0.59630623960006	2592000.0	0.21691867910174734
