state	TTR0.1	state	TTR0.2	state	TTR0.3	state	TTR0.4	state	TTR0.5	state	TTR0.6	state	TTR0.7	state	TTR0.8	state	TTR0.9
157000.0	6.472445450264229	157000.0	1.8415249810137753	157000.0	2.1841912917245905	157000.0	4.090503313883067	157000.0	2.6010043269055867	157000.0	1.4045706168719827	157000.0	0.2745122060571596	157000.0	0.12353987234239631	157000.0	0.15326251931616625
158000.0	6.607209843581638	158000.0	2.025524633872554	158000.0	1.7725987557586853	158000.0	4.603758759463215	158000.0	2.8105052719001784	158000.0	1.3611072889349851	158000.0	0.29452631546189467	158000.0	0.12353987234239631	158000.0	0.2416982704760495
159000.0	6.387423881542492	159000.0	2.1390203832057977	159000.0	1.7725987557586853	159000.0	4.241095356858377	159000.0	2.633660309582721	159000.0	1.3611072889349851	159000.0	0.29452631546189467	159000.0	0.17217823331518012	159000.0	0.2416982704760495
160000.0	5.4113388468665065	160000.0	2.1390203832057977	160000.0	3.2862028048384797	160000.0	4.042661208169596	160000.0	2.633660309582721	160000.0	1.3611072889349851	160000.0	0.29452631546189467	160000.0	0.12167733637455624	160000.0	0.2402514495548988
161000.0	5.4113388468665065	161000.0	2.222395555693771	161000.0	2.804945562899923	161000.0	4.072378073521938	161000.0	2.633660309582721	161000.0	1.3611072889349851	161000.0	0.29452631546189467	161000.0	0.12167733637455624	161000.0	0.2402514495548988
162000.0	5.181741145086442	162000.0	3.519787205432789	162000.0	1.7233771207760777	162000.0	4.1724317030579074	162000.0	2.633660309582721	162000.0	1.541172993586539	162000.0	0.29452631546189467	162000.0	0.12852937653588234	162000.0	0.2402514495548988
163000.0	5.181741145086442	163000.0	2.149749057109914	163000.0	1.866203094177839	163000.0	4.531849558532427	163000.0	2.633660309582721	163000.0	1.3371118824174744	163000.0	0.29452631546189467	163000.0	0.12852937653588234	163000.0	0.2402514495548988
164000.0	4.880063357067344	164000.0	2.4676196280893032	164000.0	2.139457381194622	164000.0	4.531849558532427	164000.0	2.633660309582721	164000.0	1.3371118824174744	164000.0	0.29452631546189467	164000.0	0.11491947453844054	164000.0	0.2059608586544095
165000.0	3.3662714124298505	165000.0	2.6329669450149336	165000.0	2.247034887229561	165000.0	4.531849558532427	165000.0	2.721336303886921	165000.0	1.384224495846757	165000.0	0.3064672575578089	165000.0	0.12017599397331223	165000.0	0.2059608586544095
166000.0	2.994341854890987	166000.0	4.113234331252528	166000.0	2.3340458928517767	166000.0	3.701997245096181	166000.0	2.721336303886921	166000.0	1.384224495846757	166000.0	0.3064672575578089	166000.0	0.1350494556639516	166000.0	0.2535008728289288
167000.0	4.90573052113071	167000.0	4.322368303602289	167000.0	2.2331678111020126	167000.0	3.4479606648223804	167000.0	2.6720601105541224	167000.0	1.404710216861472	167000.0	0.26291617923576716	167000.0	0.1350494556639516	167000.0	0.1975390629893112
168000.0	4.90573052113071	168000.0	4.322368303602289	168000.0	3.0427543460181097	168000.0	4.491165099180099	168000.0	2.6720601105541224	168000.0	1.4268755866795397	168000.0	0.30864777592081494	168000.0	0.1350494556639516	168000.0	0.2540176749251226
169000.0	3.4751252379786304	169000.0	3.6244208483169817	169000.0	2.4946614140530574	169000.0	4.753848171498512	169000.0	2.4939802788849383	169000.0	1.371913607970602	169000.0	0.26775239573795956	169000.0	0.15814199129885728	169000.0	0.38697100889921476
170000.0	3.4751252379786304	170000.0	3.7751536448264744	170000.0	2.1689814130621383	170000.0	4.753848171498512	170000.0	2.4939802788849383	170000.0	1.371913607970602	170000.0	0.26775239573795956	170000.0	0.15814199129885728	170000.0	0.3337037015839674
171000.0	2.2393835548610648	171000.0	2.811254713118063	171000.0	2.1689814130621383	171000.0	4.498310601399505	171000.0	2.4939802788849383	171000.0	1.371913607970602	171000.0	0.26775239573795956	171000.0	0.11398234045196172	171000.0	0.17980717999550458
172000.0	2.2393835548610648	172000.0	2.7948716289043025	172000.0	5.6262401899599865	172000.0	4.901058805014444	172000.0	2.530692727247252	172000.0	1.371913607970602	172000.0	0.26775239573795956	172000.0	0.1933113067481619	172000.0	0.23251368000490502
173000.0	2.1663796294364936	173000.0	1.820313777615142	173000.0	3.2728984908834766	173000.0	4.735549984078948	173000.0	2.530692727247252	173000.0	1.371913607970602	173000.0	0.26775239573795956	173000.0	0.14401038734297608	173000.0	0.23251368000490502
174000.0	2.7388823235981756	174000.0	2.324477622396465	174000.0	3.558335422616552	174000.0	3.906257519828451	174000.0	2.530692727247252	174000.0	1.4189223890908058	174000.0	0.26775239573795956	174000.0	0.14401038734297608	174000.0	0.23251368000490502
175000.0	1.1830627216052458	175000.0	1.87636399216572	175000.0	3.558335422616552	175000.0	4.125085717007143	175000.0	2.6133747108019176	175000.0	1.393203722125114	175000.0	0.26775239573795956	175000.0	0.1484247396582415	175000.0	0.23251368000490502
176000.0	1.1830627216052458	176000.0	1.4048098842243402	176000.0	3.558335422616552	176000.0	3.802410989609	176000.0	2.6133747108019176	176000.0	1.393203722125114	176000.0	0.26775239573795956	176000.0	0.1484247396582415	176000.0	0.28322593964980536
177000.0	1.7411882774591845	177000.0	1.8534806361684517	177000.0	3.558335422616552	177000.0	4.839029185656794	177000.0	2.730330370083294	177000.0	1.3385120810956437	177000.0	0.26775239573795956	177000.0	0.12222563555394941	177000.0	0.2841219322376611
178000.0	3.454632498095298	178000.0	1.8534806361684517	178000.0	3.179513775400961	178000.0	4.429343175550353	178000.0	2.666428361461424	178000.0	1.3385120810956437	178000.0	0.26775239573795956	178000.0	0.12222563555394941	178000.0	0.3326304808763735
179000.0	3.8622781590145463	179000.0	1.8534806361684517	179000.0	2.934060773871395	179000.0	4.025872095056196	179000.0	2.666428361461424	179000.0	1.3385120810956437	179000.0	0.26775239573795956	179000.0	0.11412705036072578	179000.0	0.3326304808763735
180000.0	4.503888427147038	180000.0	1.8534806361684517	180000.0	3.329794648090547	180000.0	4.100476510474398	180000.0	2.666428361461424	180000.0	1.4444866602419086	180000.0	0.26775239573795956	180000.0	0.11412705036072578	180000.0	0.3568883897187373
181000.0	4.503888427147038	181000.0	1.4444816762796406	181000.0	2.3988617232009166	181000.0	4.898048145864051	181000.0	2.666428361461424	181000.0	1.395713317775265	181000.0	0.26775239573795956	181000.0	0.11412705036072578	181000.0	0.26224969160946426
182000.0	4.740003642187329	182000.0	0.9470198091093586	182000.0	1.8706244273166495	182000.0	4.898048145864051	182000.0	2.6041487275147865	182000.0	1.4140695630421398	182000.0	0.28119790298126884	182000.0	0.11412705036072578	182000.0	0.26224969160946426
183000.0	4.740003642187329	183000.0	1.1233264423736362	183000.0	1.79187838037235	183000.0	5.066090916795577	183000.0	2.6310954308700283	183000.0	1.4140695630421398	183000.0	0.28119790298126884	183000.0	0.11412705036072578	183000.0	0.26224969160946426
184000.0	5.4130363056080535	184000.0	1.7434672167669887	184000.0	1.5257958914628151	184000.0	5.066090916795577	184000.0	2.6310954308700283	184000.0	1.4140695630421398	184000.0	0.28119790298126884	184000.0	0.11412705036072578	184000.0	0.26224969160946426
185000.0	5.4130363056080535	185000.0	1.7434672167669887	185000.0	1.5136710689903086	185000.0	4.734074350745579	185000.0	2.6310954308700283	185000.0	1.4140695630421398	185000.0	0.28119790298126884	185000.0	0.1993726576562988	185000.0	0.3074975079153065
186000.0	6.802792086451464	186000.0	1.1746755386972816	186000.0	2.549722937969171	186000.0	5.298630767241974	186000.0	2.6310954308700283	186000.0	1.4140695630421398	186000.0	0.25380453041558826	186000.0	0.1993726576562988	186000.0	0.229022142463734
187000.0	7.115013488967399	187000.0	1.1746755386972816	187000.0	1.9898741650005198	187000.0	4.79297725654167	187000.0	2.6310954308700283	187000.0	1.4140695630421398	187000.0	0.25380453041558826	187000.0	0.1993726576562988	187000.0	0.229022142463734
188000.0	4.4086081700985575	188000.0	1.3426756281868055	188000.0	2.798815436577983	188000.0	3.5727851930119425	188000.0	2.6310954308700283	188000.0	1.4861442486309913	188000.0	0.25380453041558826	188000.0	0.19388032684769949	188000.0	0.229022142463734
189000.0	4.303565100061759	189000.0	1.9690765968163715	189000.0	4.902419526344911	189000.0	3.5727851930119425	189000.0	2.6310954308700283	189000.0	1.4861442486309913	189000.0	0.25380453041558826	189000.0	0.15939975925110839	189000.0	0.2617639709925589
190000.0	5.516476758011123	190000.0	1.5071806163789347	190000.0	4.071071446110656	190000.0	3.5512100637836976	190000.0	2.5934697794979815	190000.0	1.4861442486309913	190000.0	0.24885110400868837	190000.0	0.1597508464651038	190000.0	0.2617639709925589
191000.0	5.516476758011123	191000.0	1.5071806163789347	191000.0	4.298719907533006	191000.0	3.9050502520439054	191000.0	2.862418166037177	191000.0	1.4861442486309913	191000.0	0.24885110400868837	191000.0	0.1998143359011309	191000.0	0.2617639709925589
192000.0	3.2047225296679067	192000.0	2.099503836990304	192000.0	3.657179173792504	192000.0	3.5362320075191804	192000.0	2.862418166037177	192000.0	1.4861442486309913	192000.0	0.24885110400868837	192000.0	0.15403045762222473	192000.0	0.2617639709925589
193000.0	3.3340419168465436	193000.0	2.099503836990304	193000.0	3.39747084257696	193000.0	3.535187487463921	193000.0	2.862418166037177	193000.0	1.4861442486309913	193000.0	0.24885110400868837	193000.0	0.15403045762222473	193000.0	0.2617639709925589
194000.0	2.6089872065913795	194000.0	1.7338409459738398	194000.0	3.276945224723935	194000.0	3.535187487463921	194000.0	2.545358498321748	194000.0	1.4861442486309913	194000.0	0.292616637112764	194000.0	0.15403045762222473	194000.0	0.24819405658852112
195000.0	2.745295865418752	195000.0	1.7338409459738398	195000.0	3.220604617092917	195000.0	3.535187487463921	195000.0	2.859185805519265	195000.0	1.3252506637700872	195000.0	0.2972605997600131	195000.0	0.1748309726326816	195000.0	0.17650600259468563
196000.0	6.00264992631467	196000.0	1.4544386302454289	196000.0	3.220604617092917	196000.0	3.2251406358759755	196000.0	2.9161349049116145	196000.0	1.3252506637700872	196000.0	0.2972605997600131	196000.0	0.1748309726326816	196000.0	0.17650600259468563
197000.0	6.00264992631467	197000.0	1.7420120066082252	197000.0	5.1810604748485325	197000.0	2.891858898950919	197000.0	2.8375801668476623	197000.0	1.3252506637700872	197000.0	0.2972605997600131	197000.0	0.1748309726326816	197000.0	0.2795110059796909
198000.0	3.3527503756387524	198000.0	2.5695169322371125	198000.0	4.337185245298624	198000.0	3.040870287440095	198000.0	2.8375801668476623	198000.0	1.3252506637700872	198000.0	0.28063601442901054	198000.0	0.1748309726326816	198000.0	0.2795110059796909
199000.0	1.7209704198292088	199000.0	2.3135136952682736	199000.0	4.3133726392048395	199000.0	3.1505966631427547	199000.0	2.8375801668476623	199000.0	1.3541004845602518	199000.0	0.28063601442901054	199000.0	0.15286604812093474	199000.0	0.2795110059796909
200000.0	1.997544439800666	200000.0	3.3892686908055127	200000.0	3.1810913216695385	200000.0	3.1889950929093276	200000.0	2.8108291278531605	200000.0	1.3541004845602518	200000.0	0.28063601442901054	200000.0	0.15286604812093474	200000.0	0.2236120497924536
201000.0	4.009374746068252	201000.0	3.3892686908055127	201000.0	3.296648366204335	201000.0	4.505255176112858	201000.0	2.8108291278531605	201000.0	1.406699330492313	201000.0	0.26764474653106	201000.0	0.15286604812093474	201000.0	0.17442157654208235
202000.0	4.92680090937702	202000.0	3.3892686908055127	202000.0	2.9573550099230084	202000.0	3.664372072667847	202000.0	2.8108291278531605	202000.0	1.406699330492313	202000.0	0.28348959450228867	202000.0	0.15286604812093474	202000.0	0.20331057452905363
203000.0	4.92680090937702	203000.0	3.3892686908055127	203000.0	2.1930430488648596	203000.0	4.530758242087701	203000.0	2.8108291278531605	203000.0	1.3677320116046174	203000.0	0.28348959450228867	203000.0	0.15286604812093474	203000.0	0.28588314847767526
204000.0	4.603978748009912	204000.0	2.5478278154511353	204000.0	2.1930430488648596	204000.0	4.685426473473116	204000.0	2.7243594345623983	204000.0	1.3677320116046174	204000.0	0.2755692629063008	204000.0	0.1347647300208025	204000.0	0.28588314847767526
205000.0	5.410634294982573	205000.0	3.06375988521187	205000.0	3.0548631652620792	205000.0	4.352222375922984	205000.0	2.7243594345623983	205000.0	1.3368632784098313	205000.0	0.2755692629063008	205000.0	0.1347647300208025	205000.0	0.28588314847767526
206000.0	5.209921101316352	206000.0	3.651336795194553	206000.0	2.898141931193395	206000.0	3.7390329072314503	206000.0	2.7243594345623983	206000.0	1.3368632784098313	206000.0	0.2764293563864961	206000.0	0.1347647300208025	206000.0	0.28588314847767526
207000.0	5.012863835419148	207000.0	3.446947241590672	207000.0	3.4929708883961994	207000.0	3.3160779280580233	207000.0	2.7243594345623983	207000.0	1.3368632784098313	207000.0	0.2764293563864961	207000.0	0.13484785271235833	207000.0	0.343356587837492
208000.0	4.991937245194283	208000.0	3.446947241590672	208000.0	3.1550044436072766	208000.0	3.5740971528057313	208000.0	2.7243594345623983	208000.0	1.3368632784098313	208000.0	0.2764293563864961	208000.0	0.12707849486734807	208000.0	0.343356587837492
209000.0	5.090393170972011	209000.0	3.631202808462037	209000.0	2.8931254526589734	209000.0	4.144205270512104	209000.0	2.6539466596793324	209000.0	1.3368632784098313	209000.0	0.2764293563864961	209000.0	0.12707849486734807	209000.0	0.21237350437172509
210000.0	4.817379737159865	210000.0	3.631202808462037	210000.0	2.7810238126066915	210000.0	4.189772916879202	210000.0	2.631984032985014	210000.0	1.3368632784098313	210000.0	0.2764293563864961	210000.0	0.12707849486734807	210000.0	0.23736036424765344
211000.0	3.692815202955615	211000.0	3.6891432715421955	211000.0	3.417512447108562	211000.0	4.189772916879202	211000.0	2.631984032985014	211000.0	1.3368632784098313	211000.0	0.2764293563864961	211000.0	0.12707849486734807	211000.0	0.2141572567803328
212000.0	3.428838865016096	212000.0	3.978677628655158	212000.0	3.4675792777339804	212000.0	3.8690395157140234	212000.0	2.631984032985014	212000.0	1.3368632784098313	212000.0	0.2764293563864961	212000.0	0.1034121158359429	212000.0	0.3590258869474657
213000.0	2.352282172628185	213000.0	3.978677628655158	213000.0	3.8625141785870882	213000.0	4.225827040177511	213000.0	2.504889230993992	213000.0	1.3622154576428467	213000.0	0.28819247593235037	213000.0	0.1034121158359429	213000.0	0.3590258869474657
214000.0	2.2216063735470617	214000.0	3.8410326817373703	214000.0	2.9538963062529517	214000.0	5.5436150468871785	214000.0	2.504889230993992	214000.0	1.3622154576428467	214000.0	0.28819247593235037	214000.0	0.13669083417204306	214000.0	0.3372184885643676
215000.0	1.557509044956827	215000.0	3.8410326817373703	215000.0	3.325282762071442	215000.0	5.153696666530601	215000.0	2.504889230993992	215000.0	1.3622154576428467	215000.0	0.28819247593235037	215000.0	0.1439760187093136	215000.0	0.3148908117489817
216000.0	0.8810666302638225	216000.0	3.725994911176676	216000.0	1.8803737446249609	216000.0	5.153696666530601	216000.0	2.2729464642963184	216000.0	1.3885529726040358	216000.0	0.28819247593235037	216000.0	0.1439760187093136	216000.0	0.10264684307524491
217000.0	0.7237592166399549	217000.0	3.6741114438475577	217000.0	1.8275836953773843	217000.0	4.749434422149717	217000.0	2.5176157368611154	217000.0	1.3885529726040358	217000.0	0.28819247593235037	217000.0	0.1439760187093136	217000.0	0.30871122867056944
218000.0	0.7128264535530295	218000.0	5.923236436081725	218000.0	1.5876569697163807	218000.0	4.851456484375753	218000.0	2.4516035495109945	218000.0	1.3885529726040358	218000.0	0.23340231596310146	218000.0	0.1439760187093136	218000.0	0.21283919972949214
219000.0	0.5429438826445817	219000.0	5.906637704041021	219000.0	2.0659051555089625	219000.0	4.075496546224713	219000.0	2.526006639497138	219000.0	1.3885529726040358	219000.0	0.23340231596310146	219000.0	0.1439760187093136	219000.0	0.3133745332601686
220000.0	0.7626197672165169	220000.0	5.906637704041021	220000.0	2.8282229858802044	220000.0	5.760357636225294	220000.0	2.526006639497138	220000.0	1.3885529726040358	220000.0	0.23340231596310146	220000.0	0.1323865530768703	220000.0	0.31524194658377097
221000.0	0.1783987386553187	221000.0	6.030467858696782	221000.0	2.4531675028822106	221000.0	3.090372977856406	221000.0	2.526006639497138	221000.0	1.3885529726040358	221000.0	0.27731986109478834	221000.0	0.1323865530768703	221000.0	0.31524194658377097
222000.0	0.15477583665612557	222000.0	5.20236738742414	222000.0	3.311897089921294	222000.0	3.2245797223040062	222000.0	2.526006639497138	222000.0	1.5036009713681977	222000.0	0.27731986109478834	222000.0	0.12231674327894891	222000.0	0.35992524169986856
223000.0	0.15477583665612557	223000.0	4.942986306856909	223000.0	3.311897089921294	223000.0	3.9383309272290448	223000.0	2.317336929133215	223000.0	1.5036009713681977	223000.0	0.27731986109478834	223000.0	0.15830825425686731	223000.0	0.35992524169986856
224000.0	0.21987263366852633	224000.0	3.1230874284164116	224000.0	3.24499925576108	224000.0	4.402608928387927	224000.0	2.317336929133215	224000.0	1.5036009713681977	224000.0	0.27731986109478834	224000.0	0.17096230277894484	224000.0	0.35992524169986856
225000.0	1.1390136556587203	225000.0	2.184262324437841	225000.0	3.0680982864382957	225000.0	4.089402043692774	225000.0	2.541228978003091	225000.0	1.5036009713681977	225000.0	0.27731986109478834	225000.0	0.09840362044159735	225000.0	0.35992524169986856
226000.0	0.9241734684480472	226000.0	1.9991104540448368	226000.0	3.4703252363440407	226000.0	4.498153140087227	226000.0	2.541228978003091	226000.0	1.478137839511638	226000.0	0.27731986109478834	226000.0	0.08226150064871664	226000.0	0.35992524169986856
227000.0	0.6306619218367431	227000.0	2.237222870506718	227000.0	3.9862430459785436	227000.0	4.67400713286553	227000.0	2.485706676672536	227000.0	1.478137839511638	227000.0	0.27731986109478834	227000.0	0.12738389331438957	227000.0	0.35992524169986856
228000.0	0.6318295843860207	228000.0	2.5192931709708026	228000.0	4.042318473981813	228000.0	4.068880812112582	228000.0	2.485706676672536	228000.0	1.478137839511638	228000.0	0.2871738013797179	228000.0	0.12738389331438957	228000.0	0.35992524169986856
229000.0	0.06328163845021167	229000.0	3.574381422596699	229000.0	2.8343348487905056	229000.0	4.068880812112582	229000.0	2.485706676672536	229000.0	1.478137839511638	229000.0	0.2871738013797179	229000.0	0.08508210407362082	229000.0	0.3623502931445206
230000.0	0.057956469500808794	230000.0	3.133645154810878	230000.0	2.9220015881963777	230000.0	4.369183346487828	230000.0	2.485706676672536	230000.0	1.478137839511638	230000.0	0.30439253804810307	230000.0	0.08508210407362082	230000.0	0.3623502931445206
231000.0	0.10558363985525845	231000.0	4.114711022724215	231000.0	2.9220015881963777	231000.0	4.624381417632828	231000.0	2.4091503576870217	231000.0	1.478137839511638	231000.0	0.30439253804810307	231000.0	0.10319121978894111	231000.0	0.3063933122047543
232000.0	1.1697940235163262	232000.0	2.2404770972317083	232000.0	1.812001765605568	232000.0	4.415262367076954	232000.0	2.6073705409731547	232000.0	1.478137839511638	232000.0	0.30439253804810307	232000.0	0.12323375273469547	232000.0	0.20713459109987073
233000.0	2.0652591638079856	233000.0	2.2511444027915797	233000.0	2.640914271298637	233000.0	4.314004134135651	233000.0	2.864925985260979	233000.0	1.478137839511638	233000.0	0.30439253804810307	233000.0	0.12323375273469547	233000.0	0.20713459109987073
234000.0	1.950461242233312	234000.0	2.2511444027915797	234000.0	1.4672105063848853	234000.0	4.314004134135651	234000.0	2.563819476654186	234000.0	1.478137839511638	234000.0	0.29046805595409075	234000.0	0.12323375273469547	234000.0	0.13159103719374768
235000.0	4.901183270828558	235000.0	2.1353438724262195	235000.0	1.681286123017163	235000.0	4.314004134135651	235000.0	2.563819476654186	235000.0	1.478137839511638	235000.0	0.29046805595409075	235000.0	0.11531857108313256	235000.0	0.13159103719374768
236000.0	3.261282952723503	236000.0	2.203293458674371	236000.0	1.9100840742966902	236000.0	4.449016646994722	236000.0	2.563819476654186	236000.0	1.478137839511638	236000.0	0.29046805595409075	236000.0	0.11531857108313256	236000.0	0.21593783136411968
237000.0	2.9342845670767486	237000.0	2.4617061736018315	237000.0	3.1463184006137026	237000.0	4.449016646994722	237000.0	2.563819476654186	237000.0	1.5192419031713746	237000.0	0.29046805595409075	237000.0	0.11531857108313256	237000.0	0.21593783136411968
238000.0	4.084788065883059	238000.0	0.9609217040549851	238000.0	3.0474440677978945	238000.0	4.449016646994722	238000.0	2.563819476654186	238000.0	1.5680962417770257	238000.0	0.29046805595409075	238000.0	0.11531857108313256	238000.0	0.3801834594445982
239000.0	3.183890022844738	239000.0	0.7811285645113063	239000.0	4.841693231297584	239000.0	4.275353065787872	239000.0	2.563819476654186	239000.0	1.562784563264135	239000.0	0.29046805595409075	239000.0	0.11531857108313256	239000.0	0.24638482359987646
240000.0	3.0702939714445794	240000.0	1.3709416520226205	240000.0	4.841693231297584	240000.0	4.275353065787872	240000.0	2.6645643328133306	240000.0	1.562784563264135	240000.0	0.29046805595409075	240000.0	0.11531857108313256	240000.0	0.3289112504975756
241000.0	2.663919293107643	241000.0	0.6146509319500537	241000.0	4.841693231297584	241000.0	4.08005041461243	241000.0	2.6645643328133306	241000.0	1.562784563264135	241000.0	0.29046805595409075	241000.0	0.12508087985476718	241000.0	0.3289112504975756
242000.0	1.3882082180280988	242000.0	0.2047922931255336	242000.0	4.795586260521742	242000.0	4.2434003176992725	242000.0	2.6645643328133306	242000.0	1.4490583566442097	242000.0	0.29046805595409075	242000.0	0.09785012097173283	242000.0	0.3289112504975756
243000.0	1.9912059304123186	243000.0	0.016581689409797346	243000.0	4.6127798581018515	243000.0	4.2434003176992725	243000.0	2.6645643328133306	243000.0	1.4490583566442097	243000.0	0.29046805595409075	243000.0	0.08725638083819329	243000.0	0.37029017531536523
244000.0	2.7386696598836724	244000.0	0.6111833394887143	244000.0	5.665091072053786	244000.0	3.115389427471269	244000.0	2.6645643328133306	244000.0	1.4490583566442097	244000.0	0.29046805595409075	244000.0	0.19279891132756719	244000.0	0.15888627527173535
245000.0	4.291870596966026	245000.0	0.9593580647359403	245000.0	5.1611663929332545	245000.0	3.3837400495194827	245000.0	2.896255519272928	245000.0	1.4490583566442097	245000.0	0.272563875171789	245000.0	0.19279891132756719	245000.0	0.27235708170685724
246000.0	2.5437617311423097	246000.0	0.5071524436030354	246000.0	5.1611663929332545	246000.0	3.302643503765557	246000.0	2.896255519272928	246000.0	1.4566790099756224	246000.0	0.272563875171789	246000.0	0.1689675933224616	246000.0	0.27235708170685724
