state	reproductiveNumber_BDSKY_Serial.1	state	reproductiveNumber_BDSKY_Serial.2	state	reproductiveNumber_BDSKY_Serial.3	state	reproductiveNumber_BDSKY_Serial.4	state	reproductiveNumber_BDSKY_Serial.5	state	reproductiveNumber_BDSKY_Serial.6	state	reproductiveNumber_BDSKY_Serial.7	state	reproductiveNumber_BDSKY_Serial.8	state	reproductiveNumber_BDSKY_Serial.9	state	reproductiveNumber_BDSKY_Serial.10
1017000.0	1.080346282859865	1017000.0	1.300041434658316	1017000.0	0.8703954231654266	1017000.0	0.92665529984324	1017000.0	1.6937198360364925	1017000.0	1.1099834170710008	1017000.0	0.7855068925363262	1017000.0	0.9195902384562508	1017000.0	0.9925066650077601	1017000.0	1.013610932403446
1018000.0	1.0949985438267058	1018000.0	1.2860414576854866	1018000.0	0.7526295514834795	1018000.0	1.1398491010025527	1018000.0	1.4735025442435048	1018000.0	0.9041790246656735	1018000.0	0.9085170006813413	1018000.0	0.9145628558927146	1018000.0	1.0059675959127348	1018000.0	1.0273580911950728
1019000.0	1.114876218379525	1019000.0	1.2385436325836254	1019000.0	0.8684038007437509	1019000.0	1.141728998938406	1019000.0	1.7513799298456754	1019000.0	0.8643951710683898	1019000.0	0.8452449091629868	1019000.0	0.8812592828600686	1019000.0	0.9693355425955757	1019000.0	1.018040215498598
1020000.0	1.1272144489728313	1020000.0	1.3719687445836566	1020000.0	0.7953081529796545	1020000.0	0.8905104103583381	1020000.0	1.7265990215030054	1020000.0	1.1397473775210647	1020000.0	0.861929944539874	1020000.0	0.9349738880116784	1020000.0	0.9800630881738782	1020000.0	0.9910099109779903
1021000.0	1.143765395884392	1021000.0	1.1359988451188046	1021000.0	0.7245217437236297	1021000.0	1.0657621619671458	1021000.0	1.9706506184286576	1021000.0	1.0170731726908924	1021000.0	0.8554154173621845	1021000.0	0.8504956133048417	1021000.0	0.9944534041932723	1021000.0	1.001364304593882
1022000.0	1.1157151314333174	1022000.0	1.2534834546065767	1022000.0	0.9635741842171487	1022000.0	0.8706282304449796	1022000.0	2.0349341255654716	1022000.0	0.9093701124337241	1022000.0	0.8629624299978077	1022000.0	0.8579992203358522	1022000.0	1.0032270973657995	1022000.0	0.992185149650684
1023000.0	1.1132997535087275	1023000.0	1.2417545586354406	1023000.0	0.8045694944151209	1023000.0	0.9584738690908514	1023000.0	1.8630900784088813	1023000.0	1.057362559917095	1023000.0	0.7988458848149379	1023000.0	0.8964074023931213	1023000.0	1.001055241382082	1023000.0	0.9900371980454267
1024000.0	1.1184028857632442	1024000.0	1.270389161286992	1024000.0	0.8462839646160725	1024000.0	0.7424803005154816	1024000.0	1.9265484845875607	1024000.0	1.0140233440474848	1024000.0	0.765705543303602	1024000.0	0.9821314835612204	1024000.0	1.0056438683666384	1024000.0	0.9945753206333408
1025000.0	1.113834520629942	1025000.0	1.3340151011361496	1025000.0	0.8800968848457569	1025000.0	0.9019641521248953	1025000.0	1.5690757678845415	1025000.0	1.3689159266737612	1025000.0	0.7470517943267011	1025000.0	0.7998941841034305	1025000.0	1.004916965078795	1025000.0	0.9945753206333408
1026000.0	1.094227175860446	1026000.0	1.3139989495624218	1026000.0	0.873715474032296	1026000.0	0.921792050951601	1026000.0	1.5414546006639616	1026000.0	1.1164092379553998	1026000.0	0.8396410252921891	1026000.0	0.865422210323137	1026000.0	0.9914057090990253	1026000.0	0.9770673507781228
1027000.0	1.0767464314771225	1027000.0	1.3252037429062085	1027000.0	0.9136274564792359	1027000.0	0.9073049965114404	1027000.0	1.5038673196143293	1027000.0	1.293966497865326	1027000.0	0.8807858602359838	1027000.0	0.8668152948046465	1027000.0	0.9892157375634643	1027000.0	1.0095933857928026
1028000.0	1.091528956796724	1028000.0	1.208590845146672	1028000.0	1.0409916391522211	1028000.0	0.8363780647291706	1028000.0	1.2100250441367821	1028000.0	1.2867991047411669	1028000.0	0.8252822022104285	1028000.0	0.7819328951891233	1028000.0	0.9837363854415825	1028000.0	1.0065970968500042
1029000.0	1.1504265315017048	1029000.0	1.2090882189278243	1029000.0	0.841256591715699	1029000.0	0.84083507262073	1029000.0	1.515389330537767	1029000.0	1.4040797360232171	1029000.0	0.9293804076481933	1029000.0	0.8063814317347875	1029000.0	0.9889786568712462	1029000.0	1.0184380481778654
1030000.0	1.135707671103083	1030000.0	1.186078699058105	1030000.0	1.0966486829920263	1030000.0	1.072162175705397	1030000.0	1.6865409269756106	1030000.0	1.0812985164758517	1030000.0	0.7047253046291841	1030000.0	0.9355820621714084	1030000.0	0.9763254031526423	1030000.0	1.005407883238773
1031000.0	1.1505022774072997	1031000.0	1.1016983613310662	1031000.0	0.9496989485885051	1031000.0	0.9276898932981648	1031000.0	1.7085111131999564	1031000.0	1.133482023024217	1031000.0	0.9530701662824743	1031000.0	0.7788645266439518	1031000.0	0.9890437727929737	1031000.0	1.02705330419431
1032000.0	1.1403837610545895	1032000.0	1.2821202594643564	1032000.0	0.7680169252834498	1032000.0	1.0004992572713838	1032000.0	2.1455648266809506	1032000.0	0.9125101583775357	1032000.0	0.9357974454036732	1032000.0	0.7422490087904844	1032000.0	0.9803452627725463	1032000.0	1.018020505339696
1033000.0	1.1596702984382499	1033000.0	1.136002080195213	1033000.0	0.9990354320117258	1033000.0	0.9547982790283734	1033000.0	1.8328259657308947	1033000.0	0.9188733329555155	1033000.0	0.9291773996247865	1033000.0	0.912214408722225	1033000.0	0.9734100755153624	1033000.0	1.0108187947747704
1034000.0	1.162163945007403	1034000.0	1.1975651587303904	1034000.0	0.7601410531255292	1034000.0	0.8949784500615884	1034000.0	1.9218100098197373	1034000.0	0.8184088538375434	1034000.0	0.9657035983920549	1034000.0	0.8233182480531105	1034000.0	0.9812040611047227	1034000.0	1.012992364989529
1035000.0	1.1711506872052748	1035000.0	0.9999563118369249	1035000.0	0.997325438805988	1035000.0	0.8838394583646975	1035000.0	1.8542713511725946	1035000.0	0.9584775650771673	1035000.0	0.9532172072857951	1035000.0	0.9211639609826068	1035000.0	0.988791482809323	1035000.0	1.0208255982193857
1036000.0	1.1016496411960803	1036000.0	1.2337978310351552	1036000.0	0.7881782839573301	1036000.0	1.1450455372174553	1036000.0	1.3349046592920384	1036000.0	1.127185032677432	1036000.0	0.9425299409302326	1036000.0	0.7193483283701296	1036000.0	0.9841332026102276	1036000.0	1.0160164025966598
1037000.0	1.1016496411960803	1037000.0	1.1405769510633375	1037000.0	0.8535118173469486	1037000.0	1.0998353248287889	1037000.0	1.5287566417881016	1037000.0	1.067693277047233	1037000.0	0.8226759947789634	1037000.0	0.8057963415020134	1037000.0	0.9841332026102276	1037000.0	1.0160164025966598
1038000.0	1.1315261627220887	1038000.0	1.1213999218861264	1038000.0	0.8182105841063434	1038000.0	1.13148842144822	1038000.0	1.3988783991873635	1038000.0	1.0436743214003081	1038000.0	0.9523159363266598	1038000.0	0.7693228843955271	1038000.0	0.9855380407092537	1038000.0	1.0174667535733541
1039000.0	1.1277578800057113	1039000.0	1.076463147279764	1039000.0	0.7287254976651872	1039000.0	1.1787120481447984	1039000.0	1.1663504976579444	1039000.0	1.2965005203923725	1039000.0	0.9507654974496976	1039000.0	0.8099810491590885	1039000.0	0.9822559372215153	1039000.0	1.0140783189897864
1040000.0	1.1230720565412915	1040000.0	1.1447145442657665	1040000.0	0.7339293150577395	1040000.0	1.083425819217569	1040000.0	1.111587296847188	1040000.0	1.3953673598195158	1040000.0	0.9468150756826706	1040000.0	0.8282060647919633	1040000.0	0.9621262400587095	1040000.0	1.0098648330402509
1041000.0	1.1060163915495516	1041000.0	1.237432477324084	1041000.0	0.9698872332718461	1041000.0	0.7832370476931076	1041000.0	1.8272578427116701	1041000.0	0.8818536919412348	1041000.0	0.9324361579223045	1041000.0	0.768049279707407	1041000.0	1.0156238588726645	1041000.0	0.9945284027738633
1042000.0	1.135635336655712	1042000.0	1.0089447343617979	1042000.0	0.9128529276796574	1042000.0	1.2042661957913199	1042000.0	1.8205243332689385	1042000.0	0.8458666809490096	1042000.0	0.9290216608100871	1042000.0	0.765889428685053	1042000.0	1.0119047359024154	1042000.0	0.9908865294612108
1043000.0	1.1423808475207127	1043000.0	1.341701753092065	1043000.0	0.904358924256218	1043000.0	0.700938362570681	1043000.0	1.803526717662844	1043000.0	1.0472590307679872	1043000.0	0.9808434390125012	1043000.0	0.770438701938383	1043000.0	0.9957369161443521	1043000.0	0.9967722531919879
1044000.0	1.1181567118811953	1044000.0	1.2514821602947195	1044000.0	1.174707640013219	1044000.0	0.7678566092557207	1044000.0	1.4597984360255365	1044000.0	0.9889642914643445	1044000.0	0.8463367157467899	1044000.0	0.9249188108925335	1044000.0	0.9865683545449174	1044000.0	0.9875941584002577
1045000.0	1.1198236360187377	1045000.0	1.2152457988803935	1045000.0	1.0225404659070934	1045000.0	0.6733845297930307	1045000.0	1.5949240631653827	1045000.0	1.166399521034999	1045000.0	0.8905525859919358	1045000.0	0.8693054210718698	1045000.0	0.9817269138990512	1045000.0	1.0280764263459459
1046000.0	1.1082974108557098	1046000.0	1.194572212152353	1046000.0	0.9386912134228869	1046000.0	0.9885970557402638	1046000.0	1.5347588796815812	1046000.0	0.9829963112172557	1046000.0	1.0064639863669484	1046000.0	0.9441164135968706	1046000.0	0.9650259168526576	1046000.0	1.0120631608282944
1047000.0	1.1320120897604635	1047000.0	1.097187482470347	1047000.0	0.976638266127772	1047000.0	0.9464758003785243	1047000.0	1.5262105086726099	1047000.0	1.271033130240358	1047000.0	0.8843416919695203	1047000.0	0.9795079903477155	1047000.0	0.9596508708570021	1047000.0	1.0064261246151094
1048000.0	1.1470587348075263	1048000.0	0.9465411434731683	1048000.0	1.0666490104968744	1048000.0	0.9429473823976701	1048000.0	1.3649347564499432	1048000.0	1.2169631544211055	1048000.0	0.90422976382595	1048000.0	0.9257439024075338	1048000.0	0.9812325803364949	1048000.0	1.0285933786713914
1049000.0	1.1303558206528337	1049000.0	1.1966755636525355	1049000.0	1.0433397153025799	1049000.0	0.8192069112834979	1049000.0	1.214372550537804	1049000.0	1.4091103467645805	1049000.0	0.8910628076248472	1049000.0	0.7919324078403409	1049000.0	0.9847626801102789	1049000.0	1.0136154996991202
1050000.0	1.1298663379025247	1050000.0	1.042760791140735	1050000.0	0.9730206079680171	1050000.0	0.9850279316735804	1050000.0	1.00396425101574	1050000.0	1.4426902996138986	1050000.0	0.8906769469376149	1050000.0	0.7915894740083865	1050000.0	1.011825489607128	1050000.0	1.0131765695025543
1051000.0	1.1056447932455675	1051000.0	1.0553670562010227	1051000.0	0.8205153993541117	1051000.0	1.0816790268452172	1051000.0	1.3889849528837979	1051000.0	1.254939681092612	1051000.0	0.7513438183364145	1051000.0	0.9816174289294891	1051000.0	0.9901344492960562	1051000.0	0.991456565374326
1052000.0	1.0872972590740775	1052000.0	1.291279361343272	1052000.0	0.8337764577619245	1052000.0	1.0877889002425616	1052000.0	1.545642338998449	1052000.0	1.2752218457202973	1052000.0	0.763486935049582	1052000.0	0.9184123334757597	1052000.0	1.0061368677443125	1052000.0	1.0074803516830144
1053000.0	1.0854637442906596	1053000.0	1.083914385341906	1053000.0	0.822133040829616	1053000.0	1.3238768606918854	1053000.0	1.1144739628415055	1053000.0	1.2667158585748344	1053000.0	0.847673488313254	1053000.0	0.9216801311222309	1053000.0	0.999425731723289	1053000.0	1.0007602543529048
1054000.0	1.0968903529509415	1054000.0	1.0714444015138733	1054000.0	0.7696348836490066	1054000.0	1.3378132292542586	1054000.0	1.0197279776288222	1054000.0	1.2473127705572593	1054000.0	0.8885979529327916	1054000.0	0.7629358644293295	1054000.0	1.0019134207236926	1054000.0	1.0112951946946729
1055000.0	1.1203965993611438	1055000.0	1.08452524617209	1055000.0	0.9471027227715341	1055000.0	1.174755752163902	1055000.0	1.0196881611566369	1055000.0	1.3547134886633798	1055000.0	0.7641986532985146	1055000.0	1.010527147150718	1055000.0	0.9918492207069798	1055000.0	1.0236417012672128
1056000.0	1.1079041641278649	1056000.0	1.30855760352307	1056000.0	0.7413551239894619	1056000.0	0.9850707344250437	1056000.0	1.4681345956209466	1056000.0	1.3396084173641394	1056000.0	0.7887198533612007	1056000.0	0.8925983129898658	1056000.0	0.9807900902544906	1056000.0	1.01222808428332
1057000.0	1.135354908988646	1057000.0	1.0407396244978613	1057000.0	0.9661286791650804	1057000.0	1.0495338502908338	1057000.0	1.1376949242601928	1057000.0	1.5972310571134505	1057000.0	0.6260859472077309	1057000.0	0.9115553180276035	1057000.0	1.0016201124619475	1057000.0	0.9674853507700081
1058000.0	1.0809661221327638	1058000.0	1.0989642424263302	1058000.0	0.9593482950412127	1058000.0	1.004021852772064	1058000.0	1.1115090019043776	1058000.0	1.623109306247177	1058000.0	0.8005696981966867	1058000.0	0.8396877750327842	1058000.0	1.0200261918715863	1058000.0	0.9831604948444692
1059000.0	1.092169758040486	1059000.0	1.1842547670158068	1059000.0	0.9692914271951878	1059000.0	0.8125131454182188	1059000.0	1.4657602553597953	1059000.0	1.2710762255638566	1059000.0	0.7924100302642423	1059000.0	0.8483906898744368	1059000.0	1.030598217984229	1059000.0	0.9868022068104458
1060000.0	1.0942470758921776	1060000.0	1.2660278954428301	1060000.0	0.9143988251777871	1060000.0	0.898494761206745	1060000.0	1.2318876975877284	1060000.0	1.2166042784086257	1060000.0	0.8407386582416861	1060000.0	0.9155262350379084	1060000.0	0.9932037343502096	1060000.0	0.9886791145211791
1061000.0	1.0991231316562466	1061000.0	1.2780628348815446	1061000.0	0.9446922115382157	1061000.0	0.9642062264801167	1061000.0	1.3215049194785342	1061000.0	1.0635043646218805	1061000.0	0.9421629910472985	1061000.0	0.8410121557282693	1061000.0	1.0026451904478486	1061000.0	0.9980775593030157
1062000.0	1.0864397205298277	1062000.0	1.1738987667462668	1062000.0	0.8764677102678035	1062000.0	0.8940605569333033	1062000.0	1.2433166587840014	1062000.0	1.2200434527426396	1062000.0	0.963915868835932	1062000.0	0.8963795606748797	1062000.0	0.9975935718498218	1062000.0	0.9859715395411579
1063000.0	1.1220405198679764	1063000.0	1.051858504586213	1063000.0	1.1493393512528052	1063000.0	0.9537571193133821	1063000.0	1.2973292208766656	1063000.0	1.4025987233828783	1063000.0	0.756410698888784	1063000.0	0.9257524087651922	1063000.0	0.9989025835747419	1063000.0	1.034843794802726
1064000.0	1.1150578075494764	1064000.0	1.2752492888697093	1064000.0	1.082166690144895	1064000.0	0.8094004018460106	1064000.0	0.9607944933507797	1064000.0	1.6295915038406317	1064000.0	0.7065687470399921	1064000.0	0.9676027202985352	1064000.0	0.982996571362987	1064000.0	1.0183654731845304
1065000.0	1.0865405186743136	1065000.0	1.2694482657490647	1065000.0	0.7902391824253051	1065000.0	0.8997550668004318	1065000.0	1.1422828459424752	1065000.0	1.69365753669884	1065000.0	0.7539623852552223	1065000.0	0.8511453338861454	1065000.0	0.9785249861695968	1065000.0	1.0137329972390265
1066000.0	1.0794690648549163	1066000.0	1.3233843628416184	1066000.0	0.7613986745868394	1066000.0	1.0916306934546924	1066000.0	1.216161523056904	1066000.0	1.2980778015787136	1066000.0	0.7646547118879361	1066000.0	1.1200790860046845	1066000.0	0.9721565221023135	1066000.0	1.0071353913955543
1067000.0	1.0985048348496378	1067000.0	1.3420981456128767	1067000.0	0.7721655007626805	1067000.0	1.1981960588574168	1067000.0	1.290563755614091	1067000.0	1.2222297575953642	1067000.0	0.8776722893806305	1067000.0	0.8760646473023502	1067000.0	0.9859036438645962	1067000.0	1.0213771441810813
1068000.0	1.1036003065326796	1068000.0	0.9146530939333306	1068000.0	0.9389542852853083	1068000.0	1.2170954197566453	1068000.0	1.384836051084324	1068000.0	1.2415082063265335	1068000.0	0.7704535989035366	1068000.0	0.8982407109895065	1068000.0	1.0014544785043211	1068000.0	0.9813982058107468
1069000.0	1.1140958970185666	1069000.0	1.2347019367044652	1069000.0	1.1103880576998966	1069000.0	0.9031211084317677	1069000.0	1.119934000066193	1069000.0	1.532933054400928	1069000.0	0.8194150096649465	1069000.0	0.8071179059126132	1069000.0	1.029536331489898	1069000.0	0.9958953986705775
1070000.0	1.1018547394267204	1070000.0	0.9519892276251586	1070000.0	0.9483093475895549	1070000.0	1.027420815598747	1070000.0	1.0957359037227201	1070000.0	1.6176062555470838	1070000.0	0.8104116659731909	1070000.0	0.8129350926944111	1070000.0	1.0182242743195722	1070000.0	0.9849529721229658
1071000.0	1.1242714080470586	1071000.0	1.0915437732952722	1071000.0	1.1569538622082662	1071000.0	0.9529572026223341	1071000.0	1.194303454628345	1071000.0	1.3773716047778255	1071000.0	0.7382622021588711	1071000.0	0.7584131766187524	1071000.0	1.0164973892595865	1071000.0	0.9832825144298568
1072000.0	1.0901974994119745	1072000.0	1.3500463491990002	1072000.0	0.9948910358787431	1072000.0	0.9305738970996831	1072000.0	1.2948615666716465	1072000.0	1.1320689671757178	1072000.0	0.9440380999518454	1072000.0	0.841371943683432	1072000.0	1.0212285654764153	1072000.0	0.9878590956349326
1073000.0	1.0964900703672842	1073000.0	1.3988423757395365	1073000.0	0.7801859818646669	1073000.0	0.9491806099894018	1073000.0	1.4275045446368382	1073000.0	1.1386032183605714	1073000.0	0.8737667653839236	1073000.0	0.8499000136149509	1073000.0	1.0271230508456402	1073000.0	0.9935609739244018
1074000.0	1.109604671273147	1074000.0	1.4094661009510803	1074000.0	0.8681727210487187	1074000.0	0.615309204227627	1074000.0	1.6045489290256092	1074000.0	1.1472505169602059	1074000.0	0.8648537363713126	1074000.0	0.6819937951827618	1074000.0	1.0349236960361734	1074000.0	1.0011067267203921
1075000.0	1.095396204719022	1075000.0	1.3809758320389864	1075000.0	0.9224258380931922	1075000.0	0.7122869503695145	1075000.0	1.3770935330894434	1075000.0	1.262332841951761	1075000.0	0.9553187957390767	1075000.0	0.7164742744952868	1075000.0	1.0094918893714713	1075000.0	0.9808708375175768
1076000.0	1.0873759092483228	1076000.0	1.3980151910450946	1076000.0	0.9042518695411208	1076000.0	0.8954348192001284	1076000.0	1.4250941044636585	1076000.0	1.1718129042437435	1076000.0	0.9364967582006934	1076000.0	0.9037801181737375	1076000.0	0.9896025138863555	1076000.0	1.0076147224090455
1077000.0	1.1148068265610787	1077000.0	1.2714426057787278	1077000.0	0.8322398761012134	1077000.0	0.7640805401057404	1077000.0	1.4861147685432032	1077000.0	1.187855493755138	1077000.0	0.9658339752392054	1077000.0	0.747899519605584	1077000.0	1.0003549303663029	1077000.0	1.018562848545185
1078000.0	1.1111661373224586	1078000.0	1.0726381299684142	1078000.0	1.1242331385722597	1078000.0	0.9978734172535858	1078000.0	1.329997375839389	1078000.0	1.1839762452520677	1078000.0	0.9303947265481916	1078000.0	0.7745370065155293	1078000.0	0.9967089095265066	1078000.0	1.0152364688413618
1079000.0	1.0851822476270163	1079000.0	1.2140100301433687	1079000.0	1.0979436856421934	1079000.0	0.7467372952437995	1079000.0	1.2576120685152614	1079000.0	1.186625701775101	1079000.0	0.8343038761460065	1079000.0	0.9459046755850925	1079000.0	0.973401526864533	1079000.0	0.9914958313839145
1080000.0	1.0901051700670557	1080000.0	1.2346248674352238	1080000.0	1.0168816915383465	1080000.0	0.7641235493329278	1080000.0	1.6268072769500257	1080000.0	1.1859591733903327	1080000.0	0.7910840479140884	1080000.0	0.860425382683472	1080000.0	0.9899306440857356	1080000.0	1.0083322040101916
1081000.0	1.1244223759529133	1081000.0	1.0805325066814033	1081000.0	0.8895084787818752	1081000.0	0.7676838224549695	1081000.0	1.94598691588445	1081000.0	1.1385693890994166	1081000.0	0.7914580537804478	1081000.0	0.8565634556713788	1081000.0	0.9974022117018182	1081000.0	1.0038595086883726
1082000.0	1.115867385217855	1082000.0	1.1709198626594857	1082000.0	1.0460648626773588	1082000.0	0.8690880435982488	1082000.0	1.5942399414172377	1082000.0	1.1904171701290616	1082000.0	0.853411030231527	1082000.0	0.9305518006123009	1082000.0	1.0127984484378878	1082000.0	1.0193554224372998
1083000.0	1.103837747065089	1083000.0	1.1435712208727802	1083000.0	1.020688117578166	1083000.0	0.7190801626731379	1083000.0	1.4221737525624727	1083000.0	1.488894336962321	1083000.0	0.8817213009426067	1083000.0	0.8144066054778316	1083000.0	1.0018799477111981	1083000.0	1.0185911964045204
1084000.0	1.0966434414579254	1084000.0	1.1623855783707766	1084000.0	0.963244438083034	1084000.0	0.826250943100326	1084000.0	1.4291672272228173	1084000.0	1.3628738865186534	1084000.0	0.8473837797549124	1084000.0	0.9126574061591	1084000.0	0.995350156041464	1084000.0	1.0056362779906651
1085000.0	1.0960955889024273	1085000.0	1.1577597597178588	1085000.0	1.033290496441326	1085000.0	0.5893627678674406	1085000.0	1.7285037139716888	1085000.0	1.1660991945982662	1085000.0	0.8817421228609158	1085000.0	0.8728524790523452	1085000.0	0.9948529067934516	1085000.0	1.0051338900822795
1086000.0	1.0840165750964648	1086000.0	1.1212816903370093	1086000.0	1.0219035970700927	1086000.0	0.6754275698990458	1086000.0	1.8748700116813266	1086000.0	1.327421233822475	1086000.0	0.7187255600345956	1086000.0	0.9562574333982168	1086000.0	0.9989489563420805	1086000.0	0.9940572775513394
1087000.0	1.0908280556893961	1087000.0	1.187630923752264	1087000.0	1.0283247871876613	1087000.0	0.6531601960351034	1087000.0	1.7613592132005405	1087000.0	1.3357621616095083	1087000.0	0.799330997418419	1087000.0	0.8429474814304299	1087000.0	1.0030181089448136	1087000.0	1.0003034937161621
1088000.0	1.0995246211825827	1088000.0	1.0460000182215212	1088000.0	1.1048565322775463	1088000.0	0.8232889104881292	1088000.0	1.8496844936354353	1088000.0	1.201561023723999	1088000.0	0.782809236286367	1088000.0	0.8496678329481063	1088000.0	1.011014614562537	1088000.0	1.0082783572162286
1089000.0	1.095758913122436	1089000.0	1.300349955263545	1089000.0	0.8196757287436556	1089000.0	0.8826566520725809	1089000.0	1.8400351518331592	1089000.0	1.443504391606903	1089000.0	0.6989541095187475	1089000.0	0.9117449072474463	1089000.0	1.008929698118443	1089000.0	0.9953276278059443
1090000.0	1.1239739795680874	1090000.0	1.292364308255068	1090000.0	0.7627961424705666	1090000.0	0.9146957218253822	1090000.0	1.7125035620936118	1090000.0	1.333330078341678	1090000.0	0.6946617259406592	1090000.0	0.8768696313799372	1090000.0	1.0176338317755391	1090000.0	0.9892151693394602
