T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_36,T_37,T_38,T_39,T_40,T_41,T_42,T_43,T_44,T_45,T_46,T_47,T_48,T_49,T_50,T_51,T_52,T_53,T_54,T_55,T_56,T_57,T_58,T_59,T_60,T_61,T_62,T_63,T_64,T_65,T_66,T_67,T_68,T_69,T_70,T_71,T_72,T_73,T_74,T_75,T_76,T_77,T_78,T_79,T_80,T_81,T_82,T_83,T_84,T_85,T_86,T_87,T_88,T_89,T_90,T_91,T_92,T_93,T_94,T_95,T_96,T_97,T_98,T_99,T_100,T_101,T_102,T_103,T_104,T_105,
1,1,3,4,8,11,14,24,39,50,71,101,124,177,231,318,392,489,653,849,980,1129,1247,1561,1838,2102,2308,2515,2643,2565,2281,2079,1782,1483,1254,1026,864,758,681,640,628,657,641,653,716,761,711,669,590,560,475,460,450,422,380,359,325,301,278,241,192,155,131,128,126,126,115,99,81,67,57,49,41,35,36,32,26,22,19,15,11,10,9,9,7,5,4,4,3,2,3,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,3,5,5,4,8,9,13,22,39,59,85,118,157,201,270,364,443,545,680,809,843,872,904,1042,1136,1341,1568,1911,2248,2409,2553,2542,2425,2194,1842,1613,1387,1262,1166,1076,969,906,839,748,670,624,533,441,359,305,256,218,189,164,144,139,118,103,100,84,72,64,50,47,37,38,35,32,28,27,24,22,19,19,18,18,17,15,16,15,17,18,15,14,13,12,11,11,10,11,14,16,18,16,13,11,10,9,9,9,9,10,12,16,21,
1,2,4,4,5,9,13,17,25,38,50,68,105,138,186,243,330,459,645,795,985,1192,1388,1549,1740,2074,2261,2406,2534,2747,3053,3202,3274,3304,3104,2862,2554,2303,1957,1693,1478,1272,1081,921,764,679,593,496,452,406,396,359,323,289,250,201,172,144,118,102,98,83,78,66,64,76,72,70,63,56,47,46,45,46,43,44,44,40,30,27,24,23,24,18,14,13,13,15,14,13,11,9,7,6,3,3,2,3,2,1,1,1,1,2,1,1,
1,1,2,3,6,9,15,27,41,54,71,92,121,170,251,326,432,608,884,1126,1288,1444,1661,1981,2209,2405,2555,2648,2878,2997,3208,3296,3226,3043,2721,2380,2018,1706,1501,1293,1104,935,787,696,612,519,443,394,337,291,249,215,184,159,130,109,92,88,71,63,57,52,45,46,47,52,51,48,48,45,40,35,34,32,27,24,20,23,19,19,17,16,17,16,17,19,14,17,15,12,11,11,8,6,5,6,6,6,5,6,8,11,11,10,12,13,
1,2,3,6,7,14,16,18,32,50,69,89,109,148,206,250,324,434,577,825,1087,1368,1657,2024,2320,2428,2635,3033,3105,2940,2735,2603,2564,2402,2219,1967,1740,1474,1329,1177,1055,940,853,778,662,571,501,407,361,349,339,336,334,333,325,278,242,217,195,174,147,132,115,103,102,101,93,80,70,55,47,38,40,36,28,25,24,26,21,16,12,13,10,9,8,6,4,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,
1,2,3,4,7,13,18,23,27,39,55,70,97,144,221,300,393,472,555,611,654,700,781,879,1067,1328,1767,2311,2672,2762,2824,2544,2426,2361,2219,2108,1970,1875,1640,1413,1267,1073,901,777,698,663,633,591,582,509,476,434,381,309,253,213,176,152,133,116,104,104,95,90,90,84,68,64,58,53,43,34,35,39,41,50,56,63,60,72,71,74,75,70,66,57,63,66,55,55,58,62,65,68,65,64,68,57,58,60,72,72,68,70,66,66,
1,2,3,4,5,7,9,15,25,36,51,74,103,143,228,338,448,550,650,772,1008,1201,1443,1623,1790,1852,2061,2348,2584,2937,3211,3177,2947,2857,2800,2717,2473,2174,1876,1685,1547,1477,1465,1431,1366,1227,1077,907,791,661,609,536,466,386,341,316,268,235,201,160,138,132,119,110,109,118,107,104,94,80,79,61,57,58,51,40,42,39,39,35,31,26,28,22,17,18,19,20,17,18,19,20,24,31,35,29,33,34,32,32,28,28,26,23,25,27,
1,1,4,3,5,10,12,16,25,37,60,66,93,139,184,254,351,448,552,666,747,862,968,1051,1235,1539,1864,2215,2800,3213,3628,3985,4247,3941,3590,3322,3009,2730,2509,2127,1792,1526,1275,1140,960,850,795,700,633,575,522,434,400,391,362,335,294,244,204,167,144,136,120,120,113,84,93,95,82,70,66,59,57,58,55,54,49,39,36,33,26,28,26,24,21,19,18,17,15,13,12,12,11,9,6,5,5,5,4,5,2,2,3,3,2,3,
1,2,2,3,7,8,9,18,30,44,71,100,139,191,260,360,516,664,830,941,1055,1237,1495,1728,1898,1977,2175,2430,2826,3333,4464,5298,5441,5454,5553,5171,4806,4245,3769,3107,2526,2245,2064,1829,1632,1447,1258,1024,858,707,625,567,501,432,394,369,329,305,292,262,237,213,177,153,140,122,115,101,88,74,74,62,60,52,46,37,39,37,33,29,26,25,20,19,16,14,13,10,11,7,7,6,6,5,6,9,7,4,4,4,4,4,2,3,3,3,
1,1,4,9,11,8,10,12,22,34,47,67,97,134,190,266,356,439,518,651,815,983,1266,1535,1695,1975,2236,2552,2946,3105,3193,3401,3391,3126,3071,3049,2656,2199,1851,1560,1461,1444,1467,1486,1484,1456,1350,1195,972,825,700,565,454,365,317,258,213,165,135,87,84,95,99,90,74,76,67,68,59,66,67,77,84,75,62,54,44,37,37,33,26,24,17,20,18,14,13,12,11,9,10,9,11,11,11,7,7,6,7,6,5,5,4,3,3,4,
1,2,5,9,9,17,17,17,30,45,74,111,149,235,357,463,564,657,772,873,1079,1281,1641,1969,2264,2669,2976,3230,3378,3451,3342,3264,3254,3142,3059,2991,2563,2141,1768,1613,1406,1181,1055,839,700,592,541,537,570,469,419,338,312,294,246,203,156,145,133,137,116,113,97,81,68,60,52,50,42,39,35,32,27,29,30,28,26,29,31,27,29,29,27,24,26,24,17,20,20,22,24,26,27,29,28,24,21,20,17,15,8,7,6,5,4,0,
1,3,3,3,5,9,15,21,25,38,60,91,132,175,249,335,425,522,608,780,1018,1309,1619,2030,2400,2704,3079,3210,3382,3362,3376,3307,3392,3557,3041,2434,2091,1817,1444,1128,901,776,708,667,641,626,667,670,657,571,479,388,349,316,308,264,211,250,269,266,252,226,208,212,208,203,192,183,159,131,105,86,69,56,45,42,33,29,19,18,19,17,16,14,10,8,11,12,15,15,16,16,16,15,17,15,15,11,9,10,11,9,8,7,7,6,
1,3,5,5,9,15,24,29,48,62,82,106,150,207,313,410,633,797,1046,1110,1178,1398,1789,2266,2727,2812,2994,3205,3088,3192,3661,3635,3746,4054,4227,4075,3405,2783,2631,2345,2027,1869,1775,1779,1759,1635,1422,1282,1107,945,821,621,470,372,304,258,225,211,197,176,160,155,126,110,109,89,88,88,80,72,70,75,79,72,69,61,52,39,36,34,22,23,23,22,19,17,21,25,24,25,29,25,29,26,22,16,16,12,11,11,9,8,7,8,7,5,
1,3,5,5,9,15,24,29,48,62,82,106,150,207,313,410,633,797,1046,1110,1178,1398,1789,2266,2727,2812,2994,3205,3088,3192,3661,3635,3746,4054,4227,4075,3405,2783,2631,2345,2027,1869,1775,1779,1759,1635,1422,1282,1107,945,821,621,470,372,304,258,225,211,197,176,160,155,126,110,109,89,88,88,80,72,70,75,79,72,69,61,52,39,36,34,22,23,23,22,19,17,21,25,24,25,29,25,29,26,22,16,16,12,11,11,9,8,7,8,7,5,
1,2,3,4,7,10,16,18,25,30,64,82,127,221,320,484,664,973,1281,1578,1815,2093,2493,2927,3035,3332,3434,3297,3148,2874,2641,2489,2537,2821,3032,3200,3129,2968,2654,2305,1842,1500,1236,1001,793,653,612,575,559,583,608,611,608,542,486,374,301,247,187,150,125,114,118,99,91,93,95,85,88,71,48,48,43,41,32,30,28,32,25,31,30,36,33,31,30,29,29,25,30,30,30,31,35,28,29,26,23,20,24,24,19,18,20,16,20,29,
1,1,3,4,6,10,13,19,29,40,57,87,110,145,197,247,325,398,471,580,713,901,1283,1661,1958,2239,2587,3011,3376,3847,4065,4334,4190,3682,3373,2886,2386,2108,1659,1521,1475,1252,1144,1086,1053,1076,1136,1121,1047,960,814,693,532,462,376,287,227,181,146,113,96,80,58,48,32,30,26,23,24,26,30,26,31,36,33,36,50,60,74,79,75,75,66,57,50,49,53,44,40,33,35,33,30,28,19,18,16,17,20,15,16,19,21,18,15,17,
1,2,3,9,12,15,15,21,32,53,68,80,101,142,216,299,398,498,617,812,947,1206,1513,1715,1805,1981,2219,2212,2284,2505,2706,2702,2641,2560,2227,2050,1676,1410,1237,1005,774,731,850,1052,1077,1131,1218,1257,1214,1009,903,734,580,499,418,319,272,249,237,203,162,129,98,83,63,65,76,79,77,82,78,78,87,86,89,76,60,48,34,30,32,23,20,16,18,20,22,25,26,24,30,27,23,25,27,28,34,34,31,33,27,22,25,17,13,9,
1,1,4,4,6,10,12,24,30,39,62,92,140,205,321,443,584,718,788,944,1037,1256,1443,1749,1903,1933,1994,2063,2263,2564,2914,2975,3447,3568,3472,3472,3089,2596,2377,2115,1832,1592,1346,1242,1002,856,750,694,659,570,478,391,350,322,287,266,223,221,197,190,197,194,192,173,156,145,130,107,90,82,72,81,85,84,69,68,55,47,39,35,25,26,19,20,24,25,23,18,16,12,14,17,16,13,9,9,9,7,6,6,3,3,3,2,2,2,
1,1,4,4,6,10,12,24,30,39,62,92,140,205,321,443,584,718,788,944,1037,1256,1443,1749,1903,1933,1994,2063,2263,2564,2914,2975,3447,3568,3472,3472,3089,2596,2377,2115,1832,1592,1346,1242,1002,856,750,694,659,570,478,391,350,322,287,266,223,221,197,190,197,194,192,173,156,145,130,107,90,82,72,81,85,84,69,68,55,47,39,35,25,26,19,20,24,25,23,18,16,12,14,17,16,13,9,9,9,7,6,6,3,3,3,2,2,2,
1,1,3,3,5,10,10,18,23,30,55,80,125,167,238,314,429,601,824,1090,1315,1559,1836,2256,2507,2831,3346,4057,4505,4698,4365,3944,3656,3380,3007,2540,2049,1822,1521,1284,1001,852,778,765,827,854,750,634,568,560,563,623,638,642,608,544,465,378,336,304,263,216,190,150,129,124,122,110,98,94,79,67,53,46,46,42,41,29,34,30,30,27,19,20,21,25,30,33,33,33,31,31,30,37,38,41,36,39,33,24,20,16,18,17,22,17,
1,3,6,6,9,10,18,31,36,50,82,108,103,154,228,288,382,508,705,875,1102,1486,2073,2473,2810,2903,2974,3449,3863,4049,3728,3079,2464,2155,1940,1825,1738,1507,1456,1506,1475,1420,1263,1117,1117,1026,987,918,812,643,611,582,568,570,592,574,478,398,347,266,209,169,148,180,162,142,125,131,120,111,85,73,64,55,49,42,38,40,29,30,23,21,18,17,17,15,14,11,12,12,15,21,25,30,34,32,37,33,25,22,20,14,13,12,11,10,
1,2,3,3,4,6,7,10,19,33,48,71,103,150,206,289,428,549,612,841,1116,1390,1462,1609,1821,2180,2666,3406,4048,4312,4306,4378,4417,3968,3402,2847,2515,2246,2000,1841,1659,1352,1304,1271,1118,966,906,766,615,498,393,352,305,254,214,190,167,149,150,140,134,156,175,213,220,227,182,147,121,93,72,61,50,57,52,54,53,47,34,31,33,30,28,26,27,27,21,22,23,24,19,17,19,16,14,7,2,2,2,3,3,6,5,5,7,10,
1,1,3,3,4,10,16,19,34,47,63,80,114,179,251,391,505,620,756,932,1318,1688,2224,2740,2973,3096,3356,3226,3034,3241,3686,3896,4092,3932,3960,3471,2963,2585,2647,2603,2563,2503,2551,2205,2087,1935,1736,1466,1210,1071,898,750,614,526,482,425,397,369,311,248,212,172,161,127,119,106,100,110,87,69,62,61,50,51,52,44,40,34,27,24,20,14,13,11,10,8,7,9,7,7,5,6,5,4,4,4,3,5,3,3,2,3,3,5,5,5,
1,1,3,3,4,10,16,19,34,47,63,80,114,179,251,391,505,620,756,932,1318,1688,2224,2740,2973,3096,3356,3226,3034,3241,3686,3896,4092,3932,3960,3471,2963,2585,2647,2603,2563,2503,2551,2205,2087,1935,1736,1466,1210,1071,898,750,614,526,482,425,397,369,311,248,212,172,161,127,119,106,100,110,87,69,62,61,50,51,52,44,40,34,27,24,20,14,13,11,10,8,7,9,7,7,5,6,5,4,4,4,3,5,3,3,2,3,3,5,5,5,
1,1,3,3,4,10,16,19,34,47,63,80,114,179,251,391,505,620,756,932,1318,1688,2224,2740,2973,3096,3356,3226,3034,3241,3686,3896,4092,3932,3960,3471,2963,2585,2647,2603,2563,2503,2551,2205,2087,1935,1736,1466,1210,1071,898,750,614,526,482,425,397,369,311,248,212,172,161,127,119,106,100,110,87,69,62,61,50,51,52,44,40,34,27,24,20,14,13,11,10,8,7,9,7,7,5,6,5,4,4,4,3,5,3,3,2,3,3,5,5,5,
1,2,3,6,7,12,15,22,27,40,62,95,140,216,292,397,570,762,963,1329,1648,2289,2809,3000,2924,3021,3066,2904,2565,2561,2702,3131,3123,3298,2976,2624,2122,1999,1680,1374,1272,1248,1212,1140,1111,967,827,705,574,538,503,447,367,308,271,238,198,173,159,156,155,158,123,104,94,83,80,77,69,66,66,64,72,60,43,44,42,34,30,30,29,23,19,17,17,16,18,16,17,19,17,19,21,24,32,37,44,42,43,49,45,38,29,31,33,28,
1,2,3,4,8,11,14,18,35,51,76,113,155,229,283,338,404,487,600,834,1155,1584,2140,2821,3159,3160,2865,2541,2496,2730,2905,2953,3108,2898,2780,2713,2410,2251,2104,2035,1931,1781,1602,1327,1102,879,682,597,546,508,454,442,474,445,365,319,261,211,172,141,114,88,66,53,54,58,70,78,79,86,80,93,88,83,83,73,64,55,51,47,38,41,35,29,21,20,13,13,11,8,7,5,6,7,9,10,12,12,10,11,13,14,15,20,32,36,
1,2,2,4,9,11,14,17,30,40,56,76,99,131,196,284,391,503,578,714,920,1091,1453,2074,2624,3366,3882,3763,3503,3511,3123,3054,3249,2863,2578,2397,2234,2205,1766,1445,1201,1058,926,906,965,847,774,708,622,500,458,454,395,358,326,315,305,265,255,218,169,137,116,94,68,59,64,58,58,63,69,71,71,60,58,51,49,44,40,37,27,21,17,18,21,22,12,11,11,14,16,14,17,18,20,21,23,29,35,38,41,40,47,44,39,29,
1,2,4,4,7,8,12,21,34,49,68,85,105,136,164,204,267,412,538,803,1095,1577,2093,2755,2988,3092,3214,3280,3094,3397,3495,3330,3218,2783,2679,2460,1996,1581,1500,1641,1757,1761,1602,1387,1109,989,965,899,719,637,563,477,399,349,291,258,250,242,236,283,262,226,183,147,120,104,87,71,59,53,47,43,32,30,30,27,28,32,38,33,26,31,28,28,20,19,19,13,9,9,11,12,12,13,12,14,16,14,19,24,29,29,27,28,21,16,
1,1,3,4,5,7,9,20,31,50,71,111,161,206,262,369,513,653,831,1020,1347,1523,1773,2116,2627,2976,2896,2735,2814,3373,3728,4160,4079,3879,3393,3168,2795,2737,2595,2145,1897,1924,1675,1342,1133,1103,948,769,730,628,531,421,376,323,284,210,223,249,243,246,224,204,193,169,147,133,116,88,75,63,59,64,52,37,29,31,28,35,30,24,17,13,8,8,13,20,20,22,21,26,30,29,24,24,27,28,27,22,20,15,10,8,9,7,6,2,
1,1,3,4,5,7,9,20,31,50,71,111,161,206,262,369,513,653,831,1020,1347,1523,1773,2116,2627,2976,2896,2735,2814,3373,3728,4160,4079,3879,3393,3168,2795,2737,2595,2145,1897,1924,1675,1342,1133,1103,948,769,730,628,531,421,376,323,284,210,223,249,243,246,224,204,193,169,147,133,116,88,75,63,59,64,52,37,29,31,28,35,30,24,17,13,8,8,13,20,20,22,21,26,30,29,24,24,27,28,27,22,20,15,10,8,9,7,6,2,
1,1,2,3,6,9,12,17,26,34,48,60,87,110,153,178,229,261,292,340,443,636,866,1210,1582,2043,2491,2888,3118,3210,3033,2737,2452,2183,1878,1793,1714,1704,1758,1810,1841,1728,1664,1509,1275,1049,889,712,596,497,389,337,269,245,222,210,167,144,119,107,91,80,68,58,50,39,39,38,36,36,32,30,26,26,33,29,25,24,28,30,25,28,29,20,17,15,14,15,14,13,13,15,18,25,21,26,31,34,37,37,35,41,46,47,51,55,
1,1,2,3,6,9,12,17,26,34,48,60,87,110,153,178,229,261,292,340,443,636,866,1210,1582,2043,2491,2888,3118,3210,3033,2737,2452,2183,1878,1793,1714,1704,1758,1810,1841,1728,1664,1509,1275,1049,889,712,596,497,389,337,269,245,222,210,167,144,119,107,91,80,68,58,50,39,39,38,36,36,32,30,26,26,33,29,25,24,28,30,25,28,29,20,17,15,14,15,14,13,13,15,18,25,21,26,31,34,37,37,35,41,46,47,51,55,
1,3,4,7,9,17,21,29,37,47,65,84,101,150,236,289,382,509,724,1027,1435,1634,1801,2051,2396,2965,3114,2852,2914,3230,3391,3740,3611,3402,3034,2728,2535,2243,1917,1649,1383,1160,938,778,650,624,505,431,376,367,362,341,308,280,254,196,167,133,116,98,86,75,66,57,49,42,34,26,19,19,22,30,29,29,35,34,34,29,24,21,21,19,13,11,10,12,13,16,20,20,19,22,21,19,23,32,30,34,33,36,28,19,17,17,15,15,
1,2,7,11,12,12,17,26,38,44,65,76,125,174,219,270,306,388,451,576,784,1023,1344,1671,1977,2239,2534,2897,3167,3262,3112,3220,3266,3335,3527,3326,3119,2875,2552,2011,1763,1661,1418,1141,948,942,1050,982,905,824,731,612,521,475,405,346,293,245,198,166,140,134,129,104,80,65,68,71,77,84,77,80,73,67,66,58,58,46,41,43,39,27,24,20,13,11,14,14,21,26,36,45,54,50,49,42,48,44,35,26,16,17,17,12,11,9,
1,4,6,6,11,15,19,28,41,63,96,118,165,254,332,474,539,595,684,812,1087,1289,1431,1826,2085,2351,2673,3214,3208,3129,3137,2894,2941,2808,2521,2089,2023,1864,1606,1433,1304,1146,1101,913,866,846,877,867,843,830,806,735,663,595,564,533,461,390,330,323,308,270,209,185,156,140,122,105,88,79,72,72,68,54,37,36,42,41,43,52,49,47,43,36,26,27,26,25,25,28,28,32,31,30,28,24,24,21,17,15,12,7,7,4,3,3,
1,4,6,6,11,15,19,28,41,63,96,118,165,254,332,474,539,595,684,812,1087,1289,1431,1826,2085,2351,2673,3214,3208,3129,3137,2894,2941,2808,2521,2089,2023,1864,1606,1433,1304,1146,1101,913,866,846,877,867,843,830,806,735,663,595,564,533,461,390,330,323,308,270,209,185,156,140,122,105,88,79,72,72,68,54,37,36,42,41,43,52,49,47,43,36,26,27,26,25,25,28,28,32,31,30,28,24,24,21,17,15,12,7,7,4,3,3,
1,2,3,4,6,7,11,20,29,41,67,96,132,185,240,294,387,536,712,978,1085,1215,1355,1544,1685,1910,2304,2440,2532,2715,2913,2921,2719,2434,2215,2047,1995,1737,1395,1313,1266,1294,1225,1033,938,781,813,817,844,862,825,742,713,719,597,501,431,380,313,259,231,216,221,208,168,140,129,116,115,100,84,79,69,77,74,71,65,61,53,41,33,29,26,25,18,18,22,21,23,29,26,29,32,30,27,31,33,28,24,24,21,18,17,17,21,30,
1,2,3,3,5,7,9,15,21,27,41,55,78,103,149,208,295,416,585,784,1001,1171,1249,1382,1543,1572,1805,2308,2734,3309,3972,4305,4153,3539,2914,2336,2002,1694,1389,1205,1175,1024,1101,1162,1275,1398,1437,1507,1320,1083,873,699,606,507,417,348,275,234,227,206,183,186,180,190,186,166,146,144,119,89,78,56,52,53,51,50,50,45,49,48,40,31,24,25,18,17,17,15,11,12,14,16,17,20,20,24,29,25,25,26,25,19,25,25,21,26,
1,2,4,6,9,11,14,19,26,36,53,64,88,140,187,242,340,435,565,705,853,1015,1249,1646,2052,2492,2870,3223,3344,3317,3167,2902,2646,2428,2196,2071,2087,1884,1700,1739,1709,1698,1569,1563,1340,1234,991,868,725,604,503,397,349,300,248,205,189,157,129,111,95,72,66,65,67,81,90,89,87,71,56,44,48,42,40,35,32,26,28,26,22,17,16,13,13,8,6,5,5,6,7,10,12,13,13,13,12,14,18,19,16,19,22,23,23,20,
1,3,6,8,6,10,13,16,31,48,84,125,177,233,295,370,451,534,654,754,841,980,1098,1181,1316,1398,1466,1613,1837,2118,2387,2677,2837,2827,2652,2385,2147,1841,1533,1306,1208,1075,1050,1011,980,1004,963,975,944,940,884,796,675,546,452,372,319,286,254,220,179,148,124,105,95,83,65,60,50,37,27,23,17,14,13,15,16,16,15,16,18,24,27,21,19,20,16,15,14,16,18,25,28,29,25,24,22,18,14,16,17,15,12,12,10,14,
1,2,4,6,12,16,21,29,40,47,74,100,113,135,157,197,289,396,541,699,949,1156,1344,1529,1808,2025,2229,2517,2709,2934,3116,3356,3296,3109,2942,2871,2722,2469,2163,2001,1864,1793,1650,1522,1353,1118,999,972,876,791,746,693,654,590,561,511,476,412,360,313,259,218,199,178,171,137,113,95,87,76,66,53,53,45,41,37,32,29,28,24,23,19,18,23,26,24,26,20,22,23,25,28,19,17,13,13,16,18,17,17,17,16,16,13,11,10,
1,2,3,4,8,11,17,24,38,48,76,119,174,247,331,417,556,668,806,967,1146,1359,1661,1901,2137,2322,2361,2415,2481,2394,2284,2132,2010,1997,1983,1887,1819,1700,1599,1514,1449,1240,1097,1017,897,752,719,654,542,444,394,328,296,261,225,186,166,143,116,104,90,74,65,58,48,49,40,37,31,27,25,19,19,22,19,19,15,14,20,25,24,21,20,20,19,20,22,20,18,21,26,23,26,23,22,16,13,8,10,9,9,8,5,5,5,4,
1,1,4,7,10,11,13,16,21,31,42,58,82,104,149,224,300,428,534,703,887,1059,1192,1352,1549,1749,1929,2170,2383,2570,2529,2563,2611,2679,2755,2660,2551,2388,2230,1992,1882,1875,1721,1624,1544,1384,1276,1174,1082,947,813,648,579,502,431,350,287,228,206,173,159,129,106,92,73,71,65,59,46,42,38,36,33,32,35,29,22,22,26,33,27,21,18,17,15,15,18,21,21,21,25,27,26,21,17,14,15,15,17,14,13,10,6,3,4,4,
1,1,3,6,9,11,14,21,31,37,50,72,104,167,255,336,444,538,664,756,853,979,1098,1314,1500,1711,1866,2100,2382,2546,2723,2571,2418,2237,2110,2021,1918,1820,1679,1571,1423,1271,1274,1277,1163,1040,998,949,915,844,777,714,696,623,496,416,309,241,194,173,130,103,79,62,52,43,46,39,34,32,32,28,25,22,23,20,22,25,26,25,28,29,26,27,25,23,25,24,23,23,20,17,18,21,25,30,28,32,39,33,31,22,22,19,18,22,
