T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_36,T_37,T_38,T_39,T_40,T_41,T_42,T_43,T_44,T_45,T_46,T_47,T_48,T_49,T_50,T_51,T_52,T_53,T_54,T_55,T_56,T_57,T_58,T_59,T_60,T_61,T_62,T_63,T_64,T_65,T_66,T_67,T_68,T_69,T_70,T_71,T_72,T_73,T_74,T_75,T_76,T_77,T_78,T_79,T_80,T_81,T_82,T_83,T_84,T_85,T_86,T_87,T_88,T_89,T_90,T_91,T_92,T_93,T_94,T_95,T_96,T_97,T_98,T_99,T_100,T_101,T_102,T_103,T_104,T_105,
NaN,2.4251368151690187,1.7521924577486172,1.4814951391827906,3.6348568118764426,3.180776073004459,2.861606328903903,2.9479511168719377,3.388822883214553,4.483352473889163,3.835444154471702,4.138228994549969,4.102022847116549,4.413155422518471,4.018681885632556,4.139789640879535,5.320452893952993,4.765348182958947,4.684166467739673,3.9042377504588015,4.970021644224374,8.827458994687477,3.616049457320084,6.6638993736476335,1.9051454918575936,1.566260657659091,0.43629481590932934,1.803414754524907,0.2126397145042929,0.9124874485253361,0.8807048780275994,0.8655964307209612,0.3798577415150503,1.0840464277344795,1.2767361082944753,0.8432938700670901,0.029244695321823725,0.2090605821364429,0.02510797006404276,0.33612700294545034,0.44074349690586406,0.16367995263035306,0.20515823580841655,0.05821930338007103,0.1319266349460612,0.11763108315172226,0.04187914955339261,0.09265968119319708,1.0041262618448166,0.7707487771076835,0.2835597691185611,0.508094340317431,0.24246559476287022,0.29658636587388476,0.08895803904861267,0.355892744675465,0.2790767231194268,0.7979992253342718,0.1681926290535651,0.4329671629859246,0.2911982714294595,0.7105998632493198,1.0400334937140752,0.904321938714959,0.6244426234899645,0.6504528243643972,0.5715984126813335,0.10026706021193685,0.044669159720069976,0.43877169276499123,0.47066792020359866,0.05642680231128243,1.0465960037466158,0.3781726625345638,1.155814309126163,0.06512335736685657,0.1721423698477697,0.14137747849246332,0.712371120946143,0.15743276927260713,0.809696887356054,0.09110889171470607,0.1382662320695365,0.7240919851508429,1.5191021012827908,1.2077271074779525,0.37557216588558356,0.0,0.4153037539547195,0.36613773341795386,0.46069934233878923,0.8302805302038622,0.0,0.0,0.3121447714464746,0.0,0.0,0.0,0.0,0.353431022304074,0.0,2.005445192809297,3.028150162356997,2.5881920733399766,2.9849091500365232,3.2613496926112684,
NaN,NaN,4.249306436547657,2.006347436652754,1.6365346294504182,2.04095547722805,1.24933590886627,3.4358127415084834,4.307160538397218,3.554319546273972,4.556758990955792,3.7756593502404616,4.217232234812705,4.943611997899128,5.559236673995018,4.797805667383261,5.097051183297376,4.696332704785573,4.088851002438468,4.36613179727531,5.595186298663242,9.095758379883309,5.423920958941839,6.136144310403592,2.7204372378225377,3.9242451555794924,1.9741212846769187,1.2485789026772303,1.4672460410803345,1.7740336152225686,0.4751005937498712,0.14216109803096968,0.37805369065293587,0.049796060945725355,0.25756759935984747,0.04780588486667865,0.016458324805475197,0.3543349010431549,0.2879774510440613,0.03833278265047802,0.5824118205184861,0.1827087348381907,0.7261780067115013,0.5951981624604261,0.15068449538400108,0.036767182802637,0.5640270462610202,1.1221454117836531,0.6789833756665026,1.0646471890238471,0.187667252622595,0.18127446545066875,0.37628536035434007,0.06270197690908556,0.06937380784059613,0.5738746745169356,0.14214327155050974,0.10155029797403801,0.4496510092708239,0.6258004259457689,0.5890378213963093,0.5090336629442449,0.100066854490368,0.20558382273727316,0.5845135741309677,0.22307813413570024,1.0924455712023609,0.4640213218416082,0.3567242657418025,0.27136721171607847,0.1701689278347934,0.10786576184464707,0.0,0.17086573189669882,0.07708026433443368,0.05962394819323318,0.2907027225615223,0.34230190733436494,0.45299177255391815,0.08345278382317856,0.0,0.796463036001447,0.8041904142923231,0.6941786868114325,0.2209183810833281,1.4709981435286315,0.9617069821927258,0.5691689463187313,1.7092641452910533,1.348808137154473,2.4282787697160146,3.012029503672357,1.597670512401098,3.4909989218373987,1.3080729937320208,1.1075930191008205,0.8464349887540362,1.6038569841448975,1.1171870124775425,1.2799619364187942,1.4952822163880464,0.9762676477848462,0.0,0.0,0.48272180100105594,1.0665275654691715,
NaN,NaN,4.249306436547657,2.595864609067324,3.218252016470523,1.7611433956264868,0.4228805530869654,2.228738381915906,3.336755738084405,3.191471230031384,7.360021859462295,3.5010166836827374,4.323390307482306,3.6787233602077425,4.3013760116923425,4.429372671209185,3.791957278325927,5.222456224082663,4.586464191155292,4.980780353391628,5.137816055457611,7.486701153977408,4.596112007980484,9.988740364656541,1.78701519203666,1.5895551484598232,1.1754154446099137,1.6743572377437024,1.0599309047469638,2.0283883333273565,1.1383220295887013,2.0115152014183875,0.4239514289277083,0.24949452092845437,0.015321825698351041,0.0653275117663681,0.36006647990377777,0.315304006588214,0.19514471249685375,0.07916855209007369,0.2043448284989434,0.3585950526254651,0.015600197150876738,0.2399586841705154,0.7088847229319525,0.6417938835262563,0.8342164484670357,0.15350315704295078,0.007239076179661333,0.2011829010534607,0.5637852912969927,1.395235490135853,0.7365081045147498,0.41039486071998466,0.7927626831914873,0.20474778996027415,0.3919463212126901,0.34828915957026274,0.4534934144361122,0.15124884155487278,0.8187318326302385,0.38875702329050216,0.061227529642801815,0.08088061333953517,0.7203446364270126,0.0,0.12190831804238315,0.10170560285822687,0.038721614598644705,0.027595063823461368,0.5503850950256448,0.8354182309176859,0.6126109602628773,0.24843700454674006,0.29589489098590127,0.43756951530149124,0.2676333791290621,0.5193531289991767,0.21121267851245443,0.09497287272741169,0.2535925193767223,0.38525259091902386,0.17061116029565468,0.2984760581049013,0.7621901651009272,0.8738867591530619,0.6703973789178703,0.0,1.214119434905398,0.9011176253725268,2.9753190510145737,2.2668693404477094,2.792043005606461,2.6194949976087467,0.18845829677587883,1.6662885699207366,1.3800263381821714,0.0,1.3585434690020635,0.6254035937858565,0.3431410815137422,0.0,0.0,0.5346582983399328,0.0,0.692954883784649,
NaN,2.4251368151690187,1.7521924577486172,1.4814951391827906,2.3156729529280127,2.6881685877932644,2.7931024839782372,2.308948403588273,5.872589521398398,4.392548356463915,5.231947985973182,4.980093462186792,4.349952429229041,4.8913063406647845,5.813868601602638,4.843565341545192,4.39079725740095,3.6523613537624633,3.338645326330388,5.4332417207903285,4.387058749718648,7.401447303818512,2.4403839261159126,3.2552664278264123,0.5327206126456984,0.14271093683289562,0.6025218558662213,1.3378326671326584,1.0685072602929586,1.6806797969925307,1.9657879727789644,0.6592037448222346,0.0749759813457233,0.4661719780805541,0.05820796094763638,0.2771998966766903,0.1898504114857085,0.2894032946161347,0.4539430174577954,0.5375277818610409,0.48466691139335455,0.9229322523032384,0.27024743643464394,0.32345103278214116,0.09622009455526473,0.5019279459791782,0.5995491648942635,0.45515567914388955,0.28326593018708723,0.3259232081609341,0.06781597706081824,0.36048984701434544,0.33754704058222396,0.09163114404650725,0.5356954729060656,0.3837383313491765,0.741359248696214,0.07022222674219288,0.2704944283450805,0.3400836172006681,0.40278390648921575,0.19449960474846179,0.35683916932710463,1.1242588293804183,0.20082849728019422,0.3713359610768583,0.9677114408213919,0.5924504182163246,0.27209762349010513,0.8804174340788548,0.3025827624939317,0.40564174845891104,0.0840743901604627,0.0,1.1336397876579316,0.6794102976792057,0.2200995665950103,0.7915718871471157,0.0,0.0,0.0,0.4798486083398872,0.0,0.14078141442059364,0.9222090349916587,0.7042367339669326,1.0222464283361479,1.5153613434975457,0.28762153286083925,1.004519574651053,2.3390992676069673,1.3722822005908588,1.107336505481464,0.0,1.0797282720199601,2.2358847700115265,2.6094370023025704,3.2332358302080313,2.176740814345861,3.190857386546077,3.562723594204856,5.345514444568058,2.9111017662753915,3.83523599345311,3.5966190258067448,4.267605607098082,
NaN,2.4251368151690187,2.8807966492570616,2.07547824768953,2.8482041592410634,1.9474193965832143,1.3878520064237438,3.6988242139677436,2.606616967197261,3.8240107435073303,4.235547605213661,3.416468106095947,3.734913718040565,4.1804864470409635,4.997282211364708,4.262862324647365,5.109982035212528,3.638572812795346,3.6748842167566873,3.691032057613204,3.4540316542471268,4.399187628041456,3.0163776499904156,4.840890987687695,2.8374341797120373,3.165609786520939,0.9313300405422796,1.2805489372193566,1.062241479877927,2.3401791827904006,1.7162542447331695,2.238374216399642,1.1185748263005788,0.5814156699909401,0.2503190783412223,0.1637885117305928,0.21096201868154885,0.3646032346757224,0.04095762619926425,0.039518425611658026,0.2042631614554274,0.11385354598085237,0.5168817673611348,0.32342274562962625,0.6614676047510416,0.20131749491489098,0.2967548050416797,0.11001603748885053,0.708441226584897,0.03832889582128353,0.4705223546978946,0.06109487463792074,0.9103292500883663,0.26099870116182233,0.7961437498867373,0.534592095334798,0.11127302654440502,0.21782634070122064,1.4252717684474758,0.5307503398540384,0.08123699755989,0.022311193147226436,0.03143311805935988,0.24893143774012816,0.20105868447561712,0.10826010049064115,0.15696638501607432,0.4610657457253395,0.7993138778212167,1.1442850963710514,0.6300038061049944,0.11326325112660703,0.7035726469973198,0.2078846751837083,0.6505036677050923,0.08543874084402782,0.7869241384569323,2.0680311542787777,2.1307172171428572,0.6374948455832383,0.5961264137231792,1.7450838588206719,0.45087641645263793,0.0,0.0,0.23412471866373918,0.0,0.6019359410766544,0.7550267529384397,0.9408480750786012,0.1771600837135961,0.29892995288156976,0.7779302616170911,0.6107178375783423,1.4417854599878615,0.16205896485293209,0.0,0.0,0.0,0.5865820488430505,0.36125192751384705,0.6857199156707132,0.446056767182526,0.7790319105220461,0.48163116531238415,0.0,
NaN,2.4251368151690187,2.8807966492570616,2.07547824768953,2.8482041592410634,1.9474193965832143,1.3878520064237438,3.6988242139677436,2.606616967197261,3.8240107435073303,4.235547605213661,3.416468106095947,3.734913718040565,4.1804864470409635,4.997282211364708,4.262862324647365,5.109982035212528,3.638572812795346,3.6748842167566873,3.691032057613204,3.4540316542471268,4.399187628041456,3.0163776499904156,4.840890987687695,2.8374341797120373,3.165609786520939,0.9313300405422796,1.2805489372193566,1.062241479877927,2.3401791827904006,1.7162542447331695,2.238374216399642,1.1185748263005788,0.5814156699909401,0.2503190783412223,0.1637885117305928,0.21096201868154885,0.3646032346757224,0.04095762619926425,0.039518425611658026,0.2042631614554274,0.11385354598085237,0.5168817673611348,0.32342274562962625,0.6614676047510416,0.20131749491489098,0.2967548050416797,0.11001603748885053,0.708441226584897,0.03832889582128353,0.4705223546978946,0.06109487463792074,0.9103292500883663,0.26099870116182233,0.7961437498867373,0.534592095334798,0.11127302654440502,0.21782634070122064,1.4252717684474758,0.5307503398540384,0.08123699755989,0.022311193147226436,0.03143311805935988,0.24893143774012816,0.20105868447561712,0.10826010049064115,0.15696638501607432,0.4610657457253395,0.7993138778212167,1.1442850963710514,0.6300038061049944,0.11326325112660703,0.7035726469973198,0.2078846751837083,0.6505036677050923,0.08543874084402782,0.7869241384569323,2.0680311542787777,2.1307172171428572,0.6374948455832383,0.5961264137231792,1.7450838588206719,0.45087641645263793,0.0,0.0,0.23412471866373918,0.0,0.6019359410766544,0.7550267529384397,0.9408480750786012,0.1771600837135961,0.29892995288156976,0.7779302616170911,0.6107178375783423,1.4417854599878615,0.16205896485293209,0.0,0.0,0.0,0.5865820488430505,0.36125192751384705,0.6857199156707132,0.446056767182526,0.7790319105220461,0.48163116531238415,0.0,
NaN,NaN,4.249306436547657,1.6350336196990751,2.3883011529473985,3.333076980756813,2.5966447126950962,4.723622045468626,5.247095073220802,3.1271170424754744,4.835489703421376,5.741078973182006,5.899008414976356,3.9025390062269634,3.4662469267234286,3.1498122447500867,2.882164764138251,2.793339225878013,3.2061164420189137,3.482234991947929,3.8543057566465735,6.831469319321499,4.6813845810398735,6.434116061491018,2.143388757150915,4.531840561544246,2.6337602212935898,2.091644458543573,1.3338329743508712,2.472467689805332,1.8452857248204044,2.1666464675680404,1.4526217616407708,0.1957487725224063,0.16257862340617635,0.40778121072200485,0.1314567388582406,0.07280511734566553,0.24807791455365344,0.20930047521599643,0.6182112227169542,0.12421754656391124,0.24992886541121023,0.01839433061581692,0.0786092931512793,0.0832971486046429,0.22941740530143942,0.25063073771593675,0.31390796487029204,0.010444731676457203,0.6277648393629752,0.18852990062697259,0.5477194367848698,0.14817172330103964,0.14284894819604177,0.5931831180549919,0.024543684342261958,0.30940311359303174,0.1413604868847585,0.2382121435972845,0.10633880694051785,0.0,0.09921753622963433,0.0,0.0626097763034461,0.13194692831177232,0.9893910904030878,1.1252668170385007,1.6213537418485293,1.318298543646388,1.25242091845304,0.5415580930693256,0.49809162172236543,0.0,0.22413931065058454,0.5095861168185074,0.5179509135692022,0.0,0.43991402279279906,0.14679371171145672,0.0,0.14099821076372498,1.3304568804893084,0.784381780093974,0.7952142780119256,0.8016830908928982,1.0083336700663623,0.3315675812317364,1.3780141941800865,1.4235892289464196,2.1975865391632166,3.4496917226113237,1.723252049494358,1.0880579172358897,0.0,0.2534259777273691,0.0,0.0,0.2330359564600093,0.6727472598852735,0.764069287239417,1.2517016231638984,2.445830456343731,2.97678829678777,3.5697307394939966,5.034663405815871,
NaN,NaN,4.249306436547657,2.595864609067324,3.218252016470523,1.3778859674346529,3.1261784990512482,2.54379379757417,3.5692485324167142,4.987154146238504,5.381657979776857,6.028512933981951,5.463588310585651,5.279561210189301,4.76035279892339,3.112077551771019,2.227630369465179,2.3190937396108873,1.9404208387787618,2.8771378927500475,3.534844880432224,4.587287361730282,3.3597658645330553,6.271500601309451,3.205723991925444,4.543840243310485,3.262186977678553,4.152910536940712,2.6483636396615853,2.5423985623773158,1.0850339332385517,1.1606598647927282,0.45606518716308564,0.676570162258897,0.10430045838831857,0.7083810501839791,0.40441740289150857,0.4271666287415458,0.5941457730020504,0.4920279639228457,0.4464948943517582,0.3021619923238571,0.38190483499074396,0.1558349909387329,0.4010990915186781,0.21521516426282272,0.22431333079689675,0.45695380419942366,0.6540234508039179,0.24169328558031794,0.052351140457415755,0.006735175217967885,0.4947037904527755,0.5200683788719029,0.09988048094121131,0.10290220566756617,0.21423258804690248,0.24100018176160362,0.08327282438458662,0.0,0.3135611062516369,0.2796382936835968,0.7450431981591132,0.260739598034323,0.5594536042945838,0.0,0.2223231533766848,0.07190818388870901,0.11923786312921661,0.16398423173543222,0.7329238485077187,0.7462780167506479,0.784070522871219,0.3172432055263271,0.23244936809656244,0.8831919674844596,0.12695990706433233,0.3310381111189603,0.0,0.12413477010094097,0.5089790107031974,0.0,0.0,1.006666635701601,0.8151321878403874,1.1734222415652271,0.3000609426775188,0.7092586812659716,2.6580696817397182,2.1128579406723014,3.1891392322844982,2.0350143863052645,1.938383434134082,2.7151170986562776,1.2973439760340981,1.015373215008474,0.1782023006440928,0.0,0.0,0.8578262290899361,0.3962791087760515,0.7751532756596686,1.0362828856213024,1.0520378420115848,1.4493463682880183,2.4571885996041845,
NaN,2.4251368151690187,1.7521924577486172,2.3985366092606264,1.0940787884969878,2.600753503203672,2.7596696125856757,3.6059035605371172,3.8103668893928924,3.9518586942376817,4.495966345748556,4.944100329608764,4.390579253520409,4.589261056359459,5.261347502533864,4.136147725064552,4.769448262071401,4.279979449166758,4.462421151925426,4.703590676223781,4.125255196452238,8.773296344406342,4.303309104440546,7.474096745003438,2.483456228359569,3.3291571108810136,1.7484776912383757,2.7602334762733998,2.2165493215366507,3.3232743926305406,1.8134322302336119,3.00368783820079,1.7914460678909168,0.9032523755738368,0.44450091997862706,0.48179471181386985,0.1590185339036151,0.15924274180069709,0.302777982149233,0.2188380898307424,0.2898986620537399,0.05882012592052566,0.05231439191319701,0.10987781271485697,0.3347668527647738,0.20778275196012083,0.43976681909156484,0.13295009256456822,0.11137334192163173,0.050198717310616245,0.3236434728734913,0.07311642557005466,0.12040074143510097,0.4622126424646228,0.3878678756744951,0.3347372676995375,0.3867865516881428,0.08659656966855965,0.04195527283668636,0.0,0.40888939022241555,0.1512388878253434,0.17180344477795575,0.48472453896248285,0.6424198937233769,0.904474888606908,0.45291479635354737,0.27825262335112466,0.6312611662446267,0.5923247386390919,0.0694993883442231,0.12971447864455962,0.5756259441833036,0.600510817020113,0.2943034234981117,0.29182339560925,0.0,1.083939504551479,1.9150316296837464,0.3096992979518491,0.9039228125847568,0.0,0.14520317288970805,0.2461268539897542,0.17135032650504853,0.0,0.6696972730360113,1.1943156332458849,0.0,0.0,0.0,0.0,0.36112388426352193,0.0,2.2030458730636866,0.6156909396241982,0.4791933642261309,0.7329541373115327,2.511072309686972,1.6612518531679739,1.0655303850640343,2.4388727339991383,1.9175340695948282,0.5588234745155763,0.9032538935684917,0.5431007822128496,
NaN,NaN,4.249306436547657,2.006347436652754,3.538472576332661,2.2791741946446376,2.5131020853588173,2.8455549947593326,3.3225837410975756,3.7239085825339355,3.8699627825722254,3.005569764445786,3.8209705041996473,3.4583242582200664,4.602022481048294,4.164041612709638,4.784706095456631,4.754718333084578,4.242760255887519,4.818183400973657,4.507284894539239,5.994874184830597,2.978074162229748,4.1639963058098965,2.2743538642015264,3.9480321855521594,1.5342042826305242,2.139696551927883,1.188965879935178,1.8354709549029626,1.3062769328688744,1.4208421375720666,0.9729767737731263,0.8856947389028442,0.6934859838224231,0.8546339177987847,0.8989967745728341,1.396922419259269,1.717577029542115,1.2357794786032557,1.0809668706271824,0.8526996927869164,0.9199492925281151,1.0889584125664968,0.9139037973658236,0.668032458880396,0.3150580374357171,0.1984246304371305,0.17468621137141238,0.20854404491620612,0.1283891209642063,0.05089916080055287,0.0,0.03896767423607512,0.06495074922752814,0.13308943340827942,0.15015408847788062,0.034643403812648646,0.061741560206035925,0.010572351727900817,0.03441930464654031,0.10633314634077373,0.48571999218245393,0.13378849286211575,0.19134592638788928,0.2197155403004137,0.0,0.29701574285228655,0.13381986507159793,0.24367917273708548,0.0,0.16304885045465156,0.578762474889464,0.5224264264643298,0.5187296428280043,0.932174305641071,0.9248067855515346,1.188828157000736,1.917137737896683,1.0819702808109015,0.9124371465200435,1.0194558740780222,0.6094304573146039,0.942352443066708,0.6684095121631723,0.3956252511416732,0.18059664417663548,0.0,0.0,0.0,0.0,0.3697403389950618,0.27472000825214954,0.0,0.3398419177741605,0.0,0.0,0.2905576028486384,0.0,0.0,0.0,0.0,0.0,1.2109763184135316,2.068998706834428,0.0,
