T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_36,T_37,T_38,T_39,T_40,T_41,T_42,T_43,T_44,T_45,T_46,T_47,T_48,T_49,T_50,T_51,T_52,T_53,T_54,T_55,T_56,T_57,T_58,T_59,T_60,T_61,T_62,T_63,T_64,T_65,T_66,T_67,T_68,T_69,T_70,T_71,T_72,T_73,T_74,T_75,T_76,T_77,T_78,T_79,T_80,T_81,T_82,T_83,T_84,T_85,T_86,T_87,T_88,T_89,T_90,T_91,T_92,T_93,T_94,T_95,T_96,T_97,T_98,T_99,T_100,T_101,T_102,T_103,T_104,T_105,
0.7145044151281612,0.49786251943613036,0.5168310671186258,0.4906681621954581,0.5512407585781962,0.5601758445010627,0.5259845826007683,0.5098792877410228,0.5572448616538468,0.5331866910892425,0.5905708942443899,0.5278101680643841,0.5694564676267178,0.5031942496098369,0.4092809618232363,0.49214522755766255,0.4284674915664453,0.34513667503595347,0.39461367411337267,0.32766723415760235,0.31997134947290945,0.41528641130341887,0.3516796864178189,0.47897336580957034,0.23332149806851557,0.40699110041143166,0.31395812909690757,0.33116663279096525,0.23402151060836007,0.13680654891446475,0.18099452643530775,0.08625863159545306,0.003722071968514179,0.09609958501243777,0.12090229268522215,0.14313237498474565,0.19138271217089886,0.19314171744920475,0.12154858373870096,0.047783775580407806,0.08891870866748855,0.09519621595741105,0.14037221431615518,0.12448621024885337,0.04083177726201567,0.025385702082415106,0.1257199819633348,0.032135195012515244,0.007611676069625522,0.12697766630924145,0.18274032501588594,0.13227580237039793,0.09897669394140854,0.11347192713119406,0.030570141071856072,0.043979271775011305,0.13800147404972288,0.11575235062679544,0.0566723289364602,0.01374436470505646,0.07456353028923687,0.0350871901062055,0.016771990541464644,0.01412336664750945,0.03623604809088371,0.1405012628376976,0.12469227031292272,0.09579369928030121,0.17874142141527347,0.1868644076018296,0.0727129273953558,0.06623625373750305,0.054871175571752945,0.05921769006761135,0.14029870383533988,0.1886844786355913,0.24093904246820477,0.23678356490104696,0.22456301222798708,0.20200986458534836,0.2073187142815842,0.1618020377913888,0.002715270463730879,0.01585237600804017,0.008994759613587082,0.03668269217207841,0.029824276260395643,0.01609902446525495,0.049240183191277195,0.06847715858112825,0.057380680151901856,0.039852131129699916,0.05399029294250267,0.15959618905956147,0.14271334653767784,0.026937971488421975,0.043977453261491384,0.06659495274199657,0.1482201401449734,0.12918360302462403,0.1576548702818074,0.06851208659377665,0.06229310959309936,0.004122289968621837,0.08251008786638364,0.08063687714172355,
0.6962023960444815,0.709987716301635,0.5401954195746509,0.6862584408990323,0.7397648178751643,0.755995794028566,0.754495853172303,0.7031696512547627,0.6731877109435264,0.7292393479627175,0.6041525155222536,0.5228727918216319,0.4564388368728655,0.3064518226733141,0.3691426742721555,0.3317433026098405,0.34194703587465974,0.42240753514930396,0.44480795226198877,0.5234089854771906,0.5441114925250948,0.4771786566949313,0.4570120062247493,0.4218439923949057,0.3401300454321965,0.3266533721073853,0.3388229284426356,0.3487757437135644,0.36163646246531705,0.24637708586644358,0.21716868269047768,0.09960501708597805,0.0229639091037961,0.06269315169159088,0.08314105873574026,0.009212847118015871,0.04458290735835086,0.011805212234838693,0.08791474558698575,0.04192743867088848,0.07524788268588181,0.023281796313621185,0.11439844041149913,0.1617420064023723,0.07924267359611957,0.04171069885246328,0.04662143920393006,0.03140006035646369,0.06145589098260309,0.08047917577625231,0.08533618732298562,0.012261612769925267,0.03496470019740108,0.07947834066810266,0.06701554814812279,0.15661741228653658,0.04281994720805059,0.010879333770298046,0.1356267711298931,0.10415414772968759,0.04206309297060965,0.24221316741122237,0.1750952102523236,0.07866680839486062,0.017680834226119893,0.018763941613611425,0.129621644805781,0.032410754152921745,0.016828833970319423,0.06198975480023172,0.12800526752344274,0.1381522876472066,0.13003268242041646,0.18305397364321085,0.14941746191405172,0.005550960301580199,0.1109800888901875,0.18448955058423128,0.2760761044828861,0.33020605322494007,0.39269898032099515,0.3308531341670161,0.4048056718033466,0.4132904708799682,0.384304336950052,0.4364187901103872,0.3630605323131906,0.315813923592443,0.33607284967945567,0.15672547077120386,0.04203015067860934,0.008201923682004925,0.010043568602813316,0.06498469947088724,0.057240422317642925,0.0812060504591294,0.04562072274061357,0.013121341577688315,0.036383029845038266,0.02717591994247339,0.053395168606694854,0.011206936712255734,0.0357380575493677,0.011094436783179257,0.06210650708333926,0.10858640665739927,
0.7472241499126443,0.6392735725849692,0.675514175131398,0.6976224975021157,0.6289649329472896,0.5912269934064807,0.6410950066621106,0.6097152727089385,0.6334022264384074,0.5618111789276394,0.5069148741750928,0.5556094923228393,0.5656078034290577,0.5597285175992526,0.5265220798696966,0.5389003929744235,0.5865077632127826,0.561567183185419,0.5355271373102047,0.4811386076471719,0.3993294899830155,0.2646989701331408,0.23661772464424827,0.3385220303173937,0.46534646340112706,0.3277846326911634,0.42116769186079867,0.3103686244720097,0.26491457658800055,0.2980672509760976,0.298221317720894,0.24775909064745555,0.22030243603388214,0.13800772328407443,0.05317918562385522,0.11738011776142489,0.15172427444748673,0.17083958371244756,0.04565214207844284,0.05240420734728879,0.013739012422241702,0.05525586274932249,0.09917964645616911,0.09527740866216526,0.19811788354362264,0.13427061797773643,0.16106090188704505,0.04125471125480244,0.0745211580597904,0.07673481317002907,0.050931142088269474,0.00631934853341521,0.00414724532494965,0.0154120006245355,0.014455962570896158,0.0031733719520258465,0.10716985316053004,0.07343164387468983,0.06221580706983349,0.02468518792668805,0.11476852755602224,0.11483612644881014,0.06540956883914475,0.05795679604363499,0.03163633705987455,0.14805875176874977,0.21406792187976986,0.2544835884100171,0.22317413985901582,0.15442743642917584,0.15351091632591077,0.09977376604006583,0.0777658345151381,0.06902823085462839,0.0733960613904809,0.06960562768341584,0.14609338914198616,0.1536510143057961,0.062417214941645455,0.12290743766260173,0.20303158023702686,0.21126877464541544,0.27104359215301205,0.26957346088892764,0.40574771246165353,0.4274426217694377,0.3425717322760882,0.3142691327531845,0.05214234037730214,0.01589238999626498,0.0675781931462085,0.09801841406450834,0.01440398717552216,0.0593493722051371,0.12072603576145505,0.12534657175374536,0.06417760481206977,0.04887409248179022,0.016867249000212206,0.004582174511284875,0.011508191499066735,0.07240733464614842,0.009981769386416359,0.07852866132386302,0.11151563454857913,0.02852124839198257,
0.7215007246586395,0.6922319344368689,0.7227292492096327,0.707263481681079,0.6748561651410692,0.5976603956051758,0.5829248237854783,0.6228476181048666,0.5254510489534754,0.601829646737107,0.613283869781478,0.6126715576634058,0.570211785825474,0.6906554943354152,0.6333580989040946,0.5385317656885257,0.4346956634059787,0.48099039073939315,0.5634232826343917,0.4719690857435452,0.4207274246069483,0.4561324886842215,0.4538973790797703,0.3419298050951687,0.34878609141489303,0.31660232321585025,0.30262012369681357,0.3142141702751255,0.20919280209251284,0.19595067454510293,0.20633141737911911,0.179479918071969,0.11287806820980627,0.16557709112771513,0.17765609924669357,0.18028264943694813,0.09466548020031397,0.09097563523060812,0.0998246677026618,0.025486152890058178,0.16179176168274542,0.1280470030593825,0.09051721937621446,0.1262524507151796,0.054489341022299506,0.0939460558020678,0.04812315977281155,0.10067704491189355,0.016487735927243674,0.06507265982945871,0.06090363840111586,0.0470162668958358,0.04184162491340944,0.19672974179169983,0.14633471868400288,0.1870891136151721,0.19264801595268932,0.24727351483831952,0.2805105009735403,0.09712772973143133,0.14990798367554742,0.07612553332702987,0.11140894274031188,0.026666996105424806,0.034196137944395195,0.08257893643242321,0.09985376382804757,0.08609256832722201,0.1067177509049213,0.0979426969888206,0.11259672971518755,0.16871744153556903,0.25051846143072654,0.061263149235351866,0.04514580873772786,0.018422871987454972,0.14488164763865885,0.1019799305544892,0.16581073602576796,0.2257517461303639,0.20225844573454696,0.17831010753450294,0.2102525061565272,0.19982780594430358,0.22535791263293614,0.2689409169707925,0.22642729127707112,0.16827337521142396,0.13128749513165988,0.1336441249461326,0.16416073414543128,0.010166172803558277,0.10179766401778627,0.1018372915537068,0.17227958900339413,0.2058568933213183,0.2247297012363123,0.17260721777315946,0.1632109983721025,0.2045021534678232,0.043923456312504244,0.08916317304803306,0.17905347418712875,0.30703355274217614,0.2967876059915483,0.340915798927906,
0.7695362956938976,0.7965753612990539,0.866605365741442,0.8294238736287876,0.7156997015939829,0.6123769788926972,0.6102256799741648,0.5290400495244307,0.49688390593333676,0.5312955570551798,0.52378928298051,0.5069922386453094,0.4994005403176026,0.49425426361507524,0.3936077756912737,0.4507589672969051,0.42193516104449824,0.4587316527427881,0.4818872689601758,0.4661715436376749,0.45828396794143195,0.4286110299459537,0.4737160459099373,0.4475200336272127,0.3607680168758805,0.3626599082658588,0.2910804649773557,0.20545908343240069,0.25248061761529894,0.26701383313690835,0.12781412439519635,0.04424753458051246,0.011444317243215152,0.019861469355135157,0.028756662324293504,0.03987120091216491,0.03513626325160367,0.19872170316888738,0.24543840032529585,0.3091865516328324,0.32149137703347663,0.2579375351556316,0.18402700219601448,0.21165281757089482,0.1971460854683321,0.22225001762856406,0.14539374118389942,0.15805973838015752,0.07410726522401244,0.11859138413619852,0.0677685783679904,0.0071156399934764955,0.0459807941853285,0.007508885652991196,0.05573191650440387,0.0768723183385695,0.09367035627720648,0.030203583070538734,0.12444587700248654,0.034620062505899954,0.02205612939462557,0.029231289940121804,0.01241184900024915,0.034665018086442345,0.07968932505352241,0.012223191043963827,0.029376200487487826,0.0011482710613197056,0.04178656704034733,0.01270507950152144,0.042561394388941465,0.06366526185987512,0.07783212026293466,0.144379146936573,0.0707650506180314,0.01150925456919906,0.012115605973046173,0.04656401236348266,0.05460941437673382,0.07021694069398987,0.018447520961751784,0.0036145621923372832,0.0841938551577813,0.10079620477872386,0.13887874913724907,0.09342463332512754,0.1305177070920848,0.27129684582233116,0.3449425471288384,0.40293641761008414,0.2904420479463661,0.36407309330891957,0.321139523895817,0.2557438281859635,0.3321904811688825,0.326688905852748,0.26204431821106366,0.27752520095831545,0.21659271948681313,0.14579388640092264,0.15085774378372896,0.25684944693104744,0.2906278600434083,0.3114827958542519,0.3368478207612118,0.2930520467799843,
0.8634216934839495,0.6675569440065452,0.6842226286041153,0.6732430342589484,0.6713566860515536,0.5794176012043051,0.4929143992295619,0.4600833222789014,0.46774777991183536,0.5898217798948924,0.5360229989294201,0.5501382390140594,0.5594070535084849,0.493122969266358,0.49138644353638117,0.46974204447903983,0.41892303770502803,0.4702018976847114,0.5589033152815382,0.4663469801278768,0.41662096625760725,0.36558983092549924,0.31651576502868606,0.4071080225963553,0.38187002007090637,0.28005655877998975,0.22177110341946388,0.14393637355255934,0.16108930194570764,0.18038805508441777,0.16197092869477345,0.07833752941887809,0.15526756483856052,0.19724061598491674,0.14050446547111672,0.08800625548656385,0.07872643249019917,0.1749516385078819,0.1972542478122674,0.13407396286523976,0.029452053232604983,0.06588398118822228,0.11637188039257111,0.019954833690142018,0.05548102043373015,0.004674272416752209,0.034915315825821205,0.016354316082198173,0.012086251627169236,0.030270047374959825,0.12743700097161761,0.10081022810421679,0.02085266306785699,0.05986223657640448,0.08458259135724443,0.12937735306816894,0.0790162027673391,0.0427558362855731,0.03859920297871017,0.0807629192580742,0.17772885769561358,0.20204360577621172,0.029934466489319383,0.0336177542533883,0.008018656708203446,0.03612709912281102,0.0564718304569086,0.05909171826274197,0.0805805193232005,0.08643717147151124,0.10085559914299227,0.07802879885753167,0.05178631265848355,0.006896109504183227,0.008695942356242253,0.1376811729008869,0.23992160155442097,0.09666951658124356,0.03942067399338909,0.06888043527581983,0.12809754341136526,0.19772801858452455,0.14067372289696745,0.012683750688254003,0.004126861572519586,0.07644888495689402,0.13063946046521083,0.023773250148152625,0.034659728871871166,0.06668613725952643,0.09593508427570048,0.08605711810421311,0.1211280005058757,0.24147478142175144,0.27737072363548393,0.25016658109920364,0.16057082704670084,0.21497802087911563,0.19104308586886126,0.17413001316939514,0.12194139013602245,0.08558079189157171,0.08169718697587913,0.0019808377511328773,0.036642723862380995,0.04783366584716951,
0.8508007000305267,0.7885054656220621,0.7150388015965453,0.6514652770935153,0.5926487635746571,0.6476736374545528,0.6030709302511333,0.6389865510648418,0.6557907414963557,0.6705301815172715,0.6127229442829067,0.5333591745659074,0.47196341617325205,0.4658035106792813,0.553481116046749,0.6199660859883726,0.48751578952330454,0.4346915963574449,0.3714259970530888,0.46555564636979535,0.3863643140467887,0.3141802277597302,0.3549156106317681,0.39592932194391917,0.34547585140588,0.30461607372041266,0.18445192711195274,0.19781524541030743,0.2677915483129574,0.20854603433141272,0.29218513729109047,0.20886956544085383,0.1408706089518091,0.1380100544754101,0.02761242687300615,0.057189845166248685,0.11804699792090163,0.07960809986504738,0.15343174928484177,0.06451156696647245,0.05608568847627516,0.10924424954428821,0.05365680527074507,0.09286567156642618,0.15439825896736203,0.13434125075996645,0.10253271163786304,0.08417550227813853,0.036105058649873456,0.004583427396340295,0.058836481528345544,0.005863155669048249,0.052764491572384276,0.05602605545359,0.01598708782536183,0.02008858496869647,0.010030708812405108,0.16408857552540948,0.23089362567634603,0.21415458885498526,0.1884207504798405,0.16616171180290396,0.17676033474666186,0.16638043317729712,0.0399887144053272,0.0541133410287616,0.10862409930056038,0.11537025511103172,0.007189875686327646,0.04503099859738647,0.03788039169063079,0.08621023006903433,0.11895611705379636,0.06401331072676109,0.006542566511943432,5.460662579159841E-4,0.04563823884127886,0.010605434673628018,0.05640558992827815,0.0034648303773734054,0.039116890163524785,0.021852497546402776,0.03174184563153012,0.04500974223228423,0.03755259396569903,0.04531807103525243,0.09165510458808374,0.0469958332394574,0.16979417292093402,0.2056173389527915,0.2747475940903681,0.1813487324233798,0.14797044099705126,0.17140068020638283,0.22519239070686656,0.07305524742312855,0.15432976886156108,0.2231363831095723,0.12060622832871436,0.20758469042996874,0.20993865089778857,0.19252674910193465,0.19511396630816877,0.19662911366373398,0.19085616722342588,0.17287627917529771,
0.8508007000305267,0.7885054656220621,0.7150388015965453,0.6514652770935153,0.5926487635746571,0.6476736374545528,0.6030709302511333,0.6389865510648418,0.6557907414963557,0.6705301815172715,0.6127229442829067,0.5333591745659074,0.47196341617325205,0.4658035106792813,0.553481116046749,0.6199660859883726,0.48751578952330454,0.4346915963574449,0.3714259970530888,0.46555564636979535,0.3863643140467887,0.3141802277597302,0.3549156106317681,0.39592932194391917,0.34547585140588,0.30461607372041266,0.18445192711195274,0.19781524541030743,0.2677915483129574,0.20854603433141272,0.29218513729109047,0.20886956544085383,0.1408706089518091,0.1380100544754101,0.02761242687300615,0.057189845166248685,0.11804699792090163,0.07960809986504738,0.15343174928484177,0.06451156696647245,0.05608568847627516,0.10924424954428821,0.05365680527074507,0.09286567156642618,0.15439825896736203,0.13434125075996645,0.10253271163786304,0.08417550227813853,0.036105058649873456,0.004583427396340295,0.058836481528345544,0.005863155669048249,0.052764491572384276,0.05602605545359,0.01598708782536183,0.02008858496869647,0.010030708812405108,0.16408857552540948,0.23089362567634603,0.21415458885498526,0.1884207504798405,0.16616171180290396,0.17676033474666186,0.16638043317729712,0.0399887144053272,0.0541133410287616,0.10862409930056038,0.11537025511103172,0.007189875686327646,0.04503099859738647,0.03788039169063079,0.08621023006903433,0.11895611705379636,0.06401331072676109,0.006542566511943432,5.460662579159841E-4,0.04563823884127886,0.010605434673628018,0.05640558992827815,0.0034648303773734054,0.039116890163524785,0.021852497546402776,0.03174184563153012,0.04500974223228423,0.03755259396569903,0.04531807103525243,0.09165510458808374,0.0469958332394574,0.16979417292093402,0.2056173389527915,0.2747475940903681,0.1813487324233798,0.14797044099705126,0.17140068020638283,0.22519239070686656,0.07305524742312855,0.15432976886156108,0.2231363831095723,0.12060622832871436,0.20758469042996874,0.20993865089778857,0.19252674910193465,0.19511396630816877,0.19662911366373398,0.19085616722342588,0.17287627917529771,
0.8508007000305267,0.7885054656220621,0.7150388015965453,0.6514652770935153,0.5926487635746571,0.6476736374545528,0.6030709302511333,0.6389865510648418,0.6557907414963557,0.6705301815172715,0.6127229442829067,0.5333591745659074,0.47196341617325205,0.4658035106792813,0.553481116046749,0.6199660859883726,0.48751578952330454,0.4346915963574449,0.3714259970530888,0.46555564636979535,0.3863643140467887,0.3141802277597302,0.3549156106317681,0.39592932194391917,0.34547585140588,0.30461607372041266,0.18445192711195274,0.19781524541030743,0.2677915483129574,0.20854603433141272,0.29218513729109047,0.20886956544085383,0.1408706089518091,0.1380100544754101,0.02761242687300615,0.057189845166248685,0.11804699792090163,0.07960809986504738,0.15343174928484177,0.06451156696647245,0.05608568847627516,0.10924424954428821,0.05365680527074507,0.09286567156642618,0.15439825896736203,0.13434125075996645,0.10253271163786304,0.08417550227813853,0.036105058649873456,0.004583427396340295,0.058836481528345544,0.005863155669048249,0.052764491572384276,0.05602605545359,0.01598708782536183,0.02008858496869647,0.010030708812405108,0.16408857552540948,0.23089362567634603,0.21415458885498526,0.1884207504798405,0.16616171180290396,0.17676033474666186,0.16638043317729712,0.0399887144053272,0.0541133410287616,0.10862409930056038,0.11537025511103172,0.007189875686327646,0.04503099859738647,0.03788039169063079,0.08621023006903433,0.11895611705379636,0.06401331072676109,0.006542566511943432,5.460662579159841E-4,0.04563823884127886,0.010605434673628018,0.05640558992827815,0.0034648303773734054,0.039116890163524785,0.021852497546402776,0.03174184563153012,0.04500974223228423,0.03755259396569903,0.04531807103525243,0.09165510458808374,0.0469958332394574,0.16979417292093402,0.2056173389527915,0.2747475940903681,0.1813487324233798,0.14797044099705126,0.17140068020638283,0.22519239070686656,0.07305524742312855,0.15432976886156108,0.2231363831095723,0.12060622832871436,0.20758469042996874,0.20993865089778857,0.19252674910193465,0.19511396630816877,0.19662911366373398,0.19085616722342588,0.17287627917529771,
0.7986986408824235,0.7105542033738415,0.6129511844062593,0.608295187079816,0.6704641876933716,0.6778563412810391,0.6476095478175141,0.603304590776869,0.5257695595855755,0.49733912574628153,0.48296845042483016,0.5432631846318071,0.5739766209738902,0.5577842712557414,0.45379472639166446,0.5197391861103483,0.541124620860244,0.5367792421116526,0.5722205354261978,0.5264466751208813,0.5109129095778554,0.4349262782394815,0.46935151931881064,0.45055583975964586,0.32744328807109263,0.2532561586579058,0.23486559137860713,0.2933014664272441,0.2542739156331259,0.22366056155965347,0.24130881819027175,0.16097295962948321,0.06167791425263615,0.05767326412750143,0.09478015658588887,0.08159942227247872,0.029751011014101603,0.0271418776782931,0.032957068531318745,0.004169102514744269,0.011890441994115666,0.08118488085499365,0.11076937931423506,0.058181503286584606,0.012969304290388492,0.032921786372283345,0.012693397896114081,0.07010469421413669,0.051634094600388036,0.14405982190037614,0.07833121117065367,0.031104778739131096,0.05796037915896081,0.07602751576534086,0.03441560357637199,0.04617377792512338,0.02734749128232866,0.039990044693407945,0.048919522658645645,0.035150003403463304,0.01972522125430807,0.005163184357453884,0.0487058859940116,0.011026777007529229,0.017376151978698004,0.03347696760336366,0.010931008729023046,0.08094659060678074,0.0436567596257302,0.08381693360056033,0.13127025393947975,0.051733620008046724,0.058009995483504814,0.13958774101777482,0.06058513056160539,0.18873165623724222,0.10527353455546919,0.07260544007222719,0.08832448653135117,0.02746850653373927,0.13782588001514412,0.11148282339972607,0.09897974284506743,0.19706125229645083,0.14977925906573625,0.13281189482731562,0.14009873871840628,0.08595787168023097,0.14865703954052248,0.15895060022173177,0.2051971194443235,0.16853742498168695,0.15580006718756975,0.14705712288331552,0.13443485903478153,0.1873617296273274,0.1912734687749668,0.12238922215189717,0.12496765746102877,0.15888704997255299,0.17748716079372556,0.12910903301023474,0.1388147933462469,0.03684048249334304,0.10763375417123362,0.1768780866019258,
