T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_36,T_37,T_38,T_39,T_40,T_41,T_42,T_43,T_44,T_45,T_46,T_47,T_48,T_49,T_50,T_51,T_52,T_53,T_54,T_55,T_56,T_57,T_58,T_59,T_60,T_61,T_62,T_63,T_64,T_65,T_66,T_67,T_68,T_69,T_70,T_71,T_72,T_73,T_74,T_75,T_76,T_77,T_78,T_79,T_80,T_81,T_82,T_83,T_84,T_85,T_86,T_87,T_88,T_89,T_90,T_91,T_92,T_93,T_94,T_95,T_96,T_97,T_98,T_99,T_100,T_101,T_102,T_103,T_104,T_105,
1,1,3,3,5,7,12,17,25,40,60,95,143,222,332,457,678,1005,1397,1992,2903,4067,5659,7777,10398,14823,19851,25574,33316,42699,54888,70147,88368,106047,125842,148533,174168,198049,217573,229218,237951,241397,247073,257938,266879,271619,272861,271017,274796,276308,270764,251627,229104,197178,171553,145034,120599,100538,85077,71015,59762,50363,42687,35768,29634,25001,20795,17196,14683,12458,10554,8943,7484,6318,5256,4388,3642,2994,2510,2092,1783,1531,1407,1214,1022,894,740,629,488,407,340,298,258,224,188,168,149,135,105,90,73,62,52,39,32,30,
1,1,3,3,5,7,12,17,25,40,60,95,143,222,332,457,678,1005,1397,1992,2903,4067,5659,7777,10398,14823,19851,25574,33316,42699,54888,70147,88368,106047,125842,148533,174168,198049,217573,229218,237951,241397,247073,257938,266879,271619,272861,271017,274796,276308,270764,251627,229104,197178,171553,145034,120599,100538,85077,71015,59762,50363,42687,35768,29634,25001,20795,17196,14683,12458,10554,8943,7484,6318,5256,4388,3642,2994,2510,2092,1783,1531,1407,1214,1022,894,740,629,488,407,340,298,258,224,188,168,149,135,105,90,73,62,52,39,32,30,
1,1,3,5,6,10,13,14,22,32,45,69,109,191,291,409,584,823,1106,1589,2190,3076,4066,5190,6466,7946,9576,11618,14291,17387,20237,22472,24124,25671,27502,29638,31905,31886,30870,29666,28366,26967,26934,24955,23089,20978,18986,17100,14747,13244,11452,9602,7958,6652,5620,4656,4003,3379,2815,2326,1992,1656,1373,1144,960,790,661,542,460,400,341,278,230,197,167,136,113,94,75,70,60,49,42,36,31,26,24,19,18,18,16,17,17,14,10,10,9,7,9,7,8,6,6,7,7,7,
1,1,3,5,6,10,13,14,22,32,45,69,109,191,291,409,584,823,1106,1589,2190,3076,4066,5190,6466,7946,9576,11618,14291,17387,20237,22472,24124,25671,27502,29638,31905,31886,30870,29666,28366,26967,26934,24955,23089,20978,18986,17100,14747,13244,11452,9602,7958,6652,5620,4656,4003,3379,2815,2326,1992,1656,1373,1144,960,790,661,542,460,400,341,278,230,197,167,136,113,94,75,70,60,49,42,36,31,26,24,19,18,18,16,17,17,14,10,10,9,7,9,7,8,6,6,7,7,7,
1,1,4,4,5,11,12,13,19,30,43,61,85,134,210,308,419,603,898,1258,1768,2327,3156,4202,5242,6615,8141,9530,11487,13600,15453,17315,19215,20663,20828,21127,20756,19611,18601,16823,14883,13216,11857,10078,8356,7088,5970,5087,4516,3959,3290,2755,2348,1972,1644,1371,1131,955,807,683,576,463,389,321,265,222,192,175,152,134,115,96,85,72,62,57,46,43,35,28,26,24,16,15,14,11,10,8,8,5,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,2,
1,1,3,4,4,6,10,13,18,35,56,78,115,178,229,302,398,513,656,802,948,1175,1391,1552,1797,2029,2315,2583,2815,2906,3011,3023,2817,2636,2510,2440,2309,2153,1971,1849,1609,1440,1237,1087,931,804,672,576,523,473,426,360,302,255,220,194,166,147,135,135,128,126,123,124,115,111,114,117,110,110,103,102,96,88,81,70,52,39,26,21,20,21,18,16,14,11,10,7,7,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,3,4,4,6,10,13,18,35,56,78,115,178,229,302,398,513,656,802,948,1175,1391,1552,1797,2029,2315,2583,2815,2906,3011,3023,2817,2636,2510,2440,2309,2153,1971,1849,1609,1440,1237,1087,931,804,672,576,523,473,426,360,302,255,220,194,166,147,135,135,128,126,123,124,115,111,114,117,110,110,103,102,96,88,81,70,52,39,26,21,20,21,18,16,14,11,10,7,7,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,1,3,4,6,11,14,25,37,51,70,100,135,189,255,314,402,523,672,810,1033,1298,1580,1889,2138,2408,2680,2913,3142,3294,3477,3560,3549,3389,3161,2847,2465,2166,1791,1562,1339,1161,997,839,707,589,479,427,383,374,358,351,328,293,266,244,228,206,174,146,136,131,108,89,89,82,78,82,68,72,74,62,56,48,39,35,34,29,23,25,26,21,22,20,22,20,20,21,24,27,29,27,18,20,20,25,29,28,26,23,24,25,25,29,27,27,
1,2,3,4,8,11,13,21,33,43,68,118,170,229,293,355,412,505,621,759,943,1071,1290,1421,1571,1811,1980,2166,2269,2256,2314,2310,2154,1878,1696,1547,1399,1318,1316,1208,1126,1028,940,862,814,746,685,617,547,479,426,376,346,312,254,213,182,156,135,124,114,101,75,64,56,52,53,50,52,54,50,45,47,48,45,44,44,41,39,37,31,25,22,18,19,17,19,21,21,19,17,19,16,12,11,10,6,6,6,4,4,4,3,3,3,2,
1,1,3,6,6,7,11,14,19,26,37,53,77,111,165,207,294,369,449,562,684,861,993,1165,1405,1554,1695,1804,1918,1961,1993,2125,2212,2168,2063,1801,1566,1381,1220,1087,965,868,823,743,662,591,550,484,443,391,347,304,276,244,225,200,162,136,126,120,107,98,81,75,62,57,49,44,33,35,37,37,35,37,30,32,34,33,35,33,35,38,31,36,33,29,24,25,22,20,22,23,24,29,30,29,25,29,26,19,12,10,12,15,15,16,
1,2,3,3,4,6,8,13,24,35,57,90,119,155,199,258,296,366,495,616,702,846,959,1073,1144,1242,1345,1522,1726,1921,2092,2081,1946,1809,1643,1491,1305,1150,956,816,731,648,575,512,468,431,389,364,343,310,291,280,286,270,257,241,239,229,206,201,186,157,142,133,115,101,90,86,80,73,64,62,58,49,48,38,35,33,36,28,26,25,23,19,17,17,14,14,16,17,21,19,22,20,21,20,23,18,18,14,15,15,15,13,11,9,
1,2,3,5,7,12,15,18,27,41,52,82,111,144,183,239,319,396,434,506,566,670,816,922,1034,1101,1149,1223,1314,1401,1513,1598,1646,1772,1935,1996,1875,1819,1665,1482,1305,1194,1056,974,896,785,712,629,595,550,511,450,433,397,332,288,263,245,222,201,181,158,143,120,104,95,91,97,89,72,67,53,49,46,32,29,24,23,23,20,20,20,20,18,19,18,19,23,20,18,21,23,20,17,12,9,7,8,10,9,9,9,12,10,9,10,
1,2,4,4,5,8,8,12,20,36,54,70,91,137,176,239,314,379,485,584,670,793,907,1036,1202,1312,1386,1458,1619,1759,1915,1981,1965,1881,1764,1591,1444,1299,1180,1029,896,804,731,672,600,541,479,399,357,348,329,298,254,242,213,178,144,135,119,117,119,116,104,90,88,76,68,59,52,44,38,30,27,26,21,16,12,14,14,14,16,16,17,20,21,23,19,20,22,21,22,20,19,18,15,12,12,10,11,11,9,8,6,6,5,4,
1,2,4,4,5,8,8,12,20,36,54,70,91,137,176,239,314,379,485,584,670,793,907,1036,1202,1312,1386,1458,1619,1759,1915,1981,1965,1881,1764,1591,1444,1299,1180,1029,896,804,731,672,600,541,479,399,357,348,329,298,254,242,213,178,144,135,119,117,119,116,104,90,88,76,68,59,52,44,38,30,27,26,21,16,12,14,14,14,16,16,17,20,21,23,19,20,22,21,22,20,19,18,15,12,12,10,11,11,9,8,6,6,5,4,
1,2,2,4,5,10,12,15,19,29,48,63,92,124,156,207,257,318,431,486,592,676,753,923,1153,1392,1545,1682,1786,1824,1861,1751,1637,1478,1308,1166,1037,954,886,793,728,649,647,627,582,524,465,443,387,331,304,266,241,211,191,182,184,168,156,138,129,112,107,91,83,76,71,67,63,60,51,46,38,30,31,29,29,27,27,23,22,23,21,17,20,22,22,21,23,24,19,19,20,19,18,15,13,14,11,8,5,5,4,3,2,2,
1,2,3,3,6,9,12,19,31,51,61,94,115,155,220,274,347,446,566,685,799,921,1022,1099,1221,1381,1525,1644,1720,1817,1917,1865,1809,1712,1580,1432,1347,1251,1130,1001,871,767,688,631,599,552,513,477,440,391,410,403,379,350,298,263,241,221,195,166,137,137,127,109,89,75,54,55,52,44,41,36,38,37,31,26,25,22,18,18,17,18,15,16,18,20,21,24,22,19,20,21,19,17,19,22,19,20,19,20,19,17,21,24,23,28,
1,2,3,3,6,9,12,19,31,51,61,94,115,155,220,274,347,446,566,685,799,921,1022,1099,1221,1381,1525,1644,1720,1817,1917,1865,1809,1712,1580,1432,1347,1251,1130,1001,871,767,688,631,599,552,513,477,440,391,410,403,379,350,298,263,241,221,195,166,137,137,127,109,89,75,54,55,52,44,41,36,38,37,31,26,25,22,18,18,17,18,15,16,18,20,21,24,22,19,20,21,19,17,19,22,19,20,19,20,19,17,21,24,23,28,
1,2,3,3,6,9,12,19,31,51,61,94,115,155,220,274,347,446,566,685,799,921,1022,1099,1221,1381,1525,1644,1720,1817,1917,1865,1809,1712,1580,1432,1347,1251,1130,1001,871,767,688,631,599,552,513,477,440,391,410,403,379,350,298,263,241,221,195,166,137,137,127,109,89,75,54,55,52,44,41,36,38,37,31,26,25,22,18,18,17,18,15,16,18,20,21,24,22,19,20,21,19,17,19,22,19,20,19,20,19,17,21,24,23,28,
1,2,3,3,6,9,12,19,31,51,61,94,115,155,220,274,347,446,566,685,799,921,1022,1099,1221,1381,1525,1644,1720,1817,1917,1865,1809,1712,1580,1432,1347,1251,1130,1001,871,767,688,631,599,552,513,477,440,391,410,403,379,350,298,263,241,221,195,166,137,137,127,109,89,75,54,55,52,44,41,36,38,37,31,26,25,22,18,18,17,18,15,16,18,20,21,24,22,19,20,21,19,17,19,22,19,20,19,20,19,17,21,24,23,28,
1,2,3,5,7,9,11,14,21,29,43,50,67,98,136,177,230,319,430,586,806,1085,1368,1534,1750,1972,2228,2516,2729,2874,2925,2854,2770,2487,2260,1977,1724,1608,1510,1311,1133,1008,866,786,680,633,550,495,479,424,411,402,385,358,313,266,242,213,181,167,157,147,127,110,95,89,75,64,65,50,45,41,36,33,28,25,26,25,23,20,17,15,12,12,12,13,16,17,19,17,18,21,20,22,24,25,22,22,24,23,30,31,34,35,47,54,
1,2,3,5,7,9,11,14,21,29,43,50,67,98,136,177,230,319,430,586,806,1085,1368,1534,1750,1972,2228,2516,2729,2874,2925,2854,2770,2487,2260,1977,1724,1608,1510,1311,1133,1008,866,786,680,633,550,495,479,424,411,402,385,358,313,266,242,213,181,167,157,147,127,110,95,89,75,64,65,50,45,41,36,33,28,25,26,25,23,20,17,15,12,12,12,13,16,17,19,17,18,21,20,22,24,25,22,22,24,23,30,31,34,35,47,54,
1,2,3,5,7,9,11,14,21,29,43,50,67,98,136,177,230,319,430,586,806,1085,1368,1534,1750,1972,2228,2516,2729,2874,2925,2854,2770,2487,2260,1977,1724,1608,1510,1311,1133,1008,866,786,680,633,550,495,479,424,411,402,385,358,313,266,242,213,181,167,157,147,127,110,95,89,75,64,65,50,45,41,36,33,28,25,26,25,23,20,17,15,12,12,12,13,16,17,19,17,18,21,20,22,24,25,22,22,24,23,30,31,34,35,47,54,
1,1,3,6,5,6,9,16,28,42,61,82,102,135,175,209,270,330,422,524,691,799,915,1019,1128,1223,1309,1392,1483,1495,1534,1477,1473,1436,1263,1116,988,859,743,640,566,534,507,465,412,374,325,293,259,220,200,201,191,176,154,132,118,104,104,98,95,87,82,75,71,71,70,67,60,52,48,45,39,35,32,28,26,24,21,15,13,7,7,8,8,8,8,6,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,2,3,4,6,11,14,19,26,38,62,89,109,146,176,220,261,329,410,511,599,745,867,1036,1211,1423,1680,1931,2100,2129,2185,2308,2388,2525,2522,2382,2169,2080,1979,1815,1655,1542,1355,1196,1086,976,887,799,697,617,542,478,406,356,322,282,239,214,191,169,160,146,128,113,97,83,63,51,46,37,33,28,28,25,22,21,20,17,12,15,17,19,20,22,22,19,18,16,12,13,13,14,17,18,20,21,15,15,14,12,12,12,11,9,9,8,
1,1,3,3,5,9,13,15,23,34,53,67,85,112,135,169,207,271,334,364,463,530,633,784,934,1047,1131,1242,1318,1325,1344,1429,1426,1386,1288,1141,1039,937,811,786,714,681,645,569,488,428,393,352,322,306,279,267,238,208,199,188,158,142,121,115,103,93,85,78,71,64,61,52,45,41,40,32,30,30,34,33,31,28,19,18,13,12,11,11,11,6,5,4,4,4,2,2,3,1,1,1,1,1,1,1,2,2,2,1,1,1,
