gamma,psi,phi,initialBeta,betaJitter,
0.17600279831563537,6.723925374396739E-4,0.017393737808566956,0.7145044151281612,0.0729543877805402,
0.18385435336261388,6.576707704766526E-4,0.01599096381627769,0.6962023960444815,0.07501413690076926,
0.18754382511961826,6.866435639113339E-4,0.015005700667476399,0.7472241499126443,0.0757843411728881,
0.19342525323864806,6.859166800035098E-4,0.013546871860689154,0.7215007246586395,0.06984318233078875,
0.17862661140589936,7.239555740546353E-4,0.011925043308367111,0.7695362956938976,0.06444258134062134,
0.17069912460546904,6.586579127067029E-4,0.011068905523246483,0.8634216934839495,0.06477707529308176,
0.16348577075962695,6.187099770946822E-4,0.011152183616886885,0.8508007000305267,0.06707700601553894,
0.16348577075962695,6.187099770946822E-4,0.011152183616886885,0.8508007000305267,0.06707700601553894,
0.16348577075962695,6.187099770946822E-4,0.011152183616886885,0.8508007000305267,0.06707700601553894,
0.15341388970818198,5.716145636168627E-4,0.011657051894443164,0.7986986408824235,0.06336583113946849,
0.1585843119971223,5.910744395719242E-4,0.010547015440874417,0.789407782923363,0.0630384451091336,
0.15157038823047364,6.29524064367724E-4,0.010655862880761868,0.7022690619799032,0.060706508151597824,
0.16745459748161812,5.945367307801534E-4,0.010450720020708636,0.6626073562370084,0.05912204209113884,
0.1814460466122036,6.288620178817626E-4,0.011726784792256403,0.7244218028419416,0.06630511412976825,
0.17414817183821862,7.926656070032956E-4,0.012881368068564296,0.7167556161638348,0.0679303413522348,
0.1743853771735798,7.385059716521508E-4,0.01307904675073392,0.6686956454042384,0.08268662800714455,
0.1743853771735798,7.385059716521508E-4,0.01307904675073392,0.6686956454042384,0.08268662800714455,
0.1743853771735798,7.385059716521508E-4,0.01307904675073392,0.6686956454042384,0.08268662800714455,
0.1810089112993058,6.979429555146867E-4,0.012767368503680314,0.6336200893505202,0.07744611710703275,
0.21871858855702347,6.970112003063366E-4,0.012365801486135338,0.5789690309737114,0.07273159930876001,
0.2135268971122531,7.91490807367051E-4,0.012036365012705238,0.5865083297295458,0.07699300893594921,
0.21798724816321124,8.127501718507129E-4,0.01107923529049766,0.6169961322130941,0.07588085535768659,
0.21418107801469996,8.138008680849562E-4,0.012108761493730538,0.6076667048313913,0.07235872604330879,
0.19872900086622253,8.692228148489664E-4,0.012994653690390472,0.5806956790362888,0.08068581014578581,
0.16685433632266378,8.100075042923411E-4,0.012402000034478394,0.6084103793877738,0.07924493182819145,
0.17180055623570478,9.083070399747125E-4,0.01273013793665615,0.6292641607944061,0.07863073508875738,
0.18268399834077975,8.758556005198174E-4,0.013994234324187595,0.6562597652645823,0.08303868524954319,
0.18268399834077975,8.758556005198174E-4,0.013994234324187595,0.6562597652645823,0.08303868524954319,
0.18268399834077975,8.758556005198174E-4,0.013994234324187595,0.6562597652645823,0.08303868524954319,
0.18268399834077975,8.758556005198174E-4,0.013994234324187595,0.6562597652645823,0.08303868524954319,
0.18268399834077975,8.758556005198174E-4,0.013994234324187595,0.6562597652645823,0.08303868524954319,
0.18268399834077975,8.758556005198174E-4,0.013994234324187595,0.6562597652645823,0.08303868524954319,
0.16352300082173662,8.649067430503615E-4,0.017042733591136866,0.5744680952818422,0.07851626341183317,
0.16352300082173662,8.649067430503615E-4,0.017042733591136866,0.5744680952818422,0.07851626341183317,
0.19229335741656528,8.820406781634873E-4,0.017791372202652294,0.5184082735916132,0.07752411617207024,
0.19170566844901202,9.126189560301558E-4,0.015652929871478028,0.5149248314275732,0.08321814754922868,
0.19166084227539792,9.162941930213364E-4,0.015523246218805844,0.5410955594639046,0.08945601059142576,
0.21365267279590963,9.182574478893545E-4,0.014721985250015166,0.568630479242103,0.07679840711635509,
0.21175245202434334,0.001007365393070552,0.0133470149173935,0.5834224253005824,0.08292525026165334,
0.23038119779619082,0.0010029104636245744,0.014285631471239691,0.6518897498567111,0.07972184382732958,
0.21077690602887358,0.0010270503607341306,0.01542727383791685,0.6283103714759011,0.07307241741808468,
0.2220501154804028,0.001056561692624324,0.014851914673398803,0.649249492666774,0.07000865239063303,
0.21952063428640953,0.0010725238602750503,0.013871056265539137,0.614288061105935,0.07620448006424141,
0.21952063428640953,0.0010725238602750503,0.013871056265539137,0.614288061105935,0.07620448006424141,
0.21952063428640953,0.0010725238602750503,0.013871056265539137,0.614288061105935,0.07620448006424141,
0.21370240550694325,0.0011816080277590253,0.01442016425059909,0.6220733940904953,0.08098182731072505,
