T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,
0,10,73,356,292,225,164,102,81,59,39,25,21,14,14,
0,10,73,356,292,225,164,102,81,59,39,25,21,14,14,
0,12,73,173,277,222,157,130,89,59,41,30,28,24,22,
0,14,57,136,206,170,133,100,78,55,36,24,15,7,7,
0,14,57,136,206,170,133,100,78,55,36,24,15,7,7,
0,14,57,136,206,170,133,100,78,55,36,24,15,7,7,
0,14,57,136,206,170,133,100,78,55,36,24,15,7,7,
0,14,57,136,206,170,133,100,78,55,36,24,15,7,7,
0,13,84,230,202,149,104,82,56,38,28,16,14,7,7,
0,13,84,230,202,149,104,82,56,38,28,16,14,7,7,
0,12,65,195,245,192,142,93,55,33,20,14,8,7,11,
0,12,65,195,245,192,142,93,55,33,20,14,8,7,11,
0,12,65,195,245,192,142,93,55,33,20,14,8,7,11,
0,12,65,195,245,192,142,93,55,33,20,14,8,7,11,
0,12,86,240,240,175,136,82,52,33,17,13,7,7,3,
0,14,62,172,281,185,117,82,48,33,23,14,8,7,7,
0,9,77,203,182,111,66,42,31,20,12,7,7,2,0,
0,9,77,203,182,111,66,42,31,20,12,7,7,2,0,
0,9,77,203,182,111,66,42,31,20,12,7,7,2,0,
0,9,77,203,182,111,66,42,31,20,12,7,7,2,0,
0,10,70,187,220,171,111,68,38,21,14,12,7,7,7,
0,10,70,187,220,171,111,68,38,21,14,12,7,7,7,
0,13,90,204,237,133,88,58,32,16,7,6,6,1,0,
0,13,90,204,237,133,88,58,32,16,7,6,6,1,0,
0,12,64,219,248,149,112,67,27,11,7,4,0,
0,12,64,219,248,149,112,67,27,11,7,4,0,
0,9,73,265,348,197,122,74,29,12,1,
0,8,57,219,357,258,119,46,17,8,1,
0,11,99,363,458,207,91,49,21,11,1,
0,9,84,296,390,210,84,44,20,12,2,
0,10,76,289,388,211,156,57,20,9,1,
0,10,69,231,327,185,114,43,15,7,
0,10,69,231,327,185,114,43,15,7,
0,10,69,231,327,185,114,43,15,7,
0,10,69,231,327,185,114,43,15,7,
0,12,60,175,377,287,118,48,17,5,
0,10,76,267,443,359,118,38,10,3,
0,10,76,267,443,359,118,38,10,3,
0,10,76,267,443,359,118,38,10,3,
0,8,109,451,436,275,107,36,12,4,
0,12,48,151,317,171,91,38,12,3,
0,12,48,151,317,171,91,38,12,3,
0,12,81,149,270,215,103,41,16,5,
0,12,81,149,270,215,103,41,16,5,
0,9,87,287,283,254,107,44,12,4,
0,11,72,234,340,264,129,71,21,4,
0,9,53,280,372,229,111,53,15,7,
0,9,53,280,372,229,111,53,15,7,
0,9,53,280,372,229,111,53,15,7,
0,9,53,280,372,229,111,53,15,7,
0,9,53,280,372,229,111,53,15,7,
0,8,94,235,288,184,90,50,24,8,
0,14,70,167,257,135,85,45,15,5,
0,11,81,190,211,159,129,57,22,5,
0,11,81,190,211,159,129,57,22,5,
0,19,81,202,435,351,108,34,16,5,
0,10,64,271,434,255,100,33,18,7,
0,16,106,338,348,233,141,51,19,9,
0,16,106,338,348,233,141,51,19,9,
0,16,106,338,348,233,141,51,19,9,
0,12,68,185,472,494,185,54,16,5,
0,12,68,185,472,494,185,54,16,5,
0,13,85,290,481,380,140,69,20,4,
0,9,111,346,443,306,198,65,20,8,
0,9,111,346,443,306,198,65,20,8,
0,9,111,346,443,306,198,65,20,8,
0,9,111,346,443,306,198,65,20,8,
0,9,111,346,443,306,198,65,20,8,
0,9,111,346,443,306,198,65,20,8,
0,9,111,346,443,306,198,65,20,8,
0,9,111,346,443,306,198,65,20,8,
0,9,111,346,443,306,198,65,20,8,
0,9,111,346,443,306,198,65,20,8,
0,9,111,346,443,306,198,65,20,8,
0,9,111,346,443,306,198,65,20,8,
0,9,111,346,443,306,198,65,20,8,
0,9,111,346,443,306,198,65,20,8,
0,9,111,346,443,306,198,65,20,8,
0,9,111,346,443,306,198,65,20,8,
0,9,111,346,443,306,198,65,20,8,
0,9,111,346,443,306,198,65,20,8,
0,9,73,254,466,309,110,49,21,8,
0,10,66,236,334,165,101,52,25,8,
0,12,59,191,310,271,94,35,14,6,
0,12,59,191,310,271,94,35,14,6,
0,13,111,352,324,202,111,50,18,4,
1,14,80,229,375,256,110,54,18,4,
1,14,80,229,375,256,110,54,18,4,
0,14,90,301,400,181,91,46,14,6,
0,14,90,301,400,181,91,46,14,6,
0,9,64,220,574,450,172,52,17,4,
0,9,64,220,574,450,172,52,17,4,
0,9,64,220,574,450,172,52,17,4,
0,13,74,270,532,280,92,40,20,8,
0,14,104,288,382,203,141,72,21,9,
1,12,89,309,506,228,108,60,19,5,
0,10,66,295,592,419,131,65,24,3,
0,15,116,426,493,284,185,77,20,3,
1,14,80,391,553,277,143,63,20,4,
0,13,82,356,510,329,208,123,29,6,
0,17,95,300,452,214,105,54,22,5,
1,13,69,252,529,383,185,82,17,7,
0,10,71,280,665,483,168,57,18,5,
0,10,69,355,542,416,177,79,20,7,
0,14,69,241,481,292,92,40,14,5,
0,12,113,333,428,288,172,52,17,3,
0,15,90,226,249,241,136,62,22,5,
0,15,90,226,249,241,136,62,22,5,
0,10,82,430,592,305,129,53,18,5,
0,13,86,315,452,365,167,64,16,6,
0,13,86,315,452,365,167,64,16,6,
0,12,85,273,403,301,114,50,20,5,
0,12,74,266,317,191,107,44,13,2,
0,13,84,282,424,287,124,85,29,6,
0,8,47,133,304,292,180,46,14,5,
0,8,60,193,263,291,176,73,24,4,
0,9,68,238,442,276,159,90,36,7,
1,15,89,215,317,245,145,55,26,12,
0,9,67,224,362,306,146,53,18,4,
0,12,62,210,308,199,115,67,21,7,
0,11,80,195,255,241,152,60,26,8,
0,9,66,261,348,211,84,57,19,3,
0,16,96,210,234,185,87,49,23,10,
0,9,70,233,284,119,112,88,21,5,
0,10,78,209,250,178,78,37,23,6,
0,9,59,175,224,159,101,38,17,6,
0,9,59,175,224,159,101,38,17,6,
0,9,59,175,224,159,101,38,17,6,
0,9,59,175,224,159,101,38,17,6,
0,9,59,175,224,159,101,38,17,6,
1,14,54,178,295,197,125,63,17,5,
0,10,70,188,363,265,108,30,9,3,
0,13,64,234,350,205,85,28,14,5,
0,14,74,218,364,174,82,56,23,8,
0,11,79,247,349,194,89,54,20,6,
0,11,79,247,349,194,89,54,20,6,
0,11,79,247,349,194,89,54,20,6,
0,13,68,190,268,223,185,75,20,5,
1,14,86,256,286,216,133,64,18,4,
0,14,88,243,256,234,147,79,21,3,
0,17,96,263,331,254,118,25,12,4,
0,17,96,263,331,254,118,25,12,4,
1,19,80,231,415,429,265,81,17,5,
1,15,98,384,332,230,117,59,22,4,
0,18,113,401,493,280,91,35,13,3,
2,16,64,320,477,217,141,83,23,5,
1,20,133,313,371,248,182,69,22,4,
0,16,95,278,453,406,202,71,17,5,
0,16,95,278,453,406,202,71,17,5,
0,16,95,278,453,406,202,71,17,5,
0,16,95,278,453,406,202,71,17,5,
0,11,75,304,371,180,110,45,12,3,
0,12,104,306,440,246,117,66,22,4,
0,18,97,265,481,238,127,61,21,7,
0,18,97,265,481,238,127,61,21,7,
0,18,97,265,481,238,127,61,21,7,
0,18,97,265,481,238,127,61,21,7,
1,13,73,256,402,260,155,84,24,8,
0,17,93,280,382,277,129,39,13,5,
0,17,93,280,382,277,129,39,13,5,
0,17,93,280,382,277,129,39,13,5,
0,17,93,280,382,277,129,39,13,5,
0,17,93,280,382,277,129,39,13,5,
0,17,93,280,382,277,129,39,13,5,
0,17,93,280,382,277,129,39,13,5,
0,17,93,280,382,277,129,39,13,5,
0,17,93,280,382,277,129,39,13,5,
0,17,93,280,382,277,129,39,13,5,
0,17,93,280,382,277,129,39,13,5,
0,17,93,280,382,277,129,39,13,5,
0,17,93,280,382,277,129,39,13,5,
0,16,66,291,426,260,99,35,16,4,
0,12,126,308,282,238,140,50,17,4,
0,12,126,308,282,238,140,50,17,4,
0,10,80,279,392,299,105,39,23,8,
0,10,66,283,450,269,131,45,15,5,
0,14,89,259,338,277,114,45,19,6,
0,17,87,227,344,215,89,32,15,2,
0,9,54,186,242,193,118,49,23,8,
0,12,69,254,424,209,108,56,18,5,
0,11,67,244,327,182,73,48,11,4,
0,11,90,316,350,216,130,79,19,5,
1,14,74,261,571,295,112,48,12,3,
0,10,70,212,359,222,87,40,15,7,
0,10,70,212,359,222,87,40,15,7,
0,8,59,214,388,281,130,59,20,5,
0,8,59,214,388,281,130,59,20,5,
0,12,103,340,476,287,174,90,25,4,
0,13,81,363,492,267,103,72,26,7,
0,12,92,265,490,374,156,73,19,4,
0,12,92,265,490,374,156,73,19,4,
0,16,106,254,391,168,67,46,21,5,
0,10,73,220,465,230,123,44,13,3,
0,10,73,220,465,230,123,44,13,3,
0,10,73,220,465,230,123,44,13,3,
0,10,73,220,465,230,123,44,13,3,
0,10,73,220,465,230,123,44,13,3,
0,11,71,172,395,374,175,55,18,4,
1,15,90,292,411,271,105,41,26,6,
0,11,75,321,339,224,114,51,21,10,
0,14,136,343,343,257,218,80,23,7,
0,15,117,379,389,308,219,87,30,11,
0,16,85,268,419,369,194,92,45,9,
0,13,96,301,419,238,117,52,20,5,
1,14,90,432,658,261,93,45,24,6,
1,14,90,432,658,261,93,45,24,6,
0,17,102,233,277,253,99,37,15,4,
0,14,78,244,464,254,138,49,17,8,
0,14,78,244,464,254,138,49,17,8,
0,14,78,244,464,254,138,49,17,8,
0,15,116,408,430,276,187,77,26,11,
0,12,80,360,621,270,135,94,28,7,
0,15,99,347,504,318,138,42,15,5,
0,12,81,348,470,308,133,51,15,4,
0,13,124,590,614,293,139,59,17,5,
0,13,124,590,614,293,139,59,17,5,
0,13,124,590,614,293,139,59,17,5,
0,13,124,590,614,293,139,59,17,5,
0,14,112,325,337,263,126,60,24,6,
0,14,112,325,337,263,126,60,24,6,
0,16,77,298,488,337,135,59,22,8,
0,16,77,298,488,337,135,59,22,8,
0,15,96,264,490,267,114,49,13,3,
0,15,96,264,490,267,114,49,13,3,
0,17,79,255,517,216,111,39,15,2,
0,17,79,255,517,216,111,39,15,2,
0,11,100,295,404,418,180,65,23,6,
0,11,100,295,404,418,180,65,23,6,
0,15,86,289,430,381,129,45,15,7,
0,15,86,289,430,381,129,45,15,7,
0,15,86,289,430,381,129,45,15,7,
0,16,118,314,476,210,101,91,25,7,
0,16,118,314,476,210,101,91,25,7,
1,22,131,323,476,318,119,42,15,6,
1,22,131,323,476,318,119,42,15,6,
1,11,108,328,380,247,105,40,16,4,
1,11,108,328,380,247,105,40,16,4,
1,11,108,328,380,247,105,40,16,4,
1,11,108,328,380,247,105,40,16,4,
1,11,108,328,380,247,105,40,16,4,
0,14,63,242,494,339,134,44,20,9,
0,14,63,242,494,339,134,44,20,9,
0,13,74,235,374,218,114,43,16,5,
0,13,74,235,374,218,114,43,16,5,
0,14,84,203,327,252,138,52,17,4,
0,13,86,285,407,312,110,38,12,3,
0,13,86,285,407,312,110,38,12,3,
0,13,86,285,407,312,110,38,12,3,
0,10,63,264,378,192,91,48,17,7,
0,9,65,232,381,356,200,96,31,8,
0,9,65,232,381,356,200,96,31,8,
0,9,65,232,381,356,200,96,31,8,
0,9,65,232,381,356,200,96,31,8,
0,13,72,202,306,277,130,37,11,3,
0,13,72,202,306,277,130,37,11,3,
