gamma,psi,phi,initialBeta,betaJitter,betaRefactor_distribs_0,betaRefactor_changetime_0,betaRefactor_distribs_1,initialI,
0.20250134215968757,9.697898792623125E-4,0.15,0.20182045300404355,0.04397225874800594,1.0,156.0,2.1696034565850093,515.0,
0.20250134215968757,9.697898792623125E-4,0.15,0.20182045300404355,0.04397225874800594,1.0,156.0,2.1696034565850093,515.0,
0.20979800655831937,8.261656940408517E-4,0.15,0.1934787201543312,0.04180797757596904,1.0,153.0,2.4302441207028274,447.0,
0.18581515380352814,6.521877310491198E-4,0.15,0.26410177620489483,0.03545576644428324,1.0,147.0,2.4699443007366413,479.0,
0.14738261248099865,0.001152975928995412,0.15,0.21238788899919422,0.027679592074385122,1.0,152.0,2.288191245412379,487.0,
0.13148403270361925,9.501827825595296E-4,0.15,0.17872329325601877,0.024141585181644987,1.0,144.0,2.3507502172868358,517.0,
0.12045979010139915,0.0010062920359199825,0.15,0.17163502304353365,0.02662178764067158,1.0,146.0,2.731871082618507,503.0,
0.12045979010139915,0.0010062920359199825,0.15,0.17163502304353365,0.02662178764067158,1.0,146.0,2.731871082618507,503.0,
0.12675645787262466,9.83968082894879E-4,0.15,0.1796782188692873,0.026475848473612097,1.0,146.0,2.8992070249319704,508.0,
0.12675645787262466,9.83968082894879E-4,0.15,0.1796782188692873,0.026475848473612097,1.0,146.0,2.8992070249319704,508.0,
0.12070964411051606,0.0010274555458939759,0.15,0.19901716268221428,0.024108242993015422,1.0,146.0,2.5304985279294834,468.0,
0.12070964411051606,0.0010274555458939759,0.15,0.19901716268221428,0.024108242993015422,1.0,146.0,2.5304985279294834,468.0,
0.12070964411051606,0.0010274555458939759,0.15,0.19901716268221428,0.024108242993015422,1.0,146.0,2.5304985279294834,468.0,
0.12070964411051606,0.0010274555458939759,0.15,0.19901716268221428,0.024108242993015422,1.0,146.0,2.5304985279294834,468.0,
0.12070964411051606,0.0010274555458939759,0.15,0.19901716268221428,0.024108242993015422,1.0,146.0,2.5304985279294834,468.0,
0.12070964411051606,0.0010274555458939759,0.15,0.19901716268221428,0.024108242993015422,1.0,146.0,2.5304985279294834,468.0,
0.12070964411051606,0.0010274555458939759,0.15,0.19901716268221428,0.024108242993015422,1.0,146.0,2.5304985279294834,468.0,
0.12070964411051606,0.0010274555458939759,0.15,0.19901716268221428,0.024108242993015422,1.0,146.0,2.5304985279294834,468.0,
