gamma,psi,phi,initialBeta,betaJitter,
0.20070739118452102,0.0012839311981482212,0.02,0.20508851790139082,0.03269573278323848,
0.20070739118452102,0.0012839311981482212,0.02,0.20508851790139082,0.03269573278323848,
0.20772804014484741,0.0012684756274614643,0.02,0.20107179285378846,0.031963620853124645,
0.20772804014484741,0.0012684756274614643,0.02,0.20107179285378846,0.031963620853124645,
0.20772804014484741,0.0012684756274614643,0.02,0.20107179285378846,0.031963620853124645,
0.20772804014484741,0.0012684756274614643,0.02,0.20107179285378846,0.031963620853124645,
0.20579397515715542,0.001255720739720894,0.02,0.20063368536330303,0.03197632645807752,
0.20659967139128585,0.001277978273285549,0.02,0.20146568799911593,0.032288156789793826,
0.20482136128894268,0.0012669292131735716,0.02,0.20098061635602674,0.03223442145855715,
0.20660429738270333,0.0012625297256731822,0.02,0.20303658268950667,0.031787251367861744,
0.20564585375874878,0.0012559794307303253,0.02,0.20170522042822514,0.03165274175840505,
0.20748081694278622,0.0012475466113501092,0.02,0.20409785730571295,0.03162908751299049,
0.2055906574224142,0.0012493779304797534,0.02,0.2056188252653195,0.03127959789143484,
0.2055906574224142,0.0012493779304797534,0.02,0.2056188252653195,0.03127959789143484,
0.20583140588277743,0.0012387354183958418,0.02,0.20887378344079474,0.03160382392481919,
0.20553338129752055,0.0012349642619999583,0.02,0.2052951510687976,0.0314682267132421,
0.20860132078890514,0.0012455334549257172,0.02,0.20228233134883605,0.0318047314041281,
0.2079772904231579,0.0012393685637170973,0.02,0.20289542667629132,0.03185105514899528,
0.20216622189347402,0.0012407623911182065,0.02,0.20097333571675938,0.03205270483396958,
0.20255945027064548,0.0012248048056522681,0.02,0.20283973615914555,0.03178272066042762,
0.2033835352950292,0.0012256814992310544,0.02,0.20442229458569713,0.031888416861808884,
0.20579175083887202,0.0012622054511570414,0.02,0.20399232397720765,0.0318958845112526,
0.20579175083887202,0.0012622054511570414,0.02,0.20399232397720765,0.0318958845112526,
0.20579175083887202,0.0012622054511570414,0.02,0.20399232397720765,0.0318958845112526,
0.20579175083887202,0.0012622054511570414,0.02,0.20399232397720765,0.0318958845112526,
0.20579175083887202,0.0012622054511570414,0.02,0.20399232397720765,0.0318958845112526,
