gamma,psi,phi,initialBeta,betaJitter,
0.11270274027156127,9.428952861001896E-4,0.02,0.3095424838748537,0.03157975902706915,
0.11270274027156127,9.428952861001896E-4,0.02,0.3095424838748537,0.03157975902706915,
0.1114149007711476,9.552753990073473E-4,0.02,0.3056581979472073,0.031484742930302505,
0.11360027475976334,9.696367760703842E-4,0.02,0.305457598032111,0.030497342098731756,
0.11781228142365682,9.684236427856627E-4,0.02,0.2999308641142787,0.030130847746655833,
0.11771106617806414,9.645830136947684E-4,0.02,0.2965092122864098,0.03008499376709657,
0.1172807897431816,9.596692334658022E-4,0.02,0.29643214952892527,0.030663894150920412,
0.11467485264023733,9.567874431419427E-4,0.02,0.2977710109078333,0.030695174500856882,
0.1110920684639697,9.40824010167862E-4,0.02,0.3001521816493183,0.030550656589125508,
0.1133221600286826,9.466643956089048E-4,0.02,0.30855177957812424,0.03154960052226746,
0.11273389104872841,9.54906635343594E-4,0.02,0.310370287275367,0.030931264777852137,
0.11554355116237126,9.544137278675242E-4,0.02,0.30660684340968525,0.030690315968288827,
0.1152199048644895,9.546097146136378E-4,0.02,0.30528045252581093,0.030368455009674025,
0.11525030779774731,9.621288572103666E-4,0.02,0.3095867380794904,0.030382088613641136,
0.11422452677296292,9.622883313383284E-4,0.02,0.30658251149985893,0.030288136485968162,
0.11647148905603533,9.447390029227792E-4,0.02,0.3164685426126608,0.03001800334065727,
0.1150247755562004,9.287524531868555E-4,0.02,0.31519049267525207,0.030517709237716042,
0.11483234271021543,9.226787671282463E-4,0.02,0.31392991176318386,0.03004045491033251,
0.115851565985689,9.095518031509257E-4,0.02,0.3092458175608043,0.030309723765563533,
0.1156601151525236,8.981678229953797E-4,0.02,0.31202661109154267,0.03012596008745129,
0.1156601151525236,8.981678229953797E-4,0.02,0.31202661109154267,0.03012596008745129,
0.1156601151525236,8.981678229953797E-4,0.02,0.31202661109154267,0.03012596008745129,
0.1156601151525236,8.981678229953797E-4,0.02,0.31202661109154267,0.03012596008745129,
