gamma,psi,phi,initialBeta,betaJitter,betaRefactor_distribs_0,betaRefactor_changetime_0,betaRefactor_distribs_1,initialI,
0.13867006264990006,0.0010932457256159047,0.01931498892349802,0.0959342923797978,0.01710719407878765,1.0,148.0,1.71853733479147,487.0,
0.13142127979676213,0.0011361675412449666,0.022135866470309382,0.10054570412802238,0.015693882521068705,1.0,147.0,1.661904791300767,453.0,
0.12943743472847952,0.0011586980285024282,0.02129982663025994,0.10722868167072624,0.01524358384883857,1.0,141.0,1.7010554711533428,482.0,
0.12079448074384071,0.0010027975803845442,0.020688975118653998,0.11394005466098772,0.017302092037670625,1.0,142.0,1.743729618441335,460.0,
0.13151339561992748,0.0011121122647692729,0.02075100683938645,0.10242555162894341,0.015512779996297726,1.0,144.0,1.8128929817669304,450.0,
0.13151339561992748,0.0011121122647692729,0.02075100683938645,0.10242555162894341,0.015512779996297726,1.0,144.0,1.8128929817669304,450.0,
0.13151339561992748,0.0011121122647692729,0.02075100683938645,0.10242555162894341,0.015512779996297726,1.0,144.0,1.8128929817669304,450.0,
0.13976694543810433,9.566400174078858E-4,0.019873102511773072,0.10717363610182341,0.015861692553764746,1.0,150.0,1.801378078405009,483.0,
0.16028893268029318,0.001127645966380541,0.020718387606962835,0.1118247562349809,0.013327957133365235,1.0,147.0,1.558637105997045,534.0,
0.16028893268029318,0.001127645966380541,0.020718387606962835,0.1118247562349809,0.013327957133365235,1.0,147.0,1.558637105997045,534.0,
0.16028893268029318,0.001127645966380541,0.020718387606962835,0.1118247562349809,0.013327957133365235,1.0,147.0,1.558637105997045,534.0,
0.14920266926667805,0.0010961107503162481,0.019788810143368172,0.11486104930660565,0.014342214591131412,1.0,147.0,1.553908550414586,544.0,
0.14920266926667805,0.0010961107503162481,0.019788810143368172,0.11486104930660565,0.014342214591131412,1.0,147.0,1.553908550414586,544.0,
0.14920266926667805,0.0010961107503162481,0.019788810143368172,0.11486104930660565,0.014342214591131412,1.0,147.0,1.553908550414586,544.0,
0.13314978405203826,9.255517657144947E-4,0.020042972847290643,0.11170260810418908,0.01451542734599856,1.0,145.0,1.6997636046934819,487.0,
0.1388758093015551,0.0010576412209698095,0.020597854533516292,0.11894094165414898,0.014181664474080308,1.0,144.0,1.6399224712029592,460.0,
0.1388758093015551,0.0010576412209698095,0.020597854533516292,0.11894094165414898,0.014181664474080308,1.0,144.0,1.6399224712029592,460.0,
0.1346890337620601,0.001049056984777887,0.021320015382499995,0.1270472223348402,0.014524775263510257,1.0,150.0,1.5323700903230415,474.0,
0.1346890337620601,0.001049056984777887,0.021320015382499995,0.1270472223348402,0.014524775263510257,1.0,150.0,1.5323700903230415,474.0,
0.14037867504138152,0.0010593505481153755,0.02128505372916417,0.1204085905341268,0.015148738209766102,1.0,145.0,1.5786526294353265,536.0,
