gamma,psi,phi,initialBeta,betaJitter,betaRefactor_distribs_0,betaRefactor_changetime_0,betaRefactor_distribs_1,initialI,
0.22488201456324547,0.001,0.0201393447395843,0.11398023607390621,0.044417085597141734,1.0,158.0,1.8393956916722272,503.0,
0.1965137125018101,0.001,0.01735771347940713,0.12706531749644367,0.04286847457403573,1.0,154.0,1.9163552194521454,436.0,
0.16292119423641233,0.001,0.018611052636016864,0.1206256277997522,0.04424939624764018,1.0,142.0,1.5812983710289044,473.0,
0.18482683489234186,0.001,0.018397136812876122,0.14558154630024367,0.03464104029368478,1.0,148.0,1.7651920910406742,474.0,
0.17791303883327866,0.001,0.01955636601254789,0.13344545709278935,0.03775704440727461,1.0,148.0,2.0311351772840913,477.0,
0.21505031613448794,0.001,0.018733591190355527,0.10396122159412138,0.03507453434817512,1.0,144.0,2.434286212114363,517.0,
0.18342013938734966,0.001,0.020501947626487146,0.1253498847476616,0.037795788993287824,1.0,148.0,2.7290496542233154,510.0,
0.18342013938734966,0.001,0.020501947626487146,0.1253498847476616,0.037795788993287824,1.0,148.0,2.7290496542233154,510.0,
0.18342013938734966,0.001,0.020501947626487146,0.1253498847476616,0.037795788993287824,1.0,148.0,2.7290496542233154,510.0,
0.1668692282956596,0.001,0.020209473556287987,0.12200769765363396,0.03886346796936376,1.0,146.0,2.41100009321247,492.0,
0.1668692282956596,0.001,0.020209473556287987,0.12200769765363396,0.03886346796936376,1.0,146.0,2.41100009321247,492.0,
0.15338825055473929,0.001,0.021331824603840824,0.13111258424825079,0.037659825786817876,1.0,152.0,2.404711816229398,484.0,
0.15338825055473929,0.001,0.021331824603840824,0.13111258424825079,0.037659825786817876,1.0,152.0,2.404711816229398,484.0,
0.15338825055473929,0.001,0.021331824603840824,0.13111258424825079,0.037659825786817876,1.0,152.0,2.404711816229398,484.0,
0.15338825055473929,0.001,0.021331824603840824,0.13111258424825079,0.037659825786817876,1.0,152.0,2.404711816229398,484.0,
0.15338825055473929,0.001,0.021331824603840824,0.13111258424825079,0.037659825786817876,1.0,152.0,2.404711816229398,484.0,
0.15338825055473929,0.001,0.021331824603840824,0.13111258424825079,0.037659825786817876,1.0,152.0,2.404711816229398,484.0,
0.1466690789224523,0.001,0.01783005622551178,0.14002997347847784,0.0380118086568965,1.0,149.0,2.5370169265285973,482.0,
0.1466690789224523,0.001,0.01783005622551178,0.14002997347847784,0.0380118086568965,1.0,149.0,2.5370169265285973,482.0,
0.1466690789224523,0.001,0.01783005622551178,0.14002997347847784,0.0380118086568965,1.0,149.0,2.5370169265285973,482.0,
0.13394176461771845,0.001,0.01967748446304857,0.16501591464001641,0.03401428501446784,1.0,154.0,2.0477020595385027,485.0,
0.11956494937624852,0.001,0.01894452503590542,0.17559865608432634,0.02938086483486882,1.0,150.0,1.8569118623859289,478.0,
0.11956494937624852,0.001,0.01894452503590542,0.17559865608432634,0.02938086483486882,1.0,150.0,1.8569118623859289,478.0,
0.11956494937624852,0.001,0.01894452503590542,0.17559865608432634,0.02938086483486882,1.0,150.0,1.8569118623859289,478.0,
0.11956494937624852,0.001,0.01894452503590542,0.17559865608432634,0.02938086483486882,1.0,150.0,1.8569118623859289,478.0,
0.1109965913175821,0.001,0.020007294375784124,0.20139680387747866,0.02549262521142053,1.0,155.0,1.5938036892856038,508.0,
0.09886314069195128,0.001,0.02014375690018418,0.18834761612511494,0.021815785513711456,1.0,147.0,1.6809828184589377,463.0,
0.08265326108363012,0.001,0.01977456402310897,0.1999227214009059,0.021380866899989245,1.0,142.0,1.5404515740663716,465.0,
0.08265326108363012,0.001,0.01977456402310897,0.1999227214009059,0.021380866899989245,1.0,142.0,1.5404515740663716,465.0,
0.08265326108363012,0.001,0.01977456402310897,0.1999227214009059,0.021380866899989245,1.0,142.0,1.5404515740663716,465.0,
0.08265326108363012,0.001,0.01977456402310897,0.1999227214009059,0.021380866899989245,1.0,142.0,1.5404515740663716,465.0,
0.12465849230268901,0.001,0.018752630051562844,0.23002158680492354,0.020139216881144586,1.0,150.0,1.6175042514675004,447.0,
0.12465849230268901,0.001,0.018752630051562844,0.23002158680492354,0.020139216881144586,1.0,150.0,1.6175042514675004,447.0,
0.13704496412202355,0.001,0.021759492818149814,0.23202957335481383,0.018650631973766114,1.0,153.0,1.751512118986979,495.0,
0.13704496412202355,0.001,0.021759492818149814,0.23202957335481383,0.018650631973766114,1.0,153.0,1.751512118986979,495.0,
0.13704496412202355,0.001,0.021759492818149814,0.23202957335481383,0.018650631973766114,1.0,153.0,1.751512118986979,495.0,
0.16412624724316124,0.001,0.020441538218942904,0.20224761209102182,0.01872631486335388,1.0,151.0,1.5531565937499991,522.0,
0.18356262476339133,0.001,0.018892138723919143,0.15426343121606387,0.016615210918776387,1.0,147.0,1.5286843835307526,481.0,
0.18356262476339133,0.001,0.018892138723919143,0.15426343121606387,0.016615210918776387,1.0,147.0,1.5286843835307526,481.0,
0.15809194366263848,0.001,0.019738962110991062,0.18567717099878256,0.01973110758753076,1.0,153.0,1.5381330326270466,441.0,
0.15809194366263848,0.001,0.019738962110991062,0.18567717099878256,0.01973110758753076,1.0,153.0,1.5381330326270466,441.0,
0.16033936686541658,0.001,0.02251828927930549,0.2018557664960798,0.019488733110632348,1.0,152.0,1.5366915009541493,480.0,
0.16033936686541658,0.001,0.02251828927930549,0.2018557664960798,0.019488733110632348,1.0,152.0,1.5366915009541493,480.0,
0.16033936686541658,0.001,0.02251828927930549,0.2018557664960798,0.019488733110632348,1.0,152.0,1.5366915009541493,480.0,
0.1649582008041942,0.001,0.019465752113418253,0.2648155398321237,0.01851901331410354,1.0,143.0,1.844466060484994,475.0,
0.1649582008041942,0.001,0.019465752113418253,0.2648155398321237,0.01851901331410354,1.0,143.0,1.844466060484994,475.0,
0.1649582008041942,0.001,0.019465752113418253,0.2648155398321237,0.01851901331410354,1.0,143.0,1.844466060484994,475.0,
0.17243529588335987,0.001,0.018788293475863495,0.24353726719913968,0.016360645945639147,1.0,149.0,1.8903710445766173,453.0,
0.1621730534297758,0.001,0.018287322068732303,0.22439295819695754,0.015250044890095765,1.0,150.0,1.8007928659256653,471.0,
0.1621730534297758,0.001,0.018287322068732303,0.22439295819695754,0.015250044890095765,1.0,150.0,1.8007928659256653,471.0,
0.1621730534297758,0.001,0.018287322068732303,0.22439295819695754,0.015250044890095765,1.0,150.0,1.8007928659256653,471.0,
