gamma,psi_distribs_0,psi_changetime_0,psi_distribs_1,phi_distribs_0,phi_changetime_0,phi_distribs_1,initialBeta,betaJitter,
0.1444021764193137,2.5E-4,35.0,0.0025,0.004461511368002254,35.0,0.04536392027725356,0.7114606040227377,0.06736009816153316,
0.15251737869812285,2.5E-4,35.0,0.0025,0.005080723658273716,35.0,0.05372487753121953,0.7248315310802919,0.05903399498918314,
0.15875612069459774,2.5E-4,35.0,0.0025,0.0053024381776311845,35.0,0.046237224882380704,0.6735879086321575,0.04585166517337798,
0.18997177232569173,2.5E-4,35.0,0.0025,0.005298603005519811,35.0,0.058143111549941486,0.6534486198943604,0.059888740949179765,
0.18619517683420522,2.5E-4,35.0,0.0025,0.005395539373594186,35.0,0.05348000034161155,0.6652651797430637,0.06274158335307764,
0.18513945282941627,2.5E-4,35.0,0.0025,0.005695702388324654,35.0,0.058012885524083214,0.6572660623110654,0.05758749681154621,
0.19500936020667123,2.5E-4,35.0,0.0025,0.005848194913044514,35.0,0.050381198991812044,0.5528992475092648,0.055697986846567384,
0.20467644471677268,2.5E-4,35.0,0.0025,0.005796881444929054,35.0,0.044003741358589886,0.5669968643440882,0.05312939376685273,
0.17744382241763312,2.5E-4,35.0,0.0025,0.0054831265069826725,35.0,0.0486362845332876,0.5438962499844157,0.05240944871338619,
0.17744382241763312,2.5E-4,35.0,0.0025,0.0054831265069826725,35.0,0.0486362845332876,0.5438962499844157,0.05240944871338619,
0.18091050292573624,2.5E-4,35.0,0.0025,0.006220035279950899,35.0,0.04777239512608676,0.48539496949221295,0.051434309390708186,
0.170626256453985,2.5E-4,35.0,0.0025,0.006149399687678801,35.0,0.054942580652702785,0.48390469620023985,0.05013464392727098,
0.170626256453985,2.5E-4,35.0,0.0025,0.006149399687678801,35.0,0.054942580652702785,0.48390469620023985,0.05013464392727098,
0.170626256453985,2.5E-4,35.0,0.0025,0.006149399687678801,35.0,0.054942580652702785,0.48390469620023985,0.05013464392727098,
0.15360295388218553,2.5E-4,35.0,0.0025,0.005549905733386319,35.0,0.06401142810135212,0.5826472461843081,0.0399769052397564,
0.15360295388218553,2.5E-4,35.0,0.0025,0.005549905733386319,35.0,0.06401142810135212,0.5826472461843081,0.0399769052397564,
0.1706702504923558,2.5E-4,35.0,0.0025,0.006172493047089062,35.0,0.052271589761068736,0.5594959688813185,0.03834063075392457,
0.14835925087495744,2.5E-4,35.0,0.0025,0.006039480061724182,35.0,0.05670184398898374,0.6150533623565878,0.039703080394119954,
0.168546533906176,2.5E-4,35.0,0.0025,0.006685347711521793,35.0,0.04481193760686415,0.6592381037600595,0.04322347850266394,
0.168546533906176,2.5E-4,35.0,0.0025,0.006685347711521793,35.0,0.04481193760686415,0.6592381037600595,0.04322347850266394,
0.168546533906176,2.5E-4,35.0,0.0025,0.006685347711521793,35.0,0.04481193760686415,0.6592381037600595,0.04322347850266394,
0.168546533906176,2.5E-4,35.0,0.0025,0.006685347711521793,35.0,0.04481193760686415,0.6592381037600595,0.04322347850266394,
0.168546533906176,2.5E-4,35.0,0.0025,0.006685347711521793,35.0,0.04481193760686415,0.6592381037600595,0.04322347850266394,
0.168546533906176,2.5E-4,35.0,0.0025,0.006685347711521793,35.0,0.04481193760686415,0.6592381037600595,0.04322347850266394,
0.168546533906176,2.5E-4,35.0,0.0025,0.006685347711521793,35.0,0.04481193760686415,0.6592381037600595,0.04322347850266394,
0.168546533906176,2.5E-4,35.0,0.0025,0.006685347711521793,35.0,0.04481193760686415,0.6592381037600595,0.04322347850266394,
0.18462587292836732,2.5E-4,35.0,0.0025,0.006407062766882897,35.0,0.043340971453478386,0.6246602120211139,0.04347916890220485,
0.18462587292836732,2.5E-4,35.0,0.0025,0.006407062766882897,35.0,0.043340971453478386,0.6246602120211139,0.04347916890220485,
0.18462587292836732,2.5E-4,35.0,0.0025,0.006407062766882897,35.0,0.043340971453478386,0.6246602120211139,0.04347916890220485,
0.18462587292836732,2.5E-4,35.0,0.0025,0.006407062766882897,35.0,0.043340971453478386,0.6246602120211139,0.04347916890220485,
0.18462587292836732,2.5E-4,35.0,0.0025,0.006407062766882897,35.0,0.043340971453478386,0.6246602120211139,0.04347916890220485,
0.18268011561342573,2.5E-4,35.0,0.0025,0.006252319133896041,35.0,0.04314607688040962,0.4707008985907296,0.048305735375807256,
0.18268011561342573,2.5E-4,35.0,0.0025,0.006252319133896041,35.0,0.04314607688040962,0.4707008985907296,0.048305735375807256,
0.18268011561342573,2.5E-4,35.0,0.0025,0.006252319133896041,35.0,0.04314607688040962,0.4707008985907296,0.048305735375807256,
0.18624179460749823,2.5E-4,35.0,0.0025,0.005472480029265956,35.0,0.03699821216526908,0.45476903697465393,0.0458440004454981,
0.16610321082715865,2.5E-4,35.0,0.0025,0.005451865196581787,35.0,0.035767594037059446,0.4103376048982547,0.045711253443055565,
0.16610321082715865,2.5E-4,35.0,0.0025,0.005451865196581787,35.0,0.035767594037059446,0.4103376048982547,0.045711253443055565,
0.15385141079101794,2.5E-4,35.0,0.0025,0.005500589065230029,35.0,0.03248015978682165,0.43737128098655903,0.04351353364319076,
0.15385141079101794,2.5E-4,35.0,0.0025,0.005500589065230029,35.0,0.03248015978682165,0.43737128098655903,0.04351353364319076,
0.15385141079101794,2.5E-4,35.0,0.0025,0.005500589065230029,35.0,0.03248015978682165,0.43737128098655903,0.04351353364319076,
0.15385141079101794,2.5E-4,35.0,0.0025,0.005500589065230029,35.0,0.03248015978682165,0.43737128098655903,0.04351353364319076,
0.15385141079101794,2.5E-4,35.0,0.0025,0.005500589065230029,35.0,0.03248015978682165,0.43737128098655903,0.04351353364319076,
0.15385141079101794,2.5E-4,35.0,0.0025,0.005500589065230029,35.0,0.03248015978682165,0.43737128098655903,0.04351353364319076,
0.15385141079101794,2.5E-4,35.0,0.0025,0.005500589065230029,35.0,0.03248015978682165,0.43737128098655903,0.04351353364319076,
0.15385141079101794,2.5E-4,35.0,0.0025,0.005500589065230029,35.0,0.03248015978682165,0.43737128098655903,0.04351353364319076,
0.15385141079101794,2.5E-4,35.0,0.0025,0.005500589065230029,35.0,0.03248015978682165,0.43737128098655903,0.04351353364319076,
0.15385141079101794,2.5E-4,35.0,0.0025,0.005500589065230029,35.0,0.03248015978682165,0.43737128098655903,0.04351353364319076,
0.15385141079101794,2.5E-4,35.0,0.0025,0.005500589065230029,35.0,0.03248015978682165,0.43737128098655903,0.04351353364319076,
0.21692982277510534,2.5E-4,35.0,0.0025,0.004671732344046497,35.0,0.040592663870967896,0.4732417054504612,0.03776394782390377,
0.2124859654246571,2.5E-4,35.0,0.0025,0.0040190577485134295,35.0,0.03734886866617079,0.42158633328903844,0.038158850705917687,
0.1930842030053108,2.5E-4,35.0,0.0025,0.0039044386828191733,35.0,0.037704372646224324,0.44357110292570917,0.036441900553565984,
0.1930842030053108,2.5E-4,35.0,0.0025,0.0039044386828191733,35.0,0.037704372646224324,0.44357110292570917,0.036441900553565984,
0.17881647193481415,2.5E-4,35.0,0.0025,0.004538373521293593,35.0,0.037485663943059945,0.39301367634319767,0.042193242753436354,
0.19222289828269987,2.5E-4,35.0,0.0025,0.004658181742259768,35.0,0.04772439896676324,0.3807312390670057,0.038109915319612116,
0.19222289828269987,2.5E-4,35.0,0.0025,0.004658181742259768,35.0,0.04772439896676324,0.3807312390670057,0.038109915319612116,
0.19111951540881578,2.5E-4,35.0,0.0025,0.004605152999958798,35.0,0.045950856479565254,0.44570141353955384,0.03906353309289055,
0.19111951540881578,2.5E-4,35.0,0.0025,0.004605152999958798,35.0,0.045950856479565254,0.44570141353955384,0.03906353309289055,
0.19943792813652345,2.5E-4,35.0,0.0025,0.004770000177605234,35.0,0.04299595619622994,0.4836459884208581,0.03949747540779006,
0.19066162759315058,2.5E-4,35.0,0.0025,0.005119833367501243,35.0,0.04035359587164669,0.476004166127973,0.03902615727893226,
0.1946375427050207,2.5E-4,35.0,0.0025,0.005119016133920649,35.0,0.04254310078472658,0.44797676892296184,0.04050754021936875,
0.16599911378619106,2.5E-4,35.0,0.0025,0.005246990742667909,35.0,0.04323493103546754,0.5098740093678039,0.0440492162805946,
0.16599911378619106,2.5E-4,35.0,0.0025,0.005246990742667909,35.0,0.04323493103546754,0.5098740093678039,0.0440492162805946,
0.16599911378619106,2.5E-4,35.0,0.0025,0.005246990742667909,35.0,0.04323493103546754,0.5098740093678039,0.0440492162805946,
0.16599911378619106,2.5E-4,35.0,0.0025,0.005246990742667909,35.0,0.04323493103546754,0.5098740093678039,0.0440492162805946,
0.16599911378619106,2.5E-4,35.0,0.0025,0.005246990742667909,35.0,0.04323493103546754,0.5098740093678039,0.0440492162805946,
0.16599911378619106,2.5E-4,35.0,0.0025,0.005246990742667909,35.0,0.04323493103546754,0.5098740093678039,0.0440492162805946,
0.1650628643121904,2.5E-4,35.0,0.0025,0.005811646188038994,35.0,0.052009806531356895,0.5031892988449158,0.04226357530681011,
0.1650628643121904,2.5E-4,35.0,0.0025,0.005811646188038994,35.0,0.052009806531356895,0.5031892988449158,0.04226357530681011,
0.1650628643121904,2.5E-4,35.0,0.0025,0.005811646188038994,35.0,0.052009806531356895,0.5031892988449158,0.04226357530681011,
0.15980339493803208,2.5E-4,35.0,0.0025,0.004909264724809691,35.0,0.05370259840663628,0.5653640006544524,0.044091326103518895,
