T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_36,T_37,T_38,T_39,T_40,T_41,T_42,T_43,T_44,T_45,T_46,T_47,T_48,T_49,T_50,T_51,T_52,T_53,T_54,T_55,T_56,T_57,T_58,T_59,T_60,T_61,T_62,T_63,T_64,T_65,T_66,T_67,T_68,T_69,T_70,T_71,T_72,T_73,T_74,T_75,T_76,T_77,T_78,T_79,T_80,T_81,T_82,T_83,T_84,T_85,T_86,T_87,T_88,T_89,T_90,T_91,T_92,T_93,T_94,T_95,T_96,T_97,T_98,T_99,T_100,T_101,T_102,T_103,T_104,T_105,T_106,T_107,T_108,T_109,T_110,T_111,T_112,T_113,T_114,T_115,T_116,T_117,T_118,T_119,
1,2,3,3,5,10,17,27,41,49,56,73,94,116,119,136,156,192,236,290,342,436,564,689,875,1085,1219,1431,1691,1984,2321,2591,3088,3457,4029,4830,5345,5409,5307,5393,5204,5372,5126,4521,4155,3952,3883,3514,3269,2868,2423,2283,2241,2036,1874,1696,1498,1417,1266,1118,926,806,672,580,497,433,388,350,378,369,360,316,280,247,232,219,215,190,164,137,122,99,80,66,58,53,56,46,41,32,28,23,19,13,11,8,10,8,7,8,6,4,4,4,4,4,3,3,7,7,9,11,13,16,13,8,7,7,6,4,
1,1,1,2,4,6,11,19,25,31,40,49,59,95,103,141,164,208,244,318,389,461,525,615,762,1023,1237,1425,1683,2059,2580,3383,3887,4325,4788,4830,4860,4843,4862,4802,4491,4197,3975,3935,4088,4029,3716,3278,3030,2885,2631,2247,1904,1704,1562,1462,1302,1171,1043,904,822,725,626,581,479,406,354,344,309,281,259,240,213,194,173,168,142,121,104,91,87,95,93,87,64,62,63,55,51,36,31,31,22,19,15,13,13,9,11,8,5,4,4,4,4,4,6,6,9,9,11,7,5,2,1,1,1,-1,-1,-1,
1,1,1,2,4,6,11,19,25,31,40,49,59,95,103,141,164,208,244,318,389,461,525,615,762,1023,1237,1425,1683,2059,2580,3383,3887,4325,4788,4830,4860,4843,4862,4802,4491,4197,3975,3935,4088,4029,3716,3278,3030,2885,2631,2247,1904,1704,1562,1462,1302,1171,1043,904,822,725,626,581,479,406,354,344,309,281,259,240,213,194,173,168,142,121,104,91,87,95,93,87,64,62,63,55,51,36,31,31,22,19,15,13,13,9,11,8,5,4,4,4,4,4,6,6,9,9,11,7,5,2,1,1,1,-1,-1,-1,
1,1,1,2,4,6,11,19,25,31,40,49,59,95,103,141,164,208,244,318,389,461,525,615,762,1023,1237,1425,1683,2059,2580,3383,3887,4325,4788,4830,4860,4843,4862,4802,4491,4197,3975,3935,4088,4029,3716,3278,3030,2885,2631,2247,1904,1704,1562,1462,1302,1171,1043,904,822,725,626,581,479,406,354,344,309,281,259,240,213,194,173,168,142,121,104,91,87,95,93,87,64,62,63,55,51,36,31,31,22,19,15,13,13,9,11,8,5,4,4,4,4,4,6,6,9,9,11,7,5,2,1,1,1,-1,-1,-1,
1,3,3,2,5,9,15,15,23,28,45,57,78,92,110,138,159,201,226,247,305,350,423,546,691,847,1024,1314,1702,2116,2612,3000,3380,3761,4057,4274,4317,4372,4173,3988,4021,3778,3732,3602,3483,3070,2841,2558,2393,2331,2097,1786,1625,1477,1352,1210,1086,964,879,795,724,625,530,501,445,431,352,330,306,290,255,227,198,181,168,148,133,117,96,83,72,61,58,52,48,42,43,38,29,22,21,19,15,14,15,14,9,8,6,5,4,4,3,2,2,2,4,5,6,9,7,5,4,5,6,7,5,5,6,5,
1,3,3,2,5,9,15,15,23,28,45,57,78,92,110,138,159,201,226,247,305,350,423,546,691,847,1024,1314,1702,2116,2612,3000,3380,3761,4057,4274,4317,4372,4173,3988,4021,3778,3732,3602,3483,3070,2841,2558,2393,2331,2097,1786,1625,1477,1352,1210,1086,964,879,795,724,625,530,501,445,431,352,330,306,290,255,227,198,181,168,148,133,117,96,83,72,61,58,52,48,42,43,38,29,22,21,19,15,14,15,14,9,8,6,5,4,4,3,2,2,2,4,5,6,9,7,5,4,5,6,7,5,5,6,5,
1,2,5,6,7,10,14,19,29,38,46,58,77,92,117,151,183,224,287,351,449,558,736,904,1075,1285,1541,1853,2147,2425,2700,3073,3464,3772,4135,4432,4875,4828,4740,4872,5011,4917,4780,4581,4095,3701,3401,3156,3123,2894,2619,2336,2079,1880,1648,1515,1316,1112,962,887,810,715,587,498,478,436,395,355,334,311,321,297,276,243,227,209,191,151,127,112,97,90,71,66,58,47,39,29,23,20,19,18,15,12,12,11,11,8,7,8,7,7,8,9,9,9,8,8,7,8,9,10,5,6,6,5,6,6,5,4,
1,2,2,7,10,14,14,18,21,32,43,58,72,95,116,139,166,212,243,309,380,466,544,644,834,1025,1226,1522,1906,2203,2618,3157,3614,3961,4385,4624,4690,4766,4719,4711,4414,4247,4069,3948,3694,3411,3187,3015,2936,2623,2327,2150,1843,1626,1472,1397,1329,1184,994,867,779,692,607,530,457,398,388,365,321,297,263,239,207,190,177,154,136,116,110,89,75,65,58,49,39,36,34,29,24,22,22,21,20,19,17,12,11,7,7,6,7,8,8,9,11,14,12,9,8,6,6,5,4,4,5,4,3,4,3,2,
1,2,2,3,4,5,6,11,16,27,36,49,63,84,105,126,166,211,248,294,370,463,541,620,747,921,1083,1268,1509,1862,2336,2875,3483,4106,4664,5445,6071,6323,6151,5804,5490,5258,4985,4949,4784,4330,3906,3720,3443,3319,3101,2643,2391,2238,2003,1843,1663,1577,1404,1192,1009,878,751,689,637,566,502,449,391,380,380,391,377,368,315,256,227,180,153,130,109,89,82,71,67,60,53,45,40,37,30,28,26,20,18,15,14,13,12,8,9,8,10,10,11,10,12,11,8,8,10,6,6,8,8,6,6,6,6,5,
1,2,2,3,4,5,6,11,16,27,36,49,63,84,105,126,166,211,248,294,370,463,541,620,747,921,1083,1268,1509,1862,2336,2875,3483,4106,4664,5445,6071,6323,6151,5804,5490,5258,4985,4949,4784,4330,3906,3720,3443,3319,3101,2643,2391,2238,2003,1843,1663,1577,1404,1192,1009,878,751,689,637,566,502,449,391,380,380,391,377,368,315,256,227,180,153,130,109,89,82,71,67,60,53,45,40,37,30,28,26,20,18,15,14,13,12,8,9,8,10,10,11,10,12,11,8,8,10,6,6,8,8,6,6,6,6,5,
1,2,2,3,4,5,6,11,16,27,36,49,63,84,105,126,166,211,248,294,370,463,541,620,747,921,1083,1268,1509,1862,2336,2875,3483,4106,4664,5445,6071,6323,6151,5804,5490,5258,4985,4949,4784,4330,3906,3720,3443,3319,3101,2643,2391,2238,2003,1843,1663,1577,1404,1192,1009,878,751,689,637,566,502,449,391,380,380,391,377,368,315,256,227,180,153,130,109,89,82,71,67,60,53,45,40,37,30,28,26,20,18,15,14,13,12,8,9,8,10,10,11,10,12,11,8,8,10,6,6,8,8,6,6,6,6,5,
1,2,2,3,4,5,6,11,16,27,36,49,63,84,105,126,166,211,248,294,370,463,541,620,747,921,1083,1268,1509,1862,2336,2875,3483,4106,4664,5445,6071,6323,6151,5804,5490,5258,4985,4949,4784,4330,3906,3720,3443,3319,3101,2643,2391,2238,2003,1843,1663,1577,1404,1192,1009,878,751,689,637,566,502,449,391,380,380,391,377,368,315,256,227,180,153,130,109,89,82,71,67,60,53,45,40,37,30,28,26,20,18,15,14,13,12,8,9,8,10,10,11,10,12,11,8,8,10,6,6,8,8,6,6,6,6,5,
1,2,2,3,4,5,6,11,16,27,36,49,63,84,105,126,166,211,248,294,370,463,541,620,747,921,1083,1268,1509,1862,2336,2875,3483,4106,4664,5445,6071,6323,6151,5804,5490,5258,4985,4949,4784,4330,3906,3720,3443,3319,3101,2643,2391,2238,2003,1843,1663,1577,1404,1192,1009,878,751,689,637,566,502,449,391,380,380,391,377,368,315,256,227,180,153,130,109,89,82,71,67,60,53,45,40,37,30,28,26,20,18,15,14,13,12,8,9,8,10,10,11,10,12,11,8,8,10,6,6,8,8,6,6,6,6,5,
1,2,2,3,4,5,6,11,16,27,36,49,63,84,105,126,166,211,248,294,370,463,541,620,747,921,1083,1268,1509,1862,2336,2875,3483,4106,4664,5445,6071,6323,6151,5804,5490,5258,4985,4949,4784,4330,3906,3720,3443,3319,3101,2643,2391,2238,2003,1843,1663,1577,1404,1192,1009,878,751,689,637,566,502,449,391,380,380,391,377,368,315,256,227,180,153,130,109,89,82,71,67,60,53,45,40,37,30,28,26,20,18,15,14,13,12,8,9,8,10,10,11,10,12,11,8,8,10,6,6,8,8,6,6,6,6,5,
1,2,2,3,4,5,6,11,16,27,36,49,63,84,105,126,166,211,248,294,370,463,541,620,747,921,1083,1268,1509,1862,2336,2875,3483,4106,4664,5445,6071,6323,6151,5804,5490,5258,4985,4949,4784,4330,3906,3720,3443,3319,3101,2643,2391,2238,2003,1843,1663,1577,1404,1192,1009,878,751,689,637,566,502,449,391,380,380,391,377,368,315,256,227,180,153,130,109,89,82,71,67,60,53,45,40,37,30,28,26,20,18,15,14,13,12,8,9,8,10,10,11,10,12,11,8,8,10,6,6,8,8,6,6,6,6,5,
1,2,2,3,4,5,6,11,16,27,36,49,63,84,105,126,166,211,248,294,370,463,541,620,747,921,1083,1268,1509,1862,2336,2875,3483,4106,4664,5445,6071,6323,6151,5804,5490,5258,4985,4949,4784,4330,3906,3720,3443,3319,3101,2643,2391,2238,2003,1843,1663,1577,1404,1192,1009,878,751,689,637,566,502,449,391,380,380,391,377,368,315,256,227,180,153,130,109,89,82,71,67,60,53,45,40,37,30,28,26,20,18,15,14,13,12,8,9,8,10,10,11,10,12,11,8,8,10,6,6,8,8,6,6,6,6,5,
1,1,1,2,2,6,8,16,17,20,38,51,74,102,133,156,187,215,275,344,415,502,612,752,892,1017,1143,1307,1466,1753,2132,2556,3114,3855,4522,5089,5615,5611,5744,5954,5966,6051,5666,5309,4881,4600,4133,3544,3235,3018,2869,2753,2457,2111,1827,1525,1334,1217,1235,1262,1222,1085,940,772,656,574,509,433,367,307,272,238,268,269,281,270,247,244,212,179,143,114,94,81,70,67,67,59,55,49,45,41,32,22,21,24,20,19,18,11,10,11,11,13,10,12,8,8,8,8,5,5,5,4,4,4,3,2,1,1,
1,1,1,2,2,6,8,16,17,20,38,51,74,102,133,156,187,215,275,344,415,502,612,752,892,1017,1143,1307,1466,1753,2132,2556,3114,3855,4522,5089,5615,5611,5744,5954,5966,6051,5666,5309,4881,4600,4133,3544,3235,3018,2869,2753,2457,2111,1827,1525,1334,1217,1235,1262,1222,1085,940,772,656,574,509,433,367,307,272,238,268,269,281,270,247,244,212,179,143,114,94,81,70,67,67,59,55,49,45,41,32,22,21,24,20,19,18,11,10,11,11,13,10,12,8,8,8,8,5,5,5,4,4,4,3,2,1,1,
1,1,1,2,2,6,8,16,17,20,38,51,74,102,133,156,187,215,275,344,415,502,612,752,892,1017,1143,1307,1466,1753,2132,2556,3114,3855,4522,5089,5615,5611,5744,5954,5966,6051,5666,5309,4881,4600,4133,3544,3235,3018,2869,2753,2457,2111,1827,1525,1334,1217,1235,1262,1222,1085,940,772,656,574,509,433,367,307,272,238,268,269,281,270,247,244,212,179,143,114,94,81,70,67,67,59,55,49,45,41,32,22,21,24,20,19,18,11,10,11,11,13,10,12,8,8,8,8,5,5,5,4,4,4,3,2,1,1,
1,1,1,2,2,6,8,16,17,20,38,51,74,102,133,156,187,215,275,344,415,502,612,752,892,1017,1143,1307,1466,1753,2132,2556,3114,3855,4522,5089,5615,5611,5744,5954,5966,6051,5666,5309,4881,4600,4133,3544,3235,3018,2869,2753,2457,2111,1827,1525,1334,1217,1235,1262,1222,1085,940,772,656,574,509,433,367,307,272,238,268,269,281,270,247,244,212,179,143,114,94,81,70,67,67,59,55,49,45,41,32,22,21,24,20,19,18,11,10,11,11,13,10,12,8,8,8,8,5,5,5,4,4,4,3,2,1,1,
1,1,1,2,2,6,8,16,17,20,38,51,74,102,133,156,187,215,275,344,415,502,612,752,892,1017,1143,1307,1466,1753,2132,2556,3114,3855,4522,5089,5615,5611,5744,5954,5966,6051,5666,5309,4881,4600,4133,3544,3235,3018,2869,2753,2457,2111,1827,1525,1334,1217,1235,1262,1222,1085,940,772,656,574,509,433,367,307,272,238,268,269,281,270,247,244,212,179,143,114,94,81,70,67,67,59,55,49,45,41,32,22,21,24,20,19,18,11,10,11,11,13,10,12,8,8,8,8,5,5,5,4,4,4,3,2,1,1,
1,1,4,6,7,9,8,13,20,32,51,74,96,124,158,221,271,316,359,376,430,471,558,666,831,1032,1209,1380,1578,1903,2379,2904,3681,4234,4519,5073,5471,5896,6315,6625,6618,6128,5729,5257,4872,4621,4357,4170,3902,3434,3139,2866,2532,2171,1898,1695,1509,1531,1428,1235,1046,915,770,682,548,517,502,490,435,421,402,380,332,276,254,228,203,176,147,131,120,94,77,66,58,49,42,34,29,26,24,30,30,24,20,13,11,7,7,6,3,5,4,5,7,6,8,10,10,12,8,8,4,2,2,2,2,0,0,0,
1,1,4,6,7,9,8,13,20,32,51,74,96,124,158,221,271,316,359,376,430,471,558,666,831,1032,1209,1380,1578,1903,2379,2904,3681,4234,4519,5073,5471,5896,6315,6625,6618,6128,5729,5257,4872,4621,4357,4170,3902,3434,3139,2866,2532,2171,1898,1695,1509,1531,1428,1235,1046,915,770,682,548,517,502,490,435,421,402,380,332,276,254,228,203,176,147,131,120,94,77,66,58,49,42,34,29,26,24,30,30,24,20,13,11,7,7,6,3,5,4,5,7,6,8,10,10,12,8,8,4,2,2,2,2,0,0,0,
1,1,4,6,7,9,8,13,20,32,51,74,96,124,158,221,271,316,359,376,430,471,558,666,831,1032,1209,1380,1578,1903,2379,2904,3681,4234,4519,5073,5471,5896,6315,6625,6618,6128,5729,5257,4872,4621,4357,4170,3902,3434,3139,2866,2532,2171,1898,1695,1509,1531,1428,1235,1046,915,770,682,548,517,502,490,435,421,402,380,332,276,254,228,203,176,147,131,120,94,77,66,58,49,42,34,29,26,24,30,30,24,20,13,11,7,7,6,3,5,4,5,7,6,8,10,10,12,8,8,4,2,2,2,2,0,0,0,
1,2,3,5,6,9,17,20,22,33,44,58,83,100,132,162,186,207,247,281,349,400,487,612,722,943,1226,1499,1923,2520,2958,3488,4089,4840,5508,6091,6732,6990,7236,7290,7056,6757,6737,6571,6187,5494,4811,4223,3871,3642,3378,3259,2888,2564,2458,2262,2075,1717,1466,1301,1131,1014,903,807,716,681,623,580,515,473,456,391,376,325,294,292,284,253,248,231,204,169,155,133,115,92,78,62,49,41,31,30,26,22,20,14,11,8,9,9,8,8,5,3,3,4,7,10,12,12,14,13,13,12,10,10,7,7,7,5,
1,3,4,5,9,11,15,21,31,45,64,69,87,112,156,207,260,316,349,406,477,561,654,753,832,1003,1198,1479,1761,2146,2608,3176,3683,4320,5393,6246,7009,7510,7179,7034,7107,7287,7578,7184,6204,5319,4719,4097,3707,3634,3482,3155,2688,2506,2462,2238,2151,1833,1599,1467,1342,1265,1155,1038,893,783,692,623,541,505,472,432,402,369,329,278,241,215,182,162,147,131,120,115,101,81,72,66,61,49,48,42,28,22,23,18,13,12,7,8,9,8,7,9,12,16,12,14,12,11,11,8,9,8,8,6,2,2,2,2,
1,3,4,5,9,11,15,21,31,45,64,69,87,112,156,207,260,316,349,406,477,561,654,753,832,1003,1198,1479,1761,2146,2608,3176,3683,4320,5393,6246,7009,7510,7179,7034,7107,7287,7578,7184,6204,5319,4719,4097,3707,3634,3482,3155,2688,2506,2462,2238,2151,1833,1599,1467,1342,1265,1155,1038,893,783,692,623,541,505,472,432,402,369,329,278,241,215,182,162,147,131,120,115,101,81,72,66,61,49,48,42,28,22,23,18,13,12,7,8,9,8,7,9,12,16,12,14,12,11,11,8,9,8,8,6,2,2,2,2,
1,2,4,6,8,14,14,17,23,38,65,78,92,111,144,169,196,230,283,360,430,552,707,879,1050,1247,1480,1716,1973,2371,2886,3164,3415,3842,4527,5373,6531,7334,8555,9097,9261,8471,7639,6766,6337,6231,5690,5324,4618,4388,3947,3510,3265,2900,2678,2302,1994,1780,1565,1436,1257,1071,1017,913,816,760,675,605,557,507,463,399,396,371,370,356,336,307,256,225,195,154,131,119,100,87,80,72,66,60,54,44,37,33,30,22,18,16,12,12,10,10,9,7,5,6,6,8,11,12,14,17,13,13,9,9,9,6,4,4,
1,2,4,6,8,14,14,17,23,38,65,78,92,111,144,169,196,230,283,360,430,552,707,879,1050,1247,1480,1716,1973,2371,2886,3164,3415,3842,4527,5373,6531,7334,8555,9097,9261,8471,7639,6766,6337,6231,5690,5324,4618,4388,3947,3510,3265,2900,2678,2302,1994,1780,1565,1436,1257,1071,1017,913,816,760,675,605,557,507,463,399,396,371,370,356,336,307,256,225,195,154,131,119,100,87,80,72,66,60,54,44,37,33,30,22,18,16,12,12,10,10,9,7,5,6,6,8,11,12,14,17,13,13,9,9,9,6,4,4,
1,2,4,6,8,14,14,17,23,38,65,78,92,111,144,169,196,230,283,360,430,552,707,879,1050,1247,1480,1716,1973,2371,2886,3164,3415,3842,4527,5373,6531,7334,8555,9097,9261,8471,7639,6766,6337,6231,5690,5324,4618,4388,3947,3510,3265,2900,2678,2302,1994,1780,1565,1436,1257,1071,1017,913,816,760,675,605,557,507,463,399,396,371,370,356,336,307,256,225,195,154,131,119,100,87,80,72,66,60,54,44,37,33,30,22,18,16,12,12,10,10,9,7,5,6,6,8,11,12,14,17,13,13,9,9,9,6,4,4,
1,2,4,6,8,14,14,17,23,38,65,78,92,111,144,169,196,230,283,360,430,552,707,879,1050,1247,1480,1716,1973,2371,2886,3164,3415,3842,4527,5373,6531,7334,8555,9097,9261,8471,7639,6766,6337,6231,5690,5324,4618,4388,3947,3510,3265,2900,2678,2302,1994,1780,1565,1436,1257,1071,1017,913,816,760,675,605,557,507,463,399,396,371,370,356,336,307,256,225,195,154,131,119,100,87,80,72,66,60,54,44,37,33,30,22,18,16,12,12,10,10,9,7,5,6,6,8,11,12,14,17,13,13,9,9,9,6,4,4,
1,2,4,6,8,14,14,17,23,38,65,78,92,111,144,169,196,230,283,360,430,552,707,879,1050,1247,1480,1716,1973,2371,2886,3164,3415,3842,4527,5373,6531,7334,8555,9097,9261,8471,7639,6766,6337,6231,5690,5324,4618,4388,3947,3510,3265,2900,2678,2302,1994,1780,1565,1436,1257,1071,1017,913,816,760,675,605,557,507,463,399,396,371,370,356,336,307,256,225,195,154,131,119,100,87,80,72,66,60,54,44,37,33,30,22,18,16,12,12,10,10,9,7,5,6,6,8,11,12,14,17,13,13,9,9,9,6,4,4,
1,2,4,6,8,14,14,17,23,38,65,78,92,111,144,169,196,230,283,360,430,552,707,879,1050,1247,1480,1716,1973,2371,2886,3164,3415,3842,4527,5373,6531,7334,8555,9097,9261,8471,7639,6766,6337,6231,5690,5324,4618,4388,3947,3510,3265,2900,2678,2302,1994,1780,1565,1436,1257,1071,1017,913,816,760,675,605,557,507,463,399,396,371,370,356,336,307,256,225,195,154,131,119,100,87,80,72,66,60,54,44,37,33,30,22,18,16,12,12,10,10,9,7,5,6,6,8,11,12,14,17,13,13,9,9,9,6,4,4,
1,2,4,6,8,14,14,17,23,38,65,78,92,111,144,169,196,230,283,360,430,552,707,879,1050,1247,1480,1716,1973,2371,2886,3164,3415,3842,4527,5373,6531,7334,8555,9097,9261,8471,7639,6766,6337,6231,5690,5324,4618,4388,3947,3510,3265,2900,2678,2302,1994,1780,1565,1436,1257,1071,1017,913,816,760,675,605,557,507,463,399,396,371,370,356,336,307,256,225,195,154,131,119,100,87,80,72,66,60,54,44,37,33,30,22,18,16,12,12,10,10,9,7,5,6,6,8,11,12,14,17,13,13,9,9,9,6,4,4,
1,2,4,6,8,14,14,17,23,38,65,78,92,111,144,169,196,230,283,360,430,552,707,879,1050,1247,1480,1716,1973,2371,2886,3164,3415,3842,4527,5373,6531,7334,8555,9097,9261,8471,7639,6766,6337,6231,5690,5324,4618,4388,3947,3510,3265,2900,2678,2302,1994,1780,1565,1436,1257,1071,1017,913,816,760,675,605,557,507,463,399,396,371,370,356,336,307,256,225,195,154,131,119,100,87,80,72,66,60,54,44,37,33,30,22,18,16,12,12,10,10,9,7,5,6,6,8,11,12,14,17,13,13,9,9,9,6,4,4,
1,2,4,6,8,14,14,17,23,38,65,78,92,111,144,169,196,230,283,360,430,552,707,879,1050,1247,1480,1716,1973,2371,2886,3164,3415,3842,4527,5373,6531,7334,8555,9097,9261,8471,7639,6766,6337,6231,5690,5324,4618,4388,3947,3510,3265,2900,2678,2302,1994,1780,1565,1436,1257,1071,1017,913,816,760,675,605,557,507,463,399,396,371,370,356,336,307,256,225,195,154,131,119,100,87,80,72,66,60,54,44,37,33,30,22,18,16,12,12,10,10,9,7,5,6,6,8,11,12,14,17,13,13,9,9,9,6,4,4,
1,2,4,6,8,14,14,17,23,38,65,78,92,111,144,169,196,230,283,360,430,552,707,879,1050,1247,1480,1716,1973,2371,2886,3164,3415,3842,4527,5373,6531,7334,8555,9097,9261,8471,7639,6766,6337,6231,5690,5324,4618,4388,3947,3510,3265,2900,2678,2302,1994,1780,1565,1436,1257,1071,1017,913,816,760,675,605,557,507,463,399,396,371,370,356,336,307,256,225,195,154,131,119,100,87,80,72,66,60,54,44,37,33,30,22,18,16,12,12,10,10,9,7,5,6,6,8,11,12,14,17,13,13,9,9,9,6,4,4,
