T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_36,T_37,T_38,T_39,T_40,T_41,T_42,T_43,T_44,T_45,T_46,T_47,T_48,T_49,T_50,T_51,T_52,T_53,T_54,T_55,T_56,T_57,T_58,T_59,T_60,T_61,T_62,T_63,T_64,T_65,T_66,T_67,T_68,T_69,T_70,T_71,T_72,T_73,T_74,T_75,T_76,T_77,T_78,T_79,T_80,T_81,T_82,T_83,T_84,T_85,T_86,T_87,T_88,T_89,T_90,T_91,T_92,T_93,T_94,T_95,T_96,T_97,T_98,T_99,T_100,T_101,T_102,T_103,T_104,T_105,T_106,T_107,T_108,T_109,T_110,T_111,T_112,T_113,T_114,T_115,T_116,T_117,T_118,T_119,
1,1,2,4,7,11,17,22,28,33,47,64,89,112,135,171,193,233,264,326,422,515,664,810,968,1088,1278,1587,1907,2322,2882,3459,4132,4957,5381,5346,5164,4784,4685,4727,4567,4597,4737,4469,4022,3507,3283,3169,3038,2749,2613,2441,2071,1813,1607,1425,1241,1103,1050,968,872,787,702,604,511,437,378,330,289,270,243,240,235,219,191,171,166,168,142,126,114,97,89,77,67,55,49,44,40,29,24,18,16,10,8,9,9,8,8,8,8,9,8,7,8,10,10,9,7,6,6,6,4,2,2,1,1,0,0,0,
1,1,2,4,7,11,17,22,28,33,47,64,89,112,135,171,193,233,264,326,422,515,664,810,968,1088,1278,1587,1907,2322,2882,3459,4132,4957,5381,5346,5164,4784,4685,4727,4567,4597,4737,4469,4022,3507,3283,3169,3038,2749,2613,2441,2071,1813,1607,1425,1241,1103,1050,968,872,787,702,604,511,437,378,330,289,270,243,240,235,219,191,171,166,168,142,126,114,97,89,77,67,55,49,44,40,29,24,18,16,10,8,9,9,8,8,8,8,9,8,7,8,10,10,9,7,6,6,6,4,2,2,1,1,0,0,0,
1,2,5,7,8,13,18,24,33,42,51,67,72,93,112,132,149,162,188,208,269,336,432,570,712,949,1163,1410,1692,1957,2431,2773,3200,3370,3637,3922,4008,4019,4188,4504,4752,4714,4471,3905,3681,3572,3272,2786,2358,2091,1885,1728,1618,1615,1545,1397,1209,1028,852,717,654,611,550,502,460,391,347,313,274,246,242,224,231,236,233,212,203,195,166,141,121,95,84,70,59,52,42,37,31,25,21,20,17,17,14,10,8,8,7,7,7,6,6,6,6,6,6,8,8,9,10,11,8,6,6,4,3,5,5,5,
1,2,3,6,9,10,12,15,22,34,43,63,83,111,158,192,252,287,332,423,489,571,713,891,1096,1294,1559,1863,2225,2530,2897,3265,3829,4408,4600,4473,4430,4501,4570,4903,5080,4888,4684,4254,3886,3706,3490,3280,3252,2959,2561,2257,2008,1728,1456,1264,1138,996,927,860,751,712,658,620,563,521,459,418,379,372,347,313,269,236,191,177,165,146,131,115,110,89,81,78,64,55,47,41,35,34,26,18,21,19,16,16,16,10,9,7,5,5,6,7,10,10,9,6,6,5,5,3,3,3,3,3,2,3,6,4,
1,1,2,3,5,10,13,18,25,39,44,63,75,94,101,126,152,196,240,293,373,461,569,698,931,1240,1519,2087,2597,3111,3532,3732,3762,3841,3848,4081,4395,4668,5025,5216,5386,5104,4669,4385,4048,3579,3221,3070,2803,2633,2392,2208,1957,1695,1564,1368,1205,1156,1120,966,845,736,647,587,508,465,448,422,424,377,313,263,244,214,190,170,160,139,120,103,93,89,73,61,51,51,40,33,29,30,27,25,22,19,19,15,16,12,9,8,8,6,8,8,11,12,11,10,9,7,8,8,8,8,6,4,2,1,1,1,
1,1,2,3,5,10,13,18,25,39,44,63,75,94,101,126,152,196,240,293,373,461,569,698,931,1240,1519,2087,2597,3111,3532,3732,3762,3841,3848,4081,4395,4668,5025,5216,5386,5104,4669,4385,4048,3579,3221,3070,2803,2633,2392,2208,1957,1695,1564,1368,1205,1156,1120,966,845,736,647,587,508,465,448,422,424,377,313,263,244,214,190,170,160,139,120,103,93,89,73,61,51,51,40,33,29,30,27,25,22,19,19,15,16,12,9,8,8,6,8,8,11,12,11,10,9,7,8,8,8,8,6,4,2,1,1,1,
1,1,2,3,5,10,13,18,25,39,44,63,75,94,101,126,152,196,240,293,373,461,569,698,931,1240,1519,2087,2597,3111,3532,3732,3762,3841,3848,4081,4395,4668,5025,5216,5386,5104,4669,4385,4048,3579,3221,3070,2803,2633,2392,2208,1957,1695,1564,1368,1205,1156,1120,966,845,736,647,587,508,465,448,422,424,377,313,263,244,214,190,170,160,139,120,103,93,89,73,61,51,51,40,33,29,30,27,25,22,19,19,15,16,12,9,8,8,6,8,8,11,12,11,10,9,7,8,8,8,8,6,4,2,1,1,1,
1,2,5,11,16,19,25,34,42,52,58,63,86,96,108,125,153,189,247,305,414,500,627,798,1009,1199,1536,1994,2293,2628,2920,3237,3439,3657,3885,4197,4376,4620,4327,3943,3775,3543,3383,3448,3476,3232,3028,2621,2443,2311,2236,1926,1638,1486,1323,1221,1045,982,847,729,661,580,524,469,405,395,367,353,302,250,211,194,187,215,204,189,164,138,130,113,95,86,75,70,55,51,41,33,32,27,22,17,16,16,15,12,10,11,9,8,8,6,6,6,6,9,7,9,8,7,8,6,5,5,6,6,7,7,4,4,
1,2,5,11,16,19,25,34,42,52,58,63,86,96,108,125,153,189,247,305,414,500,627,798,1009,1199,1536,1994,2293,2628,2920,3237,3439,3657,3885,4197,4376,4620,4327,3943,3775,3543,3383,3448,3476,3232,3028,2621,2443,2311,2236,1926,1638,1486,1323,1221,1045,982,847,729,661,580,524,469,405,395,367,353,302,250,211,194,187,215,204,189,164,138,130,113,95,86,75,70,55,51,41,33,32,27,22,17,16,16,15,12,10,11,9,8,8,6,6,6,6,9,7,9,8,7,8,6,5,5,6,6,7,7,4,4,
1,3,5,7,10,15,25,31,31,37,51,68,96,125,169,230,273,335,386,415,475,569,729,915,1134,1339,1463,1713,1937,2236,2589,2977,3492,3918,4355,4588,4752,4620,4254,3853,3709,3564,3668,3700,3349,3354,3226,3188,2885,2458,2216,2024,1731,1681,1559,1323,1154,1040,925,835,771,696,603,494,425,378,373,369,352,323,291,258,237,213,183,165,136,110,90,80,71,67,61,54,54,48,41,39,35,35,29,24,23,18,13,9,8,7,7,5,5,5,6,8,5,7,8,9,9,12,10,9,8,8,7,4,4,4,4,6,
1,3,5,7,10,15,25,31,31,37,51,68,96,125,169,230,273,335,386,415,475,569,729,915,1134,1339,1463,1713,1937,2236,2589,2977,3492,3918,4355,4588,4752,4620,4254,3853,3709,3564,3668,3700,3349,3354,3226,3188,2885,2458,2216,2024,1731,1681,1559,1323,1154,1040,925,835,771,696,603,494,425,378,373,369,352,323,291,258,237,213,183,165,136,110,90,80,71,67,61,54,54,48,41,39,35,35,29,24,23,18,13,9,8,7,7,5,5,5,6,8,5,7,8,9,9,12,10,9,8,8,7,4,4,4,4,6,
1,2,3,5,7,9,12,19,26,38,47,68,86,105,128,165,197,237,288,337,409,474,596,783,1058,1364,1734,2182,2647,2933,3296,3597,4119,4491,4548,4479,4447,4248,4273,4379,4421,4494,4489,4323,4121,3531,2927,2573,2287,2226,2298,2300,2199,2006,1762,1486,1276,1119,960,842,709,651,611,571,493,433,387,329,294,261,242,245,259,231,197,168,143,132,100,87,80,79,68,55,47,42,39,33,30,27,27,23,20,13,12,11,10,9,7,7,7,8,8,6,7,5,4,3,5,9,10,5,5,3,3,3,3,1,1,1,
1,2,3,5,7,9,12,19,26,38,47,68,86,105,128,165,197,237,288,337,409,474,596,783,1058,1364,1734,2182,2647,2933,3296,3597,4119,4491,4548,4479,4447,4248,4273,4379,4421,4494,4489,4323,4121,3531,2927,2573,2287,2226,2298,2300,2199,2006,1762,1486,1276,1119,960,842,709,651,611,571,493,433,387,329,294,261,242,245,259,231,197,168,143,132,100,87,80,79,68,55,47,42,39,33,30,27,27,23,20,13,12,11,10,9,7,7,7,8,8,6,7,5,4,3,5,9,10,5,5,3,3,3,3,1,1,1,
1,1,1,2,4,5,9,11,20,30,51,64,84,103,134,177,237,291,350,460,544,669,782,936,1069,1256,1496,1729,2080,2416,2817,3188,3726,4233,4463,4705,4792,4830,4781,4570,4491,4395,4312,4061,3985,3751,3308,2968,2682,2319,2169,2138,2070,1969,1752,1629,1394,1200,995,903,780,728,629,565,503,469,433,392,335,295,270,224,203,220,194,174,174,156,146,124,113,96,77,60,53,44,34,29,25,22,21,16,15,14,12,10,9,5,5,5,4,3,3,4,5,7,8,12,14,18,20,17,10,7,7,5,5,5,6,6,
1,2,2,2,3,6,13,20,28,39,55,71,84,114,157,201,241,283,353,439,531,639,731,853,1044,1267,1603,2021,2604,3335,4039,4379,4465,4711,4628,4622,4444,4318,3984,3729,3864,3806,3860,3762,3518,3438,3285,3126,2953,2692,2411,2078,1783,1506,1337,1222,1122,1021,945,872,790,711,617,550,520,461,425,383,344,324,283,249,203,180,158,134,127,129,115,110,102,99,88,78,63,54,46,42,40,33,25,18,14,13,13,15,17,15,17,13,11,13,10,9,7,8,9,9,7,8,9,7,7,7,7,7,6,6,7,6,
1,1,1,2,4,6,13,18,24,31,41,51,67,94,116,122,144,186,244,311,393,532,696,874,1058,1294,1585,1875,2101,2495,2926,3354,3776,4101,4440,4587,4606,4404,4131,4038,4002,4068,4145,4024,3648,3422,3114,2872,2507,2357,2196,1998,1864,1759,1626,1496,1271,1086,936,824,692,570,494,492,457,382,321,316,284,267,245,247,227,216,188,162,132,119,106,91,84,79,66,51,48,43,43,40,33,30,22,21,17,16,16,15,11,11,7,6,5,5,6,7,6,9,8,8,9,9,5,3,3,3,3,2,3,3,2,2,
1,1,1,2,4,5,8,12,17,27,37,50,72,97,117,142,169,209,238,298,344,416,494,586,761,962,1230,1558,1830,2127,2472,2818,3065,3504,3934,4336,4441,4295,4305,4191,4034,3815,3756,3739,3563,3293,2927,2644,2432,2246,1971,1834,1767,1711,1570,1398,1215,1056,912,792,706,639,591,531,469,395,339,310,297,306,309,296,266,237,205,179,156,136,130,110,90,75,66,60,50,46,42,35,27,24,19,16,15,14,16,13,12,11,8,6,4,4,6,7,7,6,7,11,8,9,9,8,8,8,8,7,7,6,4,4,
1,1,1,2,4,5,8,12,17,27,37,50,72,97,117,142,169,209,238,298,344,416,494,586,761,962,1230,1558,1830,2127,2472,2818,3065,3504,3934,4336,4441,4295,4305,4191,4034,3815,3756,3739,3563,3293,2927,2644,2432,2246,1971,1834,1767,1711,1570,1398,1215,1056,912,792,706,639,591,531,469,395,339,310,297,306,309,296,266,237,205,179,156,136,130,110,90,75,66,60,50,46,42,35,27,24,19,16,15,14,16,13,12,11,8,6,4,4,6,7,7,6,7,11,8,9,9,8,8,8,8,7,7,6,4,4,
1,1,1,2,4,5,8,12,17,27,37,50,72,97,117,142,169,209,238,298,344,416,494,586,761,962,1230,1558,1830,2127,2472,2818,3065,3504,3934,4336,4441,4295,4305,4191,4034,3815,3756,3739,3563,3293,2927,2644,2432,2246,1971,1834,1767,1711,1570,1398,1215,1056,912,792,706,639,591,531,469,395,339,310,297,306,309,296,266,237,205,179,156,136,130,110,90,75,66,60,50,46,42,35,27,24,19,16,15,14,16,13,12,11,8,6,4,4,6,7,7,6,7,11,8,9,9,8,8,8,8,7,7,6,4,4,
1,1,2,4,3,5,10,15,22,31,39,58,89,119,165,222,279,332,410,543,704,859,1013,1164,1318,1563,1865,2183,2466,2858,3248,3483,3740,4037,4389,4507,4317,4116,4033,3791,3728,3794,3806,3826,3678,3381,2934,2594,2262,1962,1914,1841,1713,1488,1280,1112,989,954,852,740,636,553,484,412,365,339,316,306,288,288,248,223,216,193,185,147,129,116,102,85,79,64,57,49,42,30,26,25,23,29,25,21,17,15,13,11,7,7,6,6,6,6,7,7,7,9,7,7,7,7,6,7,5,4,4,4,4,4,1,1,
1,3,5,9,14,18,23,33,45,56,71,74,97,111,134,153,186,213,242,270,333,424,529,666,905,1156,1487,1796,2298,2831,3229,3627,3983,4204,4170,4139,4084,3987,3837,3561,3382,3174,3030,2976,3038,3162,3117,2901,2605,2429,2106,1833,1641,1409,1239,1096,970,864,838,771,686,632,551,477,409,353,310,266,252,256,251,228,208,202,193,174,160,141,123,107,99,86,69,64,55,47,37,36,33,30,24,23,17,17,16,15,10,12,9,6,5,5,5,6,6,7,8,6,7,6,6,6,6,5,5,5,4,5,4,2,
1,3,5,9,14,18,23,33,45,56,71,74,97,111,134,153,186,213,242,270,333,424,529,666,905,1156,1487,1796,2298,2831,3229,3627,3983,4204,4170,4139,4084,3987,3837,3561,3382,3174,3030,2976,3038,3162,3117,2901,2605,2429,2106,1833,1641,1409,1239,1096,970,864,838,771,686,632,551,477,409,353,310,266,252,256,251,228,208,202,193,174,160,141,123,107,99,86,69,64,55,47,37,36,33,30,24,23,17,17,16,15,10,12,9,6,5,5,5,6,6,7,8,6,7,6,6,6,6,5,5,5,4,5,4,2,
1,1,1,4,6,11,19,26,38,48,56,65,85,108,145,173,195,211,256,306,377,518,676,837,1108,1395,1719,2051,2493,2884,3123,3168,3147,3493,3715,4111,4428,4364,4210,4267,3858,3407,3342,3225,3122,3159,3072,2707,2528,2364,2091,1771,1673,1574,1380,1193,1138,1051,989,847,768,690,598,511,430,387,326,286,279,244,228,221,200,205,180,156,156,146,129,109,91,80,68,59,46,41,39,33,27,24,22,18,17,15,10,9,8,7,7,7,6,6,5,4,3,4,4,4,9,9,5,4,4,5,6,5,4,5,7,5,
1,3,5,5,5,7,12,19,26,26,34,46,73,96,124,148,188,233,287,328,428,535,627,752,897,1090,1404,1654,2019,2332,2668,3141,3582,4132,4722,5253,5747,5920,5670,5725,5573,5196,5026,4778,4392,4164,3901,3551,3126,2739,2452,2282,2223,2149,2058,1815,1561,1312,1157,1056,923,823,714,648,606,545,494,452,417,366,327,282,253,220,194,180,174,149,123,103,86,77,76,64,52,47,40,33,31,26,21,19,16,15,12,7,7,7,8,8,9,8,8,8,8,9,11,11,10,10,10,10,9,8,6,4,5,4,3,3,
1,3,5,5,5,7,12,19,26,26,34,46,73,96,124,148,188,233,287,328,428,535,627,752,897,1090,1404,1654,2019,2332,2668,3141,3582,4132,4722,5253,5747,5920,5670,5725,5573,5196,5026,4778,4392,4164,3901,3551,3126,2739,2452,2282,2223,2149,2058,1815,1561,1312,1157,1056,923,823,714,648,606,545,494,452,417,366,327,282,253,220,194,180,174,149,123,103,86,77,76,64,52,47,40,33,31,26,21,19,16,15,12,7,7,7,8,8,9,8,8,8,8,9,11,11,10,10,10,10,9,8,6,4,5,4,3,3,
1,2,3,2,1,1,3,7,9,17,26,46,68,93,137,163,206,245,301,370,477,580,703,831,970,1152,1375,1592,1830,2184,2595,2955,3295,3563,3948,4552,5091,5566,5849,5981,5785,5427,5086,4854,4777,4477,4334,4091,3782,3313,2789,2632,2329,2022,1734,1534,1373,1295,1167,1041,923,816,750,640,567,517,493,482,420,386,327,309,311,273,250,229,206,172,142,133,116,108,101,92,81,73,59,50,45,35,36,33,32,28,25,21,20,19,16,14,10,10,9,8,8,9,11,7,9,9,8,9,9,6,5,8,6,5,3,4,
1,3,7,14,21,31,27,31,36,42,59,73,82,113,133,146,173,200,232,277,320,358,449,575,720,936,1102,1357,1706,2126,2530,2976,3554,4102,4475,4840,5109,5526,5681,5596,5366,5326,5134,4860,4561,4178,3824,3465,3081,2813,2603,2425,2129,1971,1871,1839,1630,1400,1179,995,841,726,686,618,566,521,508,455,442,399,375,336,281,247,236,228,205,185,166,142,119,101,91,86,61,47,40,35,32,29,29,27,25,19,18,15,11,9,9,7,7,6,7,9,10,10,10,11,9,7,5,6,6,6,5,5,4,4,4,3,
1,3,7,14,21,31,27,31,36,42,59,73,82,113,133,146,173,200,232,277,320,358,449,575,720,936,1102,1357,1706,2126,2530,2976,3554,4102,4475,4840,5109,5526,5681,5596,5366,5326,5134,4860,4561,4178,3824,3465,3081,2813,2603,2425,2129,1971,1871,1839,1630,1400,1179,995,841,726,686,618,566,521,508,455,442,399,375,336,281,247,236,228,205,185,166,142,119,101,91,86,61,47,40,35,32,29,29,27,25,19,18,15,11,9,9,7,7,6,7,9,10,10,10,11,9,7,5,6,6,6,5,5,4,4,4,3,
1,3,7,14,21,31,27,31,36,42,59,73,82,113,133,146,173,200,232,277,320,358,449,575,720,936,1102,1357,1706,2126,2530,2976,3554,4102,4475,4840,5109,5526,5681,5596,5366,5326,5134,4860,4561,4178,3824,3465,3081,2813,2603,2425,2129,1971,1871,1839,1630,1400,1179,995,841,726,686,618,566,521,508,455,442,399,375,336,281,247,236,228,205,185,166,142,119,101,91,86,61,47,40,35,32,29,29,27,25,19,18,15,11,9,9,7,7,6,7,9,10,10,10,11,9,7,5,6,6,6,5,5,4,4,4,3,
1,3,7,14,21,31,27,31,36,42,59,73,82,113,133,146,173,200,232,277,320,358,449,575,720,936,1102,1357,1706,2126,2530,2976,3554,4102,4475,4840,5109,5526,5681,5596,5366,5326,5134,4860,4561,4178,3824,3465,3081,2813,2603,2425,2129,1971,1871,1839,1630,1400,1179,995,841,726,686,618,566,521,508,455,442,399,375,336,281,247,236,228,205,185,166,142,119,101,91,86,61,47,40,35,32,29,29,27,25,19,18,15,11,9,9,7,7,6,7,9,10,10,10,11,9,7,5,6,6,6,5,5,4,4,4,3,
1,3,7,14,21,31,27,31,36,42,59,73,82,113,133,146,173,200,232,277,320,358,449,575,720,936,1102,1357,1706,2126,2530,2976,3554,4102,4475,4840,5109,5526,5681,5596,5366,5326,5134,4860,4561,4178,3824,3465,3081,2813,2603,2425,2129,1971,1871,1839,1630,1400,1179,995,841,726,686,618,566,521,508,455,442,399,375,336,281,247,236,228,205,185,166,142,119,101,91,86,61,47,40,35,32,29,29,27,25,19,18,15,11,9,9,7,7,6,7,9,10,10,10,11,9,7,5,6,6,6,5,5,4,4,4,3,
1,3,7,14,21,31,27,31,36,42,59,73,82,113,133,146,173,200,232,277,320,358,449,575,720,936,1102,1357,1706,2126,2530,2976,3554,4102,4475,4840,5109,5526,5681,5596,5366,5326,5134,4860,4561,4178,3824,3465,3081,2813,2603,2425,2129,1971,1871,1839,1630,1400,1179,995,841,726,686,618,566,521,508,455,442,399,375,336,281,247,236,228,205,185,166,142,119,101,91,86,61,47,40,35,32,29,29,27,25,19,18,15,11,9,9,7,7,6,7,9,10,10,10,11,9,7,5,6,6,6,5,5,4,4,4,3,
1,3,7,14,21,31,27,31,36,42,59,73,82,113,133,146,173,200,232,277,320,358,449,575,720,936,1102,1357,1706,2126,2530,2976,3554,4102,4475,4840,5109,5526,5681,5596,5366,5326,5134,4860,4561,4178,3824,3465,3081,2813,2603,2425,2129,1971,1871,1839,1630,1400,1179,995,841,726,686,618,566,521,508,455,442,399,375,336,281,247,236,228,205,185,166,142,119,101,91,86,61,47,40,35,32,29,29,27,25,19,18,15,11,9,9,7,7,6,7,9,10,10,10,11,9,7,5,6,6,6,5,5,4,4,4,3,
1,3,7,14,21,31,27,31,36,42,59,73,82,113,133,146,173,200,232,277,320,358,449,575,720,936,1102,1357,1706,2126,2530,2976,3554,4102,4475,4840,5109,5526,5681,5596,5366,5326,5134,4860,4561,4178,3824,3465,3081,2813,2603,2425,2129,1971,1871,1839,1630,1400,1179,995,841,726,686,618,566,521,508,455,442,399,375,336,281,247,236,228,205,185,166,142,119,101,91,86,61,47,40,35,32,29,29,27,25,19,18,15,11,9,9,7,7,6,7,9,10,10,10,11,9,7,5,6,6,6,5,5,4,4,4,3,
1,3,7,14,21,31,27,31,36,42,59,73,82,113,133,146,173,200,232,277,320,358,449,575,720,936,1102,1357,1706,2126,2530,2976,3554,4102,4475,4840,5109,5526,5681,5596,5366,5326,5134,4860,4561,4178,3824,3465,3081,2813,2603,2425,2129,1971,1871,1839,1630,1400,1179,995,841,726,686,618,566,521,508,455,442,399,375,336,281,247,236,228,205,185,166,142,119,101,91,86,61,47,40,35,32,29,29,27,25,19,18,15,11,9,9,7,7,6,7,9,10,10,10,11,9,7,5,6,6,6,5,5,4,4,4,3,
1,2,3,5,5,8,11,15,15,23,37,53,77,107,142,173,208,261,331,400,462,529,630,775,901,1022,1277,1637,2055,2536,3101,3629,4115,4646,4861,5026,5416,5574,5382,5260,5274,5245,5271,5364,5119,4635,3927,3365,2902,2821,2756,2571,2369,2119,1832,1658,1580,1470,1286,1134,1024,906,759,657,576,493,443,414,372,352,330,338,320,296,261,252,233,202,175,154,134,133,120,100,84,70,64,52,44,35,30,24,22,15,14,11,10,10,10,7,7,9,9,8,6,9,10,12,10,9,8,5,4,5,5,7,10,9,9,8,
1,2,3,5,5,8,11,15,15,23,37,53,77,107,142,173,208,261,331,400,462,529,630,775,901,1022,1277,1637,2055,2536,3101,3629,4115,4646,4861,5026,5416,5574,5382,5260,5274,5245,5271,5364,5119,4635,3927,3365,2902,2821,2756,2571,2369,2119,1832,1658,1580,1470,1286,1134,1024,906,759,657,576,493,443,414,372,352,330,338,320,296,261,252,233,202,175,154,134,133,120,100,84,70,64,52,44,35,30,24,22,15,14,11,10,10,10,7,7,9,9,8,6,9,10,12,10,9,8,5,4,5,5,7,10,9,9,8,
