gamma,psi_distribs_0,psi_changetime_0,psi_distribs_1,phi_distribs_0,phi_changetime_0,phi_distribs_1,initialBeta,betaJitter,
0.11339799232460918,2.5E-4,35.0,0.0025,0.004378615789058538,35.0,0.060170287057125287,0.5334633094354628,0.048766817520782775,
0.11024288337370604,2.5E-4,35.0,0.0025,0.004325647078425962,35.0,0.05885121318411066,0.583733802228777,0.04270291049573467,
0.13419905540717328,2.5E-4,35.0,0.0025,0.003927560265820835,35.0,0.04774198551685532,0.5892361489545839,0.04853293660898779,
0.1341894550625357,2.5E-4,35.0,0.0025,0.00406090402589147,35.0,0.04727793230498184,0.5815163352771195,0.044752062108557235,
0.15789619878207647,2.5E-4,35.0,0.0025,0.005146736121347425,35.0,0.05600274722389047,0.6155325768905534,0.04670064884269107,
0.15789619878207647,2.5E-4,35.0,0.0025,0.005146736121347425,35.0,0.05600274722389047,0.6155325768905534,0.04670064884269107,
0.15789619878207647,2.5E-4,35.0,0.0025,0.005146736121347425,35.0,0.05600274722389047,0.6155325768905534,0.04670064884269107,
0.15789619878207647,2.5E-4,35.0,0.0025,0.005146736121347425,35.0,0.05600274722389047,0.6155325768905534,0.04670064884269107,
0.15789619878207647,2.5E-4,35.0,0.0025,0.005146736121347425,35.0,0.05600274722389047,0.6155325768905534,0.04670064884269107,
0.1765570132063562,2.5E-4,35.0,0.0025,0.00547962064426322,35.0,0.051110949647562284,0.451653095030374,0.04109972247156692,
0.15024537658870968,2.5E-4,35.0,0.0025,0.0051985775877053525,35.0,0.05374529445748291,0.5303978414268202,0.052738555316601196,
0.15024537658870968,2.5E-4,35.0,0.0025,0.0051985775877053525,35.0,0.05374529445748291,0.5303978414268202,0.052738555316601196,
0.1703145629625721,2.5E-4,35.0,0.0025,0.0056507528675317584,35.0,0.05989338287398762,0.43954717938559373,0.04442266041591202,
0.1640073602958604,2.5E-4,35.0,0.0025,0.005399152235525751,35.0,0.05273736277127812,0.475308466899452,0.0423071935441741,
0.14088917303996096,2.5E-4,35.0,0.0025,0.005542951696967523,35.0,0.0555339390301035,0.44535759139537345,0.04781762332869222,
0.14088917303996096,2.5E-4,35.0,0.0025,0.005542951696967523,35.0,0.0555339390301035,0.44535759139537345,0.04781762332869222,
0.14088917303996096,2.5E-4,35.0,0.0025,0.005542951696967523,35.0,0.0555339390301035,0.44535759139537345,0.04781762332869222,
0.1527147229517332,2.5E-4,35.0,0.0025,0.005709994191791965,35.0,0.06224746787008826,0.45160158589545124,0.05362769461540637,
0.1527147229517332,2.5E-4,35.0,0.0025,0.005709994191791965,35.0,0.06224746787008826,0.45160158589545124,0.05362769461540637,
0.17038398734138754,2.5E-4,35.0,0.0025,0.005231191213383162,35.0,0.06061188076134509,0.4189365671849739,0.04942273772523508,
0.17038398734138754,2.5E-4,35.0,0.0025,0.005231191213383162,35.0,0.06061188076134509,0.4189365671849739,0.04942273772523508,
0.1752286500291482,2.5E-4,35.0,0.0025,0.00489079322401671,35.0,0.05662187369646967,0.44201419053398733,0.048831008011775395,
0.1752286500291482,2.5E-4,35.0,0.0025,0.00489079322401671,35.0,0.05662187369646967,0.44201419053398733,0.048831008011775395,
0.16462704264795033,2.5E-4,35.0,0.0025,0.005136389898722075,35.0,0.055067363373673135,0.4750215687357763,0.04599137363259434,
0.16371695592138605,2.5E-4,35.0,0.0025,0.00493399181612197,35.0,0.06063714890638136,0.4584671788778739,0.049287643384764865,
0.1699742651855714,2.5E-4,35.0,0.0025,0.00547398883961373,35.0,0.06000095639519762,0.42251508536840043,0.041403464838677,
0.15744191479443542,2.5E-4,35.0,0.0025,0.0060564421243419495,35.0,0.05993303610622527,0.4818127774718734,0.038547790810766126,
0.15744191479443542,2.5E-4,35.0,0.0025,0.0060564421243419495,35.0,0.05993303610622527,0.4818127774718734,0.038547790810766126,
0.15744191479443542,2.5E-4,35.0,0.0025,0.0060564421243419495,35.0,0.05993303610622527,0.4818127774718734,0.038547790810766126,
0.14975679369226771,2.5E-4,35.0,0.0025,0.0045249582036962005,35.0,0.06339988202698552,0.4952641185120932,0.04196103759206058,
0.1445780861052669,2.5E-4,35.0,0.0025,0.00479980129762744,35.0,0.06564846600325835,0.4604474376024981,0.04056147268501865,
0.1445780861052669,2.5E-4,35.0,0.0025,0.00479980129762744,35.0,0.06564846600325835,0.4604474376024981,0.04056147268501865,
0.16293443831933752,2.5E-4,35.0,0.0025,0.005406568113164228,35.0,0.061250907812914916,0.4373452000511478,0.04615228473846362,
0.15799081471738727,2.5E-4,35.0,0.0025,0.005705528670084297,35.0,0.04601115195882682,0.4955429875651421,0.03928479447542414,
0.15799081471738727,2.5E-4,35.0,0.0025,0.005705528670084297,35.0,0.04601115195882682,0.4955429875651421,0.03928479447542414,
0.16397216243399043,2.5E-4,35.0,0.0025,0.005685071636830397,35.0,0.04587029659009978,0.5360215415415052,0.037760973582208875,
0.17965271614033657,2.5E-4,35.0,0.0025,0.005292919284723018,35.0,0.0476684168193131,0.5935544476233082,0.033059729557152334,
0.17965271614033657,2.5E-4,35.0,0.0025,0.005292919284723018,35.0,0.0476684168193131,0.5935544476233082,0.033059729557152334,
0.17965271614033657,2.5E-4,35.0,0.0025,0.005292919284723018,35.0,0.0476684168193131,0.5935544476233082,0.033059729557152334,
0.17965271614033657,2.5E-4,35.0,0.0025,0.005292919284723018,35.0,0.0476684168193131,0.5935544476233082,0.033059729557152334,
0.17965271614033657,2.5E-4,35.0,0.0025,0.005292919284723018,35.0,0.0476684168193131,0.5935544476233082,0.033059729557152334,
0.17965271614033657,2.5E-4,35.0,0.0025,0.005292919284723018,35.0,0.0476684168193131,0.5935544476233082,0.033059729557152334,
