T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_36,T_37,T_38,T_39,T_40,T_41,T_42,T_43,T_44,T_45,T_46,T_47,T_48,T_49,T_50,T_51,T_52,T_53,T_54,T_55,T_56,T_57,T_58,T_59,T_60,T_61,T_62,T_63,T_64,T_65,T_66,T_67,T_68,T_69,T_70,T_71,T_72,T_73,T_74,T_75,T_76,T_77,T_78,T_79,T_80,T_81,T_82,T_83,T_84,T_85,T_86,T_87,T_88,T_89,T_90,T_91,T_92,T_93,T_94,T_95,T_96,T_97,T_98,T_99,T_100,T_101,T_102,T_103,T_104,T_105,T_106,T_107,T_108,T_109,T_110,T_111,T_112,T_113,T_114,T_115,T_116,T_117,T_118,T_119,T_120,T_121,T_122,T_123,T_124,T_125,T_126,T_127,T_128,T_129,T_130,T_131,T_132,T_133,T_134,T_135,T_136,T_137,T_138,T_139,T_140,
1,1,2,4,5,7,6,6,11,15,23,26,33,34,49,60,64,67,82,97,112,112,129,158,175,197,233,278,311,364,421,465,571,651,755,849,970,1077,1213,1359,1498,1671,1843,1995,2163,2325,2458,2632,2731,2883,2996,3127,3215,3305,3415,3492,3520,3623,3718,3710,3662,3596,3515,3436,3310,3213,3059,2886,2674,2461,2280,2126,1931,1758,1599,1484,1335,1195,1118,998,896,819,743,676,608,544,497,445,402,353,323,311,279,239,218,194,162,149,137,114,103,90,80,73,67,63,55,49,42,38,28,24,21,21,20,19,15,14,14,13,12,11,10,9,9,8,6,4,4,3,3,3,2,2,2,2,2,2,2,2,2,
1,1,2,4,5,7,6,6,11,15,23,26,33,34,49,60,64,67,82,97,112,112,129,158,175,197,233,278,311,364,421,465,571,651,755,849,970,1077,1213,1359,1498,1671,1843,1995,2163,2325,2458,2632,2731,2883,2996,3127,3215,3305,3415,3492,3520,3623,3718,3710,3662,3596,3515,3436,3310,3213,3059,2886,2674,2461,2280,2126,1931,1758,1599,1484,1335,1195,1118,998,896,819,743,676,608,544,497,445,402,353,323,311,279,239,218,194,162,149,137,114,103,90,80,73,67,63,55,49,42,38,28,24,21,21,20,19,15,14,14,13,12,11,10,9,9,8,6,4,4,3,3,3,2,2,2,2,2,2,2,2,2,
1,1,2,4,5,7,6,6,11,15,23,26,33,34,49,60,64,67,82,97,112,112,129,158,175,197,233,278,311,364,421,465,571,651,755,849,970,1077,1213,1359,1498,1671,1843,1995,2163,2325,2458,2632,2731,2883,2996,3127,3215,3305,3415,3492,3520,3623,3718,3710,3662,3596,3515,3436,3310,3213,3059,2886,2674,2461,2280,2126,1931,1758,1599,1484,1335,1195,1118,998,896,819,743,676,608,544,497,445,402,353,323,311,279,239,218,194,162,149,137,114,103,90,80,73,67,63,55,49,42,38,28,24,21,21,20,19,15,14,14,13,12,11,10,9,9,8,6,4,4,3,3,3,2,2,2,2,2,2,2,2,2,
1,1,2,4,5,7,6,6,11,15,23,26,33,34,49,60,64,67,82,97,112,112,129,158,175,197,233,278,311,364,421,465,571,651,755,849,970,1077,1213,1359,1498,1671,1843,1995,2163,2325,2458,2632,2731,2883,2996,3127,3215,3305,3415,3492,3520,3623,3718,3710,3662,3596,3515,3436,3310,3213,3059,2886,2674,2461,2280,2126,1931,1758,1599,1484,1335,1195,1118,998,896,819,743,676,608,544,497,445,402,353,323,311,279,239,218,194,162,149,137,114,103,90,80,73,67,63,55,49,42,38,28,24,21,21,20,19,15,14,14,13,12,11,10,9,9,8,6,4,4,3,3,3,2,2,2,2,2,2,2,2,2,
1,1,2,4,5,7,6,6,11,15,23,26,33,34,49,60,64,67,82,97,112,112,129,158,175,197,233,278,311,364,421,465,571,651,755,849,970,1077,1213,1359,1498,1671,1843,1995,2163,2325,2458,2632,2731,2883,2996,3127,3215,3305,3415,3492,3520,3623,3718,3710,3662,3596,3515,3436,3310,3213,3059,2886,2674,2461,2280,2126,1931,1758,1599,1484,1335,1195,1118,998,896,819,743,676,608,544,497,445,402,353,323,311,279,239,218,194,162,149,137,114,103,90,80,73,67,63,55,49,42,38,28,24,21,21,20,19,15,14,14,13,12,11,10,9,9,8,6,4,4,3,3,3,2,2,2,2,2,2,2,2,2,
1,1,2,4,5,7,6,6,11,15,23,26,33,34,49,60,64,67,82,97,112,112,129,158,175,197,233,278,311,364,421,465,571,651,755,849,970,1077,1213,1359,1498,1671,1843,1995,2163,2325,2458,2632,2731,2883,2996,3127,3215,3305,3415,3492,3520,3623,3718,3710,3662,3596,3515,3436,3310,3213,3059,2886,2674,2461,2280,2126,1931,1758,1599,1484,1335,1195,1118,998,896,819,743,676,608,544,497,445,402,353,323,311,279,239,218,194,162,149,137,114,103,90,80,73,67,63,55,49,42,38,28,24,21,21,20,19,15,14,14,13,12,11,10,9,9,8,6,4,4,3,3,3,2,2,2,2,2,2,2,2,2,
1,1,2,4,5,7,6,6,11,15,23,26,33,34,49,60,64,67,82,97,112,112,129,158,175,197,233,278,311,364,421,465,571,651,755,849,970,1077,1213,1359,1498,1671,1843,1995,2163,2325,2458,2632,2731,2883,2996,3127,3215,3305,3415,3492,3520,3623,3718,3710,3662,3596,3515,3436,3310,3213,3059,2886,2674,2461,2280,2126,1931,1758,1599,1484,1335,1195,1118,998,896,819,743,676,608,544,497,445,402,353,323,311,279,239,218,194,162,149,137,114,103,90,80,73,67,63,55,49,42,38,28,24,21,21,20,19,15,14,14,13,12,11,10,9,9,8,6,4,4,3,3,3,2,2,2,2,2,2,2,2,2,
1,1,2,4,5,7,6,6,11,15,23,26,33,34,49,60,64,67,82,97,112,112,129,158,175,197,233,278,311,364,421,465,571,651,755,849,970,1077,1213,1359,1498,1671,1843,1995,2163,2325,2458,2632,2731,2883,2996,3127,3215,3305,3415,3492,3520,3623,3718,3710,3662,3596,3515,3436,3310,3213,3059,2886,2674,2461,2280,2126,1931,1758,1599,1484,1335,1195,1118,998,896,819,743,676,608,544,497,445,402,353,323,311,279,239,218,194,162,149,137,114,103,90,80,73,67,63,55,49,42,38,28,24,21,21,20,19,15,14,14,13,12,11,10,9,9,8,6,4,4,3,3,3,2,2,2,2,2,2,2,2,2,
1,1,2,4,5,7,6,6,11,15,23,26,33,34,49,60,64,67,82,97,112,112,129,158,175,197,233,278,311,364,421,465,571,651,755,849,970,1077,1213,1359,1498,1671,1843,1995,2163,2325,2458,2632,2731,2883,2996,3127,3215,3305,3415,3492,3520,3623,3718,3710,3662,3596,3515,3436,3310,3213,3059,2886,2674,2461,2280,2126,1931,1758,1599,1484,1335,1195,1118,998,896,819,743,676,608,544,497,445,402,353,323,311,279,239,218,194,162,149,137,114,103,90,80,73,67,63,55,49,42,38,28,24,21,21,20,19,15,14,14,13,12,11,10,9,9,8,6,4,4,3,3,3,2,2,2,2,2,2,2,2,2,
1,1,2,4,5,7,6,6,11,15,23,26,33,34,49,60,64,67,82,97,112,112,129,158,175,197,233,278,311,364,421,465,571,651,755,849,970,1077,1213,1359,1498,1671,1843,1995,2163,2325,2458,2632,2731,2883,2996,3127,3215,3305,3415,3492,3520,3623,3718,3710,3662,3596,3515,3436,3310,3213,3059,2886,2674,2461,2280,2126,1931,1758,1599,1484,1335,1195,1118,998,896,819,743,676,608,544,497,445,402,353,323,311,279,239,218,194,162,149,137,114,103,90,80,73,67,63,55,49,42,38,28,24,21,21,20,19,15,14,14,13,12,11,10,9,9,8,6,4,4,3,3,3,2,2,2,2,2,2,2,2,2,
1,1,2,4,5,7,6,6,11,15,23,26,33,34,49,60,64,67,82,97,112,112,129,158,175,197,233,278,311,364,421,465,571,651,755,849,970,1077,1213,1359,1498,1671,1843,1995,2163,2325,2458,2632,2731,2883,2996,3127,3215,3305,3415,3492,3520,3623,3718,3710,3662,3596,3515,3436,3310,3213,3059,2886,2674,2461,2280,2126,1931,1758,1599,1484,1335,1195,1118,998,896,819,743,676,608,544,497,445,402,353,323,311,279,239,218,194,162,149,137,114,103,90,80,73,67,63,55,49,42,38,28,24,21,21,20,19,15,14,14,13,12,11,10,9,9,8,6,4,4,3,3,3,2,2,2,2,2,2,2,2,2,
1,1,2,4,5,7,6,6,11,15,23,26,33,34,49,60,64,67,82,97,112,112,129,158,175,197,233,278,311,364,421,465,571,651,755,849,970,1077,1213,1359,1498,1671,1843,1995,2163,2325,2458,2632,2731,2883,2996,3127,3215,3305,3415,3492,3520,3623,3718,3710,3662,3596,3515,3436,3310,3213,3059,2886,2674,2461,2280,2126,1931,1758,1599,1484,1335,1195,1118,998,896,819,743,676,608,544,497,445,402,353,323,311,279,239,218,194,162,149,137,114,103,90,80,73,67,63,55,49,42,38,28,24,21,21,20,19,15,14,14,13,12,11,10,9,9,8,6,4,4,3,3,3,2,2,2,2,2,2,2,2,2,
1,1,2,4,5,7,6,6,11,15,23,26,33,34,49,60,64,67,82,97,112,112,129,158,175,197,233,278,311,364,421,465,571,651,755,849,970,1077,1213,1359,1498,1671,1843,1995,2163,2325,2458,2632,2731,2883,2996,3127,3215,3305,3415,3492,3520,3623,3718,3710,3662,3596,3515,3436,3310,3213,3059,2886,2674,2461,2280,2126,1931,1758,1599,1484,1335,1195,1118,998,896,819,743,676,608,544,497,445,402,353,323,311,279,239,218,194,162,149,137,114,103,90,80,73,67,63,55,49,42,38,28,24,21,21,20,19,15,14,14,13,12,11,10,9,9,8,6,4,4,3,3,3,2,2,2,2,2,2,2,2,2,
1,1,2,4,5,7,6,6,11,15,23,26,33,34,49,60,64,67,82,97,112,112,129,158,175,197,233,278,311,364,421,465,571,651,755,849,970,1077,1213,1359,1498,1671,1843,1995,2163,2325,2458,2632,2731,2883,2996,3127,3215,3305,3415,3492,3520,3623,3718,3710,3662,3596,3515,3436,3310,3213,3059,2886,2674,2461,2280,2126,1931,1758,1599,1484,1335,1195,1118,998,896,819,743,676,608,544,497,445,402,353,323,311,279,239,218,194,162,149,137,114,103,90,80,73,67,63,55,49,42,38,28,24,21,21,20,19,15,14,14,13,12,11,10,9,9,8,6,4,4,3,3,3,2,2,2,2,2,2,2,2,2,
1,1,2,4,5,7,6,6,11,15,23,26,33,34,49,60,64,67,82,97,112,112,129,158,175,197,233,278,311,364,421,465,571,651,755,849,970,1077,1213,1359,1498,1671,1843,1995,2163,2325,2458,2632,2731,2883,2996,3127,3215,3305,3415,3492,3520,3623,3718,3710,3662,3596,3515,3436,3310,3213,3059,2886,2674,2461,2280,2126,1931,1758,1599,1484,1335,1195,1118,998,896,819,743,676,608,544,497,445,402,353,323,311,279,239,218,194,162,149,137,114,103,90,80,73,67,63,55,49,42,38,28,24,21,21,20,19,15,14,14,13,12,11,10,9,9,8,6,4,4,3,3,3,2,2,2,2,2,2,2,2,2,
1,1,2,4,5,7,6,6,11,15,23,26,33,34,49,60,64,67,82,97,112,112,129,158,175,197,233,278,311,364,421,465,571,651,755,849,970,1077,1213,1359,1498,1671,1843,1995,2163,2325,2458,2632,2731,2883,2996,3127,3215,3305,3415,3492,3520,3623,3718,3710,3662,3596,3515,3436,3310,3213,3059,2886,2674,2461,2280,2126,1931,1758,1599,1484,1335,1195,1118,998,896,819,743,676,608,544,497,445,402,353,323,311,279,239,218,194,162,149,137,114,103,90,80,73,67,63,55,49,42,38,28,24,21,21,20,19,15,14,14,13,12,11,10,9,9,8,6,4,4,3,3,3,2,2,2,2,2,2,2,2,2,
1,1,2,4,5,7,6,6,11,15,23,26,33,34,49,60,64,67,82,97,112,112,129,158,175,197,233,278,311,364,421,465,571,651,755,849,970,1077,1213,1359,1498,1671,1843,1995,2163,2325,2458,2632,2731,2883,2996,3127,3215,3305,3415,3492,3520,3623,3718,3710,3662,3596,3515,3436,3310,3213,3059,2886,2674,2461,2280,2126,1931,1758,1599,1484,1335,1195,1118,998,896,819,743,676,608,544,497,445,402,353,323,311,279,239,218,194,162,149,137,114,103,90,80,73,67,63,55,49,42,38,28,24,21,21,20,19,15,14,14,13,12,11,10,9,9,8,6,4,4,3,3,3,2,2,2,2,2,2,2,2,2,
1,1,1,3,5,7,7,9,13,18,24,28,38,41,52,58,71,80,99,119,133,165,190,213,242,299,335,392,433,499,540,608,721,798,896,985,1119,1251,1383,1535,1663,1781,1955,2084,2207,2349,2495,2692,2835,2984,3102,3264,3293,3367,3430,3470,3475,3419,3466,3378,3243,3131,3027,2911,2852,2741,2630,2520,2390,2245,2093,1899,1771,1667,1544,1431,1307,1197,1105,984,885,786,718,636,595,532,499,453,411,380,346,309,277,261,239,215,184,164,149,139,129,123,110,100,93,81,75,68,62,56,50,44,39,36,34,29,26,23,20,20,18,16,12,13,11,10,7,7,7,5,5,5,2,2,2,1,0,0,0,0,0,
1,1,1,3,5,7,7,9,13,18,24,28,38,41,52,58,71,80,99,119,133,165,190,213,242,299,335,392,433,499,540,608,721,798,896,985,1119,1251,1383,1535,1663,1781,1955,2084,2207,2349,2495,2692,2835,2984,3102,3264,3293,3367,3430,3470,3475,3419,3466,3378,3243,3131,3027,2911,2852,2741,2630,2520,2390,2245,2093,1899,1771,1667,1544,1431,1307,1197,1105,984,885,786,718,636,595,532,499,453,411,380,346,309,277,261,239,215,184,164,149,139,129,123,110,100,93,81,75,68,62,56,50,44,39,36,34,29,26,23,20,20,18,16,12,13,11,10,7,7,7,5,5,5,2,2,2,1,0,0,0,0,0,
1,1,1,3,5,7,7,9,13,18,24,28,38,41,52,58,71,80,99,119,133,165,190,213,242,299,335,392,433,499,540,608,721,798,896,985,1119,1251,1383,1535,1663,1781,1955,2084,2207,2349,2495,2692,2835,2984,3102,3264,3293,3367,3430,3470,3475,3419,3466,3378,3243,3131,3027,2911,2852,2741,2630,2520,2390,2245,2093,1899,1771,1667,1544,1431,1307,1197,1105,984,885,786,718,636,595,532,499,453,411,380,346,309,277,261,239,215,184,164,149,139,129,123,110,100,93,81,75,68,62,56,50,44,39,36,34,29,26,23,20,20,18,16,12,13,11,10,7,7,7,5,5,5,2,2,2,1,0,0,0,0,0,
1,1,1,3,5,7,7,9,13,18,24,28,38,41,52,58,71,80,99,119,133,165,190,213,242,299,335,392,433,499,540,608,721,798,896,985,1119,1251,1383,1535,1663,1781,1955,2084,2207,2349,2495,2692,2835,2984,3102,3264,3293,3367,3430,3470,3475,3419,3466,3378,3243,3131,3027,2911,2852,2741,2630,2520,2390,2245,2093,1899,1771,1667,1544,1431,1307,1197,1105,984,885,786,718,636,595,532,499,453,411,380,346,309,277,261,239,215,184,164,149,139,129,123,110,100,93,81,75,68,62,56,50,44,39,36,34,29,26,23,20,20,18,16,12,13,11,10,7,7,7,5,5,5,2,2,2,1,0,0,0,0,0,
1,1,1,3,5,7,7,9,13,18,24,28,38,41,52,58,71,80,99,119,133,165,190,213,242,299,335,392,433,499,540,608,721,798,896,985,1119,1251,1383,1535,1663,1781,1955,2084,2207,2349,2495,2692,2835,2984,3102,3264,3293,3367,3430,3470,3475,3419,3466,3378,3243,3131,3027,2911,2852,2741,2630,2520,2390,2245,2093,1899,1771,1667,1544,1431,1307,1197,1105,984,885,786,718,636,595,532,499,453,411,380,346,309,277,261,239,215,184,164,149,139,129,123,110,100,93,81,75,68,62,56,50,44,39,36,34,29,26,23,20,20,18,16,12,13,11,10,7,7,7,5,5,5,2,2,2,1,0,0,0,0,0,
1,1,1,3,5,7,7,9,13,18,24,28,38,41,52,58,71,80,99,119,133,165,190,213,242,299,335,392,433,499,540,608,721,798,896,985,1119,1251,1383,1535,1663,1781,1955,2084,2207,2349,2495,2692,2835,2984,3102,3264,3293,3367,3430,3470,3475,3419,3466,3378,3243,3131,3027,2911,2852,2741,2630,2520,2390,2245,2093,1899,1771,1667,1544,1431,1307,1197,1105,984,885,786,718,636,595,532,499,453,411,380,346,309,277,261,239,215,184,164,149,139,129,123,110,100,93,81,75,68,62,56,50,44,39,36,34,29,26,23,20,20,18,16,12,13,11,10,7,7,7,5,5,5,2,2,2,1,0,0,0,0,0,
1,1,1,3,5,7,7,9,13,18,24,28,38,41,52,58,71,80,99,119,133,165,190,213,242,299,335,392,433,499,540,608,721,798,896,985,1119,1251,1383,1535,1663,1781,1955,2084,2207,2349,2495,2692,2835,2984,3102,3264,3293,3367,3430,3470,3475,3419,3466,3378,3243,3131,3027,2911,2852,2741,2630,2520,2390,2245,2093,1899,1771,1667,1544,1431,1307,1197,1105,984,885,786,718,636,595,532,499,453,411,380,346,309,277,261,239,215,184,164,149,139,129,123,110,100,93,81,75,68,62,56,50,44,39,36,34,29,26,23,20,20,18,16,12,13,11,10,7,7,7,5,5,5,2,2,2,1,0,0,0,0,0,
1,1,1,3,5,7,7,9,13,18,24,28,38,41,52,58,71,80,99,119,133,165,190,213,242,299,335,392,433,499,540,608,721,798,896,985,1119,1251,1383,1535,1663,1781,1955,2084,2207,2349,2495,2692,2835,2984,3102,3264,3293,3367,3430,3470,3475,3419,3466,3378,3243,3131,3027,2911,2852,2741,2630,2520,2390,2245,2093,1899,1771,1667,1544,1431,1307,1197,1105,984,885,786,718,636,595,532,499,453,411,380,346,309,277,261,239,215,184,164,149,139,129,123,110,100,93,81,75,68,62,56,50,44,39,36,34,29,26,23,20,20,18,16,12,13,11,10,7,7,7,5,5,5,2,2,2,1,0,0,0,0,0,
1,1,1,3,5,7,7,9,13,18,24,28,38,41,52,58,71,80,99,119,133,165,190,213,242,299,335,392,433,499,540,608,721,798,896,985,1119,1251,1383,1535,1663,1781,1955,2084,2207,2349,2495,2692,2835,2984,3102,3264,3293,3367,3430,3470,3475,3419,3466,3378,3243,3131,3027,2911,2852,2741,2630,2520,2390,2245,2093,1899,1771,1667,1544,1431,1307,1197,1105,984,885,786,718,636,595,532,499,453,411,380,346,309,277,261,239,215,184,164,149,139,129,123,110,100,93,81,75,68,62,56,50,44,39,36,34,29,26,23,20,20,18,16,12,13,11,10,7,7,7,5,5,5,2,2,2,1,0,0,0,0,0,
1,1,1,3,5,7,7,9,13,18,24,28,38,41,52,58,71,80,99,119,133,165,190,213,242,299,335,392,433,499,540,608,721,798,896,985,1119,1251,1383,1535,1663,1781,1955,2084,2207,2349,2495,2692,2835,2984,3102,3264,3293,3367,3430,3470,3475,3419,3466,3378,3243,3131,3027,2911,2852,2741,2630,2520,2390,2245,2093,1899,1771,1667,1544,1431,1307,1197,1105,984,885,786,718,636,595,532,499,453,411,380,346,309,277,261,239,215,184,164,149,139,129,123,110,100,93,81,75,68,62,56,50,44,39,36,34,29,26,23,20,20,18,16,12,13,11,10,7,7,7,5,5,5,2,2,2,1,0,0,0,0,0,
1,1,1,3,5,7,7,9,13,18,24,28,38,41,52,58,71,80,99,119,133,165,190,213,242,299,335,392,433,499,540,608,721,798,896,985,1119,1251,1383,1535,1663,1781,1955,2084,2207,2349,2495,2692,2835,2984,3102,3264,3293,3367,3430,3470,3475,3419,3466,3378,3243,3131,3027,2911,2852,2741,2630,2520,2390,2245,2093,1899,1771,1667,1544,1431,1307,1197,1105,984,885,786,718,636,595,532,499,453,411,380,346,309,277,261,239,215,184,164,149,139,129,123,110,100,93,81,75,68,62,56,50,44,39,36,34,29,26,23,20,20,18,16,12,13,11,10,7,7,7,5,5,5,2,2,2,1,0,0,0,0,0,
1,1,1,4,6,9,10,11,12,20,28,35,48,54,55,60,71,93,98,119,132,147,161,180,208,234,247,303,338,376,449,508,560,635,734,819,922,1029,1180,1295,1463,1639,1829,2036,2208,2365,2493,2597,2718,2869,3014,3082,3160,3249,3335,3424,3415,3408,3382,3376,3354,3272,3169,3029,2910,2805,2721,2596,2414,2277,2152,2045,1920,1785,1654,1503,1381,1290,1183,1092,1019,917,851,763,688,619,551,472,435,383,367,337,299,276,247,224,213,199,177,165,146,138,127,111,110,106,96,88,78,70,65,59,49,40,33,30,22,18,17,15,12,10,10,10,9,8,8,7,6,6,6,7,4,2,2,3,4,2,2,2,2,
