T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_36,T_37,T_38,T_39,T_40,T_41,T_42,T_43,T_44,T_45,T_46,T_47,T_48,T_49,T_50,T_51,T_52,T_53,T_54,T_55,T_56,T_57,T_58,T_59,T_60,T_61,T_62,T_63,T_64,T_65,T_66,T_67,T_68,T_69,T_70,T_71,T_72,T_73,T_74,T_75,T_76,T_77,T_78,T_79,T_80,T_81,T_82,T_83,T_84,T_85,T_86,T_87,T_88,T_89,T_90,T_91,T_92,T_93,T_94,T_95,T_96,T_97,T_98,T_99,T_100,T_101,T_102,T_103,T_104,T_105,T_106,T_107,T_108,T_109,T_110,T_111,T_112,T_113,T_114,T_115,T_116,T_117,T_118,T_119,T_120,T_121,T_122,T_123,T_124,T_125,T_126,T_127,T_128,T_129,T_130,T_131,T_132,T_133,T_134,T_135,T_136,T_137,T_138,T_139,T_140,
1,1,2,3,5,7,7,9,12,13,20,24,34,40,52,62,75,85,103,108,121,139,149,168,181,198,220,243,286,313,359,393,459,498,562,659,739,862,949,1094,1228,1384,1528,1686,1847,2104,2356,2598,2863,3088,3287,3460,3535,3601,3716,3977,4240,4315,4422,4353,4270,4124,4098,3890,3727,3416,3287,3130,2954,2735,2576,2352,2170,2043,1917,1837,1720,1580,1430,1321,1213,1105,1007,928,850,779,705,639,581,515,463,418,375,357,332,304,280,248,236,228,213,192,181,160,146,140,126,113,105,92,85,83,77,72,66,62,62,64,53,46,46,49,48,45,42,44,37,37,35,31,28,27,26,27,22,20,19,16,15,15,16,
1,1,1,4,5,6,8,9,17,22,24,28,32,38,52,53,69,81,87,104,112,123,144,162,168,179,203,235,271,311,349,402,456,515,597,659,778,889,990,1096,1203,1369,1481,1642,1826,2034,2288,2527,2877,3219,3549,3936,4223,4484,4783,4904,5006,5041,5048,4967,5011,4784,4500,4274,3961,3727,3474,3279,2996,2824,2717,2532,2386,2250,2116,1970,1817,1642,1514,1379,1269,1182,1091,997,921,830,773,718,658,607,545,476,424,396,366,340,303,272,243,226,201,181,163,147,136,117,104,105,96,88,86,79,76,75,71,65,69,77,66,63,64,66,61,56,52,48,44,39,33,32,32,32,30,29,27,25,24,21,20,19,15,
1,1,1,4,5,6,8,9,17,22,24,28,32,38,52,53,69,81,87,104,112,123,144,162,168,179,203,235,271,311,349,402,456,515,597,659,778,889,990,1096,1203,1369,1481,1642,1826,2034,2288,2527,2877,3219,3549,3936,4223,4484,4783,4904,5006,5041,5048,4967,5011,4784,4500,4274,3961,3727,3474,3279,2996,2824,2717,2532,2386,2250,2116,1970,1817,1642,1514,1379,1269,1182,1091,997,921,830,773,718,658,607,545,476,424,396,366,340,303,272,243,226,201,181,163,147,136,117,104,105,96,88,86,79,76,75,71,65,69,77,66,63,64,66,61,56,52,48,44,39,33,32,32,32,30,29,27,25,24,21,20,19,15,
1,2,4,7,10,12,12,12,15,18,21,25,29,34,45,48,59,69,75,93,109,120,141,151,170,195,215,235,269,280,308,343,394,470,516,595,655,724,783,854,966,1101,1237,1386,1549,1716,1917,2121,2293,2530,2785,2980,3321,3658,3912,4162,4309,4392,4467,4450,4330,4098,3856,3753,3675,3588,3499,3355,3140,2991,2786,2575,2369,2155,1961,1800,1623,1490,1402,1261,1148,1055,979,911,848,775,688,636,568,511,461,442,396,354,326,288,278,274,251,236,214,187,164,157,143,132,124,116,109,109,101,90,83,80,68,66,58,54,48,44,40,41,42,40,38,35,31,30,23,22,19,16,15,14,13,13,13,13,12,12,12,
1,1,1,3,8,9,9,11,17,21,23,27,34,38,42,51,59,73,86,103,122,153,176,206,224,257,271,290,320,358,390,429,498,568,618,673,737,816,917,1025,1142,1286,1449,1613,1818,1942,2114,2325,2498,2712,2862,2986,3171,3424,3666,3883,4022,4230,4351,4258,4241,4064,3761,3554,3311,3150,2875,2689,2503,2337,2228,2112,1959,1820,1686,1581,1510,1427,1321,1240,1149,1028,927,888,824,745,665,601,535,480,437,399,363,332,288,257,238,223,204,180,157,140,134,118,110,107,105,89,82,80,81,76,71,69,61,56,49,47,41,34,29,27,26,26,26,27,27,24,20,20,22,23,19,18,21,21,25,23,22,21,17,
1,1,1,3,8,9,9,11,17,21,23,27,34,38,42,51,59,73,86,103,122,153,176,206,224,257,271,290,320,358,390,429,498,568,618,673,737,816,917,1025,1142,1286,1449,1613,1818,1942,2114,2325,2498,2712,2862,2986,3171,3424,3666,3883,4022,4230,4351,4258,4241,4064,3761,3554,3311,3150,2875,2689,2503,2337,2228,2112,1959,1820,1686,1581,1510,1427,1321,1240,1149,1028,927,888,824,745,665,601,535,480,437,399,363,332,288,257,238,223,204,180,157,140,134,118,110,107,105,89,82,80,81,76,71,69,61,56,49,47,41,34,29,27,26,26,26,27,27,24,20,20,22,23,19,18,21,21,25,23,22,21,17,
1,1,1,3,8,9,9,11,17,21,23,27,34,38,42,51,59,73,86,103,122,153,176,206,224,257,271,290,320,358,390,429,498,568,618,673,737,816,917,1025,1142,1286,1449,1613,1818,1942,2114,2325,2498,2712,2862,2986,3171,3424,3666,3883,4022,4230,4351,4258,4241,4064,3761,3554,3311,3150,2875,2689,2503,2337,2228,2112,1959,1820,1686,1581,1510,1427,1321,1240,1149,1028,927,888,824,745,665,601,535,480,437,399,363,332,288,257,238,223,204,180,157,140,134,118,110,107,105,89,82,80,81,76,71,69,61,56,49,47,41,34,29,27,26,26,26,27,27,24,20,20,22,23,19,18,21,21,25,23,22,21,17,
1,1,1,3,8,9,9,11,17,21,23,27,34,38,42,51,59,73,86,103,122,153,176,206,224,257,271,290,320,358,390,429,498,568,618,673,737,816,917,1025,1142,1286,1449,1613,1818,1942,2114,2325,2498,2712,2862,2986,3171,3424,3666,3883,4022,4230,4351,4258,4241,4064,3761,3554,3311,3150,2875,2689,2503,2337,2228,2112,1959,1820,1686,1581,1510,1427,1321,1240,1149,1028,927,888,824,745,665,601,535,480,437,399,363,332,288,257,238,223,204,180,157,140,134,118,110,107,105,89,82,80,81,76,71,69,61,56,49,47,41,34,29,27,26,26,26,27,27,24,20,20,22,23,19,18,21,21,25,23,22,21,17,
1,1,1,4,6,7,7,10,15,21,25,30,35,40,47,53,65,67,73,83,89,113,126,146,168,205,227,271,309,350,396,452,515,557,634,705,772,833,894,987,1066,1195,1294,1437,1611,1796,1987,2261,2589,2900,3210,3509,3765,3906,4063,4159,4154,4182,4167,4146,4060,3946,3781,3605,3470,3305,3174,3000,2842,2726,2560,2453,2289,2092,1886,1685,1552,1440,1343,1225,1109,1001,910,832,757,690,632,575,537,514,474,429,395,372,333,312,293,266,241,224,209,182,161,152,145,136,125,117,106,102,95,88,80,75,65,61,50,44,41,39,35,32,35,35,39,36,33,28,28,25,25,22,19,18,17,17,15,15,15,15,15,
1,1,1,4,6,7,7,10,15,21,25,30,35,40,47,53,65,67,73,83,89,113,126,146,168,205,227,271,309,350,396,452,515,557,634,705,772,833,894,987,1066,1195,1294,1437,1611,1796,1987,2261,2589,2900,3210,3509,3765,3906,4063,4159,4154,4182,4167,4146,4060,3946,3781,3605,3470,3305,3174,3000,2842,2726,2560,2453,2289,2092,1886,1685,1552,1440,1343,1225,1109,1001,910,832,757,690,632,575,537,514,474,429,395,372,333,312,293,266,241,224,209,182,161,152,145,136,125,117,106,102,95,88,80,75,65,61,50,44,41,39,35,32,35,35,39,36,33,28,28,25,25,22,19,18,17,17,15,15,15,15,15,
1,1,2,4,5,7,8,8,12,18,26,31,38,45,54,61,66,76,84,94,111,130,145,167,172,203,231,281,330,353,378,412,454,487,496,514,570,640,664,752,829,948,1102,1253,1430,1661,1834,2029,2273,2474,2682,2865,2979,3098,3221,3327,3498,3639,3635,3516,3451,3356,3323,3266,3176,3102,3006,2942,2865,2792,2690,2536,2355,2161,1975,1789,1605,1495,1401,1295,1173,1053,968,921,866,793,732,653,589,531,472,427,395,349,324,294,263,234,215,209,191,179,165,150,135,122,112,107,100,90,83,79,70,68,62,59,62,61,59,57,57,51,46,41,38,31,30,30,29,31,25,24,22,22,21,14,11,10,9,8,7,
1,1,2,2,3,5,6,8,14,18,24,30,37,41,46,46,50,57,67,84,92,101,110,119,143,167,192,219,241,275,328,371,416,473,553,604,701,777,912,1055,1189,1339,1501,1701,1860,2044,2229,2487,2650,2870,3146,3531,3758,3947,4052,4109,4201,4234,4228,4191,4096,4046,3848,3713,3614,3489,3331,3275,3164,3073,3011,2923,2761,2526,2292,2083,1912,1696,1529,1378,1216,1090,1026,944,821,742,663,593,540,499,443,393,350,322,315,293,275,260,228,198,173,147,126,119,97,89,80,71,65,56,56,46,43,39,35,32,30,25,24,24,21,20,17,16,16,18,19,20,22,22,27,28,26,23,24,25,23,25,21,18,17,
1,1,2,2,3,5,6,8,14,18,24,30,37,41,46,46,50,57,67,84,92,101,110,119,143,167,192,219,241,275,328,371,416,473,553,604,701,777,912,1055,1189,1339,1501,1701,1860,2044,2229,2487,2650,2870,3146,3531,3758,3947,4052,4109,4201,4234,4228,4191,4096,4046,3848,3713,3614,3489,3331,3275,3164,3073,3011,2923,2761,2526,2292,2083,1912,1696,1529,1378,1216,1090,1026,944,821,742,663,593,540,499,443,393,350,322,315,293,275,260,228,198,173,147,126,119,97,89,80,71,65,56,56,46,43,39,35,32,30,25,24,24,21,20,17,16,16,18,19,20,22,22,27,28,26,23,24,25,23,25,21,18,17,
1,1,2,3,4,8,7,10,15,19,25,29,36,39,49,49,66,81,98,119,133,146,173,184,200,219,248,275,311,341,399,427,482,526,600,679,776,889,1006,1160,1354,1531,1707,1836,2062,2221,2396,2564,2717,2928,3157,3420,3618,3837,4053,4139,4218,4215,4245,4216,4220,4239,4160,4016,3734,3676,3543,3376,3284,3114,2986,2825,2691,2529,2384,2155,1931,1745,1586,1404,1280,1165,1086,1009,951,875,794,726,639,593,537,479,423,386,351,327,294,278,268,241,224,210,194,182,165,151,149,135,123,110,103,94,84,80,76,70,64,60,48,45,39,36,37,33,29,25,26,26,26,29,26,24,19,18,19,20,17,11,12,12,9,
1,1,2,3,4,8,7,10,15,19,25,29,36,39,49,49,66,81,98,119,133,146,173,184,200,219,248,275,311,341,399,427,482,526,600,679,776,889,1006,1160,1354,1531,1707,1836,2062,2221,2396,2564,2717,2928,3157,3420,3618,3837,4053,4139,4218,4215,4245,4216,4220,4239,4160,4016,3734,3676,3543,3376,3284,3114,2986,2825,2691,2529,2384,2155,1931,1745,1586,1404,1280,1165,1086,1009,951,875,794,726,639,593,537,479,423,386,351,327,294,278,268,241,224,210,194,182,165,151,149,135,123,110,103,94,84,80,76,70,64,60,48,45,39,36,37,33,29,25,26,26,26,29,26,24,19,18,19,20,17,11,12,12,9,
1,1,2,3,4,8,7,10,15,19,25,29,36,39,49,49,66,81,98,119,133,146,173,184,200,219,248,275,311,341,399,427,482,526,600,679,776,889,1006,1160,1354,1531,1707,1836,2062,2221,2396,2564,2717,2928,3157,3420,3618,3837,4053,4139,4218,4215,4245,4216,4220,4239,4160,4016,3734,3676,3543,3376,3284,3114,2986,2825,2691,2529,2384,2155,1931,1745,1586,1404,1280,1165,1086,1009,951,875,794,726,639,593,537,479,423,386,351,327,294,278,268,241,224,210,194,182,165,151,149,135,123,110,103,94,84,80,76,70,64,60,48,45,39,36,37,33,29,25,26,26,26,29,26,24,19,18,19,20,17,11,12,12,9,
1,1,2,3,7,10,11,13,14,22,31,34,42,47,51,60,67,77,79,100,116,131,144,162,181,222,241,267,291,322,354,391,432,474,514,599,706,827,964,1082,1236,1335,1471,1629,1829,2008,2124,2258,2443,2717,2983,3365,3703,3853,4118,4135,4278,4252,4214,4134,4113,3988,3846,3711,3564,3376,3221,3207,3152,3053,2962,2764,2616,2375,2124,1939,1817,1706,1501,1316,1153,1035,957,859,781,682,603,518,455,410,352,315,278,234,205,180,168,151,143,129,108,102,100,99,89,86,81,70,70,75,70,70,67,69,64,59,55,55,53,49,46,41,42,40,38,35,33,28,21,19,17,17,17,17,13,13,13,13,10,9,10,
1,1,2,3,5,8,7,7,15,20,26,29,35,38,53,58,62,67,74,94,112,135,158,186,203,235,262,293,318,371,419,450,497,556,621,712,784,863,940,1012,1087,1198,1309,1467,1715,1879,2085,2306,2531,2743,2993,3183,3402,3594,3810,3930,4025,3979,3814,3572,3395,3286,3243,3201,3050,2892,2834,2821,2806,2794,2727,2625,2480,2331,2210,2058,1882,1676,1462,1278,1152,1038,926,839,720,632,560,502,454,412,379,362,338,313,290,254,230,207,174,151,141,123,111,106,91,84,73,68,62,60,51,46,39,37,30,26,22,17,16,16,16,15,16,19,19,22,25,28,30,28,23,25,23,22,20,21,17,18,21,19,18,
1,1,1,2,4,7,7,11,16,21,26,33,42,44,49,58,65,73,79,96,103,124,153,176,208,229,254,304,331,345,383,428,465,480,550,624,680,788,876,986,1089,1229,1436,1635,1851,2020,2233,2510,2730,2964,3249,3526,3774,3845,4007,4296,4525,4672,4725,4652,4448,4284,4069,3894,3806,3661,3518,3234,3071,2871,2723,2582,2380,2154,1989,1804,1649,1556,1446,1347,1258,1119,1014,912,826,770,701,605,548,499,449,410,358,334,301,263,230,190,176,162,151,148,136,123,116,106,99,84,75,75,76,79,78,74,68,69,66,63,63,58,51,48,50,46,40,36,31,28,24,22,22,19,18,15,12,10,11,11,10,10,10,
1,1,1,2,4,7,7,11,16,21,26,33,42,44,49,58,65,73,79,96,103,124,153,176,208,229,254,304,331,345,383,428,465,480,550,624,680,788,876,986,1089,1229,1436,1635,1851,2020,2233,2510,2730,2964,3249,3526,3774,3845,4007,4296,4525,4672,4725,4652,4448,4284,4069,3894,3806,3661,3518,3234,3071,2871,2723,2582,2380,2154,1989,1804,1649,1556,1446,1347,1258,1119,1014,912,826,770,701,605,548,499,449,410,358,334,301,263,230,190,176,162,151,148,136,123,116,106,99,84,75,75,76,79,78,74,68,69,66,63,63,58,51,48,50,46,40,36,31,28,24,22,22,19,18,15,12,10,11,11,10,10,10,
1,1,1,2,4,7,7,11,16,21,26,33,42,44,49,58,65,73,79,96,103,124,153,176,208,229,254,304,331,345,383,428,465,480,550,624,680,788,876,986,1089,1229,1436,1635,1851,2020,2233,2510,2730,2964,3249,3526,3774,3845,4007,4296,4525,4672,4725,4652,4448,4284,4069,3894,3806,3661,3518,3234,3071,2871,2723,2582,2380,2154,1989,1804,1649,1556,1446,1347,1258,1119,1014,912,826,770,701,605,548,499,449,410,358,334,301,263,230,190,176,162,151,148,136,123,116,106,99,84,75,75,76,79,78,74,68,69,66,63,63,58,51,48,50,46,40,36,31,28,24,22,22,19,18,15,12,10,11,11,10,10,10,
1,1,1,2,4,7,7,11,16,21,26,33,42,44,49,58,65,73,79,96,103,124,153,176,208,229,254,304,331,345,383,428,465,480,550,624,680,788,876,986,1089,1229,1436,1635,1851,2020,2233,2510,2730,2964,3249,3526,3774,3845,4007,4296,4525,4672,4725,4652,4448,4284,4069,3894,3806,3661,3518,3234,3071,2871,2723,2582,2380,2154,1989,1804,1649,1556,1446,1347,1258,1119,1014,912,826,770,701,605,548,499,449,410,358,334,301,263,230,190,176,162,151,148,136,123,116,106,99,84,75,75,76,79,78,74,68,69,66,63,63,58,51,48,50,46,40,36,31,28,24,22,22,19,18,15,12,10,11,11,10,10,10,
1,1,2,3,4,7,5,6,10,15,21,23,31,35,46,55,63,68,76,95,109,122,136,139,155,170,190,214,231,248,285,330,407,453,521,583,642,735,813,945,1082,1235,1361,1528,1773,2032,2262,2600,2945,3261,3420,3566,3636,3756,3868,4019,3974,3981,4014,4146,4220,4252,4320,4397,4339,4067,3658,3268,3020,2751,2581,2452,2291,2127,1973,1823,1720,1599,1498,1377,1218,1131,1019,919,854,774,718,656,608,563,524,464,420,386,355,322,292,263,249,215,197,163,149,135,122,120,109,103,93,83,84,79,75,77,75,71,65,61,57,53,49,46,46,47,41,39,36,33,32,27,26,24,24,23,22,20,18,17,14,12,12,
1,1,2,3,4,7,5,6,10,15,21,23,31,35,46,55,63,68,76,95,109,122,136,139,155,170,190,214,231,248,285,330,407,453,521,583,642,735,813,945,1082,1235,1361,1528,1773,2032,2262,2600,2945,3261,3420,3566,3636,3756,3868,4019,3974,3981,4014,4146,4220,4252,4320,4397,4339,4067,3658,3268,3020,2751,2581,2452,2291,2127,1973,1823,1720,1599,1498,1377,1218,1131,1019,919,854,774,718,656,608,563,524,464,420,386,355,322,292,263,249,215,197,163,149,135,122,120,109,103,93,83,84,79,75,77,75,71,65,61,57,53,49,46,46,47,41,39,36,33,32,27,26,24,24,23,22,20,18,17,14,12,12,
1,2,2,3,4,7,9,9,12,14,18,22,33,36,45,53,60,63,72,97,108,127,145,163,194,208,240,273,304,317,384,442,485,551,615,688,773,895,974,1077,1154,1279,1435,1608,1777,1925,2137,2453,2791,3074,3329,3526,3782,3970,4325,4458,4704,4972,4801,4464,4188,4041,3726,3515,3309,3205,3090,2956,2866,2736,2634,2557,2457,2306,2089,1902,1712,1569,1440,1324,1190,1081,980,900,827,721,669,621,586,519,485,453,415,410,365,329,307,288,261,248,233,212,193,168,148,127,119,117,106,99,89,78,71,68,61,57,53,49,44,39,34,35,34,33,30,33,34,30,26,23,22,17,17,16,16,10,10,10,7,5,6,
1,2,2,3,4,7,9,9,12,14,18,22,33,36,45,53,60,63,72,97,108,127,145,163,194,208,240,273,304,317,384,442,485,551,615,688,773,895,974,1077,1154,1279,1435,1608,1777,1925,2137,2453,2791,3074,3329,3526,3782,3970,4325,4458,4704,4972,4801,4464,4188,4041,3726,3515,3309,3205,3090,2956,2866,2736,2634,2557,2457,2306,2089,1902,1712,1569,1440,1324,1190,1081,980,900,827,721,669,621,586,519,485,453,415,410,365,329,307,288,261,248,233,212,193,168,148,127,119,117,106,99,89,78,71,68,61,57,53,49,44,39,34,35,34,33,30,33,34,30,26,23,22,17,17,16,16,10,10,10,7,5,6,
1,1,2,3,4,6,7,9,13,18,26,30,39,42,50,56,63,87,92,113,129,151,168,187,205,231,281,316,343,385,431,469,489,544,580,644,747,865,961,1064,1161,1282,1383,1447,1599,1764,1924,2078,2319,2696,3115,3410,3594,3749,3974,4138,4223,4229,4184,4225,4080,3911,3716,3579,3418,3303,3248,3178,3073,2935,2753,2574,2383,2144,1962,1750,1564,1478,1377,1285,1205,1120,998,905,835,777,693,629,574,515,460,425,391,377,357,310,293,281,248,226,198,175,146,128,127,113,109,107,104,99,93,82,76,71,71,58,55,51,47,41,40,41,39,36,36,35,32,33,32,35,31,33,30,25,22,23,23,21,23,25,28,
1,2,3,4,5,8,7,9,13,18,27,32,38,55,65,77,80,87,101,103,112,132,139,151,162,178,209,243,265,302,346,385,440,500,571,656,723,839,940,1032,1161,1285,1475,1629,1772,2008,2288,2607,2882,3236,3563,3781,3932,4058,4202,4312,4541,4692,4677,4637,4586,4440,4302,4214,4104,3926,3808,3739,3563,3376,3192,3039,2777,2534,2340,2135,1944,1801,1632,1480,1329,1206,1095,1006,933,859,772,708,641,585,547,506,453,426,380,339,304,275,254,239,219,199,180,170,161,142,134,126,122,112,107,93,81,73,72,64,60,57,51,47,44,42,37,35,32,29,29,25,24,24,20,18,16,13,13,11,7,6,4,4,4,
1,2,3,4,6,10,14,15,16,23,27,31,40,46,56,64,73,82,90,108,115,123,142,173,179,201,232,264,302,334,380,415,468,524,576,671,767,851,963,1097,1247,1367,1500,1672,1875,2073,2300,2597,2898,3146,3398,3619,3893,4115,4288,4413,4449,4399,4311,4225,4036,3915,3822,3688,3589,3499,3437,3352,3193,3015,2942,2765,2570,2455,2282,2135,1988,1873,1701,1561,1399,1259,1144,1034,945,856,777,716,634,579,515,469,422,383,344,304,263,231,213,188,167,150,137,125,122,109,103,95,92,88,80,80,74,73,68,69,66,60,65,63,58,51,50,45,44,43,39,35,32,25,20,20,21,19,19,22,23,22,20,18,17,
