gamma,psi,phi,initialBeta,betaJitter,
0.21287626483064742,0.0010588604602400067,0.019415449493828955,0.3340297704907871,0.016631171222171923,
0.21287626483064742,0.0010588604602400067,0.019415449493828955,0.3340297704907871,0.016631171222171923,
0.1502696538475135,0.0011457158327635181,0.01723514534721605,0.33279801841640394,0.01508601378424964,
0.158100133453802,9.280311351538218E-4,0.01745943069190944,0.2633061880222064,0.015390527398388644,
0.158100133453802,9.280311351538218E-4,0.01745943069190944,0.2633061880222064,0.015390527398388644,
0.14120660963734244,9.779962778065751E-4,0.01898936148557095,0.2590539538243888,0.013932571689393098,
0.13466283428330836,9.132734423012139E-4,0.017736096019187655,0.2745605999952187,0.012887996890303321,
0.14566399219891893,0.0010173505177689282,0.017572435206664603,0.25082861401921597,0.013829445821207362,
0.10163901957635342,0.0011067208601925934,0.019850513257106146,0.2438626320325239,0.015039083323097297,
0.10157073106163798,0.0010622543107321285,0.017771089037656965,0.24999084170434893,0.015855301430462564,
0.10157073106163798,0.0010622543107321285,0.017771089037656965,0.24999084170434893,0.015855301430462564,
0.10421465628648437,0.0010462199166441154,0.01846168523161183,0.21685747463453328,0.01595337411683085,
0.10421465628648437,0.0010462199166441154,0.01846168523161183,0.21685747463453328,0.01595337411683085,
0.10421465628648437,0.0010462199166441154,0.01846168523161183,0.21685747463453328,0.01595337411683085,
0.10421465628648437,0.0010462199166441154,0.01846168523161183,0.21685747463453328,0.01595337411683085,
0.11589784674361263,0.0013539023717622238,0.01957756369070622,0.271033564232036,0.014913981760351658,
0.10715543893074064,0.0012335244885227671,0.02152920627335655,0.2607717560623618,0.014416120529858962,
0.11005159606402881,0.001190807825612749,0.02054589866068637,0.2642271673530515,0.013819935495184439,
0.11005159606402881,0.001190807825612749,0.02054589866068637,0.2642271673530515,0.013819935495184439,
0.11005159606402881,0.001190807825612749,0.02054589866068637,0.2642271673530515,0.013819935495184439,
0.11005159606402881,0.001190807825612749,0.02054589866068637,0.2642271673530515,0.013819935495184439,
0.10151882247674407,0.0010575943434559354,0.017400191021792438,0.2760798400563025,0.014700732962301816,
0.10052181457665484,0.0010333497892349637,0.018585194560495726,0.25713463220997246,0.014521660590679775,
0.10052181457665484,0.0010333497892349637,0.018585194560495726,0.25713463220997246,0.014521660590679775,
0.10063075013653583,0.0011075515250660913,0.019049479525403482,0.2750438856754537,0.014839812048832973,
0.10063075013653583,0.0011075515250660913,0.019049479525403482,0.2750438856754537,0.014839812048832973,
0.10063075013653583,0.0011075515250660913,0.019049479525403482,0.2750438856754537,0.014839812048832973,
0.10063075013653583,0.0011075515250660913,0.019049479525403482,0.2750438856754537,0.014839812048832973,
0.10063075013653583,0.0011075515250660913,0.019049479525403482,0.2750438856754537,0.014839812048832973,
0.10063075013653583,0.0011075515250660913,0.019049479525403482,0.2750438856754537,0.014839812048832973,
0.10063075013653583,0.0011075515250660913,0.019049479525403482,0.2750438856754537,0.014839812048832973,
0.09472255730266169,9.988344590365326E-4,0.01791214805403656,0.2615003107284452,0.01461488425058052,
0.09472255730266169,9.988344590365326E-4,0.01791214805403656,0.2615003107284452,0.01461488425058052,
0.09472255730266169,9.988344590365326E-4,0.01791214805403656,0.2615003107284452,0.01461488425058052,
0.09472255730266169,9.988344590365326E-4,0.01791214805403656,0.2615003107284452,0.01461488425058052,
0.09876695982298543,0.0010784923470484216,0.019131069188438654,0.24909975203458481,0.014983102542461685,
0.10996106998983679,9.240356311823843E-4,0.01857093784865106,0.2801848056029272,0.01637715637895676,
0.10996106998983679,9.240356311823843E-4,0.01857093784865106,0.2801848056029272,0.01637715637895676,
0.1090140803909612,9.30903173867667E-4,0.017249488011380407,0.3164605150254609,0.015349740314785148,
0.1090140803909612,9.30903173867667E-4,0.017249488011380407,0.3164605150254609,0.015349740314785148,
0.1090140803909612,9.30903173867667E-4,0.017249488011380407,0.3164605150254609,0.015349740314785148,
0.11710981623554857,9.32248074674651E-4,0.017774877366165783,0.33269634170086904,0.015480485122073586,
0.12403133468699888,7.441389387413709E-4,0.01827012881043778,0.26283435106350966,0.017719091759084142,
0.11478712861074934,8.514858274380733E-4,0.017318966730414567,0.2933281756397882,0.01971111570533054,
0.11413256222982306,8.885238332473605E-4,0.017418306195436068,0.31213477390618327,0.018038756388421444,
0.11413256222982306,8.885238332473605E-4,0.017418306195436068,0.31213477390618327,0.018038756388421444,
0.11413256222982306,8.885238332473605E-4,0.017418306195436068,0.31213477390618327,0.018038756388421444,
0.11413256222982306,8.885238332473605E-4,0.017418306195436068,0.31213477390618327,0.018038756388421444,
0.11413256222982306,8.885238332473605E-4,0.017418306195436068,0.31213477390618327,0.018038756388421444,
0.11413256222982306,8.885238332473605E-4,0.017418306195436068,0.31213477390618327,0.018038756388421444,
0.10292574077893954,9.089822907784115E-4,0.018328673746561528,0.21928356153078718,0.017028156139389343,
0.10292574077893954,9.089822907784115E-4,0.018328673746561528,0.21928356153078718,0.017028156139389343,
0.10733631347636688,8.384056818878794E-4,0.01861950150181763,0.22559272249343848,0.01840459735682195,
0.11058273621340174,9.364348181916729E-4,0.01795233654638667,0.22621220019377228,0.017247264060274048,
0.10512957237222707,8.282755462823168E-4,0.016372682913481186,0.2064662278451499,0.016923145412596152,
0.09431576680646511,7.905257299102011E-4,0.016569886451530406,0.2590498945026918,0.013996151826766645,
0.1001698168609501,8.50639513664175E-4,0.016763049628261473,0.2536932917112125,0.015977241177529963,
0.10894313956683026,9.350186250862462E-4,0.020241894383770914,0.277442489393164,0.014417288940199799,
0.10800824452773049,0.001060562382201087,0.019583128200837182,0.23409277111215274,0.013727855003217741,
0.09929685770898783,0.001065303941541795,0.018996879111599273,0.26168337007896286,0.014243088615532973,
0.09929685770898783,0.001065303941541795,0.018996879111599273,0.26168337007896286,0.014243088615532973,
0.09929685770898783,0.001065303941541795,0.018996879111599273,0.26168337007896286,0.014243088615532973,
0.09929685770898783,0.001065303941541795,0.018996879111599273,0.26168337007896286,0.014243088615532973,
0.0921908410736847,0.0011675068910010512,0.020195968410112765,0.24382277266321187,0.013548198105661616,
0.09229536075979566,0.0011078075321185952,0.01970622618590449,0.21992295699014003,0.012289674563569905,
0.10321603672501532,0.0011976479351192741,0.018696957747290147,0.2166054709011244,0.01331880873460834,
0.10956001851296548,0.001117725662297836,0.01884642890236405,0.2221680421936753,0.013083567200998453,
0.10500028428279763,0.001022394934788918,0.018339253754264668,0.23738418465204042,0.014672655853615033,
0.12100931392819253,8.881172629994437E-4,0.018023778894305634,0.2611966657648596,0.013180673868037963,
0.1098863340194568,7.186762932563067E-4,0.018335143442428932,0.2696754688165492,0.015717434311845864,
0.1093234880035972,7.754794846267175E-4,0.016960711861393415,0.2696468127176641,0.01573097746486859,
0.11601384339150664,7.425277302497485E-4,0.01789292808886314,0.268279975861815,0.015961362636924697,
0.11601384339150664,7.425277302497485E-4,0.01789292808886314,0.268279975861815,0.015961362636924697,
0.11914647754293992,7.785277183449062E-4,0.020439987890321115,0.2579103976681715,0.013930810925570223,
0.11914647754293992,7.785277183449062E-4,0.020439987890321115,0.2579103976681715,0.013930810925570223,
0.11914647754293992,7.785277183449062E-4,0.020439987890321115,0.2579103976681715,0.013930810925570223,
0.11914647754293992,7.785277183449062E-4,0.020439987890321115,0.2579103976681715,0.013930810925570223,
0.11703840098721206,8.727831945509499E-4,0.0177856481930551,0.2571855205065262,0.015243101103642511,
0.12151433752469537,8.970344851649806E-4,0.018252132031964904,0.28728650762964897,0.01799938563769041,
0.12151433752469537,8.970344851649806E-4,0.018252132031964904,0.28728650762964897,0.01799938563769041,
0.10799824826938846,8.221932991599105E-4,0.019251858968266568,0.3165050339337243,0.013757604723707725,
0.09895691490682296,8.727961661525475E-4,0.019126378227003797,0.2876355660609614,0.013124189636968707,
0.11647938119151235,9.052108780530504E-4,0.017412529509359252,0.2875810256050183,0.014521348114511315,
0.118273162890953,9.162663892669182E-4,0.018210766123345608,0.24758233557006545,0.01694891675220127,
0.118273162890953,9.162663892669182E-4,0.018210766123345608,0.24758233557006545,0.01694891675220127,
0.10588729980288322,0.001093880921050355,0.0176151859341488,0.25084693874523684,0.020031578690203125,
0.11375221495085101,0.0010274316906381301,0.01783674003761367,0.2822840155630551,0.02326508781216314,
0.11375221495085101,0.0010274316906381301,0.01783674003761367,0.2822840155630551,0.02326508781216314,
0.11375221495085101,0.0010274316906381301,0.01783674003761367,0.2822840155630551,0.02326508781216314,
0.10281406014124206,9.668661787026367E-4,0.01911410156140354,0.2483619316535787,0.024391850259149094,
0.10281406014124206,9.668661787026367E-4,0.01911410156140354,0.2483619316535787,0.024391850259149094,
0.1313933006058243,0.001195087445417591,0.02074926309889581,0.2958251614592759,0.023099623225553256,
0.1313933006058243,0.001195087445417591,0.02074926309889581,0.2958251614592759,0.023099623225553256,
0.1313933006058243,0.001195087445417591,0.02074926309889581,0.2958251614592759,0.023099623225553256,
0.1313933006058243,0.001195087445417591,0.02074926309889581,0.2958251614592759,0.023099623225553256,
0.1313933006058243,0.001195087445417591,0.02074926309889581,0.2958251614592759,0.023099623225553256,
0.1313933006058243,0.001195087445417591,0.02074926309889581,0.2958251614592759,0.023099623225553256,
0.1313933006058243,0.001195087445417591,0.02074926309889581,0.2958251614592759,0.023099623225553256,
0.1313933006058243,0.001195087445417591,0.02074926309889581,0.2958251614592759,0.023099623225553256,
0.1313933006058243,0.001195087445417591,0.02074926309889581,0.2958251614592759,0.023099623225553256,
0.1313933006058243,0.001195087445417591,0.02074926309889581,0.2958251614592759,0.023099623225553256,
0.1342297211523842,0.001074510095289358,0.018987542495468142,0.29341936800441754,0.021387372081295705,
0.12026253943453331,0.0012370696724016775,0.017784553193016795,0.37733740585262804,0.019668874131207353,
0.10477822725133622,0.0012162042796167423,0.020224719553715312,0.34990488882950654,0.02124692047823538,
0.10477822725133622,0.0012162042796167423,0.020224719553715312,0.34990488882950654,0.02124692047823538,
0.11054238528523706,9.84241905015133E-4,0.017313041422409376,0.3979831989107235,0.020045774813209752,
0.10804361520609132,8.708158626986887E-4,0.017937293254306364,0.40138961469745005,0.023901228794150995,
0.10423304632396262,9.2346496590119E-4,0.01869773267678143,0.38554748181025356,0.022573657506700606,
0.12017660255287516,0.0010041811787362953,0.018200882484414888,0.40948234460060184,0.02601189592841631,
0.12522881696742894,0.0010506705132088197,0.018935425103604072,0.48461283718490833,0.021226720600565793,
0.12522881696742894,0.0010506705132088197,0.018935425103604072,0.48461283718490833,0.021226720600565793,
0.12522881696742894,0.0010506705132088197,0.018935425103604072,0.48461283718490833,0.021226720600565793,
0.12522881696742894,0.0010506705132088197,0.018935425103604072,0.48461283718490833,0.021226720600565793,
0.12522881696742894,0.0010506705132088197,0.018935425103604072,0.48461283718490833,0.021226720600565793,
0.12522881696742894,0.0010506705132088197,0.018935425103604072,0.48461283718490833,0.021226720600565793,
0.12522881696742894,0.0010506705132088197,0.018935425103604072,0.48461283718490833,0.021226720600565793,
0.12522881696742894,0.0010506705132088197,0.018935425103604072,0.48461283718490833,0.021226720600565793,
0.12522881696742894,0.0010506705132088197,0.018935425103604072,0.48461283718490833,0.021226720600565793,
0.12522881696742894,0.0010506705132088197,0.018935425103604072,0.48461283718490833,0.021226720600565793,
0.12522881696742894,0.0010506705132088197,0.018935425103604072,0.48461283718490833,0.021226720600565793,
0.12522881696742894,0.0010506705132088197,0.018935425103604072,0.48461283718490833,0.021226720600565793,
0.1370181369020607,9.95806001588858E-4,0.01914284112197957,0.45945786207492034,0.0225333709570278,
0.1370181369020607,9.95806001588858E-4,0.01914284112197957,0.45945786207492034,0.0225333709570278,
0.1370181369020607,9.95806001588858E-4,0.01914284112197957,0.45945786207492034,0.0225333709570278,
0.1370181369020607,9.95806001588858E-4,0.01914284112197957,0.45945786207492034,0.0225333709570278,
0.1370181369020607,9.95806001588858E-4,0.01914284112197957,0.45945786207492034,0.0225333709570278,
0.1370181369020607,9.95806001588858E-4,0.01914284112197957,0.45945786207492034,0.0225333709570278,
0.1370181369020607,9.95806001588858E-4,0.01914284112197957,0.45945786207492034,0.0225333709570278,
0.1370181369020607,9.95806001588858E-4,0.01914284112197957,0.45945786207492034,0.0225333709570278,
0.1370181369020607,9.95806001588858E-4,0.01914284112197957,0.45945786207492034,0.0225333709570278,
0.1370181369020607,9.95806001588858E-4,0.01914284112197957,0.45945786207492034,0.0225333709570278,
0.1370181369020607,9.95806001588858E-4,0.01914284112197957,0.45945786207492034,0.0225333709570278,
0.1370181369020607,9.95806001588858E-4,0.01914284112197957,0.45945786207492034,0.0225333709570278,
0.1370181369020607,9.95806001588858E-4,0.01914284112197957,0.45945786207492034,0.0225333709570278,
0.1370181369020607,9.95806001588858E-4,0.01914284112197957,0.45945786207492034,0.0225333709570278,
0.1370181369020607,9.95806001588858E-4,0.01914284112197957,0.45945786207492034,0.0225333709570278,
0.1370181369020607,9.95806001588858E-4,0.01914284112197957,0.45945786207492034,0.0225333709570278,
0.1370181369020607,9.95806001588858E-4,0.01914284112197957,0.45945786207492034,0.0225333709570278,
0.1370181369020607,9.95806001588858E-4,0.01914284112197957,0.45945786207492034,0.0225333709570278,
0.12751557278645959,9.676118789527744E-4,0.01846393196139684,0.4364879648865102,0.022631607921753286,
0.12751557278645959,9.676118789527744E-4,0.01846393196139684,0.4364879648865102,0.022631607921753286,
0.14141469220008154,8.190103284569804E-4,0.017808804089874973,0.4750910867097289,0.02097251284363435,
