T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_36,T_37,T_38,T_39,T_40,T_41,T_42,T_43,T_44,T_45,T_46,T_47,T_48,T_49,T_50,T_51,T_52,T_53,T_54,T_55,T_56,T_57,T_58,T_59,T_60,T_61,T_62,T_63,T_64,T_65,T_66,T_67,T_68,T_69,T_70,T_71,T_72,T_73,T_74,T_75,T_76,T_77,T_78,T_79,T_80,T_81,T_82,T_83,T_84,T_85,T_86,T_87,T_88,T_89,T_90,T_91,T_92,T_93,T_94,T_95,T_96,T_97,T_98,T_99,T_100,T_101,T_102,T_103,T_104,T_105,T_106,T_107,T_108,T_109,T_110,T_111,T_112,T_113,T_114,T_115,T_116,T_117,T_118,T_119,T_120,T_121,T_122,T_123,T_124,T_125,T_126,T_127,T_128,T_129,T_130,T_131,T_132,T_133,T_134,T_135,T_136,T_137,T_138,T_139,T_140,
1,1,2,4,4,6,6,8,11,18,25,36,35,43,53,67,83,100,116,131,143,157,170,182,178,178,205,215,229,251,263,290,322,382,445,515,611,718,814,934,1066,1216,1338,1471,1639,1857,2000,2168,2411,2604,2750,2931,3162,3404,3829,4258,4657,4766,4673,4477,4230,3958,3913,3939,3867,3797,3825,3565,3379,3176,2906,2667,2431,2207,2018,1815,1615,1450,1333,1191,1089,1004,907,812,731,668,628,575,533,495,456,406,353,326,293,247,219,205,198,181,162,158,144,136,139,135,134,120,110,107,104,103,95,86,72,68,64,59,55,50,47,44,41,41,39,36,34,31,24,23,22,22,22,17,14,15,14,12,9,7,8,
1,1,2,4,4,6,6,8,11,18,25,36,35,43,53,67,83,100,116,131,143,157,170,182,178,178,205,215,229,251,263,290,322,382,445,515,611,718,814,934,1066,1216,1338,1471,1639,1857,2000,2168,2411,2604,2750,2931,3162,3404,3829,4258,4657,4766,4673,4477,4230,3958,3913,3939,3867,3797,3825,3565,3379,3176,2906,2667,2431,2207,2018,1815,1615,1450,1333,1191,1089,1004,907,812,731,668,628,575,533,495,456,406,353,326,293,247,219,205,198,181,162,158,144,136,139,135,134,120,110,107,104,103,95,86,72,68,64,59,55,50,47,44,41,41,39,36,34,31,24,23,22,22,22,17,14,15,14,12,9,7,8,
1,1,2,4,4,6,6,8,11,18,25,36,35,43,53,67,83,100,116,131,143,157,170,182,178,178,205,215,229,251,263,290,322,382,445,515,611,718,814,934,1066,1216,1338,1471,1639,1857,2000,2168,2411,2604,2750,2931,3162,3404,3829,4258,4657,4766,4673,4477,4230,3958,3913,3939,3867,3797,3825,3565,3379,3176,2906,2667,2431,2207,2018,1815,1615,1450,1333,1191,1089,1004,907,812,731,668,628,575,533,495,456,406,353,326,293,247,219,205,198,181,162,158,144,136,139,135,134,120,110,107,104,103,95,86,72,68,64,59,55,50,47,44,41,41,39,36,34,31,24,23,22,22,22,17,14,15,14,12,9,7,8,
1,1,2,3,3,6,9,10,12,16,21,25,28,33,42,41,49,56,63,78,92,107,122,150,165,194,222,248,264,296,330,384,435,474,538,615,691,764,869,950,1053,1176,1316,1473,1634,1836,2040,2239,2465,2691,3015,3353,3626,3819,4062,4139,4257,4277,4324,4320,4241,4172,4036,3882,3555,3431,3375,3217,3052,2944,2792,2589,2358,2142,1957,1831,1682,1511,1414,1317,1243,1146,1057,962,917,809,733,659,594,547,492,450,413,377,348,312,302,276,238,214,193,174,161,141,127,122,108,103,92,86,85,72,68,67,61,56,51,54,56,55,53,61,60,57,61,64,68,70,71,69,65,68,65,71,73,74,71,70,69,77,79,
1,2,2,4,4,7,6,9,14,18,25,30,35,36,43,45,58,63,71,82,100,117,133,155,177,202,228,253,277,297,340,375,430,486,539,612,723,853,947,1050,1173,1320,1438,1589,1754,1976,2197,2442,2622,2814,3046,3217,3414,3611,3783,3933,3990,4125,4182,4247,4320,4322,4196,4152,3911,3717,3458,3342,3217,3103,2889,2611,2365,2129,1929,1747,1594,1476,1336,1227,1105,966,889,802,725,659,605,543,516,474,434,401,368,339,313,290,266,241,220,202,180,164,149,139,127,112,96,86,83,85,79,71,66,60,57,49,45,39,35,31,29,30,27,24,26,24,25,24,27,26,29,26,27,26,25,24,23,22,22,20,20,
1,1,1,3,5,8,11,15,19,24,34,39,45,46,55,63,68,71,80,91,103,118,132,155,167,172,211,242,262,297,328,369,434,494,570,620,662,741,826,906,1008,1128,1273,1461,1622,1846,2020,2204,2391,2597,2749,2926,3092,3241,3338,3464,3541,3686,3728,3815,3868,3816,3716,3614,3474,3258,3042,2876,2749,2584,2457,2331,2208,2102,1975,1794,1622,1455,1317,1197,1086,989,901,821,704,646,592,531,471,423,378,339,308,284,264,251,238,217,196,181,161,148,139,132,124,114,110,103,104,99,93,79,71,64,61,60,54,48,44,38,33,28,30,28,28,26,26,22,21,19,17,15,12,10,10,16,17,17,22,21,21,
1,2,2,3,5,6,7,9,14,20,28,34,43,55,68,75,84,98,102,112,118,127,140,158,168,190,233,275,298,333,362,407,476,505,581,627,686,760,854,955,1123,1240,1408,1548,1719,1882,2046,2257,2434,2684,2917,3150,3400,3544,3636,3759,3820,3883,3855,3812,3782,3755,3695,3624,3457,3337,3267,3241,3055,2854,2655,2449,2290,2107,1902,1718,1525,1387,1258,1127,1030,914,840,768,684,632,567,518,472,433,388,364,343,327,285,247,218,201,186,169,152,138,125,119,105,96,91,81,71,67,60,57,55,53,50,45,43,42,43,44,43,43,39,39,37,37,36,35,33,29,28,27,23,19,17,16,14,15,15,11,13,
1,2,2,3,5,6,7,9,14,20,28,34,43,55,68,75,84,98,102,112,118,127,140,158,168,190,233,275,298,333,362,407,476,505,581,627,686,760,854,955,1123,1240,1408,1548,1719,1882,2046,2257,2434,2684,2917,3150,3400,3544,3636,3759,3820,3883,3855,3812,3782,3755,3695,3624,3457,3337,3267,3241,3055,2854,2655,2449,2290,2107,1902,1718,1525,1387,1258,1127,1030,914,840,768,684,632,567,518,472,433,388,364,343,327,285,247,218,201,186,169,152,138,125,119,105,96,91,81,71,67,60,57,55,53,50,45,43,42,43,44,43,43,39,39,37,37,36,35,33,29,28,27,23,19,17,16,14,15,15,11,13,
1,2,2,4,4,7,8,8,11,16,20,24,33,36,44,52,64,71,79,96,110,127,150,165,177,207,239,273,307,345,387,426,475,513,552,613,675,759,852,950,1054,1155,1292,1395,1485,1599,1789,2015,2265,2493,2727,2973,3235,3513,3738,3876,3989,4073,4115,4196,4303,4141,3978,3760,3526,3401,3339,3176,3063,2962,2766,2537,2304,2136,1920,1720,1572,1443,1318,1206,1097,972,893,807,723,659,594,529,485,460,431,392,360,338,309,268,247,220,201,191,177,160,153,137,124,112,107,95,81,69,63,60,51,50,43,36,31,31,30,33,32,32,34,30,31,29,29,28,30,27,23,21,23,24,24,25,23,21,18,20,17,
1,2,2,4,4,7,8,8,11,16,20,24,33,36,44,52,64,71,79,96,110,127,150,165,177,207,239,273,307,345,387,426,475,513,552,613,675,759,852,950,1054,1155,1292,1395,1485,1599,1789,2015,2265,2493,2727,2973,3235,3513,3738,3876,3989,4073,4115,4196,4303,4141,3978,3760,3526,3401,3339,3176,3063,2962,2766,2537,2304,2136,1920,1720,1572,1443,1318,1206,1097,972,893,807,723,659,594,529,485,460,431,392,360,338,309,268,247,220,201,191,177,160,153,137,124,112,107,95,81,69,63,60,51,50,43,36,31,31,30,33,32,32,34,30,31,29,29,28,30,27,23,21,23,24,24,25,23,21,18,20,17,
1,2,2,4,4,7,8,8,11,16,20,24,33,36,44,52,64,71,79,96,110,127,150,165,177,207,239,273,307,345,387,426,475,513,552,613,675,759,852,950,1054,1155,1292,1395,1485,1599,1789,2015,2265,2493,2727,2973,3235,3513,3738,3876,3989,4073,4115,4196,4303,4141,3978,3760,3526,3401,3339,3176,3063,2962,2766,2537,2304,2136,1920,1720,1572,1443,1318,1206,1097,972,893,807,723,659,594,529,485,460,431,392,360,338,309,268,247,220,201,191,177,160,153,137,124,112,107,95,81,69,63,60,51,50,43,36,31,31,30,33,32,32,34,30,31,29,29,28,30,27,23,21,23,24,24,25,23,21,18,20,17,
1,1,2,3,4,6,8,12,19,24,29,35,50,53,67,74,81,94,103,124,136,146,157,183,196,216,235,269,301,317,337,377,421,492,572,623,734,842,954,1105,1276,1366,1496,1596,1727,1903,2153,2431,2655,2852,3090,3295,3605,3815,3923,4061,4066,4031,4079,4067,4011,3957,3864,3784,3682,3475,3281,3125,2956,2782,2620,2431,2249,2045,1883,1729,1620,1495,1338,1230,1130,1041,956,874,790,715,633,586,536,500,453,389,340,319,297,268,233,204,183,161,144,131,123,111,103,97,89,86,84,71,59,51,51,46,47,47,45,44,44,48,50,48,45,44,42,40,33,31,28,26,22,20,18,17,16,13,13,12,10,10,12,
1,1,2,3,4,6,8,12,19,24,29,35,50,53,67,74,81,94,103,124,136,146,157,183,196,216,235,269,301,317,337,377,421,492,572,623,734,842,954,1105,1276,1366,1496,1596,1727,1903,2153,2431,2655,2852,3090,3295,3605,3815,3923,4061,4066,4031,4079,4067,4011,3957,3864,3784,3682,3475,3281,3125,2956,2782,2620,2431,2249,2045,1883,1729,1620,1495,1338,1230,1130,1041,956,874,790,715,633,586,536,500,453,389,340,319,297,268,233,204,183,161,144,131,123,111,103,97,89,86,84,71,59,51,51,46,47,47,45,44,44,48,50,48,45,44,42,40,33,31,28,26,22,20,18,17,16,13,13,12,10,10,12,
1,1,2,3,4,6,8,12,19,24,29,35,50,53,67,74,81,94,103,124,136,146,157,183,196,216,235,269,301,317,337,377,421,492,572,623,734,842,954,1105,1276,1366,1496,1596,1727,1903,2153,2431,2655,2852,3090,3295,3605,3815,3923,4061,4066,4031,4079,4067,4011,3957,3864,3784,3682,3475,3281,3125,2956,2782,2620,2431,2249,2045,1883,1729,1620,1495,1338,1230,1130,1041,956,874,790,715,633,586,536,500,453,389,340,319,297,268,233,204,183,161,144,131,123,111,103,97,89,86,84,71,59,51,51,46,47,47,45,44,44,48,50,48,45,44,42,40,33,31,28,26,22,20,18,17,16,13,13,12,10,10,12,
1,2,2,3,4,6,6,9,13,17,22,25,31,36,47,52,61,63,72,89,108,127,135,152,162,186,208,247,289,321,378,409,456,531,590,674,770,867,970,1069,1186,1339,1494,1656,1801,1947,2162,2453,2744,2964,3243,3483,3692,3883,4034,4163,4237,4327,4493,4472,4439,4393,4287,4134,3970,3783,3511,3259,3056,2831,2643,2506,2383,2196,2007,1845,1711,1591,1463,1348,1290,1208,1157,1089,1019,914,817,753,688,615,561,518,468,421,380,341,306,268,243,213,191,179,162,154,144,140,137,121,114,105,91,82,74,68,58,55,49,47,43,42,44,45,43,46,40,39,35,35,32,26,27,26,27,25,25,23,23,20,20,18,15,
1,2,2,3,4,6,6,9,13,17,22,25,31,36,47,52,61,63,72,89,108,127,135,152,162,186,208,247,289,321,378,409,456,531,590,674,770,867,970,1069,1186,1339,1494,1656,1801,1947,2162,2453,2744,2964,3243,3483,3692,3883,4034,4163,4237,4327,4493,4472,4439,4393,4287,4134,3970,3783,3511,3259,3056,2831,2643,2506,2383,2196,2007,1845,1711,1591,1463,1348,1290,1208,1157,1089,1019,914,817,753,688,615,561,518,468,421,380,341,306,268,243,213,191,179,162,154,144,140,137,121,114,105,91,82,74,68,58,55,49,47,43,42,44,45,43,46,40,39,35,35,32,26,27,26,27,25,25,23,23,20,20,18,15,
1,2,2,3,4,6,6,9,13,17,22,25,31,36,47,52,61,63,72,89,108,127,135,152,162,186,208,247,289,321,378,409,456,531,590,674,770,867,970,1069,1186,1339,1494,1656,1801,1947,2162,2453,2744,2964,3243,3483,3692,3883,4034,4163,4237,4327,4493,4472,4439,4393,4287,4134,3970,3783,3511,3259,3056,2831,2643,2506,2383,2196,2007,1845,1711,1591,1463,1348,1290,1208,1157,1089,1019,914,817,753,688,615,561,518,468,421,380,341,306,268,243,213,191,179,162,154,144,140,137,121,114,105,91,82,74,68,58,55,49,47,43,42,44,45,43,46,40,39,35,35,32,26,27,26,27,25,25,23,23,20,20,18,15,
1,2,2,3,4,6,6,9,13,17,22,25,31,36,47,52,61,63,72,89,108,127,135,152,162,186,208,247,289,321,378,409,456,531,590,674,770,867,970,1069,1186,1339,1494,1656,1801,1947,2162,2453,2744,2964,3243,3483,3692,3883,4034,4163,4237,4327,4493,4472,4439,4393,4287,4134,3970,3783,3511,3259,3056,2831,2643,2506,2383,2196,2007,1845,1711,1591,1463,1348,1290,1208,1157,1089,1019,914,817,753,688,615,561,518,468,421,380,341,306,268,243,213,191,179,162,154,144,140,137,121,114,105,91,82,74,68,58,55,49,47,43,42,44,45,43,46,40,39,35,35,32,26,27,26,27,25,25,23,23,20,20,18,15,
1,2,2,3,4,6,6,9,13,17,22,25,31,36,47,52,61,63,72,89,108,127,135,152,162,186,208,247,289,321,378,409,456,531,590,674,770,867,970,1069,1186,1339,1494,1656,1801,1947,2162,2453,2744,2964,3243,3483,3692,3883,4034,4163,4237,4327,4493,4472,4439,4393,4287,4134,3970,3783,3511,3259,3056,2831,2643,2506,2383,2196,2007,1845,1711,1591,1463,1348,1290,1208,1157,1089,1019,914,817,753,688,615,561,518,468,421,380,341,306,268,243,213,191,179,162,154,144,140,137,121,114,105,91,82,74,68,58,55,49,47,43,42,44,45,43,46,40,39,35,35,32,26,27,26,27,25,25,23,23,20,20,18,15,
1,2,2,3,4,6,6,9,13,17,22,25,31,36,47,52,61,63,72,89,108,127,135,152,162,186,208,247,289,321,378,409,456,531,590,674,770,867,970,1069,1186,1339,1494,1656,1801,1947,2162,2453,2744,2964,3243,3483,3692,3883,4034,4163,4237,4327,4493,4472,4439,4393,4287,4134,3970,3783,3511,3259,3056,2831,2643,2506,2383,2196,2007,1845,1711,1591,1463,1348,1290,1208,1157,1089,1019,914,817,753,688,615,561,518,468,421,380,341,306,268,243,213,191,179,162,154,144,140,137,121,114,105,91,82,74,68,58,55,49,47,43,42,44,45,43,46,40,39,35,35,32,26,27,26,27,25,25,23,23,20,20,18,15,
1,2,2,3,4,6,6,9,13,17,22,25,31,36,47,52,61,63,72,89,108,127,135,152,162,186,208,247,289,321,378,409,456,531,590,674,770,867,970,1069,1186,1339,1494,1656,1801,1947,2162,2453,2744,2964,3243,3483,3692,3883,4034,4163,4237,4327,4493,4472,4439,4393,4287,4134,3970,3783,3511,3259,3056,2831,2643,2506,2383,2196,2007,1845,1711,1591,1463,1348,1290,1208,1157,1089,1019,914,817,753,688,615,561,518,468,421,380,341,306,268,243,213,191,179,162,154,144,140,137,121,114,105,91,82,74,68,58,55,49,47,43,42,44,45,43,46,40,39,35,35,32,26,27,26,27,25,25,23,23,20,20,18,15,
1,2,2,3,4,6,6,9,13,17,22,25,31,36,47,52,61,63,72,89,108,127,135,152,162,186,208,247,289,321,378,409,456,531,590,674,770,867,970,1069,1186,1339,1494,1656,1801,1947,2162,2453,2744,2964,3243,3483,3692,3883,4034,4163,4237,4327,4493,4472,4439,4393,4287,4134,3970,3783,3511,3259,3056,2831,2643,2506,2383,2196,2007,1845,1711,1591,1463,1348,1290,1208,1157,1089,1019,914,817,753,688,615,561,518,468,421,380,341,306,268,243,213,191,179,162,154,144,140,137,121,114,105,91,82,74,68,58,55,49,47,43,42,44,45,43,46,40,39,35,35,32,26,27,26,27,25,25,23,23,20,20,18,15,
1,2,2,3,4,6,6,9,13,17,22,25,31,36,47,52,61,63,72,89,108,127,135,152,162,186,208,247,289,321,378,409,456,531,590,674,770,867,970,1069,1186,1339,1494,1656,1801,1947,2162,2453,2744,2964,3243,3483,3692,3883,4034,4163,4237,4327,4493,4472,4439,4393,4287,4134,3970,3783,3511,3259,3056,2831,2643,2506,2383,2196,2007,1845,1711,1591,1463,1348,1290,1208,1157,1089,1019,914,817,753,688,615,561,518,468,421,380,341,306,268,243,213,191,179,162,154,144,140,137,121,114,105,91,82,74,68,58,55,49,47,43,42,44,45,43,46,40,39,35,35,32,26,27,26,27,25,25,23,23,20,20,18,15,
1,2,2,3,4,6,6,9,13,17,22,25,31,36,47,52,61,63,72,89,108,127,135,152,162,186,208,247,289,321,378,409,456,531,590,674,770,867,970,1069,1186,1339,1494,1656,1801,1947,2162,2453,2744,2964,3243,3483,3692,3883,4034,4163,4237,4327,4493,4472,4439,4393,4287,4134,3970,3783,3511,3259,3056,2831,2643,2506,2383,2196,2007,1845,1711,1591,1463,1348,1290,1208,1157,1089,1019,914,817,753,688,615,561,518,468,421,380,341,306,268,243,213,191,179,162,154,144,140,137,121,114,105,91,82,74,68,58,55,49,47,43,42,44,45,43,46,40,39,35,35,32,26,27,26,27,25,25,23,23,20,20,18,15,
1,1,2,3,4,6,7,12,15,16,29,34,38,41,43,45,52,59,64,71,84,97,117,146,170,197,228,290,318,337,365,400,462,515,576,621,681,740,808,947,1085,1186,1325,1514,1678,1872,2103,2424,2771,3052,3361,3627,3873,4039,4142,4232,4286,4285,4243,4235,4213,4225,4128,3976,3856,3768,3572,3372,3245,3121,2946,2699,2431,2288,2111,1929,1788,1607,1438,1263,1127,1015,905,826,741,682,618,562,501,450,393,357,325,311,297,284,259,243,216,195,171,162,144,124,114,106,100,92,84,66,61,52,48,48,40,37,33,30,24,22,19,16,18,19,17,18,25,30,28,28,24,21,21,18,24,25,25,25,22,23,19,
1,1,2,3,5,8,8,10,14,17,21,27,34,41,50,56,62,75,91,118,130,157,184,220,245,258,289,325,344,372,417,464,497,575,641,693,773,832,887,952,1040,1143,1293,1456,1628,1820,2030,2272,2552,2776,3040,3316,3546,3774,3993,4146,4323,4364,4408,4346,4373,4453,4420,4315,4141,3883,3725,3489,3335,3132,3004,2791,2583,2336,2100,1864,1747,1594,1451,1334,1200,1068,982,889,833,784,737,670,632,564,505,446,410,398,377,363,340,322,308,287,272,249,228,216,204,182,160,150,128,119,103,93,91,88,84,78,80,73,69,65,58,56,48,45,40,35,35,30,27,27,24,23,24,20,21,20,19,17,16,16,15,
1,1,2,3,4,6,6,8,11,13,19,25,30,33,43,46,54,68,82,95,106,109,111,128,143,162,177,211,231,262,305,344,407,470,530,610,674,754,850,946,1048,1170,1249,1395,1545,1734,1901,2146,2434,2689,3006,3274,3496,3674,3800,3886,3857,3861,3820,3804,3733,3598,3536,3484,3346,3209,3027,2900,2759,2708,2700,2558,2443,2233,2004,1798,1650,1505,1364,1220,1093,966,895,803,740,665,604,521,474,421,368,334,303,284,265,255,239,228,222,212,190,172,162,148,135,119,106,97,88,76,74,66,67,66,67,57,55,52,50,46,42,39,39,39,39,33,31,28,26,25,22,20,18,16,18,20,19,22,19,21,21,
1,2,3,6,9,13,10,11,12,19,29,33,37,41,46,53,56,60,70,89,99,112,129,160,176,191,224,276,315,363,414,447,519,573,624,671,774,863,963,1072,1192,1299,1415,1553,1681,1815,2036,2220,2390,2644,2853,3062,3292,3550,3725,3910,3987,4131,4203,4191,4257,4162,4091,3970,3844,3610,3376,3231,3090,2963,2759,2509,2315,2146,1950,1753,1559,1411,1263,1147,1035,938,857,807,714,645,614,559,515,485,472,442,411,377,334,302,280,250,226,205,189,176,162,154,137,125,112,106,103,94,83,71,67,65,64,56,55,53,45,39,37,35,33,31,31,30,31,34,30,28,26,25,18,19,19,20,21,22,19,20,18,
1,2,3,6,9,13,10,11,12,19,29,33,37,41,46,53,56,60,70,89,99,112,129,160,176,191,224,276,315,363,414,447,519,573,624,671,774,863,963,1072,1192,1299,1415,1553,1681,1815,2036,2220,2390,2644,2853,3062,3292,3550,3725,3910,3987,4131,4203,4191,4257,4162,4091,3970,3844,3610,3376,3231,3090,2963,2759,2509,2315,2146,1950,1753,1559,1411,1263,1147,1035,938,857,807,714,645,614,559,515,485,472,442,411,377,334,302,280,250,226,205,189,176,162,154,137,125,112,106,103,94,83,71,67,65,64,56,55,53,45,39,37,35,33,31,31,30,31,34,30,28,26,25,18,19,19,20,21,22,19,20,18,
