T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_36,T_37,T_38,T_39,T_40,T_41,T_42,T_43,T_44,T_45,T_46,T_47,T_48,T_49,T_50,T_51,T_52,T_53,T_54,T_55,T_56,T_57,T_58,T_59,T_60,T_61,T_62,T_63,T_64,T_65,T_66,T_67,T_68,T_69,T_70,T_71,T_72,T_73,T_74,T_75,T_76,T_77,T_78,T_79,T_80,T_81,T_82,T_83,T_84,T_85,T_86,T_87,T_88,T_89,T_90,T_91,T_92,T_93,T_94,T_95,T_96,T_97,T_98,T_99,T_100,T_101,T_102,T_103,T_104,T_105,T_106,T_107,T_108,T_109,T_110,T_111,T_112,T_113,T_114,T_115,T_116,T_117,T_118,T_119,
1,2,4,4,8,11,11,13,20,27,33,45,56,80,106,127,143,164,195,248,317,384,486,598,745,898,1133,1366,1691,2049,2503,2959,3483,3965,4233,4507,4515,4476,4424,4369,4523,4379,4347,4276,3873,3366,2891,2598,2438,2360,2262,2080,1869,1691,1550,1406,1238,1078,962,857,800,716,611,540,496,443,406,370,317,287,253,226,191,171,173,164,159,140,130,109,101,89,70,53,43,37,30,24,21,15,13,12,15,13,8,7,6,6,7,4,2,2,2,3,3,4,6,7,9,10,9,7,11,11,14,19,26,29,40,52,
1,2,4,4,8,11,11,13,20,27,33,45,56,80,106,127,143,164,195,248,317,384,486,598,745,898,1133,1366,1691,2049,2503,2959,3483,3965,4233,4507,4515,4476,4424,4369,4523,4379,4347,4276,3873,3366,2891,2598,2438,2360,2262,2080,1869,1691,1550,1406,1238,1078,962,857,800,716,611,540,496,443,406,370,317,287,253,226,191,171,173,164,159,140,130,109,101,89,70,53,43,37,30,24,21,15,13,12,15,13,8,7,6,6,7,4,2,2,2,3,3,4,6,7,9,10,9,7,11,11,14,19,26,29,40,52,
1,2,3,6,10,11,14,20,22,28,34,44,55,86,121,156,187,208,277,344,395,447,553,712,879,1095,1281,1478,1706,1995,2447,2870,3275,3685,4305,4826,5178,5025,5076,5017,4624,4175,4002,3872,3515,3335,3234,3032,2816,2541,2218,1990,1802,1680,1537,1472,1341,1145,1021,940,835,775,675,567,512,457,409,384,356,326,289,262,268,230,208,167,147,134,127,113,101,90,83,75,64,56,52,53,46,38,33,31,30,25,19,19,15,14,12,13,9,9,8,7,8,10,10,7,7,7,7,6,6,2,1,1,1,1,1,1,
1,2,3,6,10,11,14,20,22,28,34,44,55,86,121,156,187,208,277,344,395,447,553,712,879,1095,1281,1478,1706,1995,2447,2870,3275,3685,4305,4826,5178,5025,5076,5017,4624,4175,4002,3872,3515,3335,3234,3032,2816,2541,2218,1990,1802,1680,1537,1472,1341,1145,1021,940,835,775,675,567,512,457,409,384,356,326,289,262,268,230,208,167,147,134,127,113,101,90,83,75,64,56,52,53,46,38,33,31,30,25,19,19,15,14,12,13,9,9,8,7,8,10,10,7,7,7,7,6,6,2,1,1,1,1,1,1,
1,2,3,7,9,10,15,22,30,37,52,60,66,91,116,145,167,183,245,323,399,498,629,762,940,1171,1445,1788,2214,2629,3212,3610,4010,4407,4965,5339,5807,6064,6096,6024,5930,5594,5386,4988,4669,4187,3612,3484,3296,2962,2646,2417,2339,2201,2097,1866,1615,1335,1145,1038,1003,899,767,654,604,515,450,406,374,338,330,304,262,249,236,229,219,213,179,164,133,123,116,112,97,94,88,83,72,62,58,49,45,39,33,29,23,17,15,15,13,13,13,10,11,10,11,10,10,10,11,12,9,10,10,7,9,12,13,17,
1,2,3,5,8,10,13,17,28,35,58,76,92,103,123,141,176,207,261,298,357,422,523,700,857,1079,1395,1669,1948,2259,2598,3002,3444,3932,4639,5042,5507,6088,6388,6607,6421,5962,5639,5382,5173,4738,4300,4078,3828,3425,3242,2946,2576,2237,2011,1809,1558,1330,1260,1223,1097,991,882,787,699,585,521,448,407,384,324,298,275,257,227,209,180,164,151,136,127,98,95,78,69,62,54,51,40,36,30,24,21,18,15,12,11,9,8,8,10,10,8,8,10,11,11,12,10,7,8,7,7,8,9,8,6,4,4,4,
1,2,3,5,8,10,13,17,28,35,58,76,92,103,123,141,176,207,261,298,357,422,523,700,857,1079,1395,1669,1948,2259,2598,3002,3444,3932,4639,5042,5507,6088,6388,6607,6421,5962,5639,5382,5173,4738,4300,4078,3828,3425,3242,2946,2576,2237,2011,1809,1558,1330,1260,1223,1097,991,882,787,699,585,521,448,407,384,324,298,275,257,227,209,180,164,151,136,127,98,95,78,69,62,54,51,40,36,30,24,21,18,15,12,11,9,8,8,10,10,8,8,10,11,11,12,10,7,8,7,7,8,9,8,6,4,4,4,
1,2,4,4,5,9,11,12,15,16,23,42,66,91,113,144,185,225,280,345,423,529,662,780,942,1203,1540,1870,2196,2471,2850,3266,3802,4420,5057,5771,6307,6745,6662,6495,6064,5680,5411,4990,4782,4410,4039,3772,3556,3239,2853,2548,2235,2172,2092,2015,1854,1650,1387,1240,1058,907,787,729,668,585,523,471,411,378,354,330,313,271,237,222,211,186,157,134,120,109,93,82,67,58,50,48,39,30,25,23,19,16,15,12,11,9,8,7,7,6,7,8,8,10,13,12,12,12,9,7,7,7,7,5,5,5,4,4,
1,2,4,4,5,9,11,12,15,16,23,42,66,91,113,144,185,225,280,345,423,529,662,780,942,1203,1540,1870,2196,2471,2850,3266,3802,4420,5057,5771,6307,6745,6662,6495,6064,5680,5411,4990,4782,4410,4039,3772,3556,3239,2853,2548,2235,2172,2092,2015,1854,1650,1387,1240,1058,907,787,729,668,585,523,471,411,378,354,330,313,271,237,222,211,186,157,134,120,109,93,82,67,58,50,48,39,30,25,23,19,16,15,12,11,9,8,7,7,6,7,8,8,10,13,12,12,12,9,7,7,7,7,5,5,5,4,4,
1,2,4,7,8,10,14,17,23,25,35,47,73,99,120,153,197,262,310,373,427,520,662,808,997,1252,1554,1939,2382,2816,3242,3658,4020,4428,4698,5026,5034,5255,5394,5633,5827,5898,5543,5373,5010,4660,4482,4143,3750,3218,2822,2482,2140,1942,1794,1795,1702,1494,1347,1205,1007,887,732,637,566,502,462,426,395,396,387,334,290,250,231,226,210,180,167,140,125,104,92,67,62,55,45,41,35,31,30,22,19,20,20,21,26,23,24,24,27,25,29,30,26,20,15,6,5,4,2,2,1,0,0,0,0,0,0,0,
1,2,4,7,8,10,14,17,23,25,35,47,73,99,120,153,197,262,310,373,427,520,662,808,997,1252,1554,1939,2382,2816,3242,3658,4020,4428,4698,5026,5034,5255,5394,5633,5827,5898,5543,5373,5010,4660,4482,4143,3750,3218,2822,2482,2140,1942,1794,1795,1702,1494,1347,1205,1007,887,732,637,566,502,462,426,395,396,387,334,290,250,231,226,210,180,167,140,125,104,92,67,62,55,45,41,35,31,30,22,19,20,20,21,26,23,24,24,27,25,29,30,26,20,15,6,5,4,2,2,1,0,0,0,0,0,0,0,
1,2,5,6,8,13,13,15,28,36,40,60,80,95,115,135,162,219,306,382,454,517,602,772,966,1137,1372,1732,2055,2441,2838,3194,3596,4115,4464,4850,5082,5164,5364,5349,5308,5291,5367,5119,4626,3997,3613,3397,3103,2804,2586,2568,2378,2318,2149,1852,1507,1292,1121,971,810,724,653,603,534,496,468,406,379,343,326,317,289,262,245,220,181,164,143,128,108,91,77,72,65,56,47,38,26,20,16,12,11,11,10,9,9,10,8,7,8,9,9,13,10,12,10,8,6,4,4,3,2,2,2,2,2,2,2,5,
1,2,5,6,8,13,13,15,28,36,40,60,80,95,115,135,162,219,306,382,454,517,602,772,966,1137,1372,1732,2055,2441,2838,3194,3596,4115,4464,4850,5082,5164,5364,5349,5308,5291,5367,5119,4626,3997,3613,3397,3103,2804,2586,2568,2378,2318,2149,1852,1507,1292,1121,971,810,724,653,603,534,496,468,406,379,343,326,317,289,262,245,220,181,164,143,128,108,91,77,72,65,56,47,38,26,20,16,12,11,11,10,9,9,10,8,7,8,9,9,13,10,12,10,8,6,4,4,3,2,2,2,2,2,2,2,5,
1,2,5,6,8,13,13,15,28,36,40,60,80,95,115,135,162,219,306,382,454,517,602,772,966,1137,1372,1732,2055,2441,2838,3194,3596,4115,4464,4850,5082,5164,5364,5349,5308,5291,5367,5119,4626,3997,3613,3397,3103,2804,2586,2568,2378,2318,2149,1852,1507,1292,1121,971,810,724,653,603,534,496,468,406,379,343,326,317,289,262,245,220,181,164,143,128,108,91,77,72,65,56,47,38,26,20,16,12,11,11,10,9,9,10,8,7,8,9,9,13,10,12,10,8,6,4,4,3,2,2,2,2,2,2,2,5,
1,2,5,6,8,13,13,15,28,36,40,60,80,95,115,135,162,219,306,382,454,517,602,772,966,1137,1372,1732,2055,2441,2838,3194,3596,4115,4464,4850,5082,5164,5364,5349,5308,5291,5367,5119,4626,3997,3613,3397,3103,2804,2586,2568,2378,2318,2149,1852,1507,1292,1121,971,810,724,653,603,534,496,468,406,379,343,326,317,289,262,245,220,181,164,143,128,108,91,77,72,65,56,47,38,26,20,16,12,11,11,10,9,9,10,8,7,8,9,9,13,10,12,10,8,6,4,4,3,2,2,2,2,2,2,2,5,
1,2,5,6,8,13,13,15,28,36,40,60,80,95,115,135,162,219,306,382,454,517,602,772,966,1137,1372,1732,2055,2441,2838,3194,3596,4115,4464,4850,5082,5164,5364,5349,5308,5291,5367,5119,4626,3997,3613,3397,3103,2804,2586,2568,2378,2318,2149,1852,1507,1292,1121,971,810,724,653,603,534,496,468,406,379,343,326,317,289,262,245,220,181,164,143,128,108,91,77,72,65,56,47,38,26,20,16,12,11,11,10,9,9,10,8,7,8,9,9,13,10,12,10,8,6,4,4,3,2,2,2,2,2,2,2,5,
1,2,5,6,8,13,13,15,28,36,40,60,80,95,115,135,162,219,306,382,454,517,602,772,966,1137,1372,1732,2055,2441,2838,3194,3596,4115,4464,4850,5082,5164,5364,5349,5308,5291,5367,5119,4626,3997,3613,3397,3103,2804,2586,2568,2378,2318,2149,1852,1507,1292,1121,971,810,724,653,603,534,496,468,406,379,343,326,317,289,262,245,220,181,164,143,128,108,91,77,72,65,56,47,38,26,20,16,12,11,11,10,9,9,10,8,7,8,9,9,13,10,12,10,8,6,4,4,3,2,2,2,2,2,2,2,5,
1,2,5,6,8,13,13,15,28,36,40,60,80,95,115,135,162,219,306,382,454,517,602,772,966,1137,1372,1732,2055,2441,2838,3194,3596,4115,4464,4850,5082,5164,5364,5349,5308,5291,5367,5119,4626,3997,3613,3397,3103,2804,2586,2568,2378,2318,2149,1852,1507,1292,1121,971,810,724,653,603,534,496,468,406,379,343,326,317,289,262,245,220,181,164,143,128,108,91,77,72,65,56,47,38,26,20,16,12,11,11,10,9,9,10,8,7,8,9,9,13,10,12,10,8,6,4,4,3,2,2,2,2,2,2,2,5,
1,2,4,7,7,10,13,11,17,19,26,38,56,81,96,117,145,191,253,335,420,543,693,830,1077,1372,1620,1864,2180,2494,2869,3173,3429,3838,4223,4412,4687,4805,4583,4429,4524,4486,4473,4217,3762,3364,3073,2878,2594,2438,2294,2199,1958,1811,1562,1340,1210,1064,924,786,724,636,541,456,401,367,316,291,255,257,240,213,202,186,157,141,129,117,105,91,76,65,52,49,44,40,37,32,29,24,21,20,21,23,21,22,26,25,26,28,31,26,29,29,27,22,19,21,17,17,17,16,18,17,17,17,17,13,12,13,
1,2,4,7,7,10,13,11,17,19,26,38,56,81,96,117,145,191,253,335,420,543,693,830,1077,1372,1620,1864,2180,2494,2869,3173,3429,3838,4223,4412,4687,4805,4583,4429,4524,4486,4473,4217,3762,3364,3073,2878,2594,2438,2294,2199,1958,1811,1562,1340,1210,1064,924,786,724,636,541,456,401,367,316,291,255,257,240,213,202,186,157,141,129,117,105,91,76,65,52,49,44,40,37,32,29,24,21,20,21,23,21,22,26,25,26,28,31,26,29,29,27,22,19,21,17,17,17,16,18,17,17,17,17,13,12,13,
1,2,5,8,11,11,11,13,21,27,33,41,58,89,102,108,137,175,228,269,306,405,516,681,866,1064,1323,1630,1917,2273,2577,2927,3379,3828,4126,4659,4971,4904,4910,4827,4717,4775,4542,4317,3958,3688,3431,3202,3055,2839,2455,2152,1823,1585,1404,1300,1206,1119,1086,988,871,756,690,613,551,480,418,380,351,327,297,279,257,224,210,195,166,146,140,128,105,98,86,82,71,72,64,55,48,44,37,33,31,23,24,21,20,16,11,12,11,10,12,10,12,11,9,9,8,6,6,4,4,4,5,4,4,3,2,2,
1,2,5,8,11,11,11,13,21,27,33,41,58,89,102,108,137,175,228,269,306,405,516,681,866,1064,1323,1630,1917,2273,2577,2927,3379,3828,4126,4659,4971,4904,4910,4827,4717,4775,4542,4317,3958,3688,3431,3202,3055,2839,2455,2152,1823,1585,1404,1300,1206,1119,1086,988,871,756,690,613,551,480,418,380,351,327,297,279,257,224,210,195,166,146,140,128,105,98,86,82,71,72,64,55,48,44,37,33,31,23,24,21,20,16,11,12,11,10,12,10,12,11,9,9,8,6,6,4,4,4,5,4,4,3,2,2,
1,2,3,7,9,12,13,13,23,26,35,53,61,75,95,107,151,198,249,308,395,471,556,687,858,1009,1235,1420,1705,1957,2261,2551,2908,3322,3819,4181,4488,4714,4947,5029,5047,4872,4676,4426,4170,3914,3585,3226,3089,2811,2524,2260,1982,1723,1607,1567,1446,1309,1194,1031,933,798,667,585,545,518,472,467,449,453,433,381,354,326,291,255,230,183,174,146,129,114,100,85,70,63,54,45,38,33,26,19,16,16,12,9,10,9,8,7,6,7,9,12,12,12,12,12,11,8,9,9,8,10,10,9,9,11,12,14,
1,1,3,6,8,12,14,17,25,29,39,56,74,90,115,131,154,183,246,285,339,398,481,627,854,1143,1491,1831,2135,2479,2902,3323,3666,3856,4279,4435,4225,4014,4093,4210,4183,3876,3554,3342,3172,3036,2782,2669,2559,2291,2026,1822,1659,1449,1275,1118,988,898,820,699,634,602,535,496,473,465,403,367,326,297,279,250,227,217,192,172,168,153,133,109,98,88,76,62,58,58,46,33,24,22,19,16,15,14,15,16,16,14,12,12,11,10,10,10,10,7,7,7,9,7,4,6,1,1,1,1,1,1,1,2,
1,1,3,6,8,12,14,17,25,29,39,56,74,90,115,131,154,183,246,285,339,398,481,627,854,1143,1491,1831,2135,2479,2902,3323,3666,3856,4279,4435,4225,4014,4093,4210,4183,3876,3554,3342,3172,3036,2782,2669,2559,2291,2026,1822,1659,1449,1275,1118,988,898,820,699,634,602,535,496,473,465,403,367,326,297,279,250,227,217,192,172,168,153,133,109,98,88,76,62,58,58,46,33,24,22,19,16,15,14,15,16,16,14,12,12,11,10,10,10,10,7,7,7,9,7,4,6,1,1,1,1,1,1,1,2,
1,2,5,6,9,12,14,23,33,36,42,57,72,91,115,163,208,242,289,337,410,521,562,661,847,1045,1388,1739,2108,2455,2802,3274,3622,3606,3705,4099,4336,4296,4324,4143,3821,3727,3550,3313,3157,2908,2635,2525,2413,2192,2050,1887,1716,1533,1348,1166,1024,956,929,808,709,656,601,543,483,451,392,369,358,314,275,240,210,190,171,163,142,118,102,87,76,63,59,56,48,44,42,35,20,15,13,11,11,12,7,6,7,6,5,5,5,6,5,5,6,8,9,7,5,3,3,3,3,3,2,2,2,1,1,1,
1,2,3,7,9,16,20,26,35,39,44,58,79,86,111,146,185,203,254,310,365,446,547,655,840,1113,1417,1643,1855,2092,2378,2615,2732,2975,3248,3335,3495,3953,3993,3980,3932,3915,3780,3573,3152,2845,2623,2471,2242,2076,1929,1856,1657,1501,1354,1153,1034,922,847,730,690,639,568,503,449,388,353,293,248,232,211,190,182,178,172,150,139,115,110,92,96,97,88,72,65,56,47,43,35,28,29,26,20,19,18,16,13,11,9,7,7,6,7,7,7,6,8,11,11,9,10,9,7,7,6,6,4,3,2,1,
1,2,3,7,9,16,20,26,35,39,44,58,79,86,111,146,185,203,254,310,365,446,547,655,840,1113,1417,1643,1855,2092,2378,2615,2732,2975,3248,3335,3495,3953,3993,3980,3932,3915,3780,3573,3152,2845,2623,2471,2242,2076,1929,1856,1657,1501,1354,1153,1034,922,847,730,690,639,568,503,449,388,353,293,248,232,211,190,182,178,172,150,139,115,110,92,96,97,88,72,65,56,47,43,35,28,29,26,20,19,18,16,13,11,9,7,7,6,7,7,7,6,8,11,11,9,10,9,7,7,6,6,4,3,2,1,
1,1,3,4,5,7,9,14,23,27,35,46,57,79,93,128,167,216,286,356,419,505,626,789,955,1100,1319,1650,1999,2443,2910,3247,3565,3689,3918,4157,4306,4495,4557,4801,5065,5337,4943,4467,4185,3563,3106,2944,2961,3025,2745,2551,2309,2053,1871,1691,1434,1295,1114,956,819,702,610,547,461,420,403,412,412,400,353,321,289,241,205,181,154,143,119,118,118,104,105,95,75,73,72,71,63,58,52,42,39,42,38,31,30,23,23,18,21,12,10,9,7,10,6,5,4,3,3,2,2,2,2,2,1,1,0,0,
1,1,3,4,5,7,9,14,23,27,35,46,57,79,93,128,167,216,286,356,419,505,626,789,955,1100,1319,1650,1999,2443,2910,3247,3565,3689,3918,4157,4306,4495,4557,4801,5065,5337,4943,4467,4185,3563,3106,2944,2961,3025,2745,2551,2309,2053,1871,1691,1434,1295,1114,956,819,702,610,547,461,420,403,412,412,400,353,321,289,241,205,181,154,143,119,118,118,104,105,95,75,73,72,71,63,58,52,42,39,42,38,31,30,23,23,18,21,12,10,9,7,10,6,5,4,3,3,2,2,2,2,2,1,1,0,0,
1,1,3,4,5,7,9,14,23,27,35,46,57,79,93,128,167,216,286,356,419,505,626,789,955,1100,1319,1650,1999,2443,2910,3247,3565,3689,3918,4157,4306,4495,4557,4801,5065,5337,4943,4467,4185,3563,3106,2944,2961,3025,2745,2551,2309,2053,1871,1691,1434,1295,1114,956,819,702,610,547,461,420,403,412,412,400,353,321,289,241,205,181,154,143,119,118,118,104,105,95,75,73,72,71,63,58,52,42,39,42,38,31,30,23,23,18,21,12,10,9,7,10,6,5,4,3,3,2,2,2,2,2,1,1,0,0,
1,2,7,7,10,17,16,18,25,28,41,52,66,94,108,136,172,196,238,296,373,476,564,709,876,1045,1291,1530,1798,2258,2685,3059,3679,4018,4460,5002,5240,5300,5376,5200,5195,4947,4770,4542,4368,4093,3698,3254,2940,2673,2502,2401,2201,1987,1735,1532,1333,1167,965,889,861,845,800,732,669,580,508,453,410,377,347,313,279,260,227,212,194,166,152,130,108,96,88,73,62,52,42,38,33,33,27,22,16,15,13,9,9,9,9,10,8,7,10,14,13,12,11,10,8,5,3,3,2,2,3,6,10,13,15,15,
1,2,7,7,10,17,16,18,25,28,41,52,66,94,108,136,172,196,238,296,373,476,564,709,876,1045,1291,1530,1798,2258,2685,3059,3679,4018,4460,5002,5240,5300,5376,5200,5195,4947,4770,4542,4368,4093,3698,3254,2940,2673,2502,2401,2201,1987,1735,1532,1333,1167,965,889,861,845,800,732,669,580,508,453,410,377,347,313,279,260,227,212,194,166,152,130,108,96,88,73,62,52,42,38,33,33,27,22,16,15,13,9,9,9,9,10,8,7,10,14,13,12,11,10,8,5,3,3,2,2,3,6,10,13,15,15,
1,1,2,5,8,10,17,19,25,33,44,56,72,89,110,134,168,193,244,302,375,455,517,612,765,977,1270,1590,1891,2179,2382,2792,3046,3489,4003,4464,4620,4820,4895,4826,4723,4498,4278,4115,3868,3384,2963,2654,2482,2266,2121,2010,1923,1823,1693,1582,1458,1318,1137,949,803,715,614,535,461,401,350,294,272,235,232,229,205,197,186,160,135,119,105,99,87,67,54,50,44,41,35,29,29,26,23,20,22,21,20,17,15,13,8,8,7,4,5,6,7,7,7,8,8,6,9,7,7,6,6,6,7,5,6,7,
1,3,6,8,6,7,7,10,15,21,32,46,61,86,120,142,180,220,271,346,420,494,568,704,918,1203,1454,1866,2249,2668,2922,3105,3304,3415,3417,3584,3807,3998,4185,4287,4140,3967,3926,3859,3449,3068,2936,2655,2442,2217,2001,1694,1516,1398,1275,1123,1002,892,794,718,649,605,541,492,413,362,343,353,331,299,276,237,221,189,163,140,129,116,122,113,103,85,75,67,59,52,44,35,33,31,33,32,29,29,26,21,20,14,11,9,7,7,7,6,6,8,10,8,8,8,8,5,5,4,2,3,2,2,1,1,
1,3,3,6,7,11,12,14,20,25,29,40,50,71,86,112,150,170,214,274,319,406,485,593,739,980,1256,1534,1736,1992,2244,2426,2582,2929,3357,3727,3791,3999,3869,3923,4107,4077,3760,3415,3320,3043,2621,2367,2215,1987,1812,1636,1502,1452,1405,1354,1143,973,848,766,666,629,535,471,431,380,365,323,315,278,274,269,246,230,209,179,157,133,116,94,74,64,55,52,51,47,45,42,34,24,21,20,22,22,17,17,18,15,10,9,6,5,5,6,6,6,6,8,5,5,3,2,2,1,1,1,1,1,1,0,
1,2,3,5,5,9,9,12,26,28,33,44,56,78,122,153,197,233,287,338,377,460,549,681,887,1118,1340,1523,1762,1987,2231,2647,2952,3419,3831,4062,4600,4796,4770,4628,4333,3840,3679,3647,3479,3342,3137,3063,2920,2643,2256,1933,1661,1651,1452,1297,1142,964,836,727,679,635,556,460,404,369,357,336,302,291,311,290,251,212,177,152,153,140,130,118,114,111,94,82,68,61,51,43,41,30,30,27,26,31,35,37,33,26,21,15,11,7,7,7,8,5,6,6,7,8,9,4,3,2,2,3,3,3,4,5,
