T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_36,T_37,T_38,T_39,T_40,T_41,T_42,T_43,T_44,T_45,T_46,T_47,T_48,T_49,T_50,T_51,T_52,T_53,T_54,T_55,T_56,T_57,T_58,T_59,T_60,T_61,T_62,T_63,T_64,T_65,T_66,T_67,T_68,T_69,T_70,T_71,T_72,T_73,T_74,T_75,T_76,T_77,T_78,T_79,T_80,T_81,T_82,T_83,T_84,T_85,T_86,T_87,T_88,T_89,T_90,T_91,T_92,T_93,T_94,T_95,T_96,T_97,T_98,T_99,T_100,T_101,T_102,T_103,T_104,T_105,T_106,T_107,T_108,T_109,T_110,T_111,T_112,T_113,T_114,T_115,T_116,T_117,T_118,T_119,
1,2,3,5,7,9,9,10,18,20,29,55,71,82,104,130,180,209,269,381,449,516,609,704,846,1015,1183,1443,1754,2081,2592,3022,3494,3855,4141,4536,4959,5379,5439,5281,5123,4920,4677,4477,4280,4021,3667,3501,3282,2968,2789,2469,2231,1986,1711,1536,1297,1124,1013,930,836,777,716,671,600,545,485,448,414,361,334,328,305,270,242,214,185,162,148,128,115,104,98,103,105,103,91,79,69,61,54,45,38,35,29,27,27,22,19,19,18,18,15,18,16,18,23,20,17,15,11,9,8,7,5,6,9,6,5,5,
1,3,5,9,11,15,16,23,30,37,36,54,66,84,107,125,145,154,191,233,277,355,441,564,707,847,1094,1388,1713,2189,2680,3019,3390,3727,3939,4406,4625,4707,5076,5147,5036,4838,4677,4453,4140,3926,3586,3359,3220,2920,2491,2175,1884,1681,1556,1403,1291,1185,1043,950,836,728,633,565,485,412,366,332,310,297,310,320,291,275,245,244,240,207,184,160,144,131,126,122,114,111,103,93,84,69,61,52,46,41,34,27,21,17,13,12,11,9,8,8,9,7,8,8,10,9,9,9,7,6,3,3,3,3,3,3,
1,3,5,9,11,15,16,23,30,37,36,54,66,84,107,125,145,154,191,233,277,355,441,564,707,847,1094,1388,1713,2189,2680,3019,3390,3727,3939,4406,4625,4707,5076,5147,5036,4838,4677,4453,4140,3926,3586,3359,3220,2920,2491,2175,1884,1681,1556,1403,1291,1185,1043,950,836,728,633,565,485,412,366,332,310,297,310,320,291,275,245,244,240,207,184,160,144,131,126,122,114,111,103,93,84,69,61,52,46,41,34,27,21,17,13,12,11,9,8,8,9,7,8,8,10,9,9,9,7,6,3,3,3,3,3,3,
1,3,5,9,11,15,16,23,30,37,36,54,66,84,107,125,145,154,191,233,277,355,441,564,707,847,1094,1388,1713,2189,2680,3019,3390,3727,3939,4406,4625,4707,5076,5147,5036,4838,4677,4453,4140,3926,3586,3359,3220,2920,2491,2175,1884,1681,1556,1403,1291,1185,1043,950,836,728,633,565,485,412,366,332,310,297,310,320,291,275,245,244,240,207,184,160,144,131,126,122,114,111,103,93,84,69,61,52,46,41,34,27,21,17,13,12,11,9,8,8,9,7,8,8,10,9,9,9,7,6,3,3,3,3,3,3,
1,2,3,6,11,17,18,20,27,32,45,64,89,110,137,178,209,238,318,402,435,529,633,773,934,1086,1295,1552,1887,2271,2635,3014,3351,3878,4377,4908,5191,5405,5177,5100,4834,4627,4431,4352,4238,4081,4003,3931,3590,3228,2768,2379,2054,1823,1674,1542,1359,1240,1124,1044,944,883,791,703,601,508,449,400,367,336,310,299,289,268,248,242,238,209,192,176,144,122,102,80,69,56,46,42,36,35,34,26,25,21,19,21,17,14,10,7,7,6,6,8,8,10,12,11,9,6,5,3,4,3,3,4,4,5,3,4,
1,2,2,4,8,10,12,12,18,22,30,43,59,80,101,135,161,206,287,362,433,537,618,752,919,1153,1437,1797,2328,2735,3084,3260,3247,3321,3554,3854,4099,4453,4754,4900,5083,5211,5159,4769,4175,3623,3160,2883,2783,2653,2303,2047,1788,1624,1567,1439,1278,1145,979,844,774,684,602,522,483,443,419,405,390,349,303,278,262,226,196,168,136,120,110,97,91,79,77,77,64,59,53,52,46,41,38,35,34,27,25,23,23,26,26,23,16,18,19,15,11,9,10,9,2,2,2,2,2,2,2,2,1,1,1,1,
1,2,4,6,7,9,11,12,16,22,31,43,54,80,111,139,167,194,218,281,331,393,458,540,672,826,1037,1264,1690,2038,2516,2949,3361,3899,4415,4714,4760,4816,5023,4656,4336,4287,4029,3734,3576,3359,3271,3105,2844,2727,2611,2414,2223,2128,1809,1552,1385,1213,1115,948,859,748,639,547,502,449,425,393,355,320,302,279,266,252,203,163,150,122,106,89,75,71,62,49,41,38,34,33,30,29,26,22,24,17,18,17,12,12,10,7,5,7,5,6,7,10,9,9,7,5,4,4,4,4,4,3,3,3,4,3,
1,1,4,9,5,7,14,15,23,25,38,57,85,113,152,183,206,243,291,330,398,499,612,756,903,1103,1379,1779,2043,2356,2628,3041,3483,4149,4667,4749,4568,4590,4523,4463,4436,4355,4383,4209,4145,3933,3758,3598,3214,2985,2456,2150,1904,1699,1536,1439,1319,1156,1033,978,947,797,745,709,597,502,452,424,410,380,351,308,290,242,224,201,174,145,136,130,106,94,80,68,51,38,33,33,26,22,18,16,16,15,14,10,7,6,4,6,5,5,5,4,4,5,6,8,8,7,6,10,10,9,8,7,4,5,5,4,
1,2,7,9,9,11,16,17,28,40,51,63,81,95,118,146,180,227,297,350,408,457,563,660,860,1123,1509,1688,2098,2367,2755,3077,3277,3627,4061,4547,4825,4974,4976,4676,4431,4251,4114,3997,3793,3559,3525,3268,2801,2431,2331,2018,1863,1709,1500,1290,1148,1044,1012,964,875,740,663,576,481,404,323,289,256,245,245,256,279,264,252,220,186,160,143,116,95,87,76,67,58,50,43,32,30,23,24,25,23,19,20,23,19,19,17,13,11,10,8,8,6,8,9,9,9,11,8,8,7,7,6,5,4,4,3,3,
1,2,3,5,6,9,14,19,26,37,44,54,63,99,132,148,169,187,227,278,339,413,479,617,775,1007,1321,1747,2253,2893,3328,3620,3856,4189,4586,4463,4259,4121,4123,4254,4181,4011,3607,3271,3084,2987,2847,2754,2777,2555,2161,1917,1764,1540,1298,1118,941,805,697,703,689,658,633,597,514,464,420,366,310,277,234,224,214,197,195,168,153,143,112,94,77,62,46,39,43,49,50,43,40,32,29,27,23,26,21,22,21,23,19,23,20,20,23,17,17,17,15,10,8,5,3,2,1,1,1,0,0,0,0,0,
1,2,3,5,6,9,14,19,26,37,44,54,63,99,132,148,169,187,227,278,339,413,479,617,775,1007,1321,1747,2253,2893,3328,3620,3856,4189,4586,4463,4259,4121,4123,4254,4181,4011,3607,3271,3084,2987,2847,2754,2777,2555,2161,1917,1764,1540,1298,1118,941,805,697,703,689,658,633,597,514,464,420,366,310,277,234,224,214,197,195,168,153,143,112,94,77,62,46,39,43,49,50,43,40,32,29,27,23,26,21,22,21,23,19,23,20,20,23,17,17,17,15,10,8,5,3,2,1,1,1,0,0,0,0,0,
1,2,4,5,8,8,11,14,17,23,31,37,53,85,117,154,200,228,313,402,541,664,742,820,992,1115,1288,1471,1927,2446,2875,3141,3350,3632,3918,4247,4028,4021,3846,3778,3668,3613,3582,3556,3550,3305,3135,2984,2901,2606,2302,1977,1779,1532,1363,1252,1195,1096,941,800,708,628,558,513,490,467,456,439,389,328,295,265,248,207,189,169,133,121,115,106,94,77,71,69,58,44,39,34,23,22,21,19,15,14,15,12,13,14,18,16,16,16,18,15,12,9,5,5,4,3,3,2,2,2,2,2,2,2,0,0,
1,1,4,6,9,10,17,26,28,36,39,50,76,91,124,156,201,248,320,400,524,610,660,751,929,1174,1440,1637,1916,2155,2443,2795,3188,3507,3924,4250,4466,4746,4688,4614,4350,4241,4088,3792,3592,3338,3181,3256,3006,2794,2354,1975,1742,1469,1441,1348,1142,996,944,873,808,721,651,564,484,420,375,330,317,298,294,265,222,190,175,161,154,150,138,123,104,91,76,75,60,47,41,28,26,25,21,18,14,12,10,8,7,7,6,7,7,7,9,7,6,7,5,8,10,9,9,2,1,2,3,3,3,3,6,4,
1,2,3,7,7,14,18,16,19,22,32,52,73,96,113,134,169,218,279,357,431,519,643,740,860,1019,1197,1478,1705,1904,2262,2702,3077,3479,3927,4328,4383,4459,4380,4251,4183,4341,4294,3965,3546,3276,2879,2648,2465,2252,2107,1872,1705,1586,1503,1403,1318,1238,1086,956,863,799,686,608,506,452,407,352,309,279,268,252,227,211,180,164,148,128,120,125,105,88,76,64,58,52,43,33,31,30,26,25,20,18,15,13,12,8,6,8,7,8,5,5,6,5,8,9,6,6,6,4,3,5,5,5,4,3,1,1,
1,1,3,7,6,10,11,12,18,22,36,56,77,94,104,119,168,188,250,325,373,429,537,634,837,1064,1378,1597,1926,2333,2806,3289,3818,4173,4500,4518,4506,4461,4403,4505,4367,4352,4232,3900,3613,3402,3099,2886,2607,2469,2272,2098,1912,1726,1529,1355,1145,1017,916,845,796,708,640,568,479,398,361,340,335,327,304,287,261,234,204,180,161,149,134,113,102,85,72,60,51,40,30,29,27,23,18,17,16,12,13,7,7,7,7,8,11,11,10,12,13,12,11,12,10,10,8,8,8,8,5,6,6,6,10,9,
1,1,3,7,6,10,11,12,18,22,36,56,77,94,104,119,168,188,250,325,373,429,537,634,837,1064,1378,1597,1926,2333,2806,3289,3818,4173,4500,4518,4506,4461,4403,4505,4367,4352,4232,3900,3613,3402,3099,2886,2607,2469,2272,2098,1912,1726,1529,1355,1145,1017,916,845,796,708,640,568,479,398,361,340,335,327,304,287,261,234,204,180,161,149,134,113,102,85,72,60,51,40,30,29,27,23,18,17,16,12,13,7,7,7,7,8,11,11,10,12,13,12,11,12,10,10,8,8,8,8,5,6,6,6,10,9,
1,2,6,10,11,14,19,21,27,32,37,57,72,84,109,139,168,207,278,320,376,392,438,491,578,705,905,1086,1316,1636,2113,2826,3546,4290,4854,5229,5491,5595,5374,5036,4660,4645,4506,4528,4632,4478,4225,3788,3489,3139,2914,2615,2336,2039,1839,1619,1463,1324,1205,1053,915,793,697,622,543,498,479,450,401,343,328,322,295,251,219,195,169,143,119,108,97,89,77,73,64,58,52,40,34,27,23,26,20,19,18,17,18,15,13,10,10,9,10,9,9,10,10,11,8,6,5,4,3,3,2,2,2,0,0,0,
1,2,6,10,11,14,19,21,27,32,37,57,72,84,109,139,168,207,278,320,376,392,438,491,578,705,905,1086,1316,1636,2113,2826,3546,4290,4854,5229,5491,5595,5374,5036,4660,4645,4506,4528,4632,4478,4225,3788,3489,3139,2914,2615,2336,2039,1839,1619,1463,1324,1205,1053,915,793,697,622,543,498,479,450,401,343,328,322,295,251,219,195,169,143,119,108,97,89,77,73,64,58,52,40,34,27,23,26,20,19,18,17,18,15,13,10,10,9,10,9,9,10,10,11,8,6,5,4,3,3,2,2,2,0,0,0,
1,2,6,10,11,14,19,21,27,32,37,57,72,84,109,139,168,207,278,320,376,392,438,491,578,705,905,1086,1316,1636,2113,2826,3546,4290,4854,5229,5491,5595,5374,5036,4660,4645,4506,4528,4632,4478,4225,3788,3489,3139,2914,2615,2336,2039,1839,1619,1463,1324,1205,1053,915,793,697,622,543,498,479,450,401,343,328,322,295,251,219,195,169,143,119,108,97,89,77,73,64,58,52,40,34,27,23,26,20,19,18,17,18,15,13,10,10,9,10,9,9,10,10,11,8,6,5,4,3,3,2,2,2,0,0,0,
1,2,2,4,7,9,13,18,27,31,41,60,75,90,106,142,172,213,287,340,390,448,548,685,797,921,1098,1327,1607,1937,2317,2593,2875,3138,3508,3923,4393,4820,5396,5718,5710,5522,5402,4915,4481,3921,3519,3170,3043,3026,2673,2341,2096,1859,1635,1488,1391,1336,1234,1114,954,858,732,627,558,499,422,379,344,326,315,282,274,247,231,207,196,183,157,139,127,122,100,80,68,60,53,45,40,41,34,28,25,19,18,15,9,8,7,6,6,5,7,5,6,8,10,11,11,8,8,8,9,11,12,13,9,7,5,3,
1,2,2,4,7,9,13,18,27,31,41,60,75,90,106,142,172,213,287,340,390,448,548,685,797,921,1098,1327,1607,1937,2317,2593,2875,3138,3508,3923,4393,4820,5396,5718,5710,5522,5402,4915,4481,3921,3519,3170,3043,3026,2673,2341,2096,1859,1635,1488,1391,1336,1234,1114,954,858,732,627,558,499,422,379,344,326,315,282,274,247,231,207,196,183,157,139,127,122,100,80,68,60,53,45,40,41,34,28,25,19,18,15,9,8,7,6,6,5,7,5,6,8,10,11,11,8,8,8,9,11,12,13,9,7,5,3,
1,2,2,4,7,9,13,18,27,31,41,60,75,90,106,142,172,213,287,340,390,448,548,685,797,921,1098,1327,1607,1937,2317,2593,2875,3138,3508,3923,4393,4820,5396,5718,5710,5522,5402,4915,4481,3921,3519,3170,3043,3026,2673,2341,2096,1859,1635,1488,1391,1336,1234,1114,954,858,732,627,558,499,422,379,344,326,315,282,274,247,231,207,196,183,157,139,127,122,100,80,68,60,53,45,40,41,34,28,25,19,18,15,9,8,7,6,6,5,7,5,6,8,10,11,11,8,8,8,9,11,12,13,9,7,5,3,
1,2,5,7,6,8,13,17,22,22,28,46,62,97,114,146,165,223,282,337,376,427,481,588,733,937,1199,1681,2247,2863,3417,4020,4599,5057,5436,5777,5539,5308,5135,5234,5422,5578,5427,4933,4567,4242,3949,3664,3339,3032,2656,2333,2144,2006,1905,1656,1501,1413,1279,1192,1111,1020,863,731,638,552,491,431,370,350,320,293,278,264,250,209,189,170,145,121,115,110,107,103,90,83,66,55,51,46,35,34,27,20,15,17,15,12,12,11,9,6,5,7,7,9,9,10,9,9,11,14,12,11,9,11,12,16,17,20,
1,2,3,5,8,13,13,16,20,22,32,49,74,93,117,142,188,224,282,325,404,519,643,760,879,1076,1296,1497,1789,2021,2321,2709,2983,3454,4130,4695,5192,5404,5367,5368,5141,4773,4417,4154,4327,4443,4406,4166,3629,3129,2676,2271,1927,1746,1623,1574,1493,1295,1177,1054,971,862,781,672,585,569,516,478,454,439,411,395,361,301,261,227,193,157,128,131,108,106,96,73,65,44,39,36,28,22,18,18,11,10,9,10,11,10,10,6,7,10,7,8,7,9,11,10,10,7,5,8,7,6,6,10,5,4,6,3,
1,2,5,7,9,13,17,21,29,31,37,57,72,87,105,129,164,203,254,356,428,537,635,752,923,1095,1303,1569,1977,2450,2958,3508,3972,4199,4501,4729,4614,4844,4934,5081,5055,4760,4444,4142,3945,3829,3721,3714,3619,3300,2931,2557,2123,1875,1662,1466,1329,1100,1000,923,850,779,660,554,490,443,389,335,298,268,269,266,270,274,262,235,207,175,155,127,123,104,93,78,62,56,51,43,42,40,33,28,23,14,16,17,14,16,16,18,21,21,20,14,14,12,8,6,6,7,8,8,7,5,4,4,6,7,6,4,
1,2,3,5,6,10,13,16,25,32,40,55,76,96,124,162,207,252,343,411,502,557,608,772,927,1105,1280,1588,1993,2552,3085,3347,3539,3887,4250,4406,4462,4335,4118,4139,3792,3622,3464,3450,3277,3217,3058,2966,2779,2474,2131,1819,1493,1278,1083,1034,938,903,818,691,619,616,590,519,475,422,396,391,321,279,248,233,216,204,196,172,146,117,106,86,84,78,79,69,65,55,53,48,45,40,38,34,35,34,29,25,20,18,15,16,18,17,15,13,11,12,9,6,6,5,5,3,3,2,1,1,2,2,3,3,
1,3,5,9,11,14,15,17,23,30,38,59,73,83,110,122,137,161,203,280,329,367,430,533,685,930,1258,1532,1946,2447,2776,2847,2993,3133,3438,3594,3718,3866,4139,4360,4546,4422,4339,4007,3439,2963,2592,2398,2332,2205,1935,1753,1593,1382,1220,1071,962,879,781,680,595,548,487,448,407,357,324,302,292,304,282,273,258,228,201,193,180,162,138,117,94,84,80,69,57,45,41,37,38,32,24,23,21,16,15,11,8,7,7,7,6,7,6,4,4,3,3,3,4,6,8,4,4,4,4,5,6,5,4,2,
1,3,5,9,11,14,15,17,23,30,38,59,73,83,110,122,137,161,203,280,329,367,430,533,685,930,1258,1532,1946,2447,2776,2847,2993,3133,3438,3594,3718,3866,4139,4360,4546,4422,4339,4007,3439,2963,2592,2398,2332,2205,1935,1753,1593,1382,1220,1071,962,879,781,680,595,548,487,448,407,357,324,302,292,304,282,273,258,228,201,193,180,162,138,117,94,84,80,69,57,45,41,37,38,32,24,23,21,16,15,11,8,7,7,7,6,7,6,4,4,3,3,3,4,6,8,4,4,4,4,5,6,5,4,2,
1,1,5,7,8,13,19,20,27,27,30,49,76,105,132,164,193,235,279,320,385,487,561,661,813,997,1245,1466,1743,1972,2166,2392,2645,2926,3228,3578,3811,4045,4126,4240,4248,4229,4051,3880,3567,3262,3191,2879,2650,2369,2077,1781,1514,1379,1213,1073,1031,975,902,861,785,727,672,579,487,415,362,325,312,287,283,267,251,228,200,188,164,129,112,92,77,66,59,54,43,34,28,25,22,23,18,17,15,11,11,9,11,13,11,10,9,9,8,8,5,5,5,6,8,7,7,7,6,3,4,4,4,4,5,5,
1,1,3,5,4,7,9,10,20,26,33,53,78,98,119,144,187,239,304,375,432,514,619,703,857,1093,1403,1743,2058,2273,2604,3055,3465,3874,4356,4642,5067,5403,5411,5509,5448,5073,4746,4486,4157,3925,3798,3737,3535,3203,2774,2339,1988,1760,1508,1317,1233,1160,1112,1022,924,831,767,651,588,574,562,541,510,444,421,392,350,300,257,208,177,173,160,146,121,112,100,76,64,62,49,35,26,23,17,17,19,21,20,20,16,14,12,9,7,8,7,8,8,7,8,9,11,9,8,9,8,7,7,7,5,6,4,3,
1,1,3,5,7,10,15,25,32,40,50,69,90,110,128,148,191,228,287,362,453,522,592,724,889,1124,1489,1984,2542,2999,3654,4116,4378,4878,5251,5718,5767,5589,5514,4816,4963,5339,5162,4895,4364,4114,3796,3577,3390,3193,2883,2514,2147,1854,1802,1612,1395,1212,1089,1042,978,856,735,609,501,462,422,425,409,356,351,329,311,291,245,216,186,167,148,143,132,111,97,70,65,50,40,37,30,27,23,21,20,15,9,12,13,9,11,12,11,11,13,9,8,6,8,8,10,11,7,8,8,10,8,8,7,7,7,5,
1,2,3,7,6,7,11,18,29,31,40,55,81,116,149,197,236,293,353,445,566,694,871,1117,1393,1642,1960,2255,2488,2757,3281,3740,4394,5223,5847,6019,5832,5818,5673,5278,4912,4806,4748,4829,4402,4252,4065,3869,3532,3100,2715,2441,2272,2044,1705,1536,1562,1446,1203,1051,983,854,726,637,558,454,416,383,349,350,345,308,281,229,199,180,181,181,167,158,144,133,120,112,93,83,75,70,68,53,42,35,25,22,19,14,9,9,10,8,10,8,10,11,11,11,8,7,7,8,8,9,9,8,6,5,5,3,4,5,
1,2,4,8,10,14,16,15,28,29,44,54,77,106,122,147,174,201,223,280,344,436,591,839,1076,1330,1626,1972,2531,3137,3470,3988,4409,4789,4944,5060,5445,5980,6089,5966,5584,5584,5503,5244,4789,4668,4236,4032,3789,3393,3087,2637,2320,2173,1944,1675,1534,1365,1208,1038,940,868,789,715,672,628,553,496,424,366,314,276,248,240,230,213,173,163,149,132,120,125,110,91,81,81,81,72,66,62,50,43,37,33,30,26,22,20,17,16,18,17,16,17,15,13,12,11,11,9,9,6,5,6,6,5,8,9,8,9,
1,2,4,6,7,10,11,14,24,30,43,53,73,95,114,133,178,207,278,351,458,553,678,880,1157,1435,1681,1901,2179,2592,3042,3395,3654,3865,4224,4483,4728,4638,4665,4850,4960,4708,4243,4033,3908,3621,3397,3436,3277,2919,2548,2315,1995,1790,1725,1668,1464,1240,1070,928,839,762,657,583,506,441,388,359,337,329,273,254,224,200,188,172,162,145,123,109,93,85,64,61,61,55,53,49,40,29,23,19,17,18,19,17,20,18,20,20,19,18,18,18,14,11,5,5,5,5,6,5,6,9,12,16,21,21,24,28,
1,2,3,4,5,9,12,12,21,25,31,50,59,85,107,129,171,202,254,299,359,426,507,650,898,1219,1575,1923,2339,2694,2908,3060,3151,3368,3577,4023,4354,4737,4954,5044,5037,4864,4640,4434,3885,3573,3302,3263,3220,2911,2577,2339,2006,1859,1728,1540,1386,1304,1198,1077,942,826,711,606,533,464,396,347,318,269,240,226,227,201,193,179,175,154,128,117,108,95,92,87,79,67,57,46,34,27,22,21,18,16,16,17,20,21,18,19,21,22,16,16,14,9,8,11,9,10,9,9,6,6,4,1,0,0,0,0,
1,2,3,4,5,9,12,12,21,25,31,50,59,85,107,129,171,202,254,299,359,426,507,650,898,1219,1575,1923,2339,2694,2908,3060,3151,3368,3577,4023,4354,4737,4954,5044,5037,4864,4640,4434,3885,3573,3302,3263,3220,2911,2577,2339,2006,1859,1728,1540,1386,1304,1198,1077,942,826,711,606,533,464,396,347,318,269,240,226,227,201,193,179,175,154,128,117,108,95,92,87,79,67,57,46,34,27,22,21,18,16,16,17,20,21,18,19,21,22,16,16,14,9,8,11,9,10,9,9,6,6,4,1,0,0,0,0,
1,2,5,6,5,9,14,19,23,28,37,60,71,100,129,155,187,202,248,308,347,396,463,560,716,971,1296,1558,1895,2261,2647,3036,3256,3677,4058,4459,4591,4597,4527,4538,4932,5178,5007,4475,4011,3789,3747,3395,3055,2776,2501,2295,2214,2091,1883,1703,1468,1277,1163,1031,905,788,708,598,519,485,443,402,374,357,343,321,296,250,221,198,174,164,145,122,108,96,84,83,78,68,53,48,39,35,31,24,22,18,17,11,10,9,9,12,12,15,12,13,10,9,8,9,10,8,5,4,4,4,3,3,3,2,0,0,
