T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_36,T_37,T_38,T_39,T_40,T_41,T_42,T_43,T_44,T_45,T_46,T_47,T_48,T_49,T_50,T_51,T_52,T_53,T_54,T_55,T_56,T_57,T_58,T_59,T_60,T_61,T_62,T_63,T_64,T_65,T_66,T_67,T_68,T_69,T_70,T_71,T_72,T_73,T_74,T_75,T_76,T_77,T_78,T_79,T_80,T_81,T_82,T_83,T_84,T_85,T_86,T_87,T_88,T_89,T_90,T_91,T_92,T_93,T_94,T_95,T_96,T_97,T_98,T_99,T_100,T_101,T_102,T_103,T_104,T_105,T_106,T_107,T_108,T_109,T_110,T_111,T_112,T_113,T_114,T_115,T_116,T_117,T_118,T_119,
1,1,3,6,6,7,9,14,20,22,27,47,63,87,115,155,203,255,304,389,463,532,620,735,921,1126,1341,1614,1952,2317,2726,3028,3092,3207,3322,3673,3913,4166,4067,3829,3483,3358,3235,2940,2860,2872,2720,2659,2547,2370,2186,1863,1622,1411,1272,1110,957,873,753,687,655,601,505,437,393,362,320,263,228,200,188,185,183,159,154,131,115,94,87,81,69,59,47,41,41,42,41,36,29,25,26,21,22,20,17,15,14,12,11,11,11,11,11,7,8,8,9,6,7,8,5,4,2,2,1,1,1,1,1,1,
1,2,4,4,4,7,9,10,17,20,31,56,73,95,115,138,158,178,216,266,332,404,510,645,833,1043,1292,1629,2049,2498,2969,3159,3498,3953,4167,4418,4552,4516,4349,4255,4338,4108,3838,3786,3544,3283,3101,2926,2626,2435,2245,1971,1730,1543,1379,1401,1286,1136,1012,886,797,698,624,571,502,425,374,352,319,295,260,242,227,199,178,159,129,106,102,96,85,73,69,58,51,40,41,37,36,30,30,24,23,21,18,14,11,10,9,9,10,9,8,7,7,7,8,9,8,7,7,7,6,4,3,3,3,3,5,5,
1,2,4,4,4,7,9,10,17,20,31,56,73,95,115,138,158,178,216,266,332,404,510,645,833,1043,1292,1629,2049,2498,2969,3159,3498,3953,4167,4418,4552,4516,4349,4255,4338,4108,3838,3786,3544,3283,3101,2926,2626,2435,2245,1971,1730,1543,1379,1401,1286,1136,1012,886,797,698,624,571,502,425,374,352,319,295,260,242,227,199,178,159,129,106,102,96,85,73,69,58,51,40,41,37,36,30,30,24,23,21,18,14,11,10,9,9,10,9,8,7,7,7,8,9,8,7,7,7,6,4,3,3,3,3,5,5,
1,2,4,4,4,7,9,10,17,20,31,56,73,95,115,138,158,178,216,266,332,404,510,645,833,1043,1292,1629,2049,2498,2969,3159,3498,3953,4167,4418,4552,4516,4349,4255,4338,4108,3838,3786,3544,3283,3101,2926,2626,2435,2245,1971,1730,1543,1379,1401,1286,1136,1012,886,797,698,624,571,502,425,374,352,319,295,260,242,227,199,178,159,129,106,102,96,85,73,69,58,51,40,41,37,36,30,30,24,23,21,18,14,11,10,9,9,10,9,8,7,7,7,8,9,8,7,7,7,6,4,3,3,3,3,5,5,
1,2,4,4,4,7,9,10,17,20,31,56,73,95,115,138,158,178,216,266,332,404,510,645,833,1043,1292,1629,2049,2498,2969,3159,3498,3953,4167,4418,4552,4516,4349,4255,4338,4108,3838,3786,3544,3283,3101,2926,2626,2435,2245,1971,1730,1543,1379,1401,1286,1136,1012,886,797,698,624,571,502,425,374,352,319,295,260,242,227,199,178,159,129,106,102,96,85,73,69,58,51,40,41,37,36,30,30,24,23,21,18,14,11,10,9,9,10,9,8,7,7,7,8,9,8,7,7,7,6,4,3,3,3,3,5,5,
1,1,3,6,7,11,11,18,23,35,36,49,65,86,118,155,198,246,310,388,502,621,776,941,1117,1278,1438,1623,1904,2271,2725,3093,3399,3637,4241,4563,4652,5183,5060,4901,4446,4236,4222,4107,4074,3840,3694,3687,3380,3098,2630,2235,1881,1631,1469,1333,1251,1153,984,841,728,649,561,493,435,383,359,355,344,301,296,269,250,247,243,214,177,153,121,100,83,73,57,46,43,38,35,32,33,32,28,26,22,23,23,17,13,12,11,9,8,8,8,8,9,11,9,5,6,5,7,6,5,7,6,3,2,1,1,1,
1,1,3,6,7,11,11,18,23,35,36,49,65,86,118,155,198,246,310,388,502,621,776,941,1117,1278,1438,1623,1904,2271,2725,3093,3399,3637,4241,4563,4652,5183,5060,4901,4446,4236,4222,4107,4074,3840,3694,3687,3380,3098,2630,2235,1881,1631,1469,1333,1251,1153,984,841,728,649,561,493,435,383,359,355,344,301,296,269,250,247,243,214,177,153,121,100,83,73,57,46,43,38,35,32,33,32,28,26,22,23,23,17,13,12,11,9,8,8,8,8,9,11,9,5,6,5,7,6,5,7,6,3,2,1,1,1,
1,2,5,7,10,11,11,14,27,38,54,69,88,113,136,169,211,249,292,360,400,469,584,730,882,1037,1281,1562,1930,2244,2653,3111,3561,3902,4215,4474,4675,4733,4614,4317,4135,4078,3905,3656,3589,3485,3230,2961,2674,2493,2103,1853,1567,1421,1213,1093,958,875,873,885,847,804,756,655,565,502,430,375,328,297,259,207,190,175,155,158,151,134,106,97,90,89,81,83,77,71,54,47,38,31,28,27,20,19,18,15,13,10,8,7,8,6,5,7,10,10,6,5,5,4,4,4,2,2,1,1,2,1,0,0,
1,2,5,4,4,9,13,12,16,20,28,45,68,90,108,149,175,208,269,351,438,512,597,710,872,1052,1299,1624,2028,2415,2923,3551,4033,4313,4488,4490,4486,4227,4139,3921,3701,3662,3737,3620,3509,3277,3169,3097,2925,2542,2217,2035,1771,1516,1367,1248,1087,989,884,794,696,629,577,535,484,428,400,365,343,321,268,242,208,186,155,139,127,98,87,78,67,68,58,58,50,49,41,35,36,27,23,18,14,14,15,14,11,13,13,11,7,6,5,4,4,5,5,6,6,9,10,7,5,3,1,0,0,0,0,0,
1,2,3,4,5,12,15,17,30,32,42,61,75,101,123,146,197,208,281,337,418,521,642,760,997,1229,1601,1999,2415,2905,3492,3919,4354,4496,4471,4410,4289,4071,3801,3732,3581,3537,3443,3248,3005,2863,2687,2475,2281,2135,1989,1767,1515,1306,1153,1034,932,889,809,720,614,531,482,427,359,340,316,293,284,278,277,264,243,210,193,173,159,142,116,91,81,67,59,53,46,40,31,27,26,22,22,22,19,11,11,10,9,7,5,6,5,5,5,5,6,8,8,8,5,3,2,2,2,2,2,2,2,2,2,2,
1,2,3,4,5,12,15,17,30,32,42,61,75,101,123,146,197,208,281,337,418,521,642,760,997,1229,1601,1999,2415,2905,3492,3919,4354,4496,4471,4410,4289,4071,3801,3732,3581,3537,3443,3248,3005,2863,2687,2475,2281,2135,1989,1767,1515,1306,1153,1034,932,889,809,720,614,531,482,427,359,340,316,293,284,278,277,264,243,210,193,173,159,142,116,91,81,67,59,53,46,40,31,27,26,22,22,22,19,11,11,10,9,7,5,6,5,5,5,5,6,8,8,8,5,3,2,2,2,2,2,2,2,2,2,2,
1,2,3,4,5,12,15,17,30,32,42,61,75,101,123,146,197,208,281,337,418,521,642,760,997,1229,1601,1999,2415,2905,3492,3919,4354,4496,4471,4410,4289,4071,3801,3732,3581,3537,3443,3248,3005,2863,2687,2475,2281,2135,1989,1767,1515,1306,1153,1034,932,889,809,720,614,531,482,427,359,340,316,293,284,278,277,264,243,210,193,173,159,142,116,91,81,67,59,53,46,40,31,27,26,22,22,22,19,11,11,10,9,7,5,6,5,5,5,5,6,8,8,8,5,3,2,2,2,2,2,2,2,2,2,2,
1,2,3,5,4,6,10,11,17,22,27,40,52,72,92,125,155,197,269,366,438,516,596,674,829,1001,1306,1598,1924,2198,2718,2913,3314,3740,4122,4290,4467,4289,4317,4023,3848,3832,3943,3911,3808,3591,3151,2873,2645,2325,2044,1807,1573,1376,1214,1157,1093,954,827,744,660,596,531,476,429,372,329,285,237,234,222,213,196,181,166,142,129,129,114,98,89,82,70,66,56,54,45,37,34,30,26,23,21,20,23,25,26,24,25,20,18,18,15,11,10,10,8,11,10,9,7,7,7,8,8,9,8,9,10,8,
1,2,3,5,4,6,10,11,17,22,27,40,52,72,92,125,155,197,269,366,438,516,596,674,829,1001,1306,1598,1924,2198,2718,2913,3314,3740,4122,4290,4467,4289,4317,4023,3848,3832,3943,3911,3808,3591,3151,2873,2645,2325,2044,1807,1573,1376,1214,1157,1093,954,827,744,660,596,531,476,429,372,329,285,237,234,222,213,196,181,166,142,129,129,114,98,89,82,70,66,56,54,45,37,34,30,26,23,21,20,23,25,26,24,25,20,18,18,15,11,10,10,8,11,10,9,7,7,7,8,8,9,8,9,10,8,
1,2,3,6,9,13,15,16,25,29,34,51,66,84,123,166,196,234,290,365,456,556,685,817,979,1215,1584,1891,2155,2326,2596,2743,3072,3444,3804,3961,4052,4129,4345,4581,4719,5038,4845,4316,3829,3374,2973,2633,2335,2011,1846,1771,1634,1562,1486,1295,1160,1070,975,881,767,721,664,573,516,468,406,381,357,308,279,232,203,190,181,173,162,156,138,123,103,91,87,79,74,66,52,45,38,34,30,20,16,15,12,12,11,13,15,13,15,13,11,9,9,9,9,8,8,7,7,6,6,5,5,4,4,2,2,2,
1,2,3,6,7,9,11,16,23,36,34,50,75,97,125,153,177,211,235,290,353,451,574,728,988,1351,1766,2151,2555,2869,3120,3297,3285,3206,3280,3599,3794,4115,4328,4549,4582,4243,3945,3598,3296,2980,2840,2849,2823,2570,2284,1954,1729,1478,1334,1183,1015,902,779,740,679,603,511,438,378,339,342,352,333,309,290,252,238,217,217,200,172,155,135,115,99,90,84,76,65,60,52,42,35,32,29,26,23,16,14,11,10,7,5,7,7,8,8,9,7,9,10,10,11,11,11,8,6,6,3,3,2,1,1,1,
1,2,3,6,7,9,11,16,23,36,34,50,75,97,125,153,177,211,235,290,353,451,574,728,988,1351,1766,2151,2555,2869,3120,3297,3285,3206,3280,3599,3794,4115,4328,4549,4582,4243,3945,3598,3296,2980,2840,2849,2823,2570,2284,1954,1729,1478,1334,1183,1015,902,779,740,679,603,511,438,378,339,342,352,333,309,290,252,238,217,217,200,172,155,135,115,99,90,84,76,65,60,52,42,35,32,29,26,23,16,14,11,10,7,5,7,7,8,8,9,7,9,10,10,11,11,11,8,6,6,3,3,2,1,1,1,
1,2,3,6,7,9,11,16,23,36,34,50,75,97,125,153,177,211,235,290,353,451,574,728,988,1351,1766,2151,2555,2869,3120,3297,3285,3206,3280,3599,3794,4115,4328,4549,4582,4243,3945,3598,3296,2980,2840,2849,2823,2570,2284,1954,1729,1478,1334,1183,1015,902,779,740,679,603,511,438,378,339,342,352,333,309,290,252,238,217,217,200,172,155,135,115,99,90,84,76,65,60,52,42,35,32,29,26,23,16,14,11,10,7,5,7,7,8,8,9,7,9,10,10,11,11,11,8,6,6,3,3,2,1,1,1,
1,1,3,6,9,13,18,25,28,38,41,55,69,88,99,129,173,202,274,331,398,486,603,735,950,1227,1546,1943,2109,2261,2395,2594,2803,3123,3489,4001,4320,4434,4326,4194,3917,3728,3662,3529,3442,3364,3111,2868,2681,2514,2251,1967,1684,1532,1350,1187,1079,939,826,724,637,581,520,471,435,418,383,357,334,316,289,276,256,228,205,162,135,112,104,100,93,85,75,63,61,53,42,33,31,25,21,16,15,11,8,10,12,12,11,11,5,6,7,11,9,13,13,7,6,5,5,5,5,5,4,4,4,4,4,4,
1,1,2,4,7,10,17,17,23,30,36,52,60,87,94,119,156,192,247,329,394,506,619,736,909,1068,1387,1675,1998,2409,2861,3275,3524,3874,4172,4377,4501,4683,4586,4506,4387,4121,4130,3907,3595,3409,3162,2900,2640,2460,2200,1955,1760,1538,1336,1192,1088,998,866,741,644,589,542,478,454,442,424,415,395,382,341,301,265,225,190,155,129,123,112,99,91,81,67,59,55,41,36,31,24,22,21,20,17,16,12,12,9,8,8,10,11,12,9,13,9,8,8,9,9,8,6,5,4,4,4,4,3,3,3,1,
1,1,2,4,7,10,17,17,23,30,36,52,60,87,94,119,156,192,247,329,394,506,619,736,909,1068,1387,1675,1998,2409,2861,3275,3524,3874,4172,4377,4501,4683,4586,4506,4387,4121,4130,3907,3595,3409,3162,2900,2640,2460,2200,1955,1760,1538,1336,1192,1088,998,866,741,644,589,542,478,454,442,424,415,395,382,341,301,265,225,190,155,129,123,112,99,91,81,67,59,55,41,36,31,24,22,21,20,17,16,12,12,9,8,8,10,11,12,9,13,9,8,8,9,9,8,6,5,4,4,4,4,3,3,3,1,
1,2,4,6,7,15,19,20,28,34,42,58,70,90,113,137,163,185,250,304,379,459,586,739,902,1058,1268,1546,1838,2308,2617,2932,3144,3437,3698,3920,4064,4273,4369,4314,4265,3988,4019,4013,3647,3185,2876,2663,2602,2489,2262,2044,1784,1585,1408,1321,1202,1129,982,834,718,648,574,502,424,340,300,274,265,261,237,226,203,181,164,149,131,117,107,93,78,62,58,53,40,41,40,40,31,32,34,34,33,32,31,27,19,17,15,12,10,9,9,8,8,7,8,9,8,7,7,6,5,4,1,1,1,1,1,0,
1,2,4,6,7,15,19,20,28,34,42,58,70,90,113,137,163,185,250,304,379,459,586,739,902,1058,1268,1546,1838,2308,2617,2932,3144,3437,3698,3920,4064,4273,4369,4314,4265,3988,4019,4013,3647,3185,2876,2663,2602,2489,2262,2044,1784,1585,1408,1321,1202,1129,982,834,718,648,574,502,424,340,300,274,265,261,237,226,203,181,164,149,131,117,107,93,78,62,58,53,40,41,40,40,31,32,34,34,33,32,31,27,19,17,15,12,10,9,9,8,8,7,8,9,8,7,7,6,5,4,1,1,1,1,1,0,
1,2,4,6,7,15,19,20,28,34,42,58,70,90,113,137,163,185,250,304,379,459,586,739,902,1058,1268,1546,1838,2308,2617,2932,3144,3437,3698,3920,4064,4273,4369,4314,4265,3988,4019,4013,3647,3185,2876,2663,2602,2489,2262,2044,1784,1585,1408,1321,1202,1129,982,834,718,648,574,502,424,340,300,274,265,261,237,226,203,181,164,149,131,117,107,93,78,62,58,53,40,41,40,40,31,32,34,34,33,32,31,27,19,17,15,12,10,9,9,8,8,7,8,9,8,7,7,6,5,4,1,1,1,1,1,0,
1,1,4,7,6,9,18,20,30,34,42,53,70,98,117,150,173,192,251,314,396,503,598,746,925,1173,1447,1782,2040,2314,2788,3343,3899,4316,4492,4581,4776,4802,4574,4548,4307,4117,4240,4211,4097,3883,3466,3230,3080,2874,2515,2180,1944,1764,1540,1360,1201,1124,997,952,886,750,686,618,534,450,363,302,269,258,233,218,198,180,165,148,147,124,114,111,99,86,80,72,58,53,49,44,43,35,32,30,25,22,21,18,15,13,10,7,8,9,8,10,10,8,6,8,10,9,9,8,9,8,8,8,7,7,7,6,
1,2,3,4,4,8,12,15,21,30,34,56,83,104,127,141,186,222,299,368,493,636,849,1081,1349,1639,1860,2101,2296,2516,2866,3296,3641,4073,4615,5024,4856,4647,4483,4322,4173,4328,4133,3874,3504,3306,3243,3120,3011,2654,2332,2130,1873,1629,1428,1238,1087,911,860,819,729,642,580,544,473,445,422,411,425,392,365,348,294,253,223,192,163,148,131,107,92,80,71,63,57,50,43,39,38,33,31,29,27,26,24,20,25,28,27,24,20,16,14,13,13,12,10,11,8,8,6,6,5,4,5,5,5,4,4,4,
1,2,5,7,8,7,9,10,15,20,30,41,66,93,127,170,202,255,310,388,438,544,654,840,1093,1388,1832,2267,2763,3213,3738,4070,4411,4751,4978,5059,5129,5250,4913,4886,4881,4695,4359,4324,4012,3712,3357,2984,2781,2515,2431,2253,2165,2082,1836,1688,1450,1307,1221,1068,956,825,710,621,540,465,391,373,349,337,327,299,273,248,229,211,181,149,144,131,116,96,76,68,61,61,50,39,33,30,30,20,17,16,15,13,11,9,8,8,10,10,8,7,7,8,8,8,13,9,6,6,5,4,5,2,1,1,2,3,
1,2,4,9,12,15,16,21,28,36,46,66,80,114,144,180,226,256,323,361,432,505,578,723,884,1101,1308,1458,1697,2121,2549,2925,3586,4095,4452,4999,5226,5527,5800,5505,5406,5172,5024,4822,4662,4556,4369,4044,3704,3227,2975,2651,2346,2059,1939,1660,1455,1341,1181,1054,921,815,713,637,576,528,478,435,381,335,307,272,237,216,198,157,141,124,115,105,93,88,94,78,72,66,54,51,47,36,30,25,25,20,15,14,11,10,7,7,8,8,7,6,8,7,8,11,6,7,5,5,5,6,6,6,7,9,12,15,
1,2,4,8,10,10,12,17,25,27,32,51,72,99,129,158,191,223,274,333,426,493,567,667,826,1029,1246,1537,1815,2126,2527,2834,3184,3594,3987,4323,4519,4599,4507,4533,4432,4315,4325,4311,4132,3828,3526,3182,2948,2641,2315,1996,1730,1513,1409,1276,1193,1045,916,836,726,633,573,515,474,450,400,363,348,327,315,294,279,259,242,229,219,195,175,135,119,105,84,74,65,56,43,37,29,25,20,18,16,16,14,15,11,11,9,11,9,7,7,6,9,10,9,6,5,7,7,4,2,2,1,1,1,1,1,1,
1,2,3,5,6,11,13,16,24,28,38,47,59,82,101,132,173,190,249,320,419,494,584,726,882,1093,1318,1491,1632,1978,2428,2872,3177,3590,4152,4556,5105,5413,5352,5259,4903,4851,4569,4072,3742,3637,3528,3150,2792,2687,2477,2108,1759,1545,1415,1291,1232,1163,970,868,771,691,628,538,498,475,426,394,367,331,304,267,237,214,188,156,131,118,90,77,68,57,47,43,39,34,31,23,22,19,14,13,13,12,12,9,6,6,5,5,6,7,7,9,10,10,8,9,8,4,4,4,3,3,3,4,6,7,6,5,
1,2,2,4,5,7,10,14,25,28,33,46,72,83,108,133,176,221,288,364,434,547,715,861,985,1167,1361,1593,1808,1950,2301,2787,3674,4440,5068,5405,5261,5435,5518,5588,5572,5373,5498,5609,5380,4689,4257,3826,3618,3417,3072,2715,2544,2195,1960,1778,1596,1425,1337,1185,1060,970,868,762,663,599,530,464,419,375,338,302,294,310,309,279,261,249,206,191,168,153,135,118,98,88,66,63,58,47,35,29,28,32,29,25,20,21,17,14,11,11,11,11,10,9,9,9,11,13,12,11,11,10,7,7,7,8,9,15,
1,1,3,4,5,11,13,17,22,23,28,43,63,84,114,145,182,202,246,307,361,424,512,650,811,1009,1374,1793,2179,2423,2715,3056,3406,3803,4185,4453,4675,4779,4929,5112,5083,5044,4942,4766,4626,4357,3903,3715,3454,3293,2906,2592,2238,2022,1770,1629,1487,1328,1165,1028,891,789,691,585,524,460,400,361,314,264,242,211,192,177,185,182,157,139,124,113,94,84,82,74,73,71,65,65,58,54,47,37,30,28,27,20,19,16,11,12,13,10,10,10,10,9,8,12,11,10,8,6,6,6,7,6,6,4,3,2,
1,1,3,5,6,10,11,14,17,25,37,50,63,82,114,124,153,185,228,258,343,441,509,614,777,873,1038,1199,1418,1654,1987,2256,2543,3023,3642,4397,4886,5290,5587,5752,5912,5724,5426,5097,4883,4513,4263,4004,3608,3299,2905,2592,2314,2056,1824,1626,1402,1189,1018,888,812,735,657,617,558,498,452,427,419,391,371,334,296,289,270,264,232,215,198,171,152,135,121,107,98,97,78,70,64,59,46,37,34,28,25,19,13,13,10,9,8,10,9,10,9,10,11,9,8,7,6,6,6,7,9,7,7,5,5,5,
1,1,3,5,6,10,11,14,17,25,37,50,63,82,114,124,153,185,228,258,343,441,509,614,777,873,1038,1199,1418,1654,1987,2256,2543,3023,3642,4397,4886,5290,5587,5752,5912,5724,5426,5097,4883,4513,4263,4004,3608,3299,2905,2592,2314,2056,1824,1626,1402,1189,1018,888,812,735,657,617,558,498,452,427,419,391,371,334,296,289,270,264,232,215,198,171,152,135,121,107,98,97,78,70,64,59,46,37,34,28,25,19,13,13,10,9,8,10,9,10,9,10,11,9,8,7,6,6,6,7,9,7,7,5,5,5,
1,2,4,7,7,12,12,15,22,24,24,48,65,78,104,121,161,201,252,310,369,418,514,665,803,994,1206,1447,1739,2038,2475,2906,3400,3799,4183,4902,5421,5756,6087,6067,5742,5522,5471,5416,5082,4646,4280,3962,3671,3157,2801,2542,2303,2071,1886,1637,1431,1251,1099,1064,962,858,805,723,632,558,495,446,418,386,366,348,302,274,252,244,250,232,212,185,174,146,125,114,105,89,67,66,60,54,51,46,46,39,31,25,21,20,19,15,15,13,9,13,14,12,11,11,10,8,7,8,5,5,5,5,5,7,7,6,
1,2,6,4,5,11,17,17,23,37,41,59,78,100,131,153,221,257,329,425,536,637,767,910,1128,1298,1533,1834,2160,2456,2878,3317,3773,4192,4728,5242,5601,5873,6193,6528,6475,6317,5973,5535,4999,4690,4420,4266,3933,3474,3130,2799,2449,2196,2047,1864,1704,1543,1356,1251,1105,971,856,709,595,523,485,458,423,405,396,395,370,352,343,325,293,265,221,169,151,124,112,96,87,73,71,59,45,38,35,33,28,29,30,25,24,21,21,25,19,19,18,16,10,9,9,10,13,9,9,6,7,6,6,5,5,6,6,3,
