T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_36,T_37,T_38,T_39,T_40,T_41,T_42,T_43,T_44,T_45,T_46,T_47,T_48,T_49,T_50,T_51,T_52,T_53,T_54,T_55,T_56,T_57,T_58,T_59,T_60,T_61,T_62,T_63,T_64,T_65,T_66,T_67,T_68,T_69,T_70,T_71,T_72,T_73,T_74,T_75,T_76,T_77,T_78,T_79,T_80,T_81,T_82,T_83,T_84,T_85,T_86,T_87,T_88,T_89,T_90,T_91,T_92,T_93,T_94,T_95,T_96,T_97,T_98,T_99,T_100,T_101,T_102,T_103,T_104,T_105,T_106,T_107,T_108,T_109,T_110,T_111,T_112,T_113,T_114,T_115,T_116,T_117,T_118,T_119,T_120,T_121,T_122,T_123,T_124,T_125,T_126,T_127,T_128,T_129,T_130,T_131,T_132,T_133,T_134,T_135,T_136,T_137,T_138,T_139,T_140,
1,2,5,6,8,10,8,10,9,8,9,9,12,13,14,15,21,28,37,42,48,61,74,81,96,123,147,174,218,266,320,393,457,501,591,727,866,993,1122,1272,1437,1616,1803,2068,2320,2484,2646,2957,3174,3405,3771,4000,4126,4152,4329,4111,3899,3732,3586,3516,3483,3362,3229,3139,3091,2905,2643,2518,2472,2421,2258,2119,1921,1666,1494,1323,1245,1177,1091,1009,892,796,701,615,551,486,413,363,326,291,266,238,209,173,152,143,130,126,106,100,93,93,83,77,74,68,60,49,47,41,38,31,31,26,19,18,14,13,13,10,9,7,7,6,7,7,6,6,4,3,2,2,2,2,2,2,2,2,1,0,0,
1,1,3,3,3,4,7,13,17,20,24,31,44,45,38,48,55,63,72,84,88,91,105,115,132,162,167,195,217,229,269,327,382,483,566,647,759,912,1092,1316,1537,1663,1737,1946,2083,2323,2601,2847,3067,3175,3103,3191,3270,3307,3403,3446,3565,3589,3536,3551,3412,3200,2998,2813,2824,2869,2955,2868,2669,2455,2159,1887,1688,1523,1469,1343,1271,1166,1072,956,859,755,690,628,553,496,451,397,355,332,300,259,222,207,188,172,162,156,130,121,111,103,100,97,92,92,88,78,75,71,63,61,54,46,41,41,39,33,28,23,22,24,23,19,16,16,13,12,13,12,11,10,11,10,9,8,7,6,4,4,4,
1,2,2,4,4,4,7,9,12,12,12,16,18,22,30,38,40,43,59,67,75,94,108,110,119,132,134,146,165,198,226,279,367,474,564,688,835,923,1090,1187,1339,1444,1577,1662,1807,1949,2152,2411,2640,2975,3312,3604,3789,3960,3944,3825,3732,3626,3584,3363,3253,3101,3015,2911,2866,2825,2800,2693,2595,2390,2194,1978,1886,1705,1572,1458,1278,1156,1037,930,826,778,704,626,549,494,436,382,347,325,288,253,226,201,189,165,161,151,150,153,150,149,143,133,123,112,93,81,69,61,55,49,41,38,32,26,22,22,21,17,13,12,13,11,9,9,10,9,8,7,6,5,4,4,4,4,5,6,5,5,4,
1,1,2,2,3,4,5,6,6,10,10,10,12,15,18,23,27,34,42,51,56,63,66,75,87,96,114,137,179,220,262,327,408,476,556,684,793,867,976,1068,1195,1387,1633,1904,2148,2330,2492,2765,3044,3215,3480,3597,3766,3938,3979,3892,3813,3885,3939,3874,3702,3488,3280,3078,2967,2941,2929,2833,2654,2521,2423,2228,2008,1783,1621,1452,1345,1180,1060,971,864,774,676,606,536,476,423,382,348,300,288,265,267,249,231,206,176,157,139,125,108,95,82,72,67,61,67,57,50,44,40,33,26,21,20,20,22,19,17,17,16,15,15,15,12,11,12,12,12,13,12,8,7,7,6,5,3,3,2,2,2,
1,1,1,1,1,3,4,7,9,12,15,19,25,28,35,44,60,63,66,71,77,90,109,118,136,158,180,209,240,258,289,348,415,489,569,651,734,829,938,1114,1351,1516,1739,1970,2184,2334,2567,2704,2850,3039,3189,3240,3268,3346,3420,3678,3853,3934,4066,4016,3889,3582,3212,3017,2810,2620,2416,2270,2227,2160,2079,1899,1657,1476,1366,1202,1121,987,923,812,792,751,717,646,570,530,459,399,349,311,284,249,222,202,190,185,180,172,157,144,143,145,129,117,107,96,84,79,73,62,61,57,47,50,46,43,39,30,26,19,19,17,18,18,17,11,11,10,11,12,11,11,12,10,10,10,10,9,8,7,7,
1,2,3,6,6,8,11,9,12,13,18,16,20,22,27,38,42,50,58,72,82,90,101,108,120,141,178,186,206,262,310,381,438,526,633,741,866,1042,1217,1403,1557,1661,1819,1992,2051,2187,2341,2549,2751,2800,2967,3056,3102,3154,3230,3304,3399,3313,3261,3115,2935,2881,2846,2803,2843,2724,2688,2628,2480,2394,2099,1886,1744,1648,1509,1370,1211,1066,967,875,803,765,657,610,537,458,405,370,341,300,267,238,209,180,153,139,122,117,104,103,85,81,74,68,68,60,57,49,44,39,37,33,27,23,24,17,14,15,15,15,17,17,16,17,15,10,11,10,9,8,7,7,7,6,6,5,5,6,4,3,2,
1,2,2,2,2,3,5,7,10,12,15,18,22,30,34,43,51,64,69,76,88,94,103,118,128,141,166,176,202,244,287,356,423,499,588,671,753,840,920,1055,1229,1456,1689,2034,2303,2604,2740,2835,3015,3145,3305,3469,3439,3463,3547,3573,3506,3409,3171,3067,2892,2953,2893,2911,2806,2627,2510,2375,2246,2102,2016,1841,1645,1488,1324,1236,1134,1026,919,832,772,702,622,564,514,468,408,365,322,287,261,247,227,213,197,174,152,133,126,110,93,76,71,65,62,60,56,48,46,44,45,35,27,21,17,16,15,13,11,8,5,5,6,7,7,6,6,4,4,2,1,1,1,1,1,2,2,1,1,1,1,
1,2,2,3,3,5,5,4,5,6,6,10,11,14,19,24,25,32,38,56,70,84,106,125,145,162,163,192,222,230,257,301,341,418,529,642,750,895,1019,1157,1324,1516,1717,1859,1981,2064,2237,2454,2659,2832,2898,3096,3324,3387,3618,3736,3738,3747,3725,3527,3321,3160,2955,2766,2578,2414,2261,2230,2201,2182,2123,1981,1758,1601,1425,1325,1228,1082,949,891,814,735,633,566,508,447,395,368,349,298,256,249,240,241,229,213,188,185,159,145,131,115,111,97,89,79,57,47,43,44,43,48,50,50,45,42,36,33,26,23,21,21,21,17,19,18,10,8,7,7,6,6,6,7,5,4,5,6,7,7,5,
1,2,3,3,4,7,8,9,11,16,20,24,25,25,25,26,30,38,53,49,65,81,92,104,119,135,158,186,199,234,262,328,377,432,487,571,684,806,997,1193,1377,1603,1809,2014,2123,2218,2386,2475,2594,2751,2844,2912,3087,3223,3357,3480,3524,3527,3475,3408,3135,2910,2654,2483,2382,2176,1955,1872,1835,1825,1852,1871,1839,1681,1504,1349,1213,1139,1053,947,848,746,684,603,538,469,426,395,356,321,283,245,211,192,161,148,136,116,118,117,110,95,94,91,90,81,74,65,59,57,52,43,38,37,33,30,26,23,23,19,18,15,14,11,10,10,10,9,12,13,13,13,12,12,14,12,11,11,13,13,12,
1,3,3,4,7,6,9,10,11,11,13,15,14,19,23,28,36,48,47,58,61,69,84,89,105,125,136,149,174,215,261,307,362,439,532,653,766,901,1030,1151,1362,1508,1664,1828,1988,2052,2193,2395,2497,2585,2696,2747,2906,2985,3192,3324,3441,3528,3407,3281,3070,2922,2772,2715,2586,2497,2348,2211,2185,2085,1985,1869,1771,1578,1358,1211,1095,962,855,744,681,616,581,501,448,392,357,307,263,235,218,197,170,154,143,129,117,101,88,80,69,63,65,66,56,55,51,50,45,42,39,38,34,32,29,25,24,22,19,19,17,17,18,17,16,16,14,15,12,8,7,9,8,8,8,5,5,5,3,2,1,
