T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_36,T_37,T_38,T_39,T_40,T_41,T_42,T_43,T_44,T_45,T_46,T_47,T_48,T_49,T_50,T_51,T_52,T_53,T_54,T_55,T_56,T_57,T_58,T_59,T_60,T_61,T_62,T_63,T_64,T_65,T_66,T_67,T_68,T_69,T_70,T_71,T_72,T_73,T_74,T_75,T_76,T_77,T_78,T_79,T_80,T_81,T_82,T_83,T_84,T_85,T_86,T_87,T_88,T_89,T_90,T_91,T_92,T_93,T_94,T_95,T_96,T_97,T_98,T_99,T_100,T_101,T_102,T_103,T_104,T_105,T_106,T_107,T_108,T_109,T_110,T_111,T_112,T_113,T_114,T_115,T_116,T_117,T_118,T_119,T_120,T_121,T_122,T_123,T_124,T_125,T_126,T_127,T_128,T_129,T_130,T_131,T_132,T_133,T_134,T_135,T_136,T_137,T_138,T_139,T_140,
1,2,3,8,12,15,16,17,18,17,17,18,19,23,29,27,34,38,49,57,62,61,64,70,90,101,124,143,167,196,228,267,336,419,590,723,866,911,1011,1103,1290,1471,1568,1841,2113,2270,2451,2671,2702,2906,3185,3709,4142,4353,4009,3733,3763,3710,3543,3448,3416,3190,2947,2983,2766,2569,2219,2305,2326,2285,2192,2157,1988,1721,1513,1338,1211,1076,988,901,791,742,667,587,528,468,404,339,301,262,221,185,167,157,139,128,110,96,86,78,64,54,44,39,43,41,41,37,41,36,35,29,27,22,21,18,17,16,13,13,13,10,8,8,7,7,5,4,3,3,5,5,2,2,0,0,0,0,0,0,0,
1,1,2,3,6,7,6,6,8,9,12,18,20,24,43,48,52,60,67,78,95,108,127,145,158,167,185,198,225,262,330,398,471,532,608,685,727,805,923,1145,1388,1715,1965,2288,2718,2750,2703,2704,2826,2941,3088,3468,3667,3780,3746,3711,3642,3672,3563,3361,3284,3167,3000,2911,2776,2807,2490,2370,2293,2194,2062,1933,1725,1549,1392,1316,1187,1048,903,796,784,717,650,586,562,493,440,403,354,298,261,220,195,202,183,154,128,117,111,102,85,77,70,66,59,55,49,43,38,37,27,24,17,17,15,15,13,13,16,13,12,12,13,12,11,7,8,7,6,5,5,5,5,3,3,3,3,2,2,2,2,
1,2,6,6,9,12,13,12,11,16,17,21,31,36,45,49,50,51,56,59,66,77,87,105,120,151,171,198,233,288,355,372,441,501,574,635,707,793,924,1136,1428,1656,1913,2175,2341,2481,2602,2693,2838,3116,3012,3086,3191,3313,3460,3614,3672,3784,3869,3589,3267,2950,2864,2903,2859,2991,2987,2730,2454,2363,2110,1941,1831,1717,1571,1394,1317,1211,1139,1083,1014,857,764,667,583,507,436,386,333,309,286,256,215,193,175,145,132,125,110,115,88,85,66,64,58,58,58,58,52,49,44,36,34,33,33,27,25,21,17,17,18,18,15,14,15,16,18,13,14,13,12,12,11,9,8,6,5,5,4,4,4,
1,2,3,4,6,6,7,8,8,10,8,12,13,14,17,23,24,26,27,30,36,49,63,82,99,125,134,164,184,197,227,279,342,444,552,658,779,928,1087,1316,1521,1607,1779,2002,2178,2558,3006,3198,3183,3005,2816,2952,3171,3165,3342,3557,3726,4043,4555,4566,4173,3595,3118,2755,2636,2661,2502,2403,2400,2265,2168,2037,1896,1642,1413,1242,1168,1106,1028,947,870,727,638,574,538,462,396,343,318,288,252,216,191,168,158,138,129,114,102,92,90,80,73,70,62,57,46,40,33,29,30,31,28,24,22,18,17,14,14,10,11,9,6,4,4,4,4,5,4,3,3,3,4,4,6,4,4,6,6,3,3,
1,2,2,6,9,13,14,15,18,20,24,23,29,35,37,42,45,44,52,52,59,67,88,98,114,133,145,171,193,228,294,365,442,513,587,670,761,844,954,1082,1250,1449,1727,2036,2263,2488,2593,2774,2932,2957,2921,2905,3073,3197,3572,3666,3715,3683,3740,3876,3947,3630,3411,3013,2860,2760,2710,2842,2678,2348,2114,1993,1839,1578,1491,1360,1228,1076,929,875,859,751,691,597,536,466,402,344,330,296,241,219,199,184,176,163,162,149,124,121,112,101,87,76,68,59,51,47,42,33,31,23,25,25,18,17,17,16,14,13,16,13,10,9,8,6,6,6,6,5,4,4,3,4,4,2,1,1,0,0,0,
1,1,1,3,3,4,7,8,12,15,23,29,36,40,47,52,58,67,81,84,103,114,135,140,154,175,194,196,241,269,302,348,396,452,546,668,786,874,1000,1204,1340,1563,1873,2048,2340,2736,2954,3051,2987,2844,2699,2566,2752,2995,3029,3243,3594,3729,3877,4008,3918,3730,3308,3033,2833,2543,2338,2288,2283,2143,2124,2101,1951,1713,1516,1347,1157,1043,938,846,779,728,649,559,504,463,409,362,334,296,279,251,228,195,189,158,154,143,127,119,103,102,88,80,70,58,48,46,42,36,30,26,24,22,16,11,9,8,6,6,6,6,6,6,6,6,5,3,3,3,2,2,1,0,0,0,0,0,0,0,0,
1,1,1,1,3,5,6,6,7,9,14,18,17,22,25,31,35,34,46,57,66,86,103,109,137,160,182,202,234,268,290,370,418,495,572,687,794,950,1122,1294,1470,1643,1768,2030,2290,2555,2598,2733,2730,2983,3273,3527,3697,3651,3799,3946,3831,3730,3750,3557,3167,3004,3041,2922,2839,2689,2638,2579,2415,2265,2176,1962,1760,1500,1365,1236,1129,979,906,879,819,782,718,645,586,507,497,478,454,429,378,335,296,263,230,198,181,152,116,95,88,79,74,69,67,61,55,51,47,48,50,49,48,44,35,31,26,23,19,15,17,19,17,15,16,18,14,8,6,6,5,5,5,3,3,4,4,3,2,1,1,
1,1,2,3,3,4,6,7,10,12,13,16,14,18,21,24,35,38,47,63,73,83,108,114,129,149,177,192,217,245,289,348,427,502,576,684,851,977,1116,1162,1276,1562,1822,1992,2230,2491,2663,2828,2891,2944,3121,3284,3359,3469,3735,3810,3674,3482,3356,3426,3199,2957,2698,2711,2713,2853,2780,2723,2711,2486,2189,1918,1678,1515,1414,1346,1250,1132,1105,1029,919,826,789,709,634,550,491,421,366,321,300,262,228,199,183,158,134,138,143,145,145,140,134,126,113,99,81,70,55,53,48,38,30,24,21,15,14,12,12,11,10,10,10,6,6,6,5,6,7,7,6,5,3,2,2,2,2,2,2,1,1,
1,2,4,6,7,10,11,12,14,16,20,22,25,31,38,46,49,57,61,60,68,86,93,107,117,127,134,160,180,211,262,338,401,505,634,702,784,876,1025,1148,1279,1459,1662,1966,2278,2515,2630,2754,2868,3065,3019,2994,3103,3227,3265,3396,3618,3719,3842,3848,3851,3621,3216,2853,2474,2141,1988,1876,1894,1927,1957,1958,1849,1676,1477,1368,1265,1152,994,886,813,736,627,582,517,466,440,391,333,316,293,275,234,212,183,182,179,183,173,158,138,138,112,93,86,71,76,65,60,51,46,39,32,30,28,25,22,17,15,13,12,10,10,9,4,5,5,3,3,2,1,0,0,0,0,0,0,0,0,0,0,
1,2,3,4,4,5,8,8,12,16,19,23,29,39,43,43,44,45,47,53,63,82,91,100,117,153,165,200,235,265,304,360,398,493,561,667,809,1011,1083,1193,1384,1550,1781,2004,2295,2476,2787,3081,3153,3142,3197,3285,3374,3618,3733,3760,3793,3873,3917,4082,3879,3661,3343,2932,2660,2459,2231,2211,2275,2335,2303,2173,1975,1694,1489,1333,1247,1159,1048,929,822,696,596,562,525,490,436,369,328,281,250,234,214,198,170,140,126,115,114,109,102,92,79,66,60,56,51,43,35,29,23,21,16,13,11,15,15,16,16,14,13,11,12,12,12,10,7,7,7,6,5,4,2,2,2,2,0,0,0,0,0,
1,3,5,8,9,11,15,16,25,33,39,45,58,66,76,84,104,110,115,117,122,127,118,118,132,150,173,223,253,286,327,338,415,475,579,671,846,1004,1241,1357,1477,1613,1826,1970,2089,2231,2380,2449,2726,3078,3391,3526,3706,3963,4063,4076,3840,3758,3571,3425,3245,3024,2867,3000,3204,3282,3184,2890,2715,2372,2064,1773,1622,1392,1235,1099,1038,983,894,858,800,690,622,578,588,530,450,381,316,303,259,217,186,174,152,141,137,128,115,99,89,81,75,65,65,56,54,51,40,40,40,42,39,31,27,23,22,17,15,11,10,8,8,10,12,12,9,8,5,5,5,5,6,5,3,3,2,2,2,2,1,
1,2,4,5,8,10,12,14,15,15,19,20,25,35,34,43,43,50,53,56,73,79,83,97,113,133,159,181,217,233,263,333,385,434,486,542,602,648,748,884,1044,1367,1625,1805,1992,2192,2328,2406,2669,2990,3107,3288,3346,3297,3363,3470,3519,3450,3400,3451,3200,2969,2837,2763,2943,2713,2668,2527,2413,2324,2264,2191,2065,1794,1591,1384,1229,1059,941,850,792,701,644,604,544,474,414,373,326,272,242,215,182,179,158,156,143,129,119,106,92,87,70,64,59,53,49,44,41,34,32,21,19,18,17,16,15,13,12,10,9,7,9,10,12,12,16,16,13,12,8,9,8,8,9,8,8,7,8,9,7,
1,2,2,3,2,3,4,3,6,8,7,11,16,26,34,32,39,46,55,61,68,81,93,96,103,126,147,173,195,224,263,316,379,466,581,716,856,978,1097,1216,1351,1498,1765,2135,2353,2621,2840,2968,2938,3065,3045,3031,3217,3387,3403,3415,3633,3807,3694,3707,3690,3538,3310,2973,2867,2757,2714,2546,2356,2015,1858,1734,1693,1502,1313,1117,1072,1008,964,899,795,693,602,511,448,404,374,335,319,286,258,228,209,193,184,162,171,168,142,129,118,112,101,94,83,71,60,56,49,41,37,36,30,30,30,25,21,18,14,12,12,10,10,9,9,9,6,5,4,3,3,2,2,1,0,0,0,0,0,0,0,
1,2,2,4,4,6,5,7,11,13,19,23,28,35,38,42,50,54,54,56,65,80,90,96,108,124,143,171,190,225,273,317,366,425,507,606,714,809,910,1092,1279,1518,1647,1913,2269,2585,2766,2693,2715,2788,2963,3298,3539,3755,3857,3946,3798,3552,3408,3320,3229,3178,3054,2970,2925,2615,2519,2327,2206,2160,2079,1918,1791,1655,1501,1345,1190,1057,901,807,712,627,587,511,488,459,416,378,340,296,271,265,232,239,226,207,180,144,125,120,109,106,100,98,87,81,68,55,44,42,42,38,34,31,24,22,18,16,11,10,10,8,8,6,6,7,7,5,4,3,3,3,2,1,1,1,1,1,2,2,1,
1,1,3,5,5,7,12,11,12,16,17,19,18,24,29,36,40,46,52,65,80,91,107,118,135,156,178,205,229,277,337,412,478,532,623,678,748,889,1012,1129,1235,1291,1497,1640,1900,2054,2303,2571,2922,3229,3366,3401,3512,3621,3759,3783,3787,3865,3934,3908,3467,3128,3067,2968,2946,2888,2746,2568,2342,2281,2088,1967,1851,1683,1594,1413,1237,1079,1045,912,805,712,653,609,531,453,416,386,339,301,278,252,222,204,183,164,142,133,109,98,84,72,60,48,49,53,51,48,42,35,29,27,24,22,21,20,17,14,14,13,11,11,11,9,12,10,7,7,7,6,6,5,5,3,3,3,3,3,3,0,0,
1,2,3,3,3,3,3,3,3,3,5,6,8,12,13,11,16,19,24,32,35,43,56,67,84,108,134,152,180,207,263,320,379,447,515,588,699,882,1074,1344,1588,1731,1851,1946,2047,2019,2145,2422,2658,2928,3265,3620,3882,3855,3982,3867,3652,3459,3175,3079,2971,2903,2769,2631,2610,2562,2458,2262,2270,2137,2071,1907,1773,1620,1406,1248,1178,1037,967,879,819,729,656,598,559,483,420,370,315,281,270,240,215,206,188,171,152,145,130,119,108,97,89,81,74,64,56,47,41,43,45,46,45,42,43,35,34,33,34,29,26,27,26,26,22,19,18,14,14,11,7,7,6,6,4,4,4,4,2,2,2,
1,1,1,3,4,4,5,7,10,12,16,24,31,38,42,53,51,68,74,80,89,93,101,110,114,123,127,151,174,219,255,306,385,478,564,636,687,793,930,1082,1204,1383,1729,2116,2505,2764,2806,3016,2970,3049,3231,3463,3809,4012,3848,3744,3710,3689,3667,3600,3626,3234,2924,2791,2550,2449,2338,2469,2402,2192,1976,1751,1571,1481,1415,1236,1198,1148,1020,919,792,695,623,594,528,474,417,382,365,322,278,262,229,202,178,150,126,111,94,83,69,69,60,55,47,42,34,30,24,19,16,16,16,13,11,6,6,6,5,4,4,5,4,4,4,5,4,4,3,3,3,3,3,3,3,3,3,2,2,2,2,
1,2,3,5,5,7,9,14,15,19,19,28,28,30,36,35,33,37,44,50,63,70,67,72,83,97,108,140,175,212,248,292,363,421,508,611,681,737,891,1079,1254,1490,1681,1870,2021,2076,2115,2290,2409,2611,2745,2818,2886,2966,3236,3254,3264,3396,3386,3174,3010,2875,2762,2497,2334,2241,2172,2101,2146,2126,2134,2115,1964,1751,1603,1421,1263,1072,944,792,689,616,549,512,468,456,414,352,303,265,231,195,174,146,131,120,115,101,87,83,79,78,72,66,60,53,44,40,36,32,30,27,27,25,22,20,17,15,12,12,11,13,12,13,12,11,10,10,8,8,8,7,7,8,8,7,4,8,8,9,6,
1,1,2,3,6,7,12,14,17,18,22,27,32,33,40,48,56,56,57,68,81,107,107,135,144,167,178,202,226,257,295,327,345,393,463,549,640,768,951,1110,1256,1450,1626,1800,1913,1890,2114,2390,2711,2780,2970,3163,3396,3584,3520,3431,3394,3397,3336,3205,3047,2889,2679,2438,2144,1935,1841,1833,1929,2025,2008,1931,1671,1480,1406,1317,1293,1185,1089,938,842,738,656,569,525,456,406,353,306,269,238,211,199,181,160,139,123,102,98,89,95,93,100,88,81,80,70,72,63,56,50,44,38,35,28,20,17,17,14,15,14,12,10,9,9,9,8,8,6,6,4,3,3,2,2,2,1,1,0,0,0,
1,2,4,5,7,4,6,6,8,9,13,15,18,26,41,60,72,72,70,72,86,82,88,101,132,153,171,199,221,225,258,283,333,406,492,597,757,964,1137,1316,1538,1721,1847,2029,2075,2146,2248,2494,2664,2710,2692,2881,3233,3595,3745,3792,3784,3650,3573,3418,3039,2872,2834,2849,2822,2789,2872,2664,2465,2198,2073,2086,1964,1729,1540,1361,1313,1114,989,887,791,709,668,579,521,439,378,322,301,278,249,203,168,143,128,119,119,122,102,95,85,76,62,55,52,52,47,46,38,34,30,29,22,20,16,16,14,11,11,10,11,11,9,8,8,6,5,5,4,4,4,3,2,2,2,1,1,1,1,1,1,
1,1,1,4,7,7,8,7,6,7,7,9,12,14,16,19,22,26,37,47,66,79,88,107,114,129,142,156,159,169,197,245,298,374,499,565,689,843,990,1187,1306,1433,1532,1692,1876,2032,2246,2493,2576,2543,2552,2677,2915,3118,3183,3234,3350,3691,3945,3861,3583,3435,3100,2728,2551,2380,2246,2207,2171,2076,1932,1643,1540,1323,1127,1026,1003,982,974,942,959,877,751,629,529,459,376,365,315,259,226,205,203,173,157,144,127,111,100,89,89,84,91,90,75,83,75,67,65,62,55,48,49,45,37,27,24,21,18,13,10,11,10,8,9,8,6,6,6,6,5,3,4,4,4,3,4,5,4,4,5,
1,2,2,3,4,5,5,8,8,9,12,13,17,21,24,29,31,37,44,49,54,62,70,80,83,105,124,139,166,196,244,306,353,385,476,581,738,907,1092,1318,1486,1608,1773,1902,2160,2542,2803,3049,3017,3159,3124,3344,3538,3665,3826,3608,3409,3358,3095,2819,2711,2826,3026,3067,3042,3097,3237,3078,2860,2516,2246,1933,1798,1634,1528,1331,1155,1056,939,859,783,742,730,664,595,513,431,397,331,299,262,229,201,188,181,162,145,122,107,83,79,75,73,77,61,53,50,38,31,30,27,23,24,17,12,8,6,4,4,4,3,3,4,4,4,3,5,6,5,7,6,5,5,4,3,2,2,2,2,2,2,
1,1,3,4,6,8,11,12,17,21,22,32,34,44,44,40,41,49,48,46,54,67,76,106,135,155,183,216,253,314,382,487,560,602,673,719,816,944,1138,1239,1366,1522,1706,1900,2072,2412,2677,2902,2952,3018,3075,3396,3625,3942,3791,3616,3703,3790,3558,3293,3049,2881,2809,2795,2830,2977,2999,2933,2707,2431,2281,2100,1866,1688,1644,1537,1378,1220,1109,946,814,755,699,649,613,542,518,485,436,371,326,283,275,234,210,176,166,158,141,124,106,89,78,73,66,56,55,43,34,33,33,28,21,21,17,16,11,8,6,6,6,6,7,6,5,6,6,4,2,2,1,1,1,1,1,1,1,1,1,2,2,
1,3,3,2,3,4,6,10,14,18,23,25,29,34,45,52,53,55,65,61,66,66,75,77,83,94,122,151,177,247,332,392,455,540,605,688,783,913,1069,1198,1335,1523,1621,1825,2095,2326,2602,2832,2937,3100,3325,3605,3812,3972,4063,4085,3599,3301,3033,2684,2496,2506,2473,2528,2361,2243,2240,2288,2386,2321,2154,2059,1890,1728,1573,1341,1205,1087,1013,900,787,676,619,576,534,478,421,374,349,304,274,244,205,180,164,137,123,107,110,94,97,92,94,98,105,113,102,91,74,52,46,33,31,25,21,17,11,8,8,6,6,5,6,6,4,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,
1,2,4,5,7,8,7,9,9,11,10,14,15,16,27,33,38,45,50,58,63,69,79,80,96,118,147,169,201,236,279,357,437,512,610,703,801,908,1130,1291,1448,1634,1828,2024,2175,2583,2860,2958,3036,3193,3256,3356,3451,3579,3529,3760,3968,4203,4049,3665,3195,3009,2831,2787,2753,2619,2755,2735,2749,2524,2196,1998,1818,1538,1355,1232,1175,1073,1050,1063,1025,1013,828,684,620,530,462,416,380,353,292,268,244,217,187,156,151,135,149,147,128,128,130,144,142,136,117,104,84,64,53,48,38,34,27,29,27,21,18,17,16,17,17,13,12,14,12,8,7,6,5,1,1,1,2,4,3,2,2,2,2,
1,2,3,2,4,5,5,5,4,7,10,13,19,27,42,56,57,64,72,78,94,89,88,98,106,118,134,152,190,231,293,349,413,492,571,705,810,967,1152,1315,1405,1461,1628,1743,1932,2285,2574,2754,2807,2853,2832,2922,3022,3266,3339,3569,3886,4230,4187,3602,3231,3017,2874,2809,2549,2327,2263,2359,2448,2329,2088,1922,1704,1524,1370,1227,1168,1080,1078,1022,1005,865,720,590,510,433,383,351,289,242,207,181,160,149,159,150,136,121,112,111,106,105,102,98,86,83,67,56,54,42,38,34,29,27,21,14,14,14,15,9,9,8,6,6,4,4,4,3,2,3,3,2,2,2,2,2,2,2,2,2,1,
1,1,1,1,2,3,4,8,11,13,15,16,17,20,25,26,27,38,38,57,61,81,87,109,120,123,139,147,163,201,244,285,324,406,459,568,712,871,978,1076,1229,1498,1730,1956,2142,2287,2385,2560,2766,2885,3172,3442,3663,3756,3941,4020,4028,3965,3895,3465,3202,3140,3018,2819,2734,2708,2628,2543,2420,2329,2204,2106,1925,1768,1577,1384,1193,1052,960,812,712,610,546,505,487,473,465,434,385,372,334,302,244,198,179,154,137,124,105,102,82,73,67,64,56,53,42,39,38,28,26,30,27,27,22,18,13,11,11,12,12,10,6,5,5,5,5,5,5,4,3,3,3,3,3,3,3,2,2,3,4,
1,2,3,4,6,7,11,15,19,17,22,26,32,33,32,36,39,43,43,55,63,70,68,95,100,111,132,150,175,207,228,281,357,415,498,611,731,824,995,1174,1310,1432,1601,1741,1934,2165,2362,2550,2686,2741,3015,3223,3232,3269,3334,3495,3618,3553,3188,3009,2994,3017,2937,2807,2598,2619,2550,2516,2466,2369,2200,1982,1783,1656,1488,1321,1171,1057,911,848,764,674,625,559,490,445,412,395,341,298,260,230,189,175,152,149,138,130,115,101,89,85,74,68,62,57,55,50,42,34,36,28,24,21,19,21,20,16,14,12,12,12,12,11,11,9,8,6,4,5,4,3,2,2,2,2,1,1,0,0,0,
1,1,2,3,4,3,4,6,11,11,18,26,37,48,51,62,72,76,86,86,101,113,130,147,161,158,181,196,221,265,312,370,420,483,549,670,814,1020,1260,1464,1546,1729,1860,2068,2194,2354,2586,2559,2721,3002,3301,3479,3708,3754,3678,3635,3734,3577,3477,3164,3013,2769,2689,2677,2590,2522,2534,2478,2544,2465,2251,2049,1841,1548,1389,1293,1226,1131,1067,1025,949,846,798,752,657,588,509,472,414,353,302,269,229,201,184,150,126,113,106,93,89,89,81,76,70,66,55,47,41,34,34,26,23,19,16,14,11,11,8,7,6,5,6,5,4,4,4,5,6,5,5,5,5,4,4,2,0,0,0,0,0,
