gamma,psi,phi,initialBeta,betaJitter,
0.1130722040798074,0.001,0.1329454176111184,0.3367336096154084,0.030306430825514635,
0.11297857715323802,0.001,0.1322617972789883,0.3319283593208758,0.03079000169028862,
0.11698204391753832,0.001,0.13685137554386914,0.33425140488417987,0.030988441687138334,
0.12245881224931902,0.001,0.13240023069339535,0.33753608612553715,0.03216913070118871,
0.12284105934645927,0.001,0.13279592787990294,0.33770945348605946,0.03201251716884136,
0.1266991939507536,0.001,0.1342329708431173,0.32919033383042895,0.03077322851211275,
0.12475356167956161,0.001,0.1316888964280282,0.31971017794822154,0.030421556599800118,
0.12118370727823426,0.001,0.13172853099290233,0.32868833163817085,0.03013677482690379,
0.12064713478038731,0.001,0.13229599145962642,0.32641332136874573,0.02984101927888505,
0.11976722410182973,0.001,0.13724162619300787,0.3117547948842457,0.029973446845478792,
0.11492928828282155,0.001,0.13607013409689664,0.30238418920837057,0.02961055586848873,
0.11227119436482633,0.001,0.13711796149918157,0.3165482929506522,0.030307220221683737,
0.11419706567983787,0.001,0.13193023428950337,0.304646719454525,0.03120063320741716,
0.11830874397873875,0.001,0.13080232688845395,0.3047291982889797,0.031158658142988436,
0.11790436865955749,0.001,0.13638277974253443,0.31911529229089824,0.032014569449857276,
0.12127605724890828,0.001,0.13801037640542776,0.30909476129605395,0.03154906349316524,
0.12183493216674438,0.001,0.1430000647086712,0.28879666621384054,0.030330835896772934,
0.1240670126771353,0.001,0.1397779856479192,0.2844242800764088,0.029890653037626207,
0.12661442874065318,0.001,0.13024998074351674,0.2826081634420485,0.030044731792687608,
0.13106208436433975,0.001,0.13715179995369622,0.2850157609558256,0.030880986537977988,
0.13106208436433975,0.001,0.13715179995369622,0.2850157609558256,0.030880986537977988,
0.13001828100826535,0.001,0.14321091263721233,0.2868260755428258,0.03127683196198943,
0.12766180739449776,0.001,0.1447720923165834,0.281807482823163,0.030966416459954463,
0.1270589707077954,0.001,0.14098829965102852,0.2881381483503416,0.02988791800290359,
0.12623121911559423,0.001,0.1421370337067827,0.29700359122425385,0.031877235977753555,
0.12751539503067683,0.001,0.14612299105031454,0.29469858973984575,0.03154495618031952,
0.13083648749277477,0.001,0.15175010124758667,0.29884677054633163,0.03131103909728496,
0.13015424106517906,0.001,0.14906962466116996,0.31740643391923773,0.031245953602044466,
0.13037214890266807,0.001,0.15660547013818882,0.32751952464947387,0.031195288816665643,
0.12852833490407997,0.001,0.15913039718225488,0.3252945772980578,0.03157967560052486,
0.13571479436925396,0.001,0.16084720267523067,0.31705972174418695,0.031848575317300926,
0.13866733930998065,0.001,0.15889458896425354,0.31674480908078967,0.032409764316909555,
0.13719888007805728,0.001,0.1639338142602622,0.31628018488176385,0.032036535913517745,
0.13401316970019583,0.001,0.16433018805871358,0.31678523533040825,0.03070222190068708,
0.13482907225171648,0.001,0.1599084709349813,0.30564115898682376,0.031935800857127376,
0.13478473059300525,0.001,0.15660113178030757,0.29474438000166425,0.03239586637954848,
0.13605841003865907,0.001,0.15051625043849953,0.2894824409142286,0.03164562874821333,
0.1415148324285575,0.001,0.14415912988080903,0.28057668522054297,0.031000406688826285,
0.14246618172348222,0.001,0.14663673721502196,0.27887962214775436,0.031279008014298684,
0.14404412786810195,0.001,0.14680024088233024,0.2790686058155698,0.031491192716547364,
0.14990963704842822,0.001,0.14466767641640133,0.27884743952397456,0.03132771268483337,
0.14660309186538778,0.001,0.1377647280497943,0.2595382423635779,0.03126420099369855,
0.157603274015578,0.001,0.14086491631713594,0.2633040631614432,0.032161471933246547,
0.1624530207698879,0.001,0.129827532716451,0.2610306533368081,0.03331436085182549,
0.1621283238586173,0.001,0.13166219699433962,0.2617853600642429,0.034686730017662246,
0.1635041256562503,0.001,0.12933625155010817,0.26726426385487495,0.03584256242981629,
0.17398445502690918,0.001,0.12945439967194874,0.2690724642636282,0.034297797744921796,
0.1815984187187598,0.001,0.13354632478473044,0.27248481475259,0.033738903239081644,
0.17696058154116145,0.001,0.14064727954130124,0.2671296917647789,0.033473252167976864,
0.18280383361460123,0.001,0.1332283293167463,0.271135382260104,0.03498575429590664,
0.18443856571190162,0.001,0.13250020852829664,0.27423121736328726,0.0344154905355839,
0.17963168734905713,0.001,0.13156160567014347,0.29289912278521324,0.03334357752490192,
0.18010877996775446,0.001,0.1306644985243661,0.290949172773975,0.03259548090942487,
0.17856055820686126,0.001,0.1278282053152813,0.2811463884738638,0.03284766357404981,
0.17777733274215757,0.001,0.12957437847225464,0.29532365652315307,0.03125792182915611,
0.17339455305024068,0.001,0.12529932433663235,0.3033908570995063,0.03206206541425024,
0.16736983902844074,0.001,0.12763819167464718,0.30178694999321454,0.03149586004300712,
