gamma,psi,phi,initialBeta,betaJitter,
0.14402757263551305,0.001,0.17198479140496475,0.45555162447213027,0.010046596753869545,
0.14250992742085902,0.001,0.16865242905001387,0.4545459846443465,0.009937234742389523,
0.14065278694284966,0.001,0.17200110628454784,0.4637666961678656,0.009947850117580889,
0.13975596560368334,0.001,0.1708701689349689,0.4696812366230082,0.009714846421946588,
0.14071470220381818,0.001,0.16643769772667183,0.46957937003087197,0.00961689732918777,
0.13939706821515702,0.001,0.16582150391036773,0.46143200317725996,0.009653134982974564,
0.14018710153089053,0.001,0.1653845798003074,0.45825117418548683,0.009628300088874397,
0.14018710153089053,0.001,0.1653845798003074,0.45825117418548683,0.009628300088874397,
0.14018710153089053,0.001,0.1653845798003074,0.45825117418548683,0.009628300088874397,
0.14018710153089053,0.001,0.1653845798003074,0.45825117418548683,0.009628300088874397,
0.14018710153089053,0.001,0.1653845798003074,0.45825117418548683,0.009628300088874397,
0.13993345629634393,0.001,0.1640920609504663,0.45748357260614325,0.0095413075827974,
0.13993345629634393,0.001,0.1640920609504663,0.45748357260614325,0.0095413075827974,
0.14049075446171014,0.001,0.16679473826542243,0.45970455056183457,0.009609740330792765,
0.13764672700451888,0.001,0.1662366583621141,0.4599916514045861,0.009755647609141509,
0.13764672700451888,0.001,0.1662366583621141,0.4599916514045861,0.009755647609141509,
0.1388310915868034,0.001,0.16744765784024232,0.45259206255872864,0.009715419015112664,
0.13773021918629827,0.001,0.16728575186064681,0.45324738281705435,0.00969272916410973,
0.13773021918629827,0.001,0.16728575186064681,0.45324738281705435,0.00969272916410973,
0.13937940603644994,0.001,0.16528651217076346,0.4526979543817151,0.009750894819898067,
0.13937940603644994,0.001,0.16528651217076346,0.4526979543817151,0.009750894819898067,
0.13937940603644994,0.001,0.16528651217076346,0.4526979543817151,0.009750894819898067,
0.13937940603644994,0.001,0.16528651217076346,0.4526979543817151,0.009750894819898067,
0.136619999116679,0.001,0.16660597058809484,0.44875404988785217,0.009707237369736967,
0.13560016492573676,0.001,0.16701578961150715,0.4471663717653241,0.00962730937050049,
0.13351702871025808,0.001,0.16831662695423144,0.44901520581723686,0.00970821530819431,
0.137445158893133,0.001,0.1665068289199837,0.44948938337099803,0.009935089692802573,
0.137445158893133,0.001,0.1665068289199837,0.44948938337099803,0.009935089692802573,
0.13601962826326777,0.001,0.16851253728761562,0.4508520834670875,0.009995359080014072,
0.13420260389567562,0.001,0.16841152787977726,0.440226725391895,0.010043663276255105,
0.13517950374749418,0.001,0.16852463657501845,0.43713153919500164,0.010046897426094992,
0.1334761585372533,0.001,0.16597124083339312,0.44225612598371056,0.010269666316462778,
0.13312183870258185,0.001,0.16613009657898173,0.4423902652818147,0.010084919032027247,
0.13206064025983832,0.001,0.16527695116810157,0.43850134986874645,0.010306852438734455,
0.13088835316766947,0.001,0.16398776250247746,0.43699250283023916,0.010409437578240961,
0.1300548294657129,0.001,0.16384110161172785,0.43832459524593353,0.010344934571433931,
0.12880087116590203,0.001,0.16338557765919245,0.4373653639532947,0.010329495871261474,
