gamma,psi,phi,initialBeta,betaJitter,
0.13890159073861602,0.001,0.14231448661777488,0.4838297296808039,0.05638529084431165,
0.13890159073861602,0.001,0.14231448661777488,0.4838297296808039,0.05638529084431165,
0.14143971157281363,0.001,0.1369368773824132,0.48510049413994005,0.05493612151303726,
0.140444871921291,0.001,0.13876472843914672,0.48302072926941386,0.05309255317107467,
0.1422671995838734,0.001,0.1397263835451193,0.4926601894300571,0.0533081897301046,
0.14381320166544104,0.001,0.14168102088277695,0.4907995514357745,0.05276540828847657,
0.1477714830312631,0.001,0.145415293565555,0.4778031550309814,0.05396147821742836,
0.15013340594796523,0.001,0.14478005062654192,0.47409219690438614,0.05348742074210212,
0.14796486950494925,0.001,0.1466192261347821,0.4921254735316963,0.05243261541914315,
0.14825552590223048,0.001,0.14571650352230145,0.48945276047933844,0.052271927066373916,
0.14853002145328328,0.001,0.14827631874617328,0.47340932526651724,0.052683313864383456,
0.1480284746038578,0.001,0.14161401732200082,0.4712941325544835,0.05326539660480754,
0.14725404195908473,0.001,0.14187793843086724,0.47004572163764036,0.05053313949483507,
0.14670619587102227,0.001,0.1460440005720257,0.4801511099735349,0.049078360518370986,
0.14884754782863932,0.001,0.1440425267140923,0.4899509364351728,0.04860413894188064,
0.15020430986721162,0.001,0.14461061487007335,0.493833379366641,0.048091657409198345,
0.14747284660372295,0.001,0.14177912522020242,0.4999752725339201,0.04839279637097775,
0.148086515689741,0.001,0.14265242156326935,0.49958442350218263,0.047483854512963206,
0.14805379510205274,0.001,0.14000027732038728,0.49566878445737894,0.04736002325507015,
0.14361741242401876,0.001,0.13938306803048597,0.49576302472819866,0.04712019698895139,
0.14944955196734117,0.001,0.1417701284883004,0.4948379850402204,0.046614808109482646,
0.14334718738555602,0.001,0.14579348051047497,0.4911730891352989,0.04594615231572259,
0.14374255328701768,0.001,0.14848476509706976,0.4822003288137164,0.047168197831537084,
0.14234716352070054,0.001,0.14665891077451046,0.4902775289118396,0.0466549149876264,
0.1449403414446714,0.001,0.1481793645079485,0.47398208628935556,0.044235662305519896,
0.1419779951778625,0.001,0.14895796860919844,0.48901695034224624,0.04473190291544069,
0.14491266519981597,0.001,0.15224712576955693,0.4902691726398961,0.04431553350198617,
0.15002592669319004,0.001,0.15146618608872103,0.49982286322145425,0.04494160352538288,
0.1501109346659538,0.001,0.15307954879714927,0.4977430162968382,0.04435930315791664,
0.15530745021055728,0.001,0.14974819964267402,0.4847535758586083,0.04492166598788417,
