gamma,psi,phi,initialBeta,betaJitter,
0.15919000321704999,0.001,0.11775728190412295,0.39956714482563704,0.008719247470759665,
0.15919000321704999,0.001,0.11775728190412295,0.39956714482563704,0.008719247470759665,
0.160272554594648,0.001,0.11719362072046564,0.3963883951269123,0.008584227686238425,
0.16167849765318018,0.001,0.11797686847929635,0.3986729699988714,0.008559158549212319,
0.16167849765318018,0.001,0.11797686847929635,0.3986729699988714,0.008559158549212319,
0.16167849765318018,0.001,0.11797686847929635,0.3986729699988714,0.008559158549212319,
0.16167849765318018,0.001,0.11797686847929635,0.3986729699988714,0.008559158549212319,
0.16167849765318018,0.001,0.11797686847929635,0.3986729699988714,0.008559158549212319,
0.16167849765318018,0.001,0.11797686847929635,0.3986729699988714,0.008559158549212319,
0.16167849765318018,0.001,0.11797686847929635,0.3986729699988714,0.008559158549212319,
0.1604355056284084,0.001,0.11895596744209615,0.39793797988250784,0.008556288938702564,
0.1604355056284084,0.001,0.11895596744209615,0.39793797988250784,0.008556288938702564,
0.1604355056284084,0.001,0.11895596744209615,0.39793797988250784,0.008556288938702564,
0.1604355056284084,0.001,0.11895596744209615,0.39793797988250784,0.008556288938702564,
0.1604355056284084,0.001,0.11895596744209615,0.39793797988250784,0.008556288938702564,
0.1604355056284084,0.001,0.11895596744209615,0.39793797988250784,0.008556288938702564,
0.1604355056284084,0.001,0.11895596744209615,0.39793797988250784,0.008556288938702564,
0.1604355056284084,0.001,0.11895596744209615,0.39793797988250784,0.008556288938702564,
0.1604355056284084,0.001,0.11895596744209615,0.39793797988250784,0.008556288938702564,
0.1604355056284084,0.001,0.11895596744209615,0.39793797988250784,0.008556288938702564,
0.16306546350503343,0.001,0.12071490415606903,0.40087360045276027,0.008562208326199309,
0.16306546350503343,0.001,0.12071490415606903,0.40087360045276027,0.008562208326199309,
0.16306546350503343,0.001,0.12071490415606903,0.40087360045276027,0.008562208326199309,
0.16306546350503343,0.001,0.12071490415606903,0.40087360045276027,0.008562208326199309,
0.16306546350503343,0.001,0.12071490415606903,0.40087360045276027,0.008562208326199309,
0.16306546350503343,0.001,0.12071490415606903,0.40087360045276027,0.008562208326199309,
0.16267316778472904,0.001,0.11968261456095926,0.39972895295921457,0.008498733989618224,
0.16084962388931062,0.001,0.11927523018740317,0.39865886738076833,0.008655891891519805,
0.16084962388931062,0.001,0.11927523018740317,0.39865886738076833,0.008655891891519805,
0.1588764797661956,0.001,0.11782281188452594,0.4045155655520511,0.008654656319702138,
0.1588764797661956,0.001,0.11782281188452594,0.4045155655520511,0.008654656319702138,
0.1588764797661956,0.001,0.11782281188452594,0.4045155655520511,0.008654656319702138,
0.1588764797661956,0.001,0.11782281188452594,0.4045155655520511,0.008654656319702138,
0.1588764797661956,0.001,0.11782281188452594,0.4045155655520511,0.008654656319702138,
0.15959872724075697,0.001,0.11774310043281153,0.40750444084596804,0.008758533182266007,
0.15959872724075697,0.001,0.11774310043281153,0.40750444084596804,0.008758533182266007,
0.15959872724075697,0.001,0.11774310043281153,0.40750444084596804,0.008758533182266007,
0.15959872724075697,0.001,0.11774310043281153,0.40750444084596804,0.008758533182266007,
0.15959872724075697,0.001,0.11774310043281153,0.40750444084596804,0.008758533182266007,
0.15959872724075697,0.001,0.11774310043281153,0.40750444084596804,0.008758533182266007,
0.15959872724075697,0.001,0.11774310043281153,0.40750444084596804,0.008758533182266007,
0.15833709578396632,0.001,0.11731665829301431,0.40966715378795093,0.008695991587270264,
0.1575174121843376,0.001,0.11611074254136022,0.40833956364148766,0.008535567478666838,
0.1575174121843376,0.001,0.11611074254136022,0.40833956364148766,0.008535567478666838,
0.1575174121843376,0.001,0.11611074254136022,0.40833956364148766,0.008535567478666838,
0.1575174121843376,0.001,0.11611074254136022,0.40833956364148766,0.008535567478666838,
0.1575174121843376,0.001,0.11611074254136022,0.40833956364148766,0.008535567478666838,
0.15777471813732927,0.001,0.1167683129077117,0.41089573360579096,0.008639784956234098,
0.15777471813732927,0.001,0.1167683129077117,0.41089573360579096,0.008639784956234098,
0.15777471813732927,0.001,0.1167683129077117,0.41089573360579096,0.008639784956234098,
0.15777471813732927,0.001,0.1167683129077117,0.41089573360579096,0.008639784956234098,
0.15777471813732927,0.001,0.1167683129077117,0.41089573360579096,0.008639784956234098,
0.15768115233723787,0.001,0.11570280242424565,0.4102307018600943,0.00869515278425269,
0.15875307603200184,0.001,0.11813038688955677,0.4104629530613311,0.008650632900067744,
0.1609623757281726,0.001,0.11955748207032547,0.41268427200263447,0.00854622275564085,
0.1609623757281726,0.001,0.11955748207032547,0.41268427200263447,0.00854622275564085,
0.1609623757281726,0.001,0.11955748207032547,0.41268427200263447,0.00854622275564085,
0.15956903387295232,0.001,0.11930607598550012,0.4217963669410301,0.00858161720582806,
0.15956903387295232,0.001,0.11930607598550012,0.4217963669410301,0.00858161720582806,
0.16045710923695505,0.001,0.11982988025255518,0.4209253823626979,0.008477887937659821,
0.16045710923695505,0.001,0.11982988025255518,0.4209253823626979,0.008477887937659821,
0.16045710923695505,0.001,0.11982988025255518,0.4209253823626979,0.008477887937659821,
0.16045710923695505,0.001,0.11982988025255518,0.4209253823626979,0.008477887937659821,
0.16045710923695505,0.001,0.11982988025255518,0.4209253823626979,0.008477887937659821,
0.16045710923695505,0.001,0.11982988025255518,0.4209253823626979,0.008477887937659821,
0.16045710923695505,0.001,0.11982988025255518,0.4209253823626979,0.008477887937659821,
0.1561729238303614,0.001,0.12017203622233999,0.4149158510926264,0.00855045326870617,
0.1561729238303614,0.001,0.12017203622233999,0.4149158510926264,0.00855045326870617,
0.15886833081083931,0.001,0.1186436691135098,0.41217926808481736,0.008521225024978936,
0.15815722378420458,0.001,0.12145967954921268,0.4105923469432481,0.008527689304063146,
0.15914974745977065,0.001,0.12141216218474256,0.40961765186371696,0.008476138579651132,
0.15914974745977065,0.001,0.12141216218474256,0.40961765186371696,0.008476138579651132,
0.15914974745977065,0.001,0.12141216218474256,0.40961765186371696,0.008476138579651132,
0.1553745124624415,0.001,0.12030477679963372,0.404257652701522,0.008459722385189945,
0.1553745124624415,0.001,0.12030477679963372,0.404257652701522,0.008459722385189945,
0.15586614079195915,0.001,0.12106003573059644,0.40577066811423784,0.008435797874756549,
0.1559001829748762,0.001,0.12227769455997385,0.40506583084161274,0.008342834614685744,
0.15478963820482805,0.001,0.12355632125929052,0.4047409587623564,0.008246526958740312,
0.15478963820482805,0.001,0.12355632125929052,0.4047409587623564,0.008246526958740312,
0.15478963820482805,0.001,0.12355632125929052,0.4047409587623564,0.008246526958740312,
0.15478963820482805,0.001,0.12355632125929052,0.4047409587623564,0.008246526958740312,
0.15478963820482805,0.001,0.12355632125929052,0.4047409587623564,0.008246526958740312,
0.1559225843699638,0.001,0.12330232628225894,0.40219844743600186,0.008154562205175707,
0.1559225843699638,0.001,0.12330232628225894,0.40219844743600186,0.008154562205175707,
0.1559225843699638,0.001,0.12330232628225894,0.40219844743600186,0.008154562205175707,
0.15765734504292492,0.001,0.12285147278857281,0.40281885014065827,0.008288754744065862,
0.15765734504292492,0.001,0.12285147278857281,0.40281885014065827,0.008288754744065862,
0.15765734504292492,0.001,0.12285147278857281,0.40281885014065827,0.008288754744065862,
0.15765734504292492,0.001,0.12285147278857281,0.40281885014065827,0.008288754744065862,
0.15765734504292492,0.001,0.12285147278857281,0.40281885014065827,0.008288754744065862,
0.15765734504292492,0.001,0.12285147278857281,0.40281885014065827,0.008288754744065862,
0.15765734504292492,0.001,0.12285147278857281,0.40281885014065827,0.008288754744065862,
0.15765734504292492,0.001,0.12285147278857281,0.40281885014065827,0.008288754744065862,
0.15532514208349343,0.001,0.12454017527710236,0.4140505161249353,0.00841011338908205,
0.15439344160742138,0.001,0.12587384734434817,0.4125612935344399,0.008488196042885742,
0.15439344160742138,0.001,0.12587384734434817,0.4125612935344399,0.008488196042885742,
0.15439344160742138,0.001,0.12587384734434817,0.4125612935344399,0.008488196042885742,
0.15439344160742138,0.001,0.12587384734434817,0.4125612935344399,0.008488196042885742,
0.15439344160742138,0.001,0.12587384734434817,0.4125612935344399,0.008488196042885742,
0.15439344160742138,0.001,0.12587384734434817,0.4125612935344399,0.008488196042885742,
0.15439344160742138,0.001,0.12587384734434817,0.4125612935344399,0.008488196042885742,
0.15439344160742138,0.001,0.12587384734434817,0.4125612935344399,0.008488196042885742,
0.15439344160742138,0.001,0.12587384734434817,0.4125612935344399,0.008488196042885742,
0.15439344160742138,0.001,0.12587384734434817,0.4125612935344399,0.008488196042885742,
0.15439344160742138,0.001,0.12587384734434817,0.4125612935344399,0.008488196042885742,
0.15439344160742138,0.001,0.12587384734434817,0.4125612935344399,0.008488196042885742,
0.15439344160742138,0.001,0.12587384734434817,0.4125612935344399,0.008488196042885742,
0.15263668981035114,0.001,0.12722236943302045,0.40550543507351744,0.008519621724636207,
0.1535035678750055,0.001,0.1304668293217682,0.3989612612543043,0.008588562724691199,
0.1535035678750055,0.001,0.1304668293217682,0.3989612612543043,0.008588562724691199,
0.15527670699550639,0.001,0.12978522557568345,0.3949846598200973,0.008631575387366617,
0.15527670699550639,0.001,0.12978522557568345,0.3949846598200973,0.008631575387366617,
0.15367376643160294,0.001,0.13099229997394368,0.3931630199845882,0.008516981648084862,
0.15367376643160294,0.001,0.13099229997394368,0.3931630199845882,0.008516981648084862,
0.15367376643160294,0.001,0.13099229997394368,0.3931630199845882,0.008516981648084862,
0.15246731401939692,0.001,0.12967620026567353,0.39277102801862956,0.008509439492050032,
0.15289595029199202,0.001,0.1279522040369339,0.393456569832065,0.008444686610880056,
0.1505400070662158,0.001,0.12921806332294822,0.3988043155465158,0.008408086298104505,
0.14986475531696056,0.001,0.12666561386757239,0.3924554069182052,0.00843051227213872,
0.14972926860418517,0.001,0.12607963225451632,0.3927911812189053,0.008494708657798763,
0.15327060782442403,0.001,0.12640178844131567,0.3904551660846123,0.008537590795066595,
0.15696489358591806,0.001,0.12500165573678151,0.39159330567116785,0.008343622628159734,
0.15689905694086445,0.001,0.12590651547259407,0.40061118055756734,0.008372913795736242,
0.15689905694086445,0.001,0.12590651547259407,0.40061118055756734,0.008372913795736242,
0.15964589831532672,0.001,0.126276444815944,0.39792592705045965,0.00842343708569361,
0.15964589831532672,0.001,0.126276444815944,0.39792592705045965,0.00842343708569361,
0.1616693238389006,0.001,0.125728305876123,0.401406965469,0.008315908200601452,
0.1616693238389006,0.001,0.125728305876123,0.401406965469,0.008315908200601452,
0.16274809333618084,0.001,0.12674780891944903,0.404631890366286,0.008368205727053395,
0.16274809333618084,0.001,0.12674780891944903,0.404631890366286,0.008368205727053395,
0.16274809333618084,0.001,0.12674780891944903,0.404631890366286,0.008368205727053395,
0.16274127341753608,0.001,0.12551430548987608,0.4063751951290765,0.00836214332579549,
0.16395932300509572,0.001,0.12787999630774724,0.4117659379056492,0.008483481395770034,
0.1632535548899862,0.001,0.12528388578876318,0.4182321698687621,0.00837160465639817,
0.1632535548899862,0.001,0.12528388578876318,0.4182321698687621,0.00837160465639817,
0.16212074186474923,0.001,0.12777220170184458,0.41695967352199764,0.008619076973171389,
0.16212074186474923,0.001,0.12777220170184458,0.41695967352199764,0.008619076973171389,
0.1662997957468693,0.001,0.12545558691611042,0.4167035328224225,0.008434633244451484,
0.1662997957468693,0.001,0.12545558691611042,0.4167035328224225,0.008434633244451484,
0.16880784223999418,0.001,0.12461511256271784,0.4146196150911231,0.008444358111324855,
0.1669691978376054,0.001,0.12398898393299089,0.4059914120888218,0.008447429235821995,
0.16946865277761053,0.001,0.12403995877393498,0.41220869187362097,0.008472208211448133,
0.16907753815925097,0.001,0.12601737259009704,0.40753238245897544,0.008523771963764805,
0.16907753815925097,0.001,0.12601737259009704,0.40753238245897544,0.008523771963764805,
0.1696660483951672,0.001,0.12626905353180906,0.40917510420365516,0.008412983591662829,
0.1696660483951672,0.001,0.12626905353180906,0.40917510420365516,0.008412983591662829,
0.1689072683461991,0.001,0.12944940183943165,0.413608895218907,0.008511641267700749,
0.1689072683461991,0.001,0.12944940183943165,0.413608895218907,0.008511641267700749,
0.16872279644961793,0.001,0.13014158901235554,0.41033849877786477,0.008569778858339282,
0.16872279644961793,0.001,0.13014158901235554,0.41033849877786477,0.008569778858339282,
0.16932271953770328,0.001,0.13004608990755656,0.41113316290295737,0.008574659160720005,
0.16932271953770328,0.001,0.13004608990755656,0.41113316290295737,0.008574659160720005,
0.16932271953770328,0.001,0.13004608990755656,0.41113316290295737,0.008574659160720005,
0.16932271953770328,0.001,0.13004608990755656,0.41113316290295737,0.008574659160720005,
0.16932271953770328,0.001,0.13004608990755656,0.41113316290295737,0.008574659160720005,
0.17099616737670215,0.001,0.12845608590294702,0.4157022087068069,0.008680215590948814,
0.17162882590262138,0.001,0.1264288167803212,0.4115179666395642,0.008715973134107248,
0.17162882590262138,0.001,0.1264288167803212,0.4115179666395642,0.008715973134107248,
0.17162882590262138,0.001,0.1264288167803212,0.4115179666395642,0.008715973134107248,
0.17162882590262138,0.001,0.1264288167803212,0.4115179666395642,0.008715973134107248,
0.17162882590262138,0.001,0.1264288167803212,0.4115179666395642,0.008715973134107248,
0.17162882590262138,0.001,0.1264288167803212,0.4115179666395642,0.008715973134107248,
0.17162882590262138,0.001,0.1264288167803212,0.4115179666395642,0.008715973134107248,
0.17305480006453905,0.001,0.12624672664246456,0.4103937065535598,0.008797750455918126,
0.17305480006453905,0.001,0.12624672664246456,0.4103937065535598,0.008797750455918126,
0.17305480006453905,0.001,0.12624672664246456,0.4103937065535598,0.008797750455918126,
0.17305480006453905,0.001,0.12624672664246456,0.4103937065535598,0.008797750455918126,
0.17305480006453905,0.001,0.12624672664246456,0.4103937065535598,0.008797750455918126,
0.1753975349178285,0.001,0.12592417014413865,0.40610687082483204,0.008659000655557159,
0.1753975349178285,0.001,0.12592417014413865,0.40610687082483204,0.008659000655557159,
0.1753975349178285,0.001,0.12592417014413865,0.40610687082483204,0.008659000655557159,
0.1753975349178285,0.001,0.12592417014413865,0.40610687082483204,0.008659000655557159,
0.1753975349178285,0.001,0.12592417014413865,0.40610687082483204,0.008659000655557159,
0.1753975349178285,0.001,0.12592417014413865,0.40610687082483204,0.008659000655557159,
0.1753975349178285,0.001,0.12592417014413865,0.40610687082483204,0.008659000655557159,
0.1753975349178285,0.001,0.12592417014413865,0.40610687082483204,0.008659000655557159,
0.1753975349178285,0.001,0.12592417014413865,0.40610687082483204,0.008659000655557159,
0.17956827119926652,0.001,0.12644321815575052,0.4100636857212099,0.008812523468041162,
0.17956827119926652,0.001,0.12644321815575052,0.4100636857212099,0.008812523468041162,
0.17956827119926652,0.001,0.12644321815575052,0.4100636857212099,0.008812523468041162,
0.17772444340569857,0.001,0.12375330745245289,0.40913983864613895,0.008871463655855269,
0.17760435803588995,0.001,0.12449721384243997,0.4141310746558215,0.00889618070285275,
0.1791839643456503,0.001,0.1266413759117484,0.41943246999127803,0.009013632735490466,
0.18249566524451902,0.001,0.1275500726940446,0.42814059833825385,0.00881796237828503,
0.18249566524451902,0.001,0.1275500726940446,0.42814059833825385,0.00881796237828503,
0.1820855112954402,0.001,0.12794709810558685,0.42791585482504824,0.008719286569814761,
0.1820855112954402,0.001,0.12794709810558685,0.42791585482504824,0.008719286569814761,
0.1820855112954402,0.001,0.12794709810558685,0.42791585482504824,0.008719286569814761,
0.1820855112954402,0.001,0.12794709810558685,0.42791585482504824,0.008719286569814761,
0.1820855112954402,0.001,0.12794709810558685,0.42791585482504824,0.008719286569814761,
0.1820855112954402,0.001,0.12794709810558685,0.42791585482504824,0.008719286569814761,
0.1820855112954402,0.001,0.12794709810558685,0.42791585482504824,0.008719286569814761,
0.1820855112954402,0.001,0.12794709810558685,0.42791585482504824,0.008719286569814761,
0.1820855112954402,0.001,0.12794709810558685,0.42791585482504824,0.008719286569814761,
0.1832440762203291,0.001,0.12678911299018655,0.43142304156690914,0.0085569963073851,
0.1832440762203291,0.001,0.12678911299018655,0.43142304156690914,0.0085569963073851,
0.1832440762203291,0.001,0.12678911299018655,0.43142304156690914,0.0085569963073851,
0.1832440762203291,0.001,0.12678911299018655,0.43142304156690914,0.0085569963073851,
0.18525106249862092,0.001,0.12892673113164813,0.41448749191262274,0.008713234861518262,
0.18525106249862092,0.001,0.12892673113164813,0.41448749191262274,0.008713234861518262,
0.18525106249862092,0.001,0.12892673113164813,0.41448749191262274,0.008713234861518262,
