gamma,psi_distribs_0,psi_changetime_0,psi_distribs_1,phi_distribs_0,phi_changetime_0,phi_distribs_1,initialBeta,betaJitter,
0.17324065289598203,2.650032275369684E-4,35.0,0.0024073637249361047,0.005,35.0,0.05,0.23034476024447428,0.06185518464220441,
0.1558739693005723,2.732893211423196E-4,35.0,0.0027699623474130583,0.005,35.0,0.05,0.2359902407459896,0.06068352789460285,
0.17677955383220748,2.4641880615453753E-4,35.0,0.002371272907224005,0.005,35.0,0.05,0.21828483268832066,0.056054883154201866,
0.1754647488691355,2.0307293023372365E-4,35.0,0.0026787065235930794,0.005,35.0,0.05,0.23277025763474457,0.05619972264318395,
0.18355074819554618,2.198486541532549E-4,35.0,0.0025047340694224966,0.005,35.0,0.05,0.21310297738611542,0.04533065489719774,
0.18355074819554618,2.198486541532549E-4,35.0,0.0025047340694224966,0.005,35.0,0.05,0.21310297738611542,0.04533065489719774,
0.18355074819554618,2.198486541532549E-4,35.0,0.0025047340694224966,0.005,35.0,0.05,0.21310297738611542,0.04533065489719774,
0.16477668170691634,2.3234066665986003E-4,35.0,0.002636629308401351,0.005,35.0,0.05,0.22706914456721344,0.04247431237210125,
0.19404560604407917,2.230563022211137E-4,35.0,0.0027842373618188966,0.005,35.0,0.05,0.2525352470176388,0.03872483491292296,
0.15957754524312082,1.8758919948690193E-4,35.0,0.0026855276399152766,0.005,35.0,0.05,0.22232195009736327,0.03756637109102152,
0.1765597919068652,1.897676841885459E-4,35.0,0.0026822349015891574,0.005,35.0,0.05,0.20583977578036183,0.0385290681284801,
0.18657023437667425,1.8961613876699847E-4,35.0,0.0030554187436408445,0.005,35.0,0.05,0.1949074497132362,0.05311521259703816,
0.1750077641926948,1.67510426282572E-4,35.0,0.002820473559413913,0.005,35.0,0.05,0.17084253461657414,0.05596551434971238,
0.20444817566799028,1.4419803290248323E-4,35.0,0.0020981285914653224,0.005,35.0,0.05,0.1584265658243056,0.06277439358868733,
0.20444817566799028,1.4419803290248323E-4,35.0,0.0020981285914653224,0.005,35.0,0.05,0.1584265658243056,0.06277439358868733,
0.20444817566799028,1.4419803290248323E-4,35.0,0.0020981285914653224,0.005,35.0,0.05,0.1584265658243056,0.06277439358868733,
0.19220768598003488,1.4674082752367317E-4,35.0,0.0021213336311654346,0.005,35.0,0.05,0.16712762128990594,0.07179512719401822,
0.19220768598003488,1.4674082752367317E-4,35.0,0.0021213336311654346,0.005,35.0,0.05,0.16712762128990594,0.07179512719401822,
