gamma,psi_distribs_0,psi_changetime_0,psi_distribs_1,phi_distribs_0,phi_changetime_0,phi_distribs_1,initialBeta,betaJitter,
0.1308437721430122,2.0670519437213938E-4,35.0,0.0025139557429097355,0.005,35.0,0.05,0.3455324017830105,0.035255267270367284,
0.1308437721430122,2.0670519437213938E-4,35.0,0.0025139557429097355,0.005,35.0,0.05,0.3455324017830105,0.035255267270367284,
0.1268278072675863,1.96981757420965E-4,35.0,0.0025171515048701683,0.005,35.0,0.05,0.4356746378873143,0.03763522771839002,
0.13303280676385348,1.9265972889208826E-4,35.0,0.002731069939514344,0.005,35.0,0.05,0.3936754012904544,0.03773002710051239,
0.15001441897015577,2.2036004982947115E-4,35.0,0.0030563572333081246,0.005,35.0,0.05,0.42445838620963067,0.03196474476744576,
0.15151079899670034,1.95349207924484E-4,35.0,0.002966448931714734,0.005,35.0,0.05,0.4072658423330865,0.027745620385515066,
0.15151079899670034,1.95349207924484E-4,35.0,0.002966448931714734,0.005,35.0,0.05,0.4072658423330865,0.027745620385515066,
0.16030149440834987,2.0183112716421286E-4,35.0,0.0027674496244625957,0.005,35.0,0.05,0.38411778917439265,0.027290882467240166,
0.17250046611555,2.040431947925032E-4,35.0,0.0029362617902112145,0.005,35.0,0.05,0.4181632533985284,0.025073340606991876,
0.17250046611555,2.040431947925032E-4,35.0,0.0029362617902112145,0.005,35.0,0.05,0.4181632533985284,0.025073340606991876,
0.17250046611555,2.040431947925032E-4,35.0,0.0029362617902112145,0.005,35.0,0.05,0.4181632533985284,0.025073340606991876,
0.15237827944160462,1.8756048233826444E-4,35.0,0.0029567787126241587,0.005,35.0,0.05,0.43694411769853847,0.024581068392052974,
0.14798795409406895,1.9534454136683772E-4,35.0,0.002909157961912785,0.005,35.0,0.05,0.5009757945891835,0.02482306120920884,
0.13154314151600954,2.3406086061013282E-4,35.0,0.003119532110325537,0.005,35.0,0.05,0.38768012290940423,0.02679649664891324,
0.1376001869947196,2.4395877118283307E-4,35.0,0.002853117142904246,0.005,35.0,0.05,0.3586694394307731,0.021902027163665867,
0.1376001869947196,2.4395877118283307E-4,35.0,0.002853117142904246,0.005,35.0,0.05,0.3586694394307731,0.021902027163665867,
0.1376001869947196,2.4395877118283307E-4,35.0,0.002853117142904246,0.005,35.0,0.05,0.3586694394307731,0.021902027163665867,
0.15638081583251429,2.1037997625051984E-4,35.0,0.002865210013012046,0.005,35.0,0.05,0.3630711524024761,0.021134675293243844,
0.17216337173423235,2.589562638952138E-4,35.0,0.0030721064522168267,0.005,35.0,0.05,0.34294599075380056,0.02170907045711191,
0.12823533959055952,2.2008201650187072E-4,35.0,0.003299955995761191,0.005,35.0,0.05,0.3472561480742553,0.024909445333474462,
0.14613696429413905,2.017466605712066E-4,35.0,0.0035647230198230405,0.005,35.0,0.05,0.3602572443816973,0.02933518658402681,
0.15654676704279147,1.8274566878421738E-4,35.0,0.003078144393625124,0.005,35.0,0.05,0.4175889234519652,0.025868391277849324,
0.1468965397017676,1.905136170517011E-4,35.0,0.0033802953041740208,0.005,35.0,0.05,0.4082604969902007,0.02698273714789193,
0.1375924319399077,2.110934058008638E-4,35.0,0.0031383959473366015,0.005,35.0,0.05,0.41106211574607915,0.02763125984544975,
0.1338973003919943,2.2839572837311464E-4,35.0,0.0033776249305951323,0.005,35.0,0.05,0.4564671821530245,0.03365386567928255,
0.14210346520018624,2.885409081285703E-4,35.0,0.0032003379548828296,0.005,35.0,0.05,0.4461845869066664,0.029216027076203667,
0.15855908901363144,3.054103387107177E-4,35.0,0.002731236628391653,0.005,35.0,0.05,0.4636922883663073,0.030022032147918914,
0.16202071673293691,2.959263105159492E-4,35.0,0.002760282391897935,0.005,35.0,0.05,0.41469423415653045,0.02964910028886863,
0.14969074289434342,2.9785430046984254E-4,35.0,0.002637034594978517,0.005,35.0,0.05,0.41765853694174104,0.028242141160956764,
0.1638925946214715,3.007030722285906E-4,35.0,0.0033429955467402447,0.005,35.0,0.05,0.39734266032223636,0.035238731860707126,
0.1508770365584858,2.9984399879491217E-4,35.0,0.0032691185846481893,0.005,35.0,0.05,0.3983004038959344,0.03306708592866862,
0.1719096483413493,2.1007464593540283E-4,35.0,0.00364897757689905,0.005,35.0,0.05,0.4779499764565312,0.036154063878932385,
0.17445063523772267,2.4975488149917057E-4,35.0,0.0031981191209243137,0.005,35.0,0.05,0.47522219517790204,0.045602198966356824,
0.13617738244728433,1.875925936131098E-4,35.0,0.0033696245936208277,0.005,35.0,0.05,0.41570849558967576,0.038025821782752704,
0.12822946817301156,2.1120517821745255E-4,35.0,0.003211390198396642,0.005,35.0,0.05,0.42811936168481934,0.03028999258486826,
0.1501206968686696,1.9257375708632443E-4,35.0,0.0024911752270226745,0.005,35.0,0.05,0.33265520429968665,0.03065651274526531,
0.15821796219271975,1.830080151935108E-4,35.0,0.00268621966168773,0.005,35.0,0.05,0.33478628012151834,0.03403319922657096,
0.16576433899710147,1.9660961694537618E-4,35.0,0.0028420450486139896,0.005,35.0,0.05,0.30004555818058815,0.026484922738971028,
