T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,T_14,T_15,T_16,T_17,T_18,T_19,T_20,T_21,T_22,T_23,T_24,T_25,T_26,T_27,T_28,T_29,T_30,T_31,T_32,T_33,T_34,T_35,T_36,T_37,T_38,T_39,T_40,T_41,T_42,T_43,T_44,T_45,T_46,T_47,T_48,T_49,T_50,T_51,T_52,T_53,T_54,T_55,T_56,T_57,T_58,T_59,T_60,T_61,T_62,T_63,T_64,T_65,T_66,T_67,T_68,T_69,T_70,T_71,T_72,T_73,T_74,T_75,T_76,T_77,T_78,T_79,T_80,T_81,T_82,T_83,T_84,T_85,T_86,T_87,T_88,T_89,T_90,T_91,T_92,T_93,T_94,T_95,T_96,T_97,T_98,
NaN,NaN,4.249306436547657,0.0,5.80120158673961,2.969669627008055,2.8858936940907465,2.8001470984339134,2.7064435740684676,6.309002272665407,5.375066850902109,4.049484559315456,4.572447340047307,5.002188475858447,3.597828360682909,4.868725183368593,3.8181014913486275,4.25102176952935,4.913132067918221,3.8852365301486347,4.328572810104942,7.1515504621787045,3.175515108334237,6.15109221196156,2.711905338289666,3.7173611494495775,2.004378240217966,3.055796035022189,1.499444747562202,3.0510240254156624,2.185881815484581,2.553105174052234,2.2623097699164343,3.4193532575646177,3.004805047329676,3.551983547506913,3.029435781953212,4.738062286515018,2.7347549694500852,4.435000091608483,2.3923253100883164,2.9061433823764884,2.1714199972390458,1.6472968473370273,0.17587974138945703,0.8051199512705244,0.31475677325854984,0.6011936342132435,0.6252575241325173,0.6223001774698785,0.031431031373821916,0.047480057733787516,0.1728916533696725,0.03888042781519835,0.06672884623848581,0.29615373417316343,0.23729888810999555,0.003824547649280967,0.04278416047317706,0.15298937576287422,0.18462344153847685,0.031686564137005414,0.7193477030051457,0.44062885673226876,0.024543830404473384,0.14868988943832873,0.007703350528249098,0.6351110514508311,0.29383010927812525,0.6746968508131297,0.6403075177843737,0.07125702429923075,0.06082670804717145,0.8944848463292291,0.21458246715421686,0.4071952790267984,0.6665982420236184,0.6248161358495841,0.03533019845428349,0.09649812775741397,0.8772006725820367,0.5632738866469146,0.5666622330814721,0.07138271261440779,0.059472839907589045,0.016269304305197203,0.06904693484729385,0.5797066630118818,0.6431012069751135,0.879861664828142,0.7790278408353027,0.3253769628569662,0.39944240962529687,0.38439121675578963,0.34352870093107646,0.8744063016663799,0.33508564408261843,0.9710810672184811,0.16758480085313807,
NaN,NaN,3.3733835610884393,0.0,4.825238532718805,2.7343690509015404,2.87917628338045,2.9509607636537956,3.004913648503746,6.907642167922045,6.269154300315238,5.173103952944452,6.22678728896457,7.201074760796681,5.563416690670304,7.850137978323609,6.476624268853991,7.465880829613773,8.807834197044661,7.117890266220411,7.937538834818629,3.9385890169128546,5.721423312972631,3.4723567056767326,4.729533455707785,2.1742965726576924,3.326724116861914,1.9074825542501643,2.3106897511755413,2.064209675558992,3.1185911695601716,1.8417287459996,3.0631341006677015,2.5611297811523603,4.0101314392431835,2.638404482862455,4.1439415263029025,3.3878293902001113,3.924255107117818,3.0196181892615237,3.576877537369209,1.9252238451857862,3.2699530478453007,1.106803150575283,0.25416365713951283,0.5877638710312045,0.4027791347055827,0.5070246816045263,0.6855830779874694,0.6117384390989563,0.02960002317708085,0.05458740525421692,0.1390072513809318,0.05212697211613886,0.04648122298667973,0.44878555778275686,0.15052432423331322,0.006201997942944517,0.025929010956128266,0.25226991554502287,0.1130487123706009,0.05072078424627007,0.4660722928775743,0.6680912085744937,0.01619806228081797,0.22168860026893109,0.005282431545876131,0.8766819824055085,0.22829690630756344,0.8128579173783913,0.5433719390294947,0.08623016737301067,0.049184893215680175,1.114228857015917,0.17254330925197345,0.49682570025083195,0.5536042826871598,0.7688417288799506,0.027836163003343663,0.12444186698016026,0.6782421275294724,0.7202977744306065,0.4569855772482432,0.08661013978868075,0.04809319883276421,0.021030648100807438,0.05198359263975866,0.7726579235397123,0.48539137480301725,1.1482524299039694,0.6041141198556171,0.421895059791671,0.309043467516613,0.4874251228493343,0.27696566856510607,1.0649404474253044,0.2822777043288726,1.1204554287067823,0.14631162497869366,
NaN,NaN,NaN,6.295326830643499,3.4830181371259674,5.106767588211543,4.8636332078308255,2.253189411694503,2.4151928421114914,4.427902178346967,4.515640598003265,4.664151194169683,6.1155703506691035,6.793970051010534,6.5082598184283444,4.236790183639292,5.630962259872227,5.04674571186128,4.8720459346655565,4.914676815582095,3.2525519563306267,6.018434801232861,2.5206648880697897,5.44415871137208,3.073879332318596,3.319959992983765,2.16305307347328,3.402691589121315,2.453768435370674,2.1629547731165015,2.347544700138506,2.586707448871352,1.6000232815339444,4.193768322659711,3.08086668321549,5.03827199253992,3.4866179792991976,4.738839436522886,2.636328173809775,3.3254043595993505,1.727623303687873,1.6648476288788543,0.5182114710934019,0.017830804599417854,0.053450787471663055,0.33673308739499364,0.40734200757600164,0.32887698091283607,0.19797051334361027,0.35283402782498413,0.12294330908211487,0.0011176774710283694,0.026006950711931136,0.012923258544951109,0.10398184636935781,0.07201278361336728,0.22998349651716926,0.0643824551981763,0.3811430509042777,0.1498090732484327,0.44985170888954307,0.1510165167678483,0.7084481559735987,0.05113750196078921,0.0846399644006081,0.19524986824682888,0.22224840206093677,0.35244686584021473,0.8068844891660705,0.2345059638542234,0.6739434266590406,0.1802568217849463,0.4035725746892906,0.15276428734744504,0.18155253263399243,0.14162482926523157,0.41679012739731186,0.6123928466075943,0.6033640497008018,0.2735755929622283,1.0609688631468435,0.7882657117218005,0.18700848256638294,0.5700228653200714,2.006398071781024,1.3057465437793303,1.343962380260418,1.0033861991871016,0.8273295342256065,1.073211379631947,0.24716613602871013,0.23605985426776915,0.17993565467700653,0.8321013829662283,0.0981680617967203,0.2722865353841735,0.5418843560401589,0.6486084313197443,1.0221567519732517,
NaN,NaN,NaN,4.787737013053644,2.9987500698086724,4.516344712585035,4.551261861646667,2.3852978647535448,2.7439719002860468,5.078571346462837,5.3966047924164275,5.893683725584918,8.083917445876297,9.516056320721988,9.798113448124525,6.981914316544049,9.720190716184488,9.109565945375222,9.102091279776195,9.325895483516337,6.256960628046371,3.1753860050816356,4.673269776122905,3.0372769920507703,5.332283472240947,1.9638438954399553,3.5347024504986977,2.160619420620391,3.7334299339040156,1.466701945617892,3.352969625839167,1.8606177002377,2.171073196462901,3.1379705470572286,4.127397829781843,3.6855683388327263,4.908405019608798,3.2561459567726545,3.944455919293625,2.186090476398625,2.6364854197489276,1.1053838699814895,0.7574790105799794,0.012838595271303285,0.06914747635244174,0.28330677123149106,0.4421823479739399,0.3315949881166459,0.17923551228568435,0.4248515702732939,0.09383072473027795,0.0015876574054434192,0.017012113877291297,0.020979542673560864,0.061247863133800505,0.12554301443489618,0.13100342942686,0.11188668970609632,0.22637178768960095,0.24033200689590997,0.29799690279120344,0.21739544546232947,0.5008556660247816,0.07385360758853608,0.0579574253283088,0.27893075268787776,0.16238887295106222,0.4582467678457812,0.6582383349433377,0.2750984369486913,0.5864213123016677,0.21787940615003823,0.31529504561038013,0.2047286091445751,0.131378642960258,0.19909795509767472,0.2944382748433767,0.856559987719651,0.4428431536372105,0.3598566326137674,0.8380722296868498,0.9544236502761582,0.15772960299646627,0.669705524687842,1.7190002590301852,1.4778051743951852,1.2535317140769577,1.0137518902364133,0.8681257631453297,0.9732476263465667,0.27312157884723925,0.21638266993014144,0.1869509889469654,0.8409321071996291,0.09141759613496349,0.3094985180295357,0.45521478954321853,0.7972275242060172,0.8133698960836274,
NaN,NaN,NaN,6.295326830643499,3.4830181371259674,5.106767588211543,4.8636332078308255,2.253189411694503,2.4151928421114914,4.427902178346967,4.515640598003265,4.664151194169683,6.1155703506691035,6.793970051010534,6.5082598184283444,4.236790183639292,5.630962259872227,5.04674571186128,4.8720459346655565,4.914676815582095,3.2525519563306267,6.018434801232861,2.5206648880697897,5.44415871137208,3.073879332318596,3.319959992983765,2.16305307347328,3.402691589121315,2.453768435370674,2.1629547731165015,2.347544700138506,2.586707448871352,1.6000232815339444,4.193768322659711,3.08086668321549,5.03827199253992,3.4866179792991976,4.738839436522886,2.636328173809775,3.3254043595993505,1.727623303687873,1.6648476288788543,0.5182114710934019,0.017830804599417854,0.053450787471663055,0.33673308739499364,0.40734200757600164,0.32887698091283607,0.19797051334361027,0.35283402782498413,0.12294330908211487,0.0011176774710283694,0.026006950711931136,0.012923258544951109,0.10398184636935781,0.07201278361336728,0.22998349651716926,0.0643824551981763,0.3811430509042777,0.1498090732484327,0.44985170888954307,0.1510165167678483,0.7084481559735987,0.05113750196078921,0.0846399644006081,0.19524986824682888,0.22224840206093677,0.35244686584021473,0.8068844891660705,0.2345059638542234,0.6739434266590406,0.1802568217849463,0.4035725746892906,0.15276428734744504,0.18155253263399243,0.14162482926523157,0.41679012739731186,0.6123928466075943,0.6033640497008018,0.2735755929622283,1.0609688631468435,0.7882657117218005,0.18700848256638294,0.5700228653200714,2.006398071781024,1.3057465437793303,1.343962380260418,1.0033861991871016,0.8273295342256065,1.073211379631947,0.24716613602871013,0.23605985426776915,0.17993565467700653,0.8321013829662283,0.0981680617967203,0.2722865353841735,0.5418843560401589,0.6486084313197443,1.0221567519732517,
NaN,NaN,NaN,4.787737013053644,2.9987500698086724,4.516344712585035,4.551261861646667,2.3852978647535448,2.7439719002860468,5.078571346462837,5.3966047924164275,5.893683725584918,8.083917445876297,9.516056320721988,9.798113448124525,6.981914316544049,9.720190716184488,9.109565945375222,9.102091279776195,9.325895483516337,6.256960628046371,3.1753860050816356,4.673269776122905,3.0372769920507703,5.332283472240947,1.9638438954399553,3.5347024504986977,2.160619420620391,3.7334299339040156,1.466701945617892,3.352969625839167,1.8606177002377,2.171073196462901,3.1379705470572286,4.127397829781843,3.6855683388327263,4.908405019608798,3.2561459567726545,3.944455919293625,2.186090476398625,2.6364854197489276,1.1053838699814895,0.7574790105799794,0.012838595271303285,0.06914747635244174,0.28330677123149106,0.4421823479739399,0.3315949881166459,0.17923551228568435,0.4248515702732939,0.09383072473027795,0.0015876574054434192,0.017012113877291297,0.020979542673560864,0.061247863133800505,0.12554301443489618,0.13100342942686,0.11188668970609632,0.22637178768960095,0.24033200689590997,0.29799690279120344,0.21739544546232947,0.5008556660247816,0.07385360758853608,0.0579574253283088,0.27893075268787776,0.16238887295106222,0.4582467678457812,0.6582383349433377,0.2750984369486913,0.5864213123016677,0.21787940615003823,0.31529504561038013,0.2047286091445751,0.131378642960258,0.19909795509767472,0.2944382748433767,0.856559987719651,0.4428431536372105,0.3598566326137674,0.8380722296868498,0.9544236502761582,0.15772960299646627,0.669705524687842,1.7190002590301852,1.4778051743951852,1.2535317140769577,1.0137518902364133,0.8681257631453297,0.9732476263465667,0.27312157884723925,0.21638266993014144,0.1869509889469654,0.8409321071996291,0.09141759613496349,0.3094985180295357,0.45521478954321853,0.7972275242060172,0.8133698960836274,
NaN,NaN,NaN,6.295326830643499,3.4830181371259674,5.106767588211543,4.8636332078308255,2.253189411694503,2.4151928421114914,4.427902178346967,4.515640598003265,4.664151194169683,6.1155703506691035,6.793970051010534,6.5082598184283444,4.236790183639292,5.630962259872227,5.04674571186128,4.8720459346655565,4.914676815582095,3.2525519563306267,6.018434801232861,2.5206648880697897,5.44415871137208,3.073879332318596,3.319959992983765,2.16305307347328,3.402691589121315,2.453768435370674,2.1629547731165015,2.347544700138506,2.586707448871352,1.6000232815339444,4.193768322659711,3.08086668321549,5.03827199253992,3.4866179792991976,4.738839436522886,2.636328173809775,3.3254043595993505,1.727623303687873,1.6648476288788543,0.5182114710934019,0.017830804599417854,0.053450787471663055,0.33673308739499364,0.40734200757600164,0.32887698091283607,0.19797051334361027,0.35283402782498413,0.12294330908211487,0.0011176774710283694,0.026006950711931136,0.012923258544951109,0.10398184636935781,0.07201278361336728,0.22998349651716926,0.0643824551981763,0.3811430509042777,0.1498090732484327,0.44985170888954307,0.1510165167678483,0.7084481559735987,0.05113750196078921,0.0846399644006081,0.19524986824682888,0.22224840206093677,0.35244686584021473,0.8068844891660705,0.2345059638542234,0.6739434266590406,0.1802568217849463,0.4035725746892906,0.15276428734744504,0.18155253263399243,0.14162482926523157,0.41679012739731186,0.6123928466075943,0.6033640497008018,0.2735755929622283,1.0609688631468435,0.7882657117218005,0.18700848256638294,0.5700228653200714,2.006398071781024,1.3057465437793303,1.343962380260418,1.0033861991871016,0.8273295342256065,1.073211379631947,0.24716613602871013,0.23605985426776915,0.17993565467700653,0.8321013829662283,0.0981680617967203,0.2722865353841735,0.5418843560401589,0.6486084313197443,1.0221567519732517,
NaN,NaN,NaN,4.787737013053644,2.9987500698086724,4.516344712585035,4.551261861646667,2.3852978647535448,2.7439719002860468,5.078571346462837,5.3966047924164275,5.893683725584918,8.083917445876297,9.516056320721988,9.798113448124525,6.981914316544049,9.720190716184488,9.109565945375222,9.102091279776195,9.325895483516337,6.256960628046371,3.1753860050816356,4.673269776122905,3.0372769920507703,5.332283472240947,1.9638438954399553,3.5347024504986977,2.160619420620391,3.7334299339040156,1.466701945617892,3.352969625839167,1.8606177002377,2.171073196462901,3.1379705470572286,4.127397829781843,3.6855683388327263,4.908405019608798,3.2561459567726545,3.944455919293625,2.186090476398625,2.6364854197489276,1.1053838699814895,0.7574790105799794,0.012838595271303285,0.06914747635244174,0.28330677123149106,0.4421823479739399,0.3315949881166459,0.17923551228568435,0.4248515702732939,0.09383072473027795,0.0015876574054434192,0.017012113877291297,0.020979542673560864,0.061247863133800505,0.12554301443489618,0.13100342942686,0.11188668970609632,0.22637178768960095,0.24033200689590997,0.29799690279120344,0.21739544546232947,0.5008556660247816,0.07385360758853608,0.0579574253283088,0.27893075268787776,0.16238887295106222,0.4582467678457812,0.6582383349433377,0.2750984369486913,0.5864213123016677,0.21787940615003823,0.31529504561038013,0.2047286091445751,0.131378642960258,0.19909795509767472,0.2944382748433767,0.856559987719651,0.4428431536372105,0.3598566326137674,0.8380722296868498,0.9544236502761582,0.15772960299646627,0.669705524687842,1.7190002590301852,1.4778051743951852,1.2535317140769577,1.0137518902364133,0.8681257631453297,0.9732476263465667,0.27312157884723925,0.21638266993014144,0.1869509889469654,0.8409321071996291,0.09141759613496349,0.3094985180295357,0.45521478954321853,0.7972275242060172,0.8133698960836274,
NaN,NaN,NaN,6.295326830643499,3.4830181371259674,5.106767588211543,4.8636332078308255,2.253189411694503,2.4151928421114914,4.427902178346967,4.515640598003265,4.664151194169683,6.1155703506691035,6.793970051010534,6.5082598184283444,4.236790183639292,5.630962259872227,5.04674571186128,4.8720459346655565,4.914676815582095,3.2525519563306267,6.018434801232861,2.5206648880697897,5.44415871137208,3.073879332318596,3.319959992983765,2.16305307347328,3.402691589121315,2.453768435370674,2.1629547731165015,2.347544700138506,2.586707448871352,1.6000232815339444,4.193768322659711,3.08086668321549,5.03827199253992,3.4866179792991976,4.738839436522886,2.636328173809775,3.3254043595993505,1.727623303687873,1.6648476288788543,0.5182114710934019,0.017830804599417854,0.053450787471663055,0.33673308739499364,0.40734200757600164,0.32887698091283607,0.19797051334361027,0.35283402782498413,0.12294330908211487,0.0011176774710283694,0.026006950711931136,0.012923258544951109,0.10398184636935781,0.07201278361336728,0.22998349651716926,0.0643824551981763,0.3811430509042777,0.1498090732484327,0.44985170888954307,0.1510165167678483,0.7084481559735987,0.05113750196078921,0.0846399644006081,0.19524986824682888,0.22224840206093677,0.35244686584021473,0.8068844891660705,0.2345059638542234,0.6739434266590406,0.1802568217849463,0.4035725746892906,0.15276428734744504,0.18155253263399243,0.14162482926523157,0.41679012739731186,0.6123928466075943,0.6033640497008018,0.2735755929622283,1.0609688631468435,0.7882657117218005,0.18700848256638294,0.5700228653200714,2.006398071781024,1.3057465437793303,1.343962380260418,1.0033861991871016,0.8273295342256065,1.073211379631947,0.24716613602871013,0.23605985426776915,0.17993565467700653,0.8321013829662283,0.0981680617967203,0.2722865353841735,0.5418843560401589,0.6486084313197443,1.0221567519732517,
NaN,NaN,NaN,4.787737013053644,2.9987500698086724,4.516344712585035,4.551261861646667,2.3852978647535448,2.7439719002860468,5.078571346462837,5.3966047924164275,5.893683725584918,8.083917445876297,9.516056320721988,9.798113448124525,6.981914316544049,9.720190716184488,9.109565945375222,9.102091279776195,9.325895483516337,6.256960628046371,3.1753860050816356,4.673269776122905,3.0372769920507703,5.332283472240947,1.9638438954399553,3.5347024504986977,2.160619420620391,3.7334299339040156,1.466701945617892,3.352969625839167,1.8606177002377,2.171073196462901,3.1379705470572286,4.127397829781843,3.6855683388327263,4.908405019608798,3.2561459567726545,3.944455919293625,2.186090476398625,2.6364854197489276,1.1053838699814895,0.7574790105799794,0.012838595271303285,0.06914747635244174,0.28330677123149106,0.4421823479739399,0.3315949881166459,0.17923551228568435,0.4248515702732939,0.09383072473027795,0.0015876574054434192,0.017012113877291297,0.020979542673560864,0.061247863133800505,0.12554301443489618,0.13100342942686,0.11188668970609632,0.22637178768960095,0.24033200689590997,0.29799690279120344,0.21739544546232947,0.5008556660247816,0.07385360758853608,0.0579574253283088,0.27893075268787776,0.16238887295106222,0.4582467678457812,0.6582383349433377,0.2750984369486913,0.5864213123016677,0.21787940615003823,0.31529504561038013,0.2047286091445751,0.131378642960258,0.19909795509767472,0.2944382748433767,0.856559987719651,0.4428431536372105,0.3598566326137674,0.8380722296868498,0.9544236502761582,0.15772960299646627,0.669705524687842,1.7190002590301852,1.4778051743951852,1.2535317140769577,1.0137518902364133,0.8681257631453297,0.9732476263465667,0.27312157884723925,0.21638266993014144,0.1869509889469654,0.8409321071996291,0.09141759613496349,0.3094985180295357,0.45521478954321853,0.7972275242060172,0.8133698960836274,
