gamma,psi_distribs_0,psi_changetime_0,psi_distribs_1,phi_distribs_0,phi_changetime_0,phi_distribs_1,initialBeta,betaJitter,
0.2125473119974976,2.104230505823435E-4,35.0,0.0025418757865640143,0.004502190459827868,35.0,0.08602665665092848,0.4551598292413225,0.052302718018299034,
0.2006760413972899,2.2864263403430388E-4,35.0,0.002549841625998913,0.004515784857544984,35.0,0.08793486519454241,0.43589171071995636,0.04972492588530814,
0.20546549968156302,2.6005948903209654E-4,35.0,0.002569998818782661,0.0051972976533258015,35.0,0.08749222260619746,0.34411358677562354,0.05225041918614453,
0.20989633681971243,2.5077118688881064E-4,35.0,0.0026384544886429153,0.004800839692467578,35.0,0.07923124657170484,0.37136224290779657,0.055124920952420914,
0.22650861618592621,2.476434780804971E-4,35.0,0.0027500647847664905,0.004999422548202319,35.0,0.07685756915043039,0.36552737092664755,0.057851635969372615,
0.20431834935104107,2.392497711716149E-4,35.0,0.003121482223983523,0.005229659730771833,35.0,0.06705208798953934,0.381579243352953,0.05688950792684594,
0.21482048131403308,2.5009197310931267E-4,35.0,0.0028235264549198004,0.004516609715494946,35.0,0.06969802511031335,0.4262263656689973,0.053691268738024045,
0.19282021024081017,2.524102420978656E-4,35.0,0.003278425664889591,0.004668264723542753,35.0,0.07624137030759419,0.46295832876840637,0.04606044575819218,
0.18780989746293222,2.628316839581656E-4,35.0,0.0033039725608686853,0.004677020066441755,35.0,0.07144897282072468,0.5046071783661785,0.047882442526886775,
0.18780989746293222,2.628316839581656E-4,35.0,0.0033039725608686853,0.004677020066441755,35.0,0.07144897282072468,0.5046071783661785,0.047882442526886775,
0.1830067933166947,2.753585406848508E-4,35.0,0.0033923199047965215,0.004329343946092407,35.0,0.06634737386963514,0.4728622024068506,0.05006975371412785,
0.1830067933166947,2.753585406848508E-4,35.0,0.0033923199047965215,0.004329343946092407,35.0,0.06634737386963514,0.4728622024068506,0.05006975371412785,
0.1830067933166947,2.753585406848508E-4,35.0,0.0033923199047965215,0.004329343946092407,35.0,0.06634737386963514,0.4728622024068506,0.05006975371412785,
0.1830067933166947,2.753585406848508E-4,35.0,0.0033923199047965215,0.004329343946092407,35.0,0.06634737386963514,0.4728622024068506,0.05006975371412785,
0.17710549788863367,2.8069130904826995E-4,35.0,0.0037067710084407275,0.004805723423932626,35.0,0.062488536026542016,0.44449830160076775,0.05208213975211936,
0.19994903054080013,2.6726960015302465E-4,35.0,0.0033353642085139313,0.005172214560715538,35.0,0.05719025533817445,0.4144655949229308,0.050742606522460466,
0.19567082671773892,2.512765654386706E-4,35.0,0.0028962463883276932,0.0058704685694806556,35.0,0.05285876690168101,0.39058643883138433,0.04162906101968779,
0.17114530358909186,2.257669296828933E-4,35.0,0.0027325529894249964,0.005641545895015797,35.0,0.04933633571673178,0.40821969639764727,0.039123128694237674,
0.19362276571857956,2.2655160430667457E-4,35.0,0.002652731808108066,0.006576344266867806,35.0,0.04390153942141402,0.3505800453923421,0.038588475889232934,
0.19252045338465643,2.3216016941949823E-4,35.0,0.0027401714714564134,0.006712556862550957,35.0,0.04973803256428658,0.35715861257941584,0.035895264486502605,
0.17055841622192527,1.9549865341220957E-4,35.0,0.002726569256223118,0.0063194844861457315,35.0,0.05368183879989688,0.3860836866203191,0.0358428144047782,
0.17866709735440234,1.9704673425231583E-4,35.0,0.0027344384446642946,0.005543320054525279,35.0,0.051341861423593114,0.37319227172473324,0.037421647722482826,
0.17495304332939954,2.1260150199494188E-4,35.0,0.0029654860681314083,0.005329526441370541,35.0,0.056398039447777715,0.39262984085788466,0.034053717259334496,
0.16144812515216087,2.203656482283575E-4,35.0,0.0029664548858347106,0.004974954229796703,35.0,0.05808019675055278,0.39183670632616074,0.03398944494941584,
0.15074282480451334,2.2110717178149166E-4,35.0,0.002971730807981889,0.005544413169094299,35.0,0.060108502801463466,0.41726862854701297,0.03770177199026416,
0.1585672638607942,2.1012819847304336E-4,35.0,0.0029069006497352058,0.005677750513963255,35.0,0.060617320259075576,0.444165134140652,0.03869804705690795,
0.14551496115406237,1.8234471661847628E-4,35.0,0.0025727036265509543,0.0063969911801629725,35.0,0.061356515930688534,0.44909444836627527,0.03523880993389637,
0.1578808260238822,1.910015808622868E-4,35.0,0.002271429557190122,0.006022681410896846,35.0,0.05554752422928389,0.46104701512072976,0.04043999361056012,
0.17261345532062483,1.8273679621710643E-4,35.0,0.00225550805733499,0.006467633298406921,35.0,0.05427285873750203,0.4401687731317906,0.039397843068603125,
0.16377247952412216,1.830170409356777E-4,35.0,0.002466734955248976,0.006638979261759274,35.0,0.05255155548362095,0.41684233375318624,0.03436323206266937,
0.1769651860854538,1.9809144774929512E-4,35.0,0.002761662421627148,0.00633601753997732,35.0,0.0510585183585477,0.49550038489367265,0.032160494667964105,
0.16873761829337383,2.0229575898187012E-4,35.0,0.0028945341282738293,0.006040564576888166,35.0,0.04733747781560737,0.4769205167987914,0.02963570328647135,
0.14763483830642327,1.935948756231842E-4,35.0,0.002379665852237053,0.0061488880934261565,35.0,0.05168574699029992,0.5038762125756748,0.029253269058839636,
0.16804644369944347,2.0776225013339924E-4,35.0,0.0024259593371347924,0.005890441528052329,35.0,0.05829717925506177,0.5342377160349997,0.033272399516772466,
0.1713088116505426,2.0845995689737132E-4,35.0,0.0025057897333632317,0.0061391108214808345,35.0,0.057506413907630664,0.5127546979109193,0.03316308377616627,
0.19388428275240305,2.149035096655304E-4,35.0,0.0026661029486277385,0.005939452195868754,35.0,0.048203715883189474,0.5622174285899774,0.03751774594257852,
0.20853453575762687,2.1867885570316727E-4,35.0,0.0030053458249313736,0.005925146981510699,35.0,0.05073319022192068,0.5678694740229451,0.04127765961227382,
0.18480979518610113,2.3137929887737E-4,35.0,0.003057848423451967,0.005789388400422299,35.0,0.050554900312840496,0.5840979713160137,0.04178333692713917,
0.17301907616054907,2.1539663180954042E-4,35.0,0.0027218533780619773,0.005522396902029309,35.0,0.04804186138429943,0.5737615370832136,0.0429643849734542,
0.17291938343074065,2.1629761813124197E-4,35.0,0.002593085956124433,0.004943415063217626,35.0,0.04869260293566538,0.4694581461179906,0.04291661553829359,
0.16291083395213993,2.2351342834694242E-4,35.0,0.0026342018233009136,0.005158760344250009,35.0,0.04377975736360123,0.5143060979820728,0.04553665594210192,
0.16950138169158305,2.2945939027658725E-4,35.0,0.0025812552711114525,0.005342014740152128,35.0,0.03895969455202626,0.5597134160982948,0.045117092602271536,
