T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,
0,4,31,69,117,687,307,176,74,31,12,3,1,0,
0,3,22,65,121,653,307,155,60,28,12,4,
0,2,19,56,112,758,352,173,62,25,11,7,1,0,
0,3,23,79,126,723,314,153,66,26,9,8,2,0,
0,3,28,69,108,723,316,166,58,16,16,7,1,0,
0,2,20,60,120,692,338,194,73,20,12,4,
0,2,20,60,120,692,338,194,73,20,12,4,
0,3,23,61,106,715,304,147,63,22,9,2,
0,2,23,66,105,698,304,149,64,19,10,7,3,0,
0,2,23,66,105,698,304,149,64,19,10,7,3,0,
0,3,21,66,121,661,340,137,48,20,17,8,4,0,
0,3,25,72,105,723,330,147,56,28,9,4,
0,3,22,68,104,648,329,149,70,25,10,2,
0,3,21,58,118,685,334,153,51,18,11,5,
0,2,19,69,128,693,354,173,80,32,18,7,1,0,
0,3,29,79,121,718,348,153,58,25,8,8,1,0,
0,3,18,60,120,661,349,144,62,23,10,4,
0,3,22,62,114,699,367,170,77,29,9,7,1,0,
0,1,19,79,149,691,276,155,60,26,9,2,
0,3,19,59,104,731,303,156,81,29,19,3,
0,3,19,59,104,731,303,156,81,29,19,3,
0,2,24,60,102,658,344,187,61,22,15,11,2,
0,1,22,73,115,739,312,143,59,28,16,5,1,0,
0,3,18,60,105,723,309,146,58,18,9,7,7,4,
0,1,22,72,116,657,333,149,55,23,13,7,3,1,
0,2,18,52,98,665,354,163,69,32,15,7,3,0,
0,1,12,68,124,648,305,157,49,25,13,7,2,0,
0,2,25,61,141,671,311,148,48,22,9,7,1,
0,2,22,79,108,696,337,134,55,24,8,
0,2,27,89,107,732,312,162,69,26,11,7,3,0,
0,3,23,69,118,659,304,142,53,17,7,2,
0,3,23,72,112,733,307,163,81,24,12,7,2,0,
0,2,20,69,118,757,323,156,64,25,10,2,
0,1,18,63,114,747,364,167,61,33,16,7,3,0,
0,1,19,46,106,706,334,157,56,30,19,10,4,0,
0,2,22,79,116,677,340,150,57,22,11,4,3,0,
0,3,19,62,124,757,344,157,57,24,11,7,2,0,
0,2,20,73,117,680,317,139,60,20,7,7,2,0,
0,2,18,75,168,758,336,135,45,22,13,7,3,1,
0,1,14,65,133,802,313,173,69,36,17,5,0,5,
0,1,18,84,137,707,311,177,71,26,8,5,
0,1,19,56,109,708,322,169,55,27,11,3,
0,2,18,76,113,740,332,144,63,24,9,7,1,0,
0,1,19,61,106,670,336,130,54,30,17,7,7,1,
0,1,18,75,155,676,322,148,61,26,9,7,1,1,
0,1,15,73,106,700,361,166,69,26,9,7,4,0,
0,1,15,73,123,705,341,143,55,31,19,8,1,0,
0,1,22,70,99,734,334,142,55,18,7,1,
0,1,17,60,119,711,342,136,46,20,11,4,
0,2,24,83,106,706,347,168,64,21,11,7,6,0,
0,1,16,69,149,736,312,153,58,26,14,9,2,3,
0,1,18,61,121,665,311,153,66,28,16,7,2,
0,1,18,61,121,665,311,153,66,28,16,7,2,
0,3,19,70,114,691,337,167,60,29,16,7,0,3,
0,3,19,70,114,691,337,167,60,29,16,7,0,3,
0,3,26,79,128,664,304,142,51,18,9,7,2,0,
0,3,26,79,128,664,304,142,51,18,9,7,2,0,
0,2,23,73,122,708,335,162,51,17,7,7,2,0,
0,2,23,73,122,708,335,162,51,17,7,7,2,0,
0,2,23,73,122,708,335,162,51,17,7,7,2,0,
0,2,23,75,126,679,275,184,69,32,16,3,
0,2,18,66,103,764,358,166,62,22,10,6,
0,3,23,65,115,629,296,168,61,23,20,8,
0,3,23,73,142,677,329,153,54,17,10,2,
0,3,26,65,109,718,357,156,63,19,11,7,2,0,
0,3,23,84,130,688,320,160,73,28,12,8,3,0,
0,3,29,71,105,696,328,135,57,20,11,6,
0,3,25,77,145,695,325,151,56,32,16,5,
0,3,25,65,145,757,319,134,60,26,10,2,
0,3,25,72,115,669,284,158,73,23,8,6,2,0,
0,3,16,69,142,723,369,151,48,15,9,6,1,0,
0,3,16,69,142,723,369,151,48,15,9,6,1,0,
0,2,28,81,123,669,348,140,68,33,17,7,0,0,
0,3,20,76,140,700,335,157,61,28,14,6,
0,3,20,77,137,717,334,166,68,28,14,8,1,0,
0,2,18,70,120,692,337,135,55,24,10,7,1,0,
0,2,16,57,107,741,302,132,71,22,14,7,2,0,
0,2,19,73,119,776,356,172,91,30,10,
0,1,22,79,111,700,350,143,56,27,15,9,1,0,
0,1,22,79,111,700,350,143,56,27,15,9,1,0,
0,2,23,74,131,683,355,158,68,24,10,8,1,0,
0,1,18,63,102,727,363,143,69,26,10,6,
0,2,23,80,126,653,292,143,69,23,9,5,0,0,
0,3,23,66,102,671,370,173,77,32,13,6,4,0,
0,2,18,69,124,686,368,140,63,25,9,7,1,0,
0,3,20,55,95,689,351,156,62,22,10,7,3,0,
0,1,22,70,114,752,304,185,68,24,10,2,1,0,
0,2,20,61,118,717,354,164,68,26,13,6,1,0,
0,3,21,66,109,704,324,161,63,23,19,9,8,2,
0,2,21,71,108,721,338,186,50,21,16,4,1,0,
0,2,21,71,108,721,338,186,50,21,16,4,1,0,
0,2,20,71,138,716,292,110,48,26,8,
0,2,20,71,138,716,292,110,48,26,8,
0,2,23,86,134,682,367,163,52,20,14,6,2,0,
0,2,22,80,136,678,329,156,56,15,7,
0,2,18,71,133,747,348,177,72,28,9,5,
0,2,19,75,90,707,332,140,54,17,10,6,4,3,
0,2,16,64,113,716,321,150,61,25,10,7,1,0,
0,1,18,63,101,640,312,146,54,27,10,8,4,0,
0,2,19,78,119,730,312,157,58,21,13,7,1,0,
0,3,18,76,108,690,283,158,64,26,16,4,0,
0,2,13,67,110,710,318,196,69,25,12,4,
0,2,16,63,115,727,305,182,81,29,11,5,1,3,
0,2,29,86,132,682,364,152,62,26,5,
0,2,21,66,103,713,320,137,66,29,15,5,
0,2,23,82,139,703,335,145,61,19,7,
0,4,24,87,130,745,330,116,46,26,12,7,4,0,
0,2,16,60,107,764,308,131,66,32,16,7,1,0,
0,3,20,65,120,666,346,162,50,22,17,7,2,0,
0,2,20,66,104,710,318,139,54,21,8,4,0,1,
0,2,20,62,119,732,317,174,69,25,15,7,3,0,
0,1,18,77,122,740,339,161,61,20,14,9,3,0,
0,1,22,72,97,722,317,167,75,32,21,8,2,0,
0,2,18,68,125,681,374,154,61,28,12,7,4,0,
0,2,24,69,109,754,309,137,59,27,13,3,1,6,
0,2,19,75,107,653,359,163,74,31,11,
0,2,22,78,102,683,317,142,66,22,14,11,1,0,
0,1,19,73,112,719,343,161,57,18,10,4,
0,2,18,63,105,674,365,167,57,21,14,4,
0,2,24,87,135,758,302,170,67,21,13,4,
0,3,28,70,114,751,317,140,57,25,12,4,
0,3,20,64,132,717,289,123,63,23,8,5,4,0,
0,2,23,72,120,733,320,159,79,28,20,9,2,
0,2,20,74,112,668,360,161,63,31,9,
0,2,21,77,130,696,303,120,74,30,10,3,
0,2,20,66,97,677,337,166,69,26,11,7,1,0,
0,2,20,66,97,677,337,166,69,26,11,7,1,0,
0,2,24,84,124,703,325,176,65,23,8,
0,3,26,74,148,743,314,148,67,30,10,6,1,
0,5,25,63,132,674,300,158,68,26,12,7,6,0,
0,2,23,76,126,733,359,162,68,24,9,7,1,0,
0,2,20,62,105,694,349,150,65,28,15,7,1,0,
0,2,14,65,120,672,325,174,62,21,14,4,0,0,
0,3,21,60,132,700,317,170,73,26,10,3,0,
0,2,23,75,110,762,341,157,64,23,14,7,1,0,
0,2,20,67,116,673,320,166,70,29,14,7,2,
0,3,21,74,134,691,336,155,55,17,9,5,
0,3,21,74,134,691,336,155,55,17,9,5,
0,3,21,74,134,691,336,155,55,17,9,5,
0,3,21,74,134,691,336,155,55,17,9,5,
0,2,18,64,116,692,346,142,44,17,13,
0,2,18,65,116,632,328,154,57,22,7,7,
0,4,22,67,123,719,297,139,63,25,10,4,
0,2,19,63,106,729,313,134,65,27,10,2,
0,2,24,82,121,734,329,162,68,35,14,5,3,0,
0,2,17,57,127,688,301,126,51,22,7,4,
0,3,25,70,113,663,324,174,78,31,11,7,5,0,
0,3,19,63,114,718,335,154,67,25,12,7,3,0,
0,2,23,79,127,761,323,150,68,31,10,7,1,0,
0,3,18,71,111,681,319,145,65,31,10,3,
0,3,18,71,111,681,319,145,65,31,10,3,
0,2,15,61,116,698,349,133,63,41,20,8,5,0,
0,2,18,79,112,817,334,141,53,24,9,
0,2,18,79,112,817,334,141,53,24,9,
0,2,16,64,119,794,336,144,60,34,14,6,1,0,
0,1,15,66,120,702,326,155,83,38,13,5,0,
0,1,15,66,120,702,326,155,83,38,13,5,0,
0,1,19,70,118,680,320,151,69,27,15,7,3,0,
0,2,22,79,144,744,330,158,62,25,9,7,1,0,
0,2,16,65,121,749,333,138,62,26,16,7,1,1,
0,2,22,57,121,760,344,146,57,23,14,7,5,0,
0,3,27,87,114,641,361,183,64,34,13,4,0,
0,2,23,72,137,757,311,145,62,27,14,6,3,2,
0,2,23,72,137,757,311,145,62,27,14,6,3,2,
0,3,19,54,87,671,341,162,57,23,14,7,2,0,
0,3,17,52,96,666,362,137,58,27,15,7,1,
0,3,19,66,127,700,313,137,56,20,10,7,1,0,
0,3,19,58,116,722,352,154,66,25,15,7,3,0,
0,2,20,66,123,698,328,142,59,25,9,7,3,0,
0,3,27,87,123,704,312,152,72,37,16,7,3,3,
0,2,19,67,107,776,314,150,68,25,14,8,4,0,
0,2,16,61,123,706,320,190,90,34,14,6,
0,3,20,72,112,698,343,154,58,22,14,9,2,0,
0,2,25,74,124,744,333,151,77,34,12,5,2,0,
0,3,24,66,122,642,336,155,66,27,12,7,6,0,
0,3,24,66,122,642,336,155,66,27,12,7,6,0,
0,3,16,72,136,672,305,144,67,24,11,2,
0,3,23,75,120,673,331,132,57,25,8,3,
0,3,29,80,120,640,304,175,86,23,9,7,3,0,
0,3,26,74,113,735,342,182,69,26,10,5,1,0,
0,3,20,70,124,670,322,136,59,20,9,4,1,1,
0,3,19,73,124,790,327,169,69,25,13,7,
0,1,16,62,109,660,324,146,60,25,12,4,
0,2,18,58,108,715,321,153,54,26,14,7,3,0,
0,2,18,74,109,722,333,181,72,31,14,3,
0,1,20,63,103,650,290,171,67,27,10,4,
0,1,18,61,86,716,316,157,81,26,10,3,1,0,
0,1,16,68,116,674,358,166,77,34,16,5,0,
0,1,16,74,122,752,340,162,61,30,14,7,3,0,
0,1,14,74,122,666,328,149,58,26,10,4,2,0,
0,2,16,64,108,697,325,161,58,21,10,1,
0,1,14,61,120,720,341,147,60,26,8,2,
0,2,21,58,109,671,310,139,55,25,20,11,4,
0,2,23,68,97,636,321,147,50,23,8,2,2,0,
0,2,22,74,97,641,294,148,56,21,9,7,1,0,
0,3,23,69,113,658,339,129,59,25,8,2,
0,3,23,69,113,658,339,129,59,25,8,2,
0,2,19,80,123,719,319,171,63,22,14,10,2,0,
0,3,21,71,120,699,324,154,67,29,15,6,
0,1,16,72,114,708,358,140,64,18,11,
0,1,18,69,119,677,304,167,58,26,11,3,
0,1,18,69,119,677,304,167,58,26,11,3,
0,1,10,56,113,682,324,139,62,16,7,
0,2,29,79,121,731,295,152,67,26,10,4,3,
0,1,13,63,114,702,337,155,60,19,7,
0,1,13,63,114,702,337,155,60,19,7,
0,1,13,63,114,702,337,155,60,19,7,
0,1,14,65,89,697,332,170,62,23,13,2,
0,1,17,75,107,741,354,148,62,23,10,6,
0,1,25,75,105,689,296,157,54,16,7,
0,2,26,96,126,701,376,153,54,20,10,2,
0,2,16,69,116,754,299,160,58,28,13,7,1,0,
0,2,21,70,95,702,290,154,52,18,12,7,2,0,
0,1,13,71,103,689,325,172,66,26,10,7,
0,2,20,70,100,731,325,162,71,26,13,7,7,0,
0,2,28,68,95,762,316,150,69,30,13,9,
0,1,26,90,126,754,300,144,74,28,18,8,1,
0,1,18,74,100,684,320,151,61,27,11,7,3,0,
0,2,23,78,107,694,347,188,63,27,11,7,3,0,
0,2,18,70,118,698,306,171,59,17,14,8,1,
0,3,24,66,116,715,364,162,66,29,14,8,1,0,
0,2,21,69,131,725,295,142,61,20,12,7,1,0,
0,2,16,52,109,674,297,141,63,27,15,4,
0,2,23,70,97,764,342,144,61,27,12,7,1,
0,2,19,67,126,757,322,155,62,26,10,2,
0,2,16,61,109,599,332,162,58,22,14,8,5,0,
0,1,16,84,126,709,332,148,71,32,11,7,3,0,
0,2,23,77,131,734,322,149,69,28,9,7,7,6,
0,2,23,77,131,734,322,149,69,28,9,7,7,6,
0,2,22,67,100,718,381,171,65,28,10,3,
0,2,20,64,114,678,357,145,64,21,9,3,
0,2,18,65,104,710,296,131,58,28,13,6,3,0,
0,1,14,62,93,738,330,150,55,24,12,3,
0,2,18,77,128,692,379,147,57,29,15,9,4,0,
0,3,23,77,125,697,325,137,48,19,9,2,
0,2,20,63,103,676,326,163,62,21,7,6,
0,1,17,78,134,716,354,154,55,20,8,7,2,0,
0,2,16,60,108,670,313,163,59,22,17,12,3,0,
0,2,18,67,117,748,324,164,53,16,8,3,
0,2,22,66,105,659,321,153,67,21,8,7,1,0,
0,3,20,74,120,717,312,161,53,23,14,5,
0,2,18,63,99,741,379,150,49,16,12,7,3,
0,2,18,63,99,741,379,150,49,16,12,7,3,
0,2,18,70,122,774,351,175,70,33,16,3,
0,2,23,77,98,707,374,156,65,24,10,7,1,0,
0,2,23,77,98,707,374,156,65,24,10,7,1,0,
0,2,23,77,98,707,374,156,65,24,10,7,1,0,
0,2,16,65,113,679,302,153,62,25,15,7,1,0,
0,1,18,63,99,728,318,140,66,21,11,4,
0,1,15,56,107,733,332,150,69,32,15,7,3,0,
0,1,15,76,130,723,312,140,56,24,12,7,3,0,
0,1,16,61,102,709,338,156,59,25,15,9,3,4,
0,1,17,57,107,761,339,177,65,21,8,5,1,0,
0,2,16,58,101,691,300,143,61,28,15,7,1,1,
0,2,23,73,107,710,329,145,60,21,11,7,5,0,
0,2,23,73,107,710,329,145,60,21,11,7,5,0,
0,1,18,64,114,747,317,149,65,27,14,7,1,0,
0,2,18,69,107,757,320,163,69,27,9,6,1,0,
0,2,18,69,107,757,320,163,69,27,9,6,1,0,
0,2,18,69,107,757,320,163,69,27,9,6,1,0,
0,2,18,69,107,757,320,163,69,27,9,6,1,0,
0,2,24,78,114,770,318,179,71,30,14,7,3,0,
0,2,18,62,98,745,317,174,69,28,16,11,
0,2,16,56,111,733,371,150,58,20,11,7,
0,2,16,56,111,733,371,150,58,20,11,7,
0,2,15,56,102,709,314,161,69,24,11,7,1,0,
0,1,14,60,110,746,330,187,79,35,16,4,
0,1,18,67,102,737,329,143,54,24,11,3,
0,2,18,69,98,656,341,134,63,25,8,3,
0,2,18,69,98,656,341,134,63,25,8,3,
0,2,18,69,98,656,341,134,63,25,8,3,
0,2,18,69,98,656,341,134,63,25,8,3,
0,1,16,58,112,761,310,156,54,17,9,
0,2,23,64,104,679,334,163,67,23,8,
0,2,18,60,117,740,339,165,68,27,9,
0,1,13,53,91,787,353,182,61,22,11,2,
0,2,16,67,101,685,340,147,63,23,7,1,
0,2,17,66,117,732,313,159,57,19,8,
0,1,15,66,97,691,335,173,63,23,13,7,2,0,
0,2,19,59,95,628,300,135,80,23,9,
0,1,17,78,103,649,301,148,55,18,14,9,4,0,
0,3,14,75,116,685,294,132,48,19,12,7,2,0,
0,3,19,76,104,681,394,170,59,15,4,
0,2,16,61,96,693,328,166,56,12,7,3,
0,2,24,80,122,706,312,145,84,36,11,5,
0,2,20,79,118,703,299,165,81,32,15,7,7,0,
0,2,20,79,118,703,299,165,81,32,15,7,7,0,
0,1,18,56,107,767,379,135,57,26,11,4,1,0,
0,2,20,87,120,744,319,158,54,22,9,3,
0,1,18,89,124,689,327,185,67,27,11,2,
0,1,18,89,124,689,327,185,67,27,11,2,
0,1,14,67,131,679,320,174,68,18,7,5,
0,3,18,54,109,708,340,157,66,23,12,2,
0,1,16,65,129,683,351,173,55,20,9,4,
0,2,24,66,115,760,295,164,80,30,13,7,5,7,
0,2,19,74,114,714,283,141,80,25,11,
0,3,19,76,109,725,360,169,79,19,6,
0,1,18,71,134,699,324,152,56,16,7,
0,2,19,66,105,734,309,169,60,32,19,5,
0,2,20,65,113,706,316,150,52,27,15,5,1,0,
0,2,19,75,104,681,343,157,66,30,13,7,4,0,
0,1,24,87,104,642,318,120,62,34,17,4,0,0,
0,2,23,79,123,645,278,145,63,28,16,7,1,
0,1,17,83,134,709,270,152,62,19,11,7,3,0,
0,2,19,60,121,708,320,139,53,24,19,6,1,1,
0,1,14,61,111,721,326,158,62,27,15,3,
0,1,13,60,126,732,323,137,63,23,9,5,1,0,
0,2,14,55,114,705,348,145,63,30,14,7,1,0,
