gamma,psi_distribs_0,psi_changetime_0,psi_distribs_1,phi_distribs_0,phi_changetime_0,phi_distribs_1,initialBeta,betaJitter,
0.1962993687294816,3.438406915752221E-4,35.0,0.0020044439304393556,0.008085635123268568,35.0,0.05047337167242533,0.5111084532255248,0.06909184032764935,
0.20526387561046194,3.4946801106448854E-4,35.0,0.0018692156367542208,0.008089772366103799,35.0,0.05682483018409778,0.5360782176819857,0.06328024068128336,
0.2105525989306532,3.3418207025500985E-4,35.0,0.001964693285973652,0.0081051454886694,35.0,0.058353833953247565,0.5565197375709662,0.06493024936066495,
0.18713454348347403,3.1702499675773766E-4,35.0,0.0022497804330307613,0.008446805766009651,35.0,0.06373515225822729,0.6141911453799812,0.060652843645172594,
0.19509713812516694,3.244306064996706E-4,35.0,0.002094970764185344,0.008507971235345252,35.0,0.06263634921021977,0.5924651916449819,0.062262820187252904,
0.20189000702261015,3.3015928315873697E-4,35.0,0.002005682898403161,0.00832901072740279,35.0,0.060346971191158325,0.5528556562208149,0.06281883445703892,
0.19789006618523108,3.2852246152807816E-4,35.0,0.0020428945625235516,0.008535565894407163,35.0,0.05478319874775049,0.5538243992562274,0.06057361137146799,
0.19789006618523108,3.2852246152807816E-4,35.0,0.0020428945625235516,0.008535565894407163,35.0,0.05478319874775049,0.5538243992562274,0.06057361137146799,
0.17649068224348863,2.682919361654491E-4,35.0,0.002366400098211825,0.00822670111108645,35.0,0.061454796126885945,0.4875608828415876,0.05426832727606095,
0.18794169544228181,2.7557911267203335E-4,35.0,0.00232455808857284,0.008084282531733636,35.0,0.049015980466018086,0.4841222400791819,0.05616729785602124,
0.18794169544228181,2.7557911267203335E-4,35.0,0.00232455808857284,0.008084282531733636,35.0,0.049015980466018086,0.4841222400791819,0.05616729785602124,
0.20507718772681632,2.7856082575385355E-4,35.0,0.0022935914536426636,0.007630205489464746,35.0,0.04409393949031121,0.4765963126049618,0.0514254892390349,
0.21144916874650593,2.8203005306687377E-4,35.0,0.0022191431989043637,0.007524746370279409,35.0,0.04360711757475448,0.47357129882704374,0.049882612948468255,
0.19678819684117332,2.976179318045977E-4,35.0,0.0021966835713472105,0.007016070027815247,35.0,0.040328103067006654,0.5128278990374081,0.0554426991216546,
0.18451833617566332,3.0044929244767713E-4,35.0,0.0022200311032504944,0.007098647067437532,35.0,0.04173349339169701,0.45638217140618925,0.05731955920101386,
0.17963567761456709,3.366376605966047E-4,35.0,0.0020777154882364157,0.007288486466360735,35.0,0.039368139432749666,0.5189256012002298,0.05721561534364035,
0.1831773666116809,3.7142351448461155E-4,35.0,0.0018788495059963261,0.006578579367889513,35.0,0.04096915240160334,0.5005748173631845,0.05361072490888745,
0.18171869656359138,3.698420597407959E-4,35.0,0.0017740065982783002,0.006345174598471902,35.0,0.039596614776344005,0.47583153230749364,0.05092835321547212,
0.19237155343089515,3.5935394796660547E-4,35.0,0.0015597914656884514,0.006072004015614626,35.0,0.0398811646949928,0.5067649478084437,0.05217311853080922,
0.19374462396224149,3.474349257752233E-4,35.0,0.0015991524937651622,0.005682113514276447,35.0,0.04109186611541174,0.468816420813524,0.04962869235586149,
0.20988460609259318,2.900008127880014E-4,35.0,0.0017812035739995936,0.006162439744729205,35.0,0.04394523222658797,0.4889545771977017,0.05644134597871571,
0.20988460609259318,2.900008127880014E-4,35.0,0.0017812035739995936,0.006162439744729205,35.0,0.04394523222658797,0.4889545771977017,0.05644134597871571,
0.20494142669662357,3.4024485041144316E-4,35.0,0.0018281215535229307,0.0057455285733423855,35.0,0.04128823504763861,0.4415775835620173,0.05214826001033257,
