T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,
0,1,18,75,107,676,283,162,53,22,11,5,
0,1,17,76,118,737,352,132,46,14,6,
0,1,14,65,111,642,283,176,64,22,7,
0,2,14,57,107,718,348,157,54,18,12,4,1,0,
0,1,17,67,122,676,312,122,60,30,11,5,2,1,
0,1,15,62,97,633,278,163,68,23,10,
0,1,16,45,98,740,316,146,66,29,15,7,3,0,
0,2,13,50,116,686,326,148,44,20,19,8,3,0,
0,1,18,70,120,727,306,133,55,21,9,7,6,0,
0,2,18,67,131,697,339,148,57,24,14,7,1,0,
0,1,14,62,115,669,337,160,63,24,7,
0,1,18,63,114,671,304,144,61,29,17,4,1,0,
0,2,15,67,112,655,311,157,78,27,10,4,
0,2,15,67,112,655,311,157,78,27,10,4,
0,2,17,77,118,672,293,153,65,32,15,7,2,0,
0,1,19,64,134,648,321,183,75,21,10,6,1,0,
0,1,15,64,104,697,353,140,64,29,15,4,
0,2,19,53,108,685,316,141,80,28,8,7,3,0,
0,2,19,53,108,685,316,141,80,28,8,7,3,0,
0,1,21,77,109,708,387,163,72,23,14,7,1,0,
0,2,21,74,108,653,333,148,62,25,9,5,0,0,
0,2,22,61,119,666,314,163,90,32,17,7,1,0,
0,1,18,70,121,697,299,164,70,28,16,11,2,0,
0,3,19,74,143,679,288,155,66,24,13,7,3,0,
0,2,20,67,114,787,334,161,64,25,11,7,1,
0,1,18,58,133,617,320,150,69,23,10,7,3,0,
0,3,21,58,104,703,334,159,67,27,11,5,0,0,
0,2,21,66,127,676,321,182,69,24,11,7,1,0,
0,1,15,64,106,694,319,149,61,22,10,2,0,0,
0,1,14,60,115,677,303,139,53,16,14,8,2,0,
0,1,17,51,99,694,265,135,70,24,13,7,1,0,
0,1,18,67,112,685,289,135,75,30,11,3,
0,2,15,72,119,638,337,158,66,31,13,7,1,0,
0,1,21,70,124,729,347,155,72,28,11,7,2,0,
0,1,14,54,106,707,353,134,56,22,10,9,3,0,
0,2,18,72,118,666,320,161,57,18,14,8,1,0,
0,1,17,61,109,749,283,132,67,32,11,3,
0,1,14,61,106,676,311,123,55,18,9,1,
0,1,18,68,99,736,370,161,83,28,11,4,
0,3,19,66,113,686,313,167,60,22,5,
0,3,18,68,133,737,310,157,69,15,11,3,
0,2,18,74,95,692,349,171,58,21,18,
0,2,18,74,95,692,349,171,58,21,18,
0,2,16,70,126,755,333,156,70,19,7,1,
0,2,23,74,108,650,301,149,74,29,12,
0,2,23,75,105,662,281,152,54,29,11,7,1,
0,3,20,70,110,696,314,153,59,19,8,5,2,0,
0,2,18,65,118,697,316,159,59,27,11,
0,2,23,82,140,745,329,142,59,20,7,3,
0,2,20,54,111,715,345,168,81,33,9,7,3,0,
0,2,17,75,111,706,330,173,77,24,10,3,0,0,
0,2,20,77,105,663,313,139,65,28,9,1,
0,2,16,69,113,715,315,143,77,33,20,8,3,0,
0,2,14,65,115,705,303,144,57,25,11,6,3,0,
0,2,24,74,110,721,286,157,64,37,18,10,1,0,
0,2,24,74,110,721,286,157,64,37,18,10,1,0,
0,2,18,65,118,707,314,191,60,23,12,7,2,0,
0,1,14,55,109,703,318,153,57,21,10,7,3,0,
0,1,14,55,109,703,318,153,57,21,10,7,3,0,
0,2,18,69,132,745,329,158,55,21,13,4,1,5,
0,1,17,69,98,707,344,160,50,20,8,4,0,0,
0,1,19,79,101,669,330,161,53,28,14,4,
0,2,16,65,124,732,311,154,72,31,15,4,
0,2,16,65,124,732,311,154,72,31,15,4,
0,1,17,58,114,711,284,135,56,23,14,7,2,0,
0,2,16,60,113,759,289,166,65,21,10,7,2,0,
0,2,23,68,99,675,299,123,59,16,7,
0,1,16,65,132,670,315,168,74,25,14,7,4,0,
0,1,16,68,119,684,350,169,71,23,9,2,
0,2,20,77,109,680,346,160,65,24,13,7,
0,3,23,75,100,757,322,153,69,33,13,4,
0,1,18,85,118,697,311,155,74,34,12,7,1,0,
0,1,18,85,118,697,311,155,74,34,12,7,1,0,
0,1,18,85,118,697,311,155,74,34,12,7,1,0,
0,2,19,62,103,737,319,140,59,21,7,
0,2,23,75,117,679,315,133,63,30,13,5,4,1,
0,1,14,58,126,741,348,145,52,20,8,3,
0,1,23,102,109,757,358,162,68,27,12,7,
0,2,21,60,103,717,309,145,60,29,14,7,1,0,
0,2,17,53,91,718,335,146,63,27,14,4,1,
0,1,18,70,132,689,277,174,65,19,9,7,7,0,
0,2,23,75,117,698,288,142,64,27,11,7,3,0,
0,2,22,79,118,701,311,158,60,26,11,3,0,0,
0,1,18,74,115,743,329,186,67,28,13,7,2,0,
0,2,16,72,129,722,341,141,56,21,13,7,5,0,
0,1,14,68,113,717,331,165,54,19,7,1,
0,2,20,67,105,749,292,148,78,31,11,7,6,1,
0,1,20,72,112,740,317,143,61,25,19,8,2,0,
0,1,17,62,103,692,331,152,60,26,12,6,
0,1,18,78,118,740,311,158,63,26,12,
0,2,23,73,115,637,316,149,56,23,8,2,
0,1,17,82,107,658,328,115,57,33,15,4,1,1,
0,2,18,74,89,652,288,149,47,17,10,
0,1,19,72,99,758,376,152,61,22,7,
0,1,18,63,109,679,276,155,81,30,11,1,
0,1,18,63,109,679,276,155,81,30,11,1,
0,2,15,75,97,742,351,153,74,22,10,7,1,
0,1,18,76,104,660,302,171,67,25,9,7,4,0,
0,2,19,73,103,710,321,148,62,24,16,
0,1,18,75,98,714,307,156,81,26,9,6,2,0,
0,1,18,69,109,734,291,186,63,19,13,
0,1,14,66,93,727,327,150,57,22,16,10,4,0,
0,1,14,66,93,727,327,150,57,22,16,10,4,0,
0,1,18,65,97,791,338,147,62,26,12,5,2,0,
0,2,23,94,111,718,314,154,64,27,12,3,
0,2,23,94,111,718,314,154,64,27,12,3,
0,2,23,94,111,718,314,154,64,27,12,3,
0,1,17,80,118,764,308,148,51,21,11,
0,1,17,81,106,744,319,166,71,24,18,5,
0,1,15,66,91,697,306,152,56,24,14,7,1,0,
0,3,18,63,85,751,319,144,68,25,13,7,1,
0,1,17,68,90,667,306,168,63,23,11,7,3,0,
0,1,17,68,90,667,306,168,63,23,11,7,3,0,
0,1,17,68,90,667,306,168,63,23,11,7,3,0,
0,1,17,68,90,667,306,168,63,23,11,7,3,0,
0,1,17,68,90,667,306,168,63,23,11,7,3,0,
0,2,20,77,98,772,301,150,64,28,10,
0,2,19,67,85,714,299,165,69,26,7,
0,1,18,70,86,720,374,161,54,19,14,8,1,0,
0,3,23,77,101,735,334,173,61,24,10,2,
0,3,23,78,94,658,347,174,61,18,13,4,
0,3,15,64,96,693,302,155,64,20,11,4,
0,2,23,67,124,756,326,140,69,27,15,4,2,
0,2,20,60,111,778,277,155,66,23,7,7,2,0,
0,1,17,58,93,693,296,148,51,22,11,
0,3,20,68,97,682,348,165,56,28,11,4,
0,2,18,54,88,713,324,150,62,18,14,10,2,0,
0,2,18,54,88,713,324,150,62,18,14,10,2,0,
0,1,22,79,90,653,303,150,63,25,14,7,5,0,
0,2,17,77,107,729,369,151,80,29,15,7,2,0,
0,2,20,69,91,692,385,162,62,21,8,6,1,5,
0,1,17,62,111,709,316,154,53,24,9,4,
0,1,18,64,112,739,323,174,70,20,8,1,
0,2,14,62,108,737,308,142,52,14,12,4,
0,2,14,50,120,696,318,177,51,17,15,
0,1,22,85,111,649,325,160,63,22,10,4,
0,2,16,55,111,777,298,151,61,21,11,3,
0,1,14,74,154,701,304,145,59,23,19,11,2,
0,3,26,57,128,740,295,152,61,18,16,10,2,0,
0,2,15,67,112,721,316,168,65,37,14,
0,1,16,64,106,600,315,186,69,24,10,3,
0,1,18,65,114,715,354,192,64,21,9,8,4,
0,1,23,69,82,644,332,144,61,18,14,8,1,0,
0,2,25,74,109,765,298,137,48,28,19,7,2,0,
