gamma,psi_distribs_0,psi_changetime_0,psi_distribs_1,phi_distribs_0,phi_changetime_0,phi_distribs_1,initialBeta,betaJitter,
0.10571049051174997,2.9815628122965485E-4,35.0,0.0025888365251121913,0.004733957987619644,35.0,0.003738855922316847,0.44479588314534024,0.04903255699137067,
0.10571049051174997,2.9815628122965485E-4,35.0,0.0025888365251121913,0.004733957987619644,35.0,0.003738855922316847,0.44479588314534024,0.04903255699137067,
0.11041331601844784,2.81334123428267E-4,35.0,0.002413962680559964,0.004566695293562582,35.0,0.003427080364031163,0.43106718397704297,0.046946483719912176,
0.11041331601844784,2.81334123428267E-4,35.0,0.002413962680559964,0.004566695293562582,35.0,0.003427080364031163,0.43106718397704297,0.046946483719912176,
0.11041331601844784,2.81334123428267E-4,35.0,0.002413962680559964,0.004566695293562582,35.0,0.003427080364031163,0.43106718397704297,0.046946483719912176,
0.11041331601844784,2.81334123428267E-4,35.0,0.002413962680559964,0.004566695293562582,35.0,0.003427080364031163,0.43106718397704297,0.046946483719912176,
0.11041331601844784,2.81334123428267E-4,35.0,0.002413962680559964,0.004566695293562582,35.0,0.003427080364031163,0.43106718397704297,0.046946483719912176,
0.11041331601844784,2.81334123428267E-4,35.0,0.002413962680559964,0.004566695293562582,35.0,0.003427080364031163,0.43106718397704297,0.046946483719912176,
0.11041331601844784,2.81334123428267E-4,35.0,0.002413962680559964,0.004566695293562582,35.0,0.003427080364031163,0.43106718397704297,0.046946483719912176,
0.11041331601844784,2.81334123428267E-4,35.0,0.002413962680559964,0.004566695293562582,35.0,0.003427080364031163,0.43106718397704297,0.046946483719912176,
0.11032505394119635,2.949167429442116E-4,35.0,0.0024323990026752767,0.004531320792233525,35.0,0.0034785372098339222,0.4103657934813749,0.04807999115293786,
0.11032505394119635,2.949167429442116E-4,35.0,0.0024323990026752767,0.004531320792233525,35.0,0.0034785372098339222,0.4103657934813749,0.04807999115293786,
0.11032505394119635,2.949167429442116E-4,35.0,0.0024323990026752767,0.004531320792233525,35.0,0.0034785372098339222,0.4103657934813749,0.04807999115293786,
0.11032505394119635,2.949167429442116E-4,35.0,0.0024323990026752767,0.004531320792233525,35.0,0.0034785372098339222,0.4103657934813749,0.04807999115293786,
0.11032505394119635,2.949167429442116E-4,35.0,0.0024323990026752767,0.004531320792233525,35.0,0.0034785372098339222,0.4103657934813749,0.04807999115293786,
0.11032505394119635,2.949167429442116E-4,35.0,0.0024323990026752767,0.004531320792233525,35.0,0.0034785372098339222,0.4103657934813749,0.04807999115293786,
0.11032505394119635,2.949167429442116E-4,35.0,0.0024323990026752767,0.004531320792233525,35.0,0.0034785372098339222,0.4103657934813749,0.04807999115293786,
0.11032505394119635,2.949167429442116E-4,35.0,0.0024323990026752767,0.004531320792233525,35.0,0.0034785372098339222,0.4103657934813749,0.04807999115293786,
