T_0,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,T_11,T_12,T_13,
0,1,17,64,80,552,327,170,62,24,8,3,
0,2,15,64,91,758,346,142,52,24,12,1,
0,2,21,61,88,759,325,165,61,31,9,
0,2,17,60,100,714,331,158,62,22,7,
0,2,21,70,130,764,325,181,69,15,7,3,
0,1,22,72,87,685,306,160,50,17,9,
0,2,20,73,113,750,300,189,73,23,8,
0,2,23,76,102,740,338,179,56,22,11,7,1,0,
0,2,23,76,102,740,338,179,56,22,11,7,1,0,
0,1,18,83,102,766,339,161,81,35,15,4,
0,1,18,83,102,766,339,161,81,35,15,4,
0,1,18,83,102,766,339,161,81,35,15,4,
0,1,18,83,102,766,339,161,81,35,15,4,
0,1,24,82,99,719,310,144,61,26,15,7,5,0,
0,2,16,74,111,709,328,123,57,33,9,4,
0,2,18,64,122,747,315,144,56,21,14,4,0,0,
0,2,17,69,135,747,312,139,55,34,14,7,
0,3,16,58,118,663,320,153,69,29,15,7,
0,2,17,71,120,699,353,145,60,27,12,2,
0,2,22,69,108,720,341,145,74,29,12,7,4,0,
0,1,17,62,104,701,365,142,54,19,10,7,5,
0,2,20,73,118,650,299,175,74,27,10,
0,2,21,68,115,746,284,133,75,28,13,6,
0,2,18,63,119,781,343,154,71,30,8,2,
0,2,18,66,119,729,313,139,53,19,8,3,
0,1,22,88,125,699,320,144,55,23,14,7,1,0,
0,2,19,71,114,766,353,141,56,27,12,7,1,0,
0,2,18,78,122,736,330,154,64,24,14,10,2,0,
0,3,20,71,98,734,329,144,60,21,8,5,
0,2,18,64,109,701,308,145,52,18,7,7,2,0,
0,2,20,76,141,677,304,151,58,29,16,7,1,0,
0,2,18,63,107,695,312,146,59,26,12,7,1,0,
0,2,23,73,127,805,294,136,52,18,11,6,1,
0,2,21,70,118,728,295,158,65,27,11,1,
0,1,18,77,115,681,306,152,60,31,12,7,2,
0,2,17,62,127,664,266,163,68,28,15,7,1,
0,2,19,70,117,720,274,128,50,20,7,3,
0,2,28,76,107,722,320,177,67,26,15,
0,1,20,81,108,780,313,140,50,25,17,10,2,0,
0,1,16,66,117,687,305,181,85,30,10,7,3,0,
0,2,15,51,127,688,283,170,59,21,10,3,0,0,
0,1,15,59,146,713,304,143,62,28,11,4,5,1,
0,3,18,58,110,692,297,123,43,19,10,4,0,0,
0,3,18,70,104,641,286,161,62,24,17,9,3,0,
0,3,18,70,104,641,286,161,62,24,17,9,3,0,
0,3,24,70,106,684,291,145,62,26,16,3,
0,2,18,62,112,657,301,143,61,32,16,7,1,0,
0,2,18,62,112,657,301,143,61,32,16,7,1,0,
0,1,18,59,81,653,335,162,60,27,14,5,3,7,
0,1,18,59,81,653,335,162,60,27,14,5,3,7,
0,2,13,53,92,740,352,148,68,27,14,7,2,0,
0,2,15,61,117,807,325,146,59,30,19,8,1,0,
0,2,17,70,115,622,326,133,66,27,8,6,4,0,
0,2,17,63,108,721,296,156,66,24,15,7,
0,1,18,70,100,732,332,148,61,24,6,
0,1,18,70,100,732,332,148,61,24,6,
0,1,18,70,100,732,332,148,61,24,6,
0,3,19,75,110,682,335,144,69,27,16,7,5,0,
0,3,20,68,118,692,327,148,72,31,11,
0,3,20,68,118,692,327,148,72,31,11,
0,1,17,63,92,662,348,150,60,21,12,5,
0,2,18,71,102,782,358,165,66,27,8,
0,2,21,72,116,699,283,153,70,26,11,1,
0,2,23,91,109,763,309,120,60,18,16,11,3,
0,2,23,91,109,763,309,120,60,18,16,11,3,
0,2,23,91,109,763,309,120,60,18,16,11,3,
0,2,23,91,109,763,309,120,60,18,16,11,3,
0,3,20,70,110,662,355,150,59,19,13,9,4,0,
0,1,15,63,106,767,325,155,68,18,8,1,
0,2,18,76,107,737,299,152,68,22,9,2,
0,1,18,71,133,741,317,160,66,27,10,
0,2,17,53,102,705,323,148,58,30,11,7,2,0,
0,2,20,72,117,762,335,145,68,22,11,2,
0,2,20,72,117,762,335,145,68,22,11,2,
0,2,18,65,122,657,325,124,63,22,12,6,
